liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Tampa Bay Rowdies,6zmdzhx72ydq7lgvn9fstltcl,S. Dalgaard,Midfielder,23,18.0,,838.0,14.0,6.0,1.0,1.0,,333.0,7.0,19.0,114.0,10.0,194.0,10.0,1.0,15.0,4.0,6.0,,8.0,136.0,90.0,13.0,52.0,,341.0,8.0,6.0,21.0,262.0,4.0,10.0,67.0,1.0,44.0,13.0,,70.0,5.0,39.0,10.0,11.0,17.0,542.0,3.0,16.0,3.0,1.0,74.0,95.0,23.0,10.0,66.0,4.0,12.0,8.0,13.0,,19.0,10.0,101.0,14.0,4.0,,20.0,16.0,2.0,1.0,,2.0,27.0,88.0,,266.0,274.0,27.0,2.0,2.0,7.0,35.0,6.0,9.0,47.0,0.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,2f5muawryz9clafhdastl2lzp,A. Davey,Defender,44,2.0,,268.0,1.0,1.0,,,,85.0,1.0,1.0,9.0,,20.0,3.0,1.0,13.0,1.0,,,2.0,31.0,44.0,3.0,13.0,1.0,90.0,1.0,7.0,1.0,53.0,5.0,1.0,26.0,,15.0,,,16.0,,16.0,3.0,1.0,12.0,143.0,,4.0,2.0,3.0,16.0,42.0,1.0,10.0,15.0,1.0,11.0,,4.0,,7.0,1.0,25.0,25.0,5.0,,2.0,4.0,,,,,8.0,24.0,,61.0,64.0,9.0,1.0,,1.0,10.0,2.0,6.0,8.0,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,1fwapwo54su9yu8eisxbdln1l,J. Doherty,Midfielder,22,5.0,,1411.0,2.0,3.0,3.0,3.0,2.0,714.0,4.0,10.0,118.0,4.0,386.0,10.0,2.0,31.0,7.0,7.0,1.0,8.0,124.0,256.0,13.0,60.0,1.0,729.0,4.0,14.0,7.0,572.0,12.0,12.0,91.0,,208.0,6.0,,86.0,3.0,68.0,16.0,13.0,10.0,870.0,,19.0,10.0,1.0,56.0,206.0,11.0,10.0,45.0,5.0,66.0,4.0,5.0,,20.0,3.0,84.0,17.0,13.0,,5.0,19.0,,,,,31.0,197.0,,624.0,638.0,28.0,2.0,,11.0,39.0,2.0,15.0,25.0,0.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,10xjqmc3df8fjssmt1h173yt,M. Dumbuya,Defender,24,23.0,4.0,723.0,33.0,2.0,1.0,,,317.0,10.0,3.0,103.0,5.0,191.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,93.0,87.0,7.0,40.0,1.0,318.0,6.0,6.0,9.0,267.0,7.0,2.0,45.0,,24.0,7.0,,60.0,2.0,30.0,9.0,14.0,8.0,455.0,,11.0,2.0,1.0,33.0,84.0,16.0,10.0,24.0,,6.0,5.0,3.0,,5.0,2.0,40.0,4.0,9.0,,23.0,11.0,,,,,14.0,107.0,,272.0,273.0,7.0,,,5.0,16.0,2.0,9.0,19.0,0.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,1tm1alsanccpl0hcg85u78ded,Y. Ekra,Midfielder,7,2.0,1.0,878.0,,4.0,8.0,2.0,1.0,384.0,4.0,19.0,77.0,,241.0,5.0,3.0,12.0,4.0,6.0,1.0,6.0,88.0,108.0,21.0,36.0,,397.0,7.0,14.0,20.0,319.0,5.0,11.0,48.0,,141.0,7.0,,36.0,4.0,55.0,10.0,14.0,14.0,545.0,,14.0,12.0,,91.0,87.0,12.0,10.0,58.0,5.0,30.0,,11.0,,6.0,5.0,103.0,4.0,6.0,,2.0,14.0,,,,,39.0,92.0,1.0,337.0,349.0,12.0,3.0,,18.0,45.0,3.0,15.0,52.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,Midfielder,11,23.0,2.0,1193.0,41.0,3.0,4.0,3.0,5.0,568.0,16.0,28.0,186.0,29.0,320.0,14.0,4.0,31.0,11.0,9.0,2.0,20.0,247.0,143.0,23.0,109.0,1.0,574.0,6.0,17.0,12.0,424.0,9.0,17.0,140.0,16.0,184.0,26.0,,151.0,4.0,68.0,14.0,34.0,38.0,891.0,36.0,17.0,9.0,2.0,102.0,190.0,31.0,10.0,85.0,8.0,10.0,11.0,18.0,,35.0,11.0,157.0,13.0,11.0,5.0,49.0,17.0,19.0,1.0,2.0,3.0,52.0,14.0,4.0,431.0,434.0,55.0,3.0,2.0,12.0,72.0,11.0,13.0,50.0,2.0,,,1.0,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,3.0,2.0,,,,,1.0,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,Forward,13,6.0,11.0,1541.0,2.0,,14.0,2.0,10.0,519.0,11.0,34.0,156.0,4.0,320.0,6.0,1.0,11.0,18.0,10.0,2.0,38.0,185.0,101.0,19.0,94.0,1.0,522.0,8.0,18.0,16.0,401.0,11.0,33.0,105.0,,122.0,15.0,,91.0,13.0,63.0,18.0,29.0,20.0,781.0,,18.0,8.0,1.0,120.0,107.0,83.0,10.0,90.0,23.0,16.0,4.0,25.0,,32.0,12.0,190.0,8.0,13.0,1.0,6.0,18.0,,,1.0,1.0,62.0,137.0,10.0,414.0,417.0,70.0,2.0,2.0,13.0,100.0,6.0,9.0,58.0,6.0,6.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,Defender,33,8.0,,1710.0,116.0,,,13.0,,1004.0,3.0,10.0,100.0,4.0,447.0,29.0,2.0,59.0,10.0,,2.0,16.0,195.0,447.0,32.0,84.0,1.0,1033.0,,9.0,8.0,814.0,12.0,,143.0,,390.0,4.0,,103.0,3.0,88.0,19.0,20.0,48.0,1400.0,,19.0,6.0,9.0,103.0,446.0,8.0,10.0,102.0,,76.0,4.0,35.0,,28.0,5.0,147.0,40.0,14.0,,8.0,19.0,,,,,29.0,97.0,,863.0,890.0,44.0,,,26.0,45.0,6.0,32.0,74.0,0.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,8.0,,1.0,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,56txiyhvsvhudyr1b21rznmjt,L. Hilton,Midfielder,4,10.0,,1060.0,2.0,5.0,2.0,1.0,,596.0,11.0,8.0,98.0,24.0,326.0,10.0,1.0,33.0,11.0,6.0,1.0,6.0,157.0,238.0,21.0,53.0,1.0,626.0,5.0,17.0,6.0,480.0,7.0,12.0,86.0,17.0,207.0,25.0,,114.0,5.0,84.0,12.0,19.0,13.0,831.0,44.0,17.0,13.0,,80.0,154.0,10.0,10.0,46.0,6.0,60.0,1.0,17.0,,3.0,3.0,89.0,6.0,8.0,,41.0,17.0,24.0,,,3.0,37.0,167.0,,512.0,540.0,9.0,3.0,,14.0,43.0,7.0,16.0,43.0,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,7x150gl6osjwn2t4y7ra5kxqt,M. Johnson,Midfielder,14,30.0,,549.0,18.0,9.0,1.0,,2.0,219.0,7.0,24.0,64.0,7.0,131.0,7.0,1.0,12.0,7.0,1.0,,3.0,141.0,42.0,9.0,44.0,,222.0,2.0,7.0,38.0,160.0,3.0,6.0,56.0,,8.0,6.0,,77.0,7.0,31.0,4.0,20.0,9.0,434.0,,13.0,2.0,,99.0,48.0,48.0,10.0,63.0,5.0,6.0,7.0,16.0,,,18.0,102.0,2.0,3.0,1.0,30.0,13.0,,2.0,,3.0,36.0,102.0,2.0,163.0,166.0,3.0,3.0,1.0,5.0,39.0,4.0,4.0,63.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,1obm6avtq0dq3wkp6yca6sgkp,M. Lachowecki,Defender,16,7.0,1.0,359.0,14.0,9.0,,1.0,,140.0,2.0,8.0,39.0,2.0,71.0,3.0,,5.0,,2.0,,10.0,53.0,44.0,5.0,22.0,,140.0,2.0,4.0,1.0,109.0,3.0,2.0,27.0,,55.0,1.0,,25.0,,12.0,2.0,8.0,9.0,216.0,,11.0,1.0,1.0,17.0,40.0,6.0,10.0,15.0,,4.0,2.0,1.0,,8.0,1.0,35.0,10.0,3.0,,7.0,11.0,,1.0,,,10.0,6.0,,113.0,113.0,18.0,,,4.0,20.0,1.0,4.0,7.0,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,87rpg135z1k0ir74kdczwo2y1,F. Lasso,Defender,3,1.0,,1665.0,1.0,,,6.0,3.0,817.0,1.0,1.0,41.0,,217.0,39.0,4.0,98.0,7.0,6.0,2.0,32.0,187.0,455.0,11.0,77.0,1.0,847.0,1.0,21.0,1.0,595.0,12.0,11.0,175.0,,227.0,5.0,,110.0,1.0,63.0,19.0,11.0,66.0,1083.0,,19.0,8.0,18.0,50.0,351.0,26.0,10.0,95.0,5.0,77.0,,14.0,,70.0,1.0,152.0,114.0,14.0,,1.0,19.0,,,,1.0,25.0,228.0,3.0,650.0,672.0,102.0,1.0,,9.0,57.0,2.0,27.0,25.0,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,8.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,34f7bquomw8gb6q9u6o4jcw6h,L. Lomas,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,bm2vp4mq94myce80pa3lnshxx,E. Louro,Goalkeeper,1,,,1710.0,,,,47.0,,248.0,,,,,107.0,98.0,1.0,206.0,,,2.0,,213.0,179.0,,2.0,1.0,494.0,,,,134.0,12.0,,208.0,,55.0,1.0,,174.0,,124.0,19.0,,34.0,620.0,,19.0,,,2.0,361.0,,10.0,6.0,,152.0,,,,5.0,,7.0,11.0,14.0,,,19.0,,,,,1.0,78.0,,150.0,286.0,5.0,,,,1.0,,,1.0,0.0,,,,,,,,,,160.0,,34.0,,6.0,,1.0,1.0,7.0,19.0,13.0,15.0,1.0,,,58.0,8.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,ajrvvsj3tvxk19chuhaxef3oq,I. McGrane,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,et3nuux8cuq1gope9ha3oti39,L. Mkosana,Forward,77,1.0,1.0,268.0,,10.0,4.0,,4.0,79.0,3.0,6.0,22.0,1.0,47.0,,1.0,1.0,5.0,8.0,1.0,11.0,33.0,12.0,5.0,22.0,,81.0,2.0,9.0,2.0,53.0,1.0,15.0,23.0,,23.0,3.0,,20.0,,21.0,1.0,7.0,4.0,135.0,1.0,11.0,6.0,1.0,28.0,16.0,25.0,10.0,23.0,7.0,5.0,1.0,7.0,,9.0,,48.0,3.0,2.0,,1.0,11.0,,,,,14.0,20.0,4.0,56.0,58.0,20.0,,,3.0,25.0,2.0,,14.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,by0ug4fs0yocti5ygf49xsc15,K. Murphy,Forward,9,5.0,8.0,552.0,,9.0,3.0,1.0,1.0,112.0,6.0,15.0,29.0,1.0,54.0,,1.0,3.0,2.0,7.0,,24.0,83.0,20.0,4.0,38.0,,114.0,5.0,12.0,9.0,69.0,3.0,12.0,41.0,,31.0,5.0,,44.0,4.0,18.0,6.0,7.0,2.0,209.0,,15.0,5.0,,53.0,26.0,34.0,10.0,47.0,5.0,4.0,1.0,13.0,,21.0,8.0,98.0,,3.0,,5.0,15.0,,1.0,,,27.0,28.0,,71.0,73.0,45.0,,,3.0,51.0,1.0,,26.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,656f0fwmkd8apq19e5q2jythx,Adam Najem,Midfielder,19,3.0,,237.0,3.0,4.0,2.0,,,110.0,,2.0,28.0,,71.0,,1.0,1.0,2.0,2.0,,2.0,36.0,17.0,2.0,24.0,1.0,113.0,2.0,3.0,1.0,86.0,3.0,2.0,25.0,,23.0,4.0,,27.0,,15.0,2.0,7.0,2.0,142.0,,6.0,,,16.0,34.0,9.0,10.0,7.0,,2.0,,4.0,,,1.0,18.0,,3.0,,4.0,6.0,,,,,9.0,28.0,,86.0,88.0,2.0,,,2.0,11.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,6ykqf3onvgfckslrsytcr1a6t,D. Oduro,Midfielder,18,,,833.0,,2.0,1.0,2.0,,396.0,1.0,3.0,38.0,,183.0,11.0,2.0,21.0,11.0,2.0,2.0,3.0,55.0,165.0,17.0,29.0,,398.0,3.0,8.0,3.0,319.0,4.0,2.0,50.0,,141.0,2.0,,39.0,,51.0,10.0,16.0,11.0,477.0,,12.0,6.0,1.0,44.0,88.0,,10.0,34.0,,29.0,,7.0,,7.0,,54.0,12.0,6.0,,,12.0,,,,,17.0,131.0,,346.0,348.0,10.0,,,10.0,20.0,7.0,16.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,dyxmcy1j1o52e3e00ox0dwxyh,M. Robinson,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,38ghqgck8fwnxap6em08avzs9,J. Scarlett,Defender,5,13.0,,1653.0,85.0,,,8.0,1.0,948.0,3.0,7.0,71.0,4.0,405.0,40.0,3.0,72.0,8.0,5.0,2.0,21.0,221.0,422.0,33.0,87.0,1.0,982.0,1.0,28.0,6.0,759.0,11.0,6.0,159.0,,75.0,7.0,,124.0,3.0,88.0,19.0,14.0,48.0,1364.0,,19.0,10.0,11.0,99.0,479.0,20.0,10.0,106.0,1.0,64.0,4.0,19.0,,48.0,3.0,168.0,74.0,13.0,,13.0,19.0,,1.0,,1.0,41.0,357.0,1.0,794.0,823.0,69.0,1.0,1.0,20.0,62.0,13.0,43.0,58.0,1.0,,,,1.0,34.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,44ivaqhwzxqm3llgw226zeml1,Z. Steinberger,Forward,8,1.0,2.0,672.0,,2.0,2.0,,1.0,207.0,2.0,16.0,62.0,7.0,130.0,1.0,1.0,3.0,5.0,9.0,,11.0,77.0,59.0,2.0,35.0,,220.0,7.0,9.0,12.0,176.0,5.0,12.0,38.0,5.0,53.0,9.0,,30.0,4.0,36.0,9.0,7.0,14.0,336.0,10.0,11.0,3.0,4.0,55.0,57.0,25.0,10.0,39.0,3.0,6.0,1.0,13.0,,12.0,6.0,78.0,2.0,5.0,1.0,6.0,11.0,5.0,2.0,,3.0,28.0,48.0,1.0,170.0,182.0,23.0,4.0,1.0,2.0,39.0,,4.0,27.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,Forward,17,5.0,5.0,866.0,1.0,5.0,6.0,,2.0,196.0,3.0,21.0,62.0,,130.0,1.0,,3.0,6.0,3.0,2.0,24.0,83.0,38.0,9.0,33.0,1.0,204.0,9.0,19.0,16.0,166.0,7.0,8.0,36.0,,38.0,4.0,,38.0,4.0,24.0,9.0,9.0,3.0,337.0,,14.0,9.0,,83.0,49.0,27.0,10.0,46.0,5.0,2.0,,14.0,,7.0,4.0,114.0,1.0,9.0,,5.0,14.0,,,,2.0,44.0,55.0,1.0,160.0,168.0,31.0,2.0,,5.0,68.0,4.0,,39.0,0.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tampa Bay Rowdies,a6cof7js7zaw36x0c7b250zu2,K. Varela,Midfielder,10,1.0,,70.0,1.0,5.0,1.0,,,30.0,,1.0,5.0,,21.0,,,,,,,3.0,14.0,4.0,3.0,5.0,,30.0,1.0,1.0,3.0,24.0,1.0,,5.0,,7.0,2.0,,6.0,,4.0,1.0,,,52.0,,6.0,,,12.0,5.0,2.0,10.0,10.0,,1.0,,3.0,,1.0,,16.0,,1.0,,1.0,6.0,,,,,3.0,13.0,,25.0,25.0,4.0,,,1.0,6.0,2.0,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
