liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Tacoma Defiance,7ipt1o8cyzxwgy8sutlms3itw,D. Alvarez,Defender,47,26.0,661.0,19.0,585.0,100.0,230.0,8.0,3.0,1006.0,32.0,8.0,2.0,163.0,3.0,18.0,41.0,629.0,10.0,13.0,25.0,16.0,1.0,102.0,7.0,46.0,6.0,12.0,14.0,57.0,128.0,554.0,2.0,4.0,40.0,17.0,76.0,422.0,16.0,32.0,9.0,4.0,554.0,238.0,52.0,50.0,839.0,47.0,1.0,4.0,1.0,,31.0,,,3.0,1.0,1.0,,45.0,,6.0,27.0,2.0,,,1.0,6.0,,3.0,2.0,3.0,3.0,,1.0,5.0,,35.0,3.0,11.0,18.0,4.0,65.0,,31.0,,,1.0,21.0,,19.0,3.0,,,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,5yztf2l7t0w5suovks3r249as,H. Anderson,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,29me1f2g7vlwo774ta65n4962,R. Baer,Midfielder,46,,4.0,,4.0,,,,,1.0,,,,2.0,,,,4.0,10.0,,,1.0,,,,,,,,,4.0,4.0,,,,,,2.0,1.0,,,,4.0,,,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,19.0,396.0,5.0,328.0,111.0,161.0,3.0,1.0,785.0,20.0,9.0,12.0,154.0,4.0,9.0,48.0,378.0,10.0,6.0,26.0,11.0,3.0,57.0,,20.0,15.0,2.0,71.0,46.0,21.0,302.0,12.0,10.0,24.0,6.0,68.0,176.0,11.0,21.0,10.0,,312.0,117.0,32.0,25.0,590.0,51.0,0.0,4.0,2.0,,26.0,,,,,,,11.0,,1.0,6.0,,,,1.0,2.0,,1.0,,4.0,5.0,,4.0,3.0,,20.0,,21.0,5.0,7.0,97.0,,29.0,,2.0,,7.0,,7.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,8.0,151.0,7.0,129.0,43.0,17.0,4.0,,279.0,12.0,6.0,9.0,75.0,4.0,8.0,9.0,144.0,10.0,5.0,10.0,5.0,1.0,28.0,,11.0,1.0,1.0,18.0,22.0,39.0,121.0,7.0,1.0,18.0,5.0,22.0,59.0,5.0,9.0,4.0,,123.0,54.0,13.0,15.0,237.0,29.0,0.0,2.0,,,8.0,,2.0,,,,,6.0,,,3.0,,,,,1.0,,,,5.0,5.0,6.0,3.0,3.0,,13.0,,4.0,3.0,4.0,41.0,1.0,2.0,,5.0,,6.0,,4.0,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,ez0t0pl5qxy0sa3zp1l77sjro,S. Brunell,Midfielder,37,22.0,547.0,22.0,442.0,155.0,117.0,14.0,3.0,956.0,56.0,23.0,8.0,255.0,5.0,42.0,77.0,533.0,10.0,24.0,72.0,14.0,6.0,137.0,8.0,16.0,24.0,3.0,5.0,128.0,140.0,416.0,8.0,,53.0,29.0,105.0,190.0,14.0,27.0,11.0,4.0,428.0,188.0,76.0,61.0,761.0,93.0,0.0,6.0,,3.0,26.0,2.0,,2.0,2.0,1.0,,9.0,,1.0,4.0,,,,22.0,5.0,1.0,2.0,,12.0,10.0,2.0,10.0,18.0,,28.0,2.0,25.0,5.0,13.0,102.0,,20.0,2.0,3.0,2.0,13.0,1.0,7.0,4.0,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,9iwroh2vz2efijg5ne5un1iei,L. Burney,Defender,4,22.0,634.0,13.0,572.0,73.0,249.0,4.0,3.0,986.0,20.0,3.0,,124.0,6.0,16.0,33.0,595.0,10.0,9.0,20.0,17.0,,97.0,3.0,66.0,5.0,8.0,1.0,40.0,137.0,544.0,,,19.0,11.0,62.0,448.0,17.0,25.0,11.0,2.0,538.0,218.0,58.0,39.0,781.0,45.0,1.0,1.0,2.0,1.0,28.0,1.0,,1.0,2.0,,,57.0,,3.0,38.0,2.0,1.0,,1.0,3.0,,4.0,2.0,,1.0,,1.0,7.0,,29.0,1.0,10.0,19.0,5.0,30.0,,17.0,,,,10.0,,8.0,1.0,,,6.0,0.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,168vovkj5jtmzjukv7tszlfro,E. Carli,Midfielder,74,27.0,482.0,20.0,387.0,174.0,143.0,11.0,3.0,1280.0,58.0,20.0,28.0,222.0,12.0,22.0,74.0,464.0,10.0,13.0,49.0,22.0,10.0,125.0,16.0,12.0,17.0,1.0,3.0,107.0,77.0,366.0,11.0,,48.0,45.0,95.0,176.0,22.0,35.0,14.0,9.0,370.0,131.0,55.0,70.0,709.0,103.0,0.0,8.0,,,21.0,2.0,14.0,2.0,3.0,,,18.0,2.0,,6.0,,,,11.0,8.0,2.0,1.0,,11.0,11.0,28.0,9.0,9.0,,21.0,2.0,22.0,12.0,11.0,131.0,,20.0,2.0,11.0,,7.0,3.0,5.0,7.0,7.0,3.0,8.0,2.0,0.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,27.0,403.0,,337.0,70.0,108.0,,3.0,1260.0,2.0,1.0,,13.0,,,8.0,298.0,10.0,,1.0,14.0,,5.0,,8.0,1.0,,1.0,3.0,117.0,293.0,,,118.0,,66.0,324.0,14.0,32.0,14.0,,261.0,178.0,3.0,2.0,533.0,35.0,0.0,1.0,,,44.0,,,,,,,2.0,,16.0,2.0,71.0,,,,5.0,,1.0,123.0,,,,,,,58.0,,1.0,,1.0,,,31.0,,,,,,25.0,,,,,,,,,,,,28.0,43.0,,1.0,14.0,10.0,16.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Tacoma Defiance,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,Forward,95,13.0,174.0,19.0,138.0,90.0,27.0,6.0,2.0,870.0,45.0,30.0,1.0,78.0,9.0,8.0,36.0,151.0,10.0,6.0,37.0,12.0,14.0,112.0,32.0,7.0,15.0,,1.0,82.0,38.0,134.0,1.0,,33.0,66.0,36.0,60.0,12.0,17.0,12.0,19.0,115.0,24.0,52.0,60.0,347.0,25.0,1.0,8.0,1.0,1.0,4.0,,,10.0,,1.0,2.0,30.0,2.0,,15.0,,,1.0,6.0,4.0,1.0,1.0,,15.0,4.0,,10.0,2.0,,,10.0,11.0,15.0,9.0,85.0,4.0,12.0,9.0,,7.0,2.0,4.0,,13.0,,,,4.0,6.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
