liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,New England Revolution,ei1xwfu1blceujrbuqbw8xi7e,T. Beason,Defender,4,4.0,,4.0,5.0,,9.0,,,11.0,,,,8.0,1.0,7.0,19.0,21.0,,5.0,,1.0,1.0,,4.0,1.0,3.0,,,,3.0,,49.0,,4.0,,,1.0,16.0,,,,,,,,,,,1.0,39.0,24.0,15.0,38.0,,2.0,,,3.0,55.0,,,,4.0,,1.0,13.0,49.0,,39.0,2.0,2.0,10.0,66.0,,1.0,1.0,,2.0,4.0,8.0,3.0,6.0,0.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,9,4.0,1.0,3.0,2.0,,7.0,,,4.0,,,,4.0,1.0,3.0,7.0,4.0,,2.0,,4.0,4.0,,,,,,,,7.0,,19.0,,1.0,1.0,,3.0,6.0,,1.0,1.0,1.0,1.0,,,,,1.0,,12.0,5.0,12.0,17.0,,,,,,109.0,,,1.0,1.0,,,8.0,24.0,2.0,17.0,,2.0,7.0,30.0,,,,,1.0,1.0,5.0,2.0,6.0,0.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,4ycrwypa0l9dd9frhpcyv1tgq,B. Ceballos,Defender,3,19.0,7.0,12.0,7.0,,20.0,,12.0,60.0,2.0,,,60.0,24.0,36.0,17.0,79.0,2.0,7.0,,6.0,5.0,1.0,41.0,17.0,24.0,,10.0,1.0,127.0,,288.0,,30.0,11.0,8.0,26.0,74.0,1.0,,2.0,7.0,2.0,,,,6.0,,25.0,252.0,51.0,209.0,235.0,2.0,8.0,,1.0,3.0,548.0,4.0,,,30.0,10.0,8.0,56.0,300.0,2.0,260.0,10.0,6.0,40.0,417.0,,,,,15.0,24.0,26.0,14.0,16.0,0.0,,2.0,,,2.0,2.0,4.0,,,,2.0,,2.0,,,2.0,0.0,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,xxu2xv2n6f5d51ksa8z4rv2s,J. Da,Forward,59,2.0,1.0,1.0,1.0,,2.0,,,2.0,,,,3.0,2.0,1.0,6.0,,,1.0,,,,,1.0,1.0,,,,,2.0,,4.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,8.0,,,,,,,5.0,4.0,,1.0,,2.0,3.0,7.0,,,,,,,3.0,,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,77,1.0,1.0,,8.0,,15.0,1.0,,12.0,,1.0,1.0,11.0,6.0,5.0,34.0,16.0,,8.0,,2.0,,2.0,10.0,5.0,5.0,,1.0,2.0,9.0,,50.0,,9.0,3.0,2.0,8.0,11.0,2.0,,,,,,3.0,1.0,1.0,1.0,,41.0,29.0,16.0,42.0,2.0,1.0,,,3.0,107.0,1.0,1.0,,1.0,2.0,1.0,18.0,51.0,,42.0,3.0,4.0,9.0,79.0,,1.0,1.0,1.0,2.0,2.0,7.0,3.0,7.0,0.0,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,88,1.0,1.0,,1.0,,2.0,,1.0,17.0,,,,4.0,2.0,2.0,3.0,22.0,,1.0,,4.0,4.0,,3.0,1.0,2.0,,4.0,,18.0,,56.0,,13.0,1.0,1.0,4.0,17.0,,,,1.0,,,,,,,1.0,51.0,23.0,31.0,53.0,1.0,,,,,90.0,1.0,,,6.0,,1.0,6.0,59.0,,54.0,1.0,,5.0,77.0,,,,1.0,,1.0,3.0,2.0,4.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,a9sc95fhmprfebqqhobbeo7is,I. Feingold,Defender,12,12.0,9.0,3.0,9.0,,64.0,2.0,,112.0,2.0,,2.0,70.0,34.0,36.0,131.0,123.0,,9.0,,7.0,6.0,1.0,58.0,25.0,33.0,,8.0,7.0,158.0,,372.0,1.0,71.0,12.0,5.0,24.0,40.0,7.0,3.0,1.0,8.0,2.0,,5.0,5.0,7.0,1.0,15.0,322.0,142.0,198.0,320.0,4.0,9.0,,7.0,51.0,666.0,15.0,3.0,1.0,24.0,3.0,13.0,100.0,385.0,4.0,335.0,13.0,17.0,50.0,588.0,,18.0,18.0,9.0,15.0,19.0,49.0,19.0,31.0,0.0,1.0,1.0,,,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,bgy7pwkohorzxj126191qqj1l,M. Fofana,Defender,2,20.0,10.0,10.0,12.0,,63.0,,10.0,153.0,3.0,,,61.0,22.0,39.0,16.0,173.0,3.0,12.0,,13.0,10.0,3.0,41.0,12.0,29.0,,16.0,5.0,146.0,,688.0,,72.0,7.0,5.0,51.0,325.0,5.0,,1.0,12.0,,,1.0,1.0,4.0,,34.0,627.0,117.0,529.0,611.0,8.0,16.0,1.0,,2.0,1080.0,,1.0,,80.0,5.0,1.0,67.0,707.0,1.0,645.0,24.0,2.0,62.0,870.0,,,,,28.0,44.0,43.0,19.0,18.0,0.0,,2.0,,3.0,11.0,11.0,5.0,3.0,,,1.0,,1.0,,1.0,1.0,0.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,Forward,32,1.0,1.0,,4.0,,6.0,,,9.0,,,1.0,5.0,3.0,2.0,20.0,12.0,1.0,4.0,,,,,4.0,2.0,2.0,,,,3.0,,27.0,,5.0,2.0,1.0,2.0,6.0,,,,,,,1.0,1.0,,,,19.0,15.0,5.0,19.0,1.0,1.0,,,,43.0,1.0,,,2.0,1.0,,10.0,27.0,,19.0,2.0,3.0,8.0,36.0,,,,1.0,2.0,3.0,7.0,1.0,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New England Revolution,5lfpx5azm0hzx5kiqmnjtkfkl,Carles Gil,Midfielder,10,6.0,5.0,1.0,13.0,2.0,149.0,5.0,,336.0,3.0,27.0,10.0,123.0,60.0,63.0,349.0,252.0,4.0,13.0,3.0,17.0,14.0,3.0,117.0,55.0,62.0,,5.0,29.0,206.0,2.0,676.0,,146.0,22.0,6.0,60.0,106.0,32.0,4.0,11.0,13.0,2.0,7.0,12.0,6.0,15.0,14.0,33.0,585.0,418.0,213.0,586.0,3.0,9.0,4.0,,9.0,1163.0,39.0,3.0,2.0,5.0,7.0,35.0,199.0,713.0,15.0,619.0,12.0,39.0,94.0,958.0,13.0,38.0,20.0,27.0,2.0,18.0,113.0,19.0,76.0,3.0,,2.0,2.0,,,,,,,1.0,5.0,1.0,5.0,,,4.0,1.0,,,,,,,,,,,,,,,5.0,5.0,,,,1.0,,,,,3.0,3.0,,,,,,
