liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Austin FC,em17ipdeomhewev55al4viaj9,Amro Tarek,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,29,6.0,47.0,,51.0,,3.0,56.0,,2.0,9.0,2.0,9.0,14.0,19.0,,1.0,,4.0,31.0,23.0,26.0,,338.0,14.0,8.0,18.0,,11.0,112.0,18.0,2.0,8.0,30.0,,12.0,17.0,8.0,45.0,10.0,,28.0,19.0,62.0,8.0,,,10.0,,,,12.0,3.0,9.0,,96.0,1.0,21.0,50.0,1.0,2.0,7.0,,18.0,,,,3.0,,,3.0,17.0,2.0,,11.0,1.0,,,,,,,,,,1.0,,,4.0,,,5.0,,,,3.0,1.0,,,3.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,23.0,217.0,,1293.0,4.0,9.0,1442.0,,,74.0,15.0,119.0,554.0,24.0,,99.0,1.0,10.0,194.0,933.0,85.0,20.0,2065.0,44.0,91.0,333.0,1.0,105.0,1730.0,66.0,5.0,23.0,93.0,20.0,519.0,,17.0,1266.0,38.0,4.0,360.0,24.0,1472.0,50.0,4.0,14.0,39.0,14.0,1.0,4.0,58.0,7.0,6.0,,73.0,11.0,132.0,1194.0,2.0,24.0,81.0,14.0,35.0,1.0,74.0,9.0,2.0,1.0,1.0,4.0,124.0,60.0,6.0,179.0,0.0,,,,,1.0,,,,1.0,7.0,,2.0,7.0,1.0,,2.0,,,,2.0,2.0,,,2.0,,,,2.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,22,8.0,37.0,1.0,106.0,,5.0,127.0,1.0,,8.0,4.0,20.0,31.0,7.0,,6.0,,1.0,28.0,52.0,26.0,2.0,312.0,1.0,4.0,33.0,1.0,17.0,167.0,26.0,1.0,3.0,15.0,5.0,38.0,4.0,1.0,105.0,5.0,1.0,54.0,7.0,128.0,14.0,,3.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,,38.0,4.0,11.0,100.0,,3.0,12.0,1.0,12.0,,5.0,,2.0,,,2.0,22.0,3.0,2.0,22.0,0.0,,,,,,,,,2.0,7.0,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,bovgpaqiyr161smsebisx3o5,S. Driussi,Midfielder,10,22.0,319.0,38.0,694.0,7.0,45.0,756.0,37.0,1.0,23.0,22.0,145.0,124.0,28.0,,58.0,,24.0,317.0,279.0,257.0,8.0,2311.0,91.0,33.0,284.0,3.0,110.0,1341.0,216.0,1.0,34.0,167.0,34.0,196.0,2.0,55.0,633.0,41.0,4.0,419.0,28.0,820.0,129.0,26.0,23.0,42.0,,,23.0,39.0,8.0,88.0,1.0,75.0,8.0,62.0,636.0,3.0,26.0,95.0,6.0,128.0,1.0,16.0,21.0,7.0,,,17.0,152.0,19.0,11.0,126.0,2.0,4.0,2.0,3.0,,2.0,8.0,,,6.0,61.0,4.0,1.0,31.0,4.0,1.0,55.0,,2.0,2.0,10.0,4.0,4.0,19.0,11.0,,5.0,1.0,6.0,5.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Austin FC,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,17.0,145.0,66.0,487.0,14.0,36.0,522.0,24.0,1.0,4.0,14.0,132.0,93.0,30.0,,17.0,,5.0,220.0,162.0,131.0,4.0,1607.0,50.0,15.0,153.0,1.0,68.0,876.0,179.0,1.0,15.0,87.0,24.0,143.0,10.0,15.0,445.0,27.0,,346.0,30.0,568.0,54.0,18.0,14.0,29.0,2.0,,14.0,10.0,11.0,46.0,1.0,86.0,4.0,14.0,470.0,,20.0,71.0,3.0,77.0,2.0,13.0,9.0,19.0,,,29.0,58.0,15.0,10.0,81.0,0.0,21.0,,71.0,33.0,,3.0,,,2.0,15.0,6.0,4.0,10.0,2.0,11.0,28.0,,,,2.0,2.0,5.0,4.0,3.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,13.0,138.0,40.0,253.0,7.0,41.0,318.0,40.0,7.0,13.0,15.0,88.0,96.0,34.0,,4.0,,11.0,176.0,88.0,100.0,7.0,1696.0,56.0,12.0,41.0,2.0,61.0,581.0,98.0,3.0,8.0,78.0,26.0,86.0,14.0,21.0,250.0,27.0,1.0,172.0,34.0,321.0,47.0,11.0,14.0,27.0,4.0,1.0,20.0,25.0,4.0,27.0,,43.0,7.0,38.0,249.0,3.0,20.0,47.0,2.0,53.0,,7.0,4.0,18.0,,,11.0,60.0,20.0,12.0,68.0,3.0,7.0,,,,,2.0,,,,13.0,7.0,1.0,10.0,2.0,,15.0,,,,5.0,3.0,,5.0,5.0,,3.0,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Midfielder,19,,7.0,5.0,11.0,,2.0,12.0,5.0,,1.0,,6.0,,3.0,,,,,7.0,5.0,3.0,,29.0,3.0,,5.0,,1.0,24.0,4.0,,1.0,3.0,,3.0,3.0,,11.0,,,7.0,3.0,12.0,3.0,1.0,,,,,1.0,3.0,,,,1.0,,4.0,11.0,,,1.0,,,,,,,,,1.0,4.0,,,1.0,0.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Austin FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Defender,17,22.0,235.0,83.0,877.0,150.0,61.0,1083.0,83.0,2.0,17.0,22.0,218.0,146.0,34.0,,35.0,,7.0,441.0,406.0,193.0,22.0,2793.0,52.0,39.0,276.0,1.0,136.0,1749.0,346.0,4.0,32.0,118.0,40.0,322.0,3.0,16.0,872.0,49.0,4.0,490.0,34.0,1090.0,100.0,26.0,24.0,51.0,42.0,1.0,21.0,25.0,7.0,51.0,53.0,52.0,7.0,42.0,842.0,3.0,31.0,147.0,6.0,93.0,2.0,77.0,10.0,7.0,,,20.0,117.0,78.0,16.0,213.0,0.0,19.0,,,,1.0,1.0,,,,28.0,19.0,4.0,9.0,4.0,,34.0,,1.0,,4.0,4.0,,1.0,5.0,,5.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
