root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,9sqiaw0m9ad80vg33xj765g16,K. Benjamin,Midfielder,0,5.0,4.0,5.0,2.0,12.0,12.0,4.0,7.0,10.0,64.0,132.0,15.0,27.0,10.0,22.0,5.0,43.0,13.0,30.0,17.0,15.0,29.0,48.0,19.0,16.0,348.0,25.0,60.0,1.0,1.0,15.0,47.0,44.0,5.0,3.0,8.0,3.0,11.0,,,,,,,,,1.0,1.0,,,,6.0,2.0,5.0,4.0,,2.0,,1.0,,1.0,,,6.0,1.0,2.0,,,1.0,6.0,1.0,2.0,,6.0,,3.0,4.0,1.0,20.0,15.0,3.0,9.0,,,,6.0,,,,,,,,,,1.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,Midfielder,0,4.0,4.0,4.0,5.0,9.0,8.0,4.0,9.0,19.0,164.0,198.0,16.0,23.0,10.0,17.0,4.0,31.0,48.0,68.0,16.0,42.0,25.0,141.0,73.0,23.0,325.0,30.0,161.0,1.0,4.0,15.0,124.0,138.0,2.0,5.0,2.0,0.0,44.0,,,,6.0,,,,,7.0,17.0,,,2.0,1.0,1.0,,5.0,,2.0,,2.0,1.0,1.0,,1.0,5.0,,1.0,,2.0,1.0,,,,,,,3.0,2.0,,4.0,3.0,,,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,7q276lz9pgjgsuzvvkl3zndud,A. Clarke,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,dp7f1b57zzqtg1qwmv6l5p2lm,J. Cumberbatch,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,5l0tauez9iacs3gi1w6x6295h,K. Daniel,Midfielder,0,3.0,1.0,,4.0,5.0,5.0,1.0,3.0,3.0,20.0,31.0,2.0,10.0,10.0,1.0,3.0,5.0,6.0,11.0,5.0,4.0,10.0,18.0,8.0,2.0,51.0,5.0,20.0,1.0,4.0,5.0,17.0,18.0,,,1.0,0.0,5.0,,,,1.0,,,,,,1.0,,,,,,,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,Forward,0,1.0,,,3.0,3.0,3.0,,2.0,1.0,13.0,26.0,1.0,5.0,10.0,1.0,1.0,6.0,2.0,9.0,2.0,4.0,5.0,12.0,3.0,1.0,45.0,1.0,13.0,,2.0,2.0,12.0,12.0,,1.0,,0.0,6.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,6.0,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,0.0,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,f2o93fidub5hzdxp0jikgfd9l,S. Duke-McKenna,Midfielder,0,5.0,4.0,5.0,7.0,24.0,22.0,4.0,8.0,19.0,158.0,239.0,27.0,42.0,10.0,32.0,5.0,62.0,36.0,76.0,24.0,50.0,48.0,124.0,52.0,34.0,431.0,41.0,150.0,1.0,6.0,20.0,110.0,117.0,2.0,7.0,9.0,0.0,31.0,,,,8.0,,,,,7.0,14.0,,,,6.0,4.0,2.0,5.0,,6.0,,2.0,2.0,1.0,,,7.0,4.0,6.0,1.0,3.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,2.0,14.0,8.0,1.0,6.0,,,,2.0,,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,0.0,,,,,,,,1.0,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,6d18rxh9d213naudenubig9ka,J. Garrett,Defender,0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,,15.0,154.0,178.0,9.0,4.0,10.0,9.0,2.0,22.0,16.0,54.0,2.0,70.0,4.0,136.0,82.0,18.0,178.0,13.0,151.0,2.0,1.0,2.0,116.0,133.0,1.0,2.0,,0.0,55.0,,,,9.0,,,,,9.0,20.0,,,5.0,2.0,,2.0,,,,,6.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,3.0,1.0,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,0,5.0,4.0,5.0,6.0,18.0,17.0,4.0,6.0,18.0,108.0,197.0,20.0,38.0,10.0,31.0,5.0,55.0,25.0,60.0,23.0,21.0,41.0,85.0,31.0,23.0,396.0,38.0,98.0,1.0,4.0,21.0,82.0,78.0,3.0,2.0,7.0,1.0,24.0,,,,,,,,,3.0,3.0,,,,6.0,2.0,2.0,,,3.0,,3.0,1.0,2.0,,,12.0,6.0,4.0,3.0,1.0,,8.0,3.0,2.0,2.0,5.0,8.0,10.0,4.0,3.0,22.0,20.0,2.0,10.0,,,1.0,10.0,,,,,2.0,1.0,,,,2.0,7.0,1.0,6.0,1.0,6.0,3.0,4.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,8c281t1kt0abmpzuwo7olezmx,L. Gordon,Defender,0,5.0,5.0,5.0,4.0,20.0,19.0,5.0,4.0,23.0,167.0,281.0,26.0,33.0,10.0,28.0,5.0,62.0,10.0,82.0,15.0,51.0,35.0,135.0,56.0,32.0,450.0,32.0,159.0,2.0,4.0,14.0,126.0,128.0,,1.0,4.0,0.0,74.0,,,,15.0,,,,,6.0,9.0,,,3.0,9.0,1.0,6.0,2.0,,2.0,1.0,41.0,1.0,,3.0,1.0,10.0,3.0,11.0,,,1.0,11.0,6.0,3.0,2.0,9.0,2.0,8.0,8.0,3.0,11.0,4.0,,4.0,4.0,2.0,1.0,,,,,,,1.0,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,4.0,44.0,63.0,10.0,12.0,10.0,14.0,2.0,20.0,8.0,17.0,9.0,22.0,14.0,31.0,14.0,13.0,122.0,14.0,44.0,,1.0,9.0,29.0,31.0,2.0,,2.0,0.0,,,,,1.0,,,,,3.0,2.0,,,1.0,1.0,,,1.0,,2.0,1.0,4.0,2.0,,1.0,1.0,4.0,,,,,1.0,2.0,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,5ro3x402c55wo72pzmr6btf4l,R. Greenidge,Defender,0,2.0,2.0,2.0,4.0,8.0,6.0,2.0,7.0,10.0,86.0,109.0,6.0,13.0,10.0,6.0,2.0,10.0,7.0,31.0,7.0,42.0,15.0,77.0,46.0,9.0,180.0,7.0,84.0,,4.0,7.0,72.0,75.0,,2.0,2.0,0.0,30.0,,,,3.0,,,,,3.0,5.0,,,3.0,3.0,,2.0,4.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,2.0,,,,,,,,,,3.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guyana,Guyana,a6yo6ldtnx2bx54bwavviw8ru,R. Hackett,Midfielder,0,2.0,1.0,,,,,1.0,1.0,1.0,14.0,20.0,2.0,1.0,10.0,3.0,2.0,5.0,1.0,7.0,3.0,6.0,3.0,12.0,5.0,2.0,21.0,5.0,14.0,1.0,,1.0,10.0,12.0,,,,0.0,2.0,,,,,,,,,,2.0,,,,,2.0,,1.0,2.0,2.0,,2.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
