liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Miami FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,21,20.0,523.0,46.0,1149.0,32.0,55.0,147.0,15.0,30.0,783.0,31.0,259.0,10.0,96.0,60.0,80.0,126.0,22.0,1761.0,229.0,901.0,42.0,111.0,15.0,45.0,879.0,30.0,22.0,26.0,124.0,10.0,282.0,63.0,77.0,776.0,55.0,171.0,805.0,0.0,11.0,,7.0,9.0,21.0,266.0,,33.0,2.0,14.0,2.0,,2.0,21.0,20.0,2.0,43.0,14.0,40.0,29.0,15.0,,,3.0,,1.0,7.0,2.0,2.0,6.0,,,6.0,,2.0,,4.0,,3.0,,2.0,2.0,4.0,13.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,3c47mqf0vorrfrigxmqqhwqac,J. Ayimbila,Defender,3,12.0,67.0,42.0,451.0,29.0,21.0,51.0,10.0,20.0,148.0,23.0,71.0,12.0,78.0,59.0,38.0,80.0,18.0,886.0,95.0,227.0,24.0,61.0,7.0,40.0,226.0,20.0,28.0,31.0,161.0,10.0,86.0,58.0,42.0,138.0,81.0,120.0,149.0,0.0,19.0,4.0,4.0,1.0,14.0,10.0,,20.0,11.0,11.0,24.0,,24.0,10.0,8.0,11.0,21.0,17.0,11.0,11.0,6.0,,,2.0,,1.0,5.0,3.0,,2.0,,,7.0,,,,3.0,,,,7.0,26.0,8.0,1.0,1.0,,,,,1.0,,,,,4.0,2.0,,1.0,,,,,,,,,10.0,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Miami FC,c6k5s0xs4l9s70nupiqbly0a,K. Balogun,Forward,0,,3.0,12.0,50.0,,,4.0,,3.0,13.0,5.0,1.0,1.0,6.0,14.0,6.0,18.0,4.0,166.0,7.0,20.0,1.0,11.0,2.0,7.0,19.0,3.0,8.0,8.0,21.0,10.0,12.0,5.0,2.0,13.0,8.0,25.0,14.0,0.0,8.0,1.0,1.0,1.0,,8.0,,1.0,4.0,,2.0,,2.0,3.0,2.0,,,2.0,,1.0,3.0,,,5.0,,3.0,,1.0,,,,1.0,3.0,,,1.0,,,,1.0,2.0,,3.0,,2.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,rtercnq9nn7y0814ghe7wo2x,D. Barbir,Defender,14,12.0,599.0,28.0,1244.0,16.0,32.0,72.0,17.0,22.0,829.0,22.0,397.0,2.0,148.0,38.0,45.0,73.0,7.0,1751.0,440.0,1012.0,48.0,67.0,4.0,32.0,975.0,22.0,49.0,53.0,179.0,10.0,265.0,76.0,59.0,798.0,107.0,105.0,864.0,0.0,6.0,,4.0,,20.0,103.0,,72.0,3.0,27.0,2.0,,2.0,12.0,20.0,1.0,43.0,10.0,15.0,66.0,12.0,,,8.0,,6.0,9.0,4.0,3.0,2.0,7.0,,1.0,7.0,,,4.0,,,,1.0,33.0,8.0,13.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,ayafz39numgvk458eh88aiu0a,S. Biek,Midfielder,6,4.0,406.0,44.0,829.0,9.0,15.0,76.0,5.0,21.0,518.0,30.0,137.0,8.0,139.0,75.0,25.0,69.0,24.0,1274.0,229.0,689.0,46.0,55.0,14.0,61.0,652.0,21.0,32.0,36.0,156.0,10.0,144.0,71.0,33.0,516.0,104.0,130.0,550.0,0.0,5.0,,5.0,7.0,13.0,247.0,,68.0,1.0,31.0,3.0,,3.0,7.0,13.0,,38.0,31.0,10.0,34.0,15.0,,,6.0,,4.0,9.0,4.0,1.0,4.0,14.0,,3.0,13.0,,,4.0,,,,,,7.0,15.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,
USA_USL_Championship,2024,Miami FC,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,80,22.0,608.0,106.0,1522.0,39.0,41.0,259.0,20.0,35.0,930.0,43.0,302.0,2.0,192.0,156.0,94.0,200.0,36.0,2703.0,289.0,1165.0,21.0,137.0,26.0,93.0,1120.0,35.0,43.0,47.0,292.0,10.0,368.0,148.0,148.0,922.0,123.0,293.0,973.0,1.0,44.0,3.0,16.0,36.0,22.0,315.0,1.0,44.0,14.0,19.0,5.0,1.0,6.0,42.0,33.0,11.0,75.0,50.0,21.0,51.0,32.0,,1.0,19.0,,11.0,3.0,5.0,12.0,7.0,,3.0,13.0,,,2.0,4.0,,3.0,3.0,4.0,4.0,14.0,6.0,8.0,3.0,0.0,,,2.0,,,3.0,,2.0,1.0,,5.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,9g0un92q7r352ntgacdc7upzo,M. Botta,Midfielder,16,14.0,206.0,44.0,585.0,22.0,23.0,91.0,11.0,24.0,327.0,9.0,114.0,11.0,76.0,56.0,41.0,85.0,26.0,1104.0,124.0,415.0,20.0,50.0,15.0,21.0,401.0,24.0,28.0,31.0,122.0,10.0,137.0,44.0,46.0,317.0,54.0,106.0,339.0,0.0,12.0,4.0,10.0,6.0,12.0,86.0,,32.0,6.0,24.0,,,3.0,12.0,13.0,,25.0,12.0,12.0,22.0,6.0,,1.0,7.0,1.0,5.0,2.0,2.0,2.0,3.0,,1.0,6.0,,,,3.0,,,1.0,1.0,2.0,6.0,1.0,2.0,1.0,0.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,9.0,3.0,3.0,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2024,Miami FC,cskhx4mpx2quo562ptajwbsru,Gabriel Cabral,Midfielder,8,13.0,438.0,60.0,1209.0,28.0,22.0,180.0,7.0,26.0,677.0,26.0,263.0,10.0,127.0,75.0,62.0,122.0,28.0,1700.0,236.0,859.0,45.0,88.0,18.0,41.0,797.0,26.0,47.0,51.0,228.0,10.0,312.0,77.0,83.0,684.0,155.0,163.0,732.0,0.0,22.0,18.0,2.0,23.0,31.0,180.0,,50.0,10.0,14.0,12.0,,49.0,38.0,16.0,12.0,21.0,15.0,15.0,48.0,8.0,,,12.0,,6.0,2.0,7.0,8.0,3.0,,1.0,4.0,,2.0,1.0,4.0,,1.0,1.0,,6.0,22.0,10.0,6.0,0.0,1.0,,,1.0,,,3.0,,4.0,1.0,,,,,,,,43.0,27.0,10.0,,,6.0,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Miami FC,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,4,25.0,719.0,73.0,1756.0,48.0,69.0,111.0,19.0,29.0,931.0,30.0,119.0,1.0,256.0,102.0,105.0,178.0,41.0,2452.0,509.0,1231.0,92.0,135.0,24.0,59.0,1182.0,29.0,56.0,64.0,352.0,10.0,262.0,135.0,101.0,881.0,187.0,237.0,975.0,0.0,11.0,6.0,2.0,,11.0,492.0,1.0,121.0,2.0,58.0,33.0,3.0,33.0,27.0,28.0,7.0,102.0,29.0,50.0,94.0,18.0,,,12.0,1.0,6.0,21.0,6.0,2.0,9.0,9.0,,9.0,8.0,1.0,,8.0,,2.0,,1.0,105.0,12.0,28.0,6.0,,,,,1.0,,,1.0,,6.0,,,1.0,,1.0,,,,3.0,,,21.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
USA_USL_Championship,2024,Miami FC,9d011ayfpxxfc4qqlp98gdq8k,Lucas de Paula,Forward,32,3.0,44.0,15.0,126.0,3.0,7.0,11.0,2.0,11.0,77.0,,29.0,9.0,11.0,19.0,10.0,25.0,6.0,222.0,29.0,88.0,4.0,10.0,4.0,4.0,88.0,11.0,5.0,7.0,19.0,10.0,33.0,9.0,10.0,75.0,6.0,29.0,77.0,0.0,6.0,,2.0,1.0,2.0,19.0,,2.0,5.0,1.0,1.0,,1.0,2.0,2.0,1.0,6.0,4.0,5.0,2.0,,,,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,5w8wyn94ovw846d5gk29u76x,J. DeZart,Forward,0,3.0,278.0,16.0,596.0,10.0,6.0,105.0,2.0,16.0,431.0,8.0,136.0,4.0,65.0,20.0,21.0,37.0,12.0,1126.0,137.0,499.0,13.0,29.0,4.0,12.0,495.0,16.0,33.0,35.0,90.0,10.0,157.0,45.0,50.0,423.0,41.0,49.0,434.0,0.0,6.0,1.0,5.0,7.0,9.0,121.0,,20.0,2.0,10.0,1.0,,1.0,9.0,12.0,1.0,25.0,4.0,4.0,11.0,5.0,,,3.0,,2.0,,3.0,1.0,2.0,,,6.0,,,,2.0,,1.0,,1.0,5.0,9.0,3.0,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,3prn71emztnwxda7f12uejwq2,D. Gagliardi,Goalkeeper,12,1.0,276.0,,656.0,2.0,1.0,,1.0,15.0,191.0,6.0,101.0,1.0,153.0,,7.0,7.0,,1249.0,258.0,453.0,22.0,13.0,,6.0,261.0,15.0,32.0,35.0,157.0,10.0,24.0,14.0,133.0,255.0,110.0,13.0,300.0,0.0,,,1.0,,,94.0,,139.0,,64.0,,,,4.0,14.0,2.0,43.0,,,45.0,,,,,,,14.0,3.0,,1.0,122.0,,2.0,175.0,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,34.0,40.0,55.0,4.0,10.0,,,,,,,,19.0,,5.0,17.0,13.0,,,,,,1.0,1.0,,
USA_USL_Championship,2024,Miami FC,d3y7mvia77ald35dqac0nqrro,M. Gagliardi,Midfielder,67,2.0,28.0,24.0,152.0,5.0,5.0,21.0,1.0,8.0,61.0,,27.0,4.0,11.0,28.0,22.0,46.0,5.0,331.0,17.0,74.0,,22.0,5.0,4.0,72.0,8.0,5.0,8.0,44.0,10.0,36.0,11.0,14.0,60.0,16.0,50.0,63.0,0.0,13.0,1.0,4.0,,2.0,9.0,,,7.0,,4.0,,6.0,7.0,4.0,1.0,1.0,4.0,4.0,3.0,10.0,,,5.0,,4.0,,,2.0,1.0,,,10.0,,,,3.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Miami FC,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,Forward,7,23.0,234.0,137.0,1123.0,41.0,16.0,184.0,5.0,33.0,438.0,10.0,115.0,5.0,124.0,165.0,113.0,250.0,24.0,2570.0,156.0,620.0,6.0,123.0,10.0,38.0,561.0,33.0,69.0,76.0,358.0,10.0,274.0,97.0,94.0,459.0,138.0,288.0,496.0,0.0,99.0,12.0,9.0,17.0,10.0,165.0,2.0,27.0,41.0,16.0,27.0,2.0,56.0,65.0,28.0,8.0,42.0,28.0,11.0,37.0,34.0,,2.0,42.0,,22.0,2.0,7.0,14.0,3.0,,5.0,32.0,,,3.0,7.0,1.0,1.0,1.0,6.0,8.0,27.0,2.0,20.0,2.0,3.0,,,1.0,,4.0,4.0,,3.0,1.0,,3.0,,,,,,37.0,24.0,8.0,2.0,,2.0,,,,,,,,,,,,,,,
