liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,New York Red Bulls,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,Forward,25,,1.0,,1.0,,9.0,1.0,1.0,1.0,,,1.0,2.0,9.0,3.0,2.0,12.0,5.0,,,4.0,1.0,6.0,12.0,,9.0,3.0,,,1.0,18.0,,3.0,6.0,9.0,,1.0,,9.0,2.0,65.0,,4.0,5.0,3.0,1.0,6.0,,39.0,3.0,1.0,15.0,,,3.0,12.0,,117.0,4.0,1.0,,6.0,1.0,,2.0,3.0,,5.0,15.0,2.0,,,6.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,5fhps8g0dwc8a7saixxrmoic5,C. Lade,Defender,5,,1.0,1.0,21.0,3.0,8.0,11.0,28.0,,7.0,57.0,11.0,56.0,126.0,61.0,2.0,219.0,11.0,2.0,1.0,24.0,12.0,108.0,213.0,20.0,215.0,62.0,,,37.0,327.0,1.0,95.0,31.0,43.0,9.0,13.0,23.0,35.0,50.0,89.0,2.0,1.0,11.0,16.0,28.0,82.0,1.0,577.0,17.0,1.0,165.0,3.0,20.0,3.0,105.0,6.0,845.0,175.0,10.0,3.0,73.0,10.0,35.0,11.0,65.0,,19.0,322.0,1.0,16.0,4.0,74.0,,,,,28.0,1.0,2.0,,2.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,ctcf8m5r0uqvzgtr0qkfbnc9h,K. Lawrence,Defender,92,2.0,1.0,,36.0,10.0,13.0,38.0,51.0,5.0,15.0,158.0,38.0,28.0,282.0,194.0,2.0,459.0,23.0,11.0,1.0,35.0,41.0,200.0,434.0,31.0,454.0,119.0,,1.0,55.0,659.0,1.0,182.0,78.0,72.0,8.0,20.0,68.0,109.0,78.0,47.0,5.0,3.0,23.0,29.0,32.0,183.0,7.0,1208.0,30.0,3.0,338.0,8.0,12.0,3.0,191.0,25.0,1849.0,328.0,20.0,5.0,122.0,10.0,78.0,15.0,119.0,,37.0,651.0,1.0,48.0,9.0,113.0,,,,,62.0,1.0,5.0,,5.0,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,cgq6c4c89nrl1nfucnb6x785,A. Long,Defender,33,,5.0,,20.0,5.0,38.0,,27.0,3.0,7.0,10.0,,139.0,266.0,179.0,7.0,576.0,25.0,19.0,2.0,26.0,118.0,328.0,510.0,33.0,542.0,166.0,,1.0,122.0,904.0,2.0,310.0,178.0,86.0,1.0,23.0,132.0,38.0,48.0,77.0,4.0,,25.0,39.0,24.0,206.0,6.0,1246.0,40.0,1.0,355.0,2.0,13.0,12.0,252.0,66.0,2228.0,548.0,25.0,1.0,172.0,7.0,156.0,16.0,174.0,,60.0,851.0,1.0,87.0,28.0,74.0,,,,,2.0,1.0,,,,,,1.0,,,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,New York Red Bulls,bm2vp4mq94myce80pa3lnshxx,E. Louro,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18,,,,,,,,,,,,,,6.0,2.0,,8.0,1.0,,,,1.0,19.0,2.0,,4.0,1.0,,,,27.0,,2.0,1.0,,,,1.0,,,77.0,,,1.0,1.0,,19.0,,35.0,1.0,,19.0,,,,1.0,6.0,90.0,25.0,1.0,,,,19.0,,9.0,,,9.0,,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,4.0,1.0,,,7.0,3.0,,2.0,,,,,,,,,
USA_MLS,2019,New York Red Bulls,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,62,4.0,3.0,3.0,31.0,15.0,36.0,41.0,50.0,4.0,19.0,165.0,43.0,276.0,335.0,30.0,6.0,492.0,22.0,3.0,1.0,108.0,49.0,239.0,473.0,37.0,474.0,164.0,,1.0,67.0,731.0,1.0,166.0,70.0,129.0,42.0,24.0,54.0,55.0,115.0,47.0,2.0,4.0,22.0,27.0,49.0,215.0,4.0,1377.0,29.0,1.0,432.0,16.0,9.0,9.0,293.0,19.0,1694.0,370.0,18.0,27.0,181.0,20.0,58.0,38.0,142.0,,21.0,710.0,1.0,34.0,7.0,223.0,,,,2.0,60.0,2.0,9.0,,9.0,,,3.0,2.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,
USA_MLS,2019,New York Red Bulls,64vrzsvixp5cvq9b7ol723zkl,A. Muyl,Midfielder,19,,11.0,2.0,23.0,15.0,73.0,36.0,38.0,4.0,15.0,50.0,36.0,146.0,275.0,108.0,8.0,386.0,25.0,3.0,3.0,118.0,39.0,163.0,374.0,18.0,384.0,121.0,,,35.0,549.0,3.0,120.0,89.0,168.0,21.0,27.0,17.0,112.0,82.0,82.0,5.0,8.0,25.0,26.0,57.0,164.0,2.0,1018.0,28.0,10.0,334.0,10.0,31.0,19.0,289.0,12.0,1492.0,183.0,17.0,25.0,141.0,19.0,22.0,30.0,110.0,2.0,50.0,547.0,13.0,13.0,,200.0,,,,,15.0,2.0,9.0,,9.0,,,1.0,2.0,,4.0,4.0,1.0,,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,dzajdpdijdact32okns0mveg9,S. Nealis,Defender,15,2.0,1.0,,5.0,,6.0,,7.0,1.0,2.0,,,21.0,43.0,22.0,1.0,112.0,9.0,3.0,1.0,6.0,22.0,32.0,104.0,9.0,111.0,32.0,,2.0,7.0,144.0,1.0,69.0,31.0,15.0,,3.0,40.0,7.0,10.0,78.0,2.0,6.0,9.0,9.0,2.0,25.0,,225.0,10.0,,37.0,1.0,2.0,2.0,47.0,8.0,452.0,94.0,3.0,,20.0,1.0,12.0,6.0,25.0,,9.0,142.0,,4.0,4.0,16.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,,3.0,,28.0,4.0,29.0,3.0,36.0,6.0,8.0,7.0,3.0,203.0,294.0,100.0,7.0,709.0,32.0,14.0,1.0,41.0,63.0,258.0,647.0,22.0,666.0,115.0,,,77.0,967.0,1.0,415.0,102.0,80.0,4.0,13.0,102.0,48.0,52.0,52.0,4.0,5.0,32.0,39.0,17.0,184.0,8.0,1269.0,40.0,1.0,290.0,5.0,7.0,10.0,195.0,62.0,2507.0,616.0,27.0,1.0,130.0,10.0,128.0,26.0,178.0,,39.0,900.0,,52.0,14.0,93.0,,,,,2.0,1.0,,,,,,,,,,7.0,,1.0,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,
USA_MLS,2019,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31,,,,,,,,,4.0,,,,31.0,139.0,54.0,,328.0,34.0,,,3.0,12.0,441.0,128.0,1.0,158.0,19.0,,,67.0,769.0,,189.0,13.0,4.0,,8.0,25.0,,7.0,49.0,6.0,,34.0,51.0,2.0,374.0,9.0,1037.0,54.0,,447.0,,1.0,,23.0,200.0,3090.0,684.0,34.0,,3.0,,438.0,,294.0,,1.0,288.0,,189.0,73.0,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,162.0,16.0,12.0,11.0,1.0,7.0,7.0,93.0,32.0,5.0,1.0,208.0,61.0,,42.0,,,,,,,,,
USA_MLS,2019,New York Red Bulls,2xkudoxz92f1vgbjlsbfum3f9,A. Romero,Midfielder,10,3.0,13.0,5.0,19.0,51.0,65.0,51.0,29.0,,10.0,26.0,82.0,272.0,680.0,274.0,14.0,810.0,27.0,,5.0,77.0,6.0,344.0,762.0,9.0,756.0,77.0,,,25.0,1154.0,5.0,156.0,31.0,102.0,31.0,11.0,2.0,146.0,71.0,48.0,5.0,5.0,27.0,36.0,60.0,401.0,3.0,1555.0,37.0,7.0,523.0,22.0,21.0,27.0,179.0,48.0,1995.0,462.0,22.0,16.0,292.0,3.0,52.0,8.0,136.0,,25.0,1098.0,19.0,6.0,1.0,148.0,,,,50.0,,1.0,26.0,14.0,11.0,,2.0,3.0,5.0,24.0,3.0,9.0,,,4.0,17.0,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,d9yyl291mkmq386x6ub23bzrp,D. Royer,Midfielder,77,2.0,39.0,8.0,21.0,25.0,150.0,28.0,39.0,1.0,18.0,19.0,29.0,94.0,433.0,324.0,28.0,550.0,32.0,4.0,11.0,103.0,59.0,258.0,541.0,20.0,541.0,151.0,,,48.0,808.0,11.0,124.0,124.0,168.0,18.0,36.0,14.0,140.0,92.0,60.0,3.0,5.0,32.0,41.0,52.0,239.0,5.0,1327.0,43.0,14.0,433.0,26.0,22.0,67.0,319.0,9.0,2418.0,250.0,27.0,25.0,234.0,11.0,24.0,17.0,131.0,7.0,65.0,797.0,26.0,10.0,1.0,195.0,,,,4.0,2.0,2.0,7.0,2.0,6.0,,1.0,1.0,7.0,1.0,10.0,21.0,1.0,1.0,6.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,1.0,,,,
USA_MLS,2019,New York Red Bulls,7ng17v0bgu3val0qu9bhp63md,M. Rzatkowski,Midfielder,90,1.0,15.0,3.0,50.0,57.0,45.0,25.0,78.0,4.0,28.0,20.0,77.0,226.0,655.0,272.0,16.0,859.0,29.0,2.0,1.0,161.0,30.0,315.0,826.0,27.0,787.0,189.0,,,59.0,1174.0,2.0,254.0,71.0,202.0,25.0,57.0,12.0,168.0,159.0,53.0,3.0,2.0,29.0,35.0,80.0,333.0,8.0,1801.0,37.0,6.0,524.0,18.0,38.0,31.0,391.0,33.0,2437.0,508.0,27.0,32.0,264.0,20.0,51.0,31.0,206.0,,41.0,1087.0,8.0,12.0,5.0,320.0,,,,72.0,3.0,2.0,50.0,30.0,8.0,1.0,,6.0,3.0,30.0,6.0,11.0,2.0,,1.0,7.0,,,2.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,
USA_MLS,2019,New York Red Bulls,djn7515ev4uzfcvizndtrvzkl,J. Sims,Midfielder,20,,4.0,1.0,8.0,8.0,37.0,10.0,14.0,,6.0,4.0,18.0,64.0,102.0,31.0,7.0,121.0,8.0,,,42.0,2.0,51.0,120.0,5.0,116.0,33.0,,,6.0,172.0,1.0,26.0,13.0,53.0,7.0,10.0,4.0,42.0,31.0,90.0,,2.0,8.0,6.0,17.0,63.0,,335.0,6.0,5.0,118.0,9.0,8.0,11.0,86.0,1.0,507.0,35.0,6.0,13.0,47.0,2.0,4.0,6.0,24.0,1.0,11.0,165.0,8.0,,,73.0,,,,18.0,,,7.0,5.0,2.0,1.0,,,1.0,8.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,em17ipdeomhewev55al4viaj9,Amro Tarek,Defender,3,1.0,5.0,1.0,16.0,8.0,18.0,8.0,23.0,4.0,7.0,9.0,8.0,34.0,138.0,101.0,1.0,288.0,20.0,12.0,1.0,24.0,50.0,199.0,254.0,36.0,278.0,78.0,,,63.0,487.0,1.0,155.0,76.0,50.0,,5.0,66.0,20.0,28.0,20.0,2.0,1.0,20.0,19.0,8.0,144.0,3.0,706.0,21.0,7.0,228.0,2.0,3.0,6.0,128.0,34.0,1478.0,332.0,19.0,2.0,83.0,11.0,116.0,16.0,87.0,,26.0,462.0,,60.0,13.0,52.0,,,,,9.0,2.0,5.0,,5.0,,,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2019,New York Red Bulls,21vmi7qtrujzez3ziux0wa4et,F. Valot,Midfielder,22,,,1.0,1.0,3.0,3.0,1.0,3.0,,2.0,1.0,1.0,13.0,32.0,12.0,,38.0,2.0,1.0,,4.0,4.0,16.0,38.0,,37.0,8.0,,,1.0,54.0,,7.0,4.0,4.0,,1.0,3.0,8.0,4.0,46.0,,,2.0,2.0,3.0,16.0,,78.0,2.0,1.0,24.0,1.0,2.0,,12.0,,125.0,21.0,2.0,1.0,15.0,,1.0,,11.0,,,53.0,,1.0,,8.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New York Red Bulls,f5i3q488txatpqe9tvmc0838q,B. White,Forward,42,1.0,12.0,1.0,5.0,10.0,71.0,3.0,12.0,1.0,7.0,1.0,3.0,84.0,153.0,73.0,11.0,195.0,20.0,4.0,9.0,43.0,53.0,118.0,195.0,5.0,186.0,77.0,,,14.0,313.0,9.0,43.0,160.0,150.0,3.0,9.0,11.0,89.0,24.0,96.0,2.0,3.0,20.0,21.0,26.0,107.0,2.0,512.0,23.0,11.0,192.0,13.0,14.0,23.0,227.0,,1368.0,67.0,17.0,10.0,110.0,10.0,8.0,14.0,31.0,4.0,107.0,304.0,23.0,5.0,,67.0,,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,20.0,6.0,,3.0,7.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99,2.0,11.0,1.0,3.0,12.0,82.0,4.0,7.0,3.0,4.0,2.0,4.0,79.0,151.0,83.0,9.0,207.0,25.0,2.0,2.0,63.0,47.0,113.0,206.0,2.0,189.0,85.0,,,13.0,320.0,2.0,56.0,128.0,144.0,8.0,23.0,4.0,74.0,38.0,23.0,2.0,16.0,25.0,25.0,18.0,104.0,,526.0,25.0,3.0,198.0,10.0,8.0,20.0,229.0,1.0,1134.0,84.0,9.0,9.0,108.0,12.0,5.0,25.0,39.0,2.0,81.0,302.0,7.0,,,101.0,,,,,1.0,,,,,,1.0,3.0,1.0,,14.0,14.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
