liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Atlético Ottawa,a4x6uv9oe28fhynm2owrhnqvp,S. Lawson,Midfielder,9,10.0,6.0,13.0,7.0,14.0,50.0,,,,4.0,,4.0,26.0,8.0,8.0,3.0,5.0,1.0,,,2.0,10.0,1.0,,80.0,,16.0,,3.0,18.0,1.0,,8.0,25.0,39.0,1.0,63.0,4.0,,27.0,,,13.0,,2.0,,,3.0,2.0,2.0,3.0,2.0,4.0,13.0,,,301.0,,15.0,1.0,3.0,,,1.0,,15.0,1.0,23.0,119.0,14.0,,4.0,17.0,,63.0,60.0,,2.0,,80.0,31.0,0.0,0.0,0.0,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,63rmd2xbr48c0zzvsj6bn3651,C. Mannella,Midfielder,6,12.0,3.0,7.0,4.0,117.0,151.0,1.0,,2.0,12.0,2.0,11.0,70.0,19.0,19.0,10.0,8.0,21.0,12.0,1.0,5.0,10.0,9.0,,458.0,1.0,105.0,,14.0,41.0,4.0,2.0,29.0,45.0,77.0,1.0,385.0,9.0,,134.0,,7.0,254.0,,12.0,1.0,4.0,21.0,23.0,,8.0,8.0,21.0,34.0,2.0,3.0,959.0,,57.0,4.0,6.0,,2.0,2.0,5.0,34.0,3.0,102.0,572.0,32.0,,16.0,55.0,2.0,403.0,382.0,,2.0,,437.0,80.0,0.0,0.0,0.0,,,,7.0,,9.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,ex56fczses29ox8kg1fvaodm1,Viti Martínez,Midfielder,5,13.0,7.0,12.0,5.0,113.0,163.0,2.0,,,19.0,2.0,19.0,68.0,13.0,13.0,11.0,9.0,19.0,14.0,2.0,5.0,10.0,5.0,2.0,465.0,,30.0,1.0,13.0,30.0,1.0,4.0,38.0,35.0,80.0,,381.0,6.0,,189.0,,8.0,232.0,2.0,9.0,3.0,1.0,47.0,16.0,10.0,20.0,4.0,36.0,36.0,2.0,1.0,1000.0,1.0,60.0,,6.0,1.0,2.0,5.0,5.0,58.0,5.0,133.0,591.0,45.0,,11.0,72.0,3.0,393.0,346.0,2.0,1.0,,451.0,98.0,0.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,eyems8p1wpp6df9w1wz6rdvpx,B. McKendry,Midfielder,8,22.0,16.0,23.0,7.0,379.0,409.0,11.0,1.0,49.0,36.0,49.0,35.0,230.0,25.0,25.0,25.0,34.0,59.0,35.0,,23.0,10.0,24.0,2.0,1197.0,1.0,225.0,1.0,34.0,116.0,7.0,3.0,114.0,123.0,253.0,1.0,981.0,15.0,1.0,267.0,2.0,13.0,653.0,2.0,49.0,11.0,1.0,82.0,46.0,23.0,28.0,30.0,52.0,101.0,1.0,7.0,2132.0,4.0,168.0,5.0,29.0,,18.0,9.0,10.0,156.0,5.0,326.0,1607.0,130.0,1.0,39.0,153.0,3.0,1044.0,962.0,4.0,7.0,1.0,1125.0,266.0,0.0,1.0,0.0,,,,5.0,1.0,,1.0,,,,,29.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,d9vkc7njxq4dir82c176w2z2s,J. Mercure,Forward,91,,,2.0,2.0,4.0,6.0,,,,1.0,,1.0,7.0,5.0,5.0,,1.0,1.0,,,3.0,10.0,1.0,,12.0,,5.0,,1.0,4.0,,,3.0,6.0,9.0,,7.0,1.0,,1.0,,,2.0,1.0,,,1.0,,2.0,1.0,1.0,,1.0,4.0,,,58.0,,3.0,1.0,,,1.0,,,3.0,,2.0,24.0,3.0,,4.0,5.0,,7.0,7.0,,,,12.0,8.0,0.0,0.0,0.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,8ipv2tlducl1y5qq8c8f4pdk9,V. Neufville,Defender,44,23.0,3.0,6.0,3.0,102.0,70.0,13.0,,,16.0,15.0,15.0,92.0,13.0,13.0,10.0,14.0,20.0,12.0,1.0,1.0,10.0,8.0,1.0,270.0,1.0,57.0,,12.0,44.0,4.0,2.0,48.0,47.0,98.0,,198.0,10.0,2.0,5.0,8.0,13.0,136.0,,17.0,3.0,3.0,21.0,24.0,14.0,16.0,10.0,26.0,38.0,1.0,,785.0,4.0,52.0,65.0,1.0,,,3.0,2.0,55.0,12.0,106.0,510.0,51.0,,14.0,64.0,,206.0,185.0,7.0,,,260.0,135.0,0.0,0.0,0.0,,,,5.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,dv9msjb1plmpnuxdwz8tm5hm2,R. Núñez,Midfielder,22,46.0,7.0,21.0,14.0,203.0,258.0,11.0,,3.0,31.0,16.0,31.0,186.0,25.0,25.0,18.0,30.0,30.0,12.0,,9.0,10.0,18.0,2.0,587.0,,215.0,,21.0,98.0,3.0,14.0,88.0,112.0,207.0,6.0,468.0,36.0,,58.0,,,224.0,3.0,28.0,1.0,,27.0,28.0,28.0,2.0,11.0,15.0,94.0,,11.0,1635.0,8.0,64.0,6.0,19.0,,4.0,8.0,25.0,97.0,18.0,111.0,902.0,95.0,1.0,14.0,109.0,12.0,478.0,451.0,,4.0,,577.0,208.0,0.0,0.0,0.0,,,,6.0,,7.0,5.0,,,,,3.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,1wfq0k89fj2ao1fimsgjeqej8,T.Obadal,Goalkeeper,13,,,,,12.0,2.0,,,,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,,,,,10.0,,,46.0,,,,,,,,2.0,,2.0,,22.0,,,11.0,,1.0,29.0,,,,,5.0,4.0,,,,13.0,2.0,,,180.0,,17.0,,,,,1.0,,11.0,,23.0,64.0,2.0,,,15.0,,31.0,26.0,,,,28.0,15.0,0.0,0.0,0.0,,,,,,,,4.0,16.0,,,,,,,,,1.0,6.0,1.0,1.0,7.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,ay1hg91asmcve43pfqesll562,D. Powley,Goalkeeper,1,,11.0,12.0,1.0,166.0,87.0,,,,43.0,,42.0,4.0,26.0,26.0,26.0,2.0,,,,1.0,10.0,,3.0,825.0,1.0,,,2.0,2.0,1.0,,2.0,3.0,16.0,,307.0,,1.0,145.0,,95.0,429.0,,3.0,,,207.0,100.0,,20.0,1.0,301.0,8.0,,,2340.0,,267.0,,,,,10.0,,209.0,,514.0,1138.0,13.0,,1.0,309.0,,516.0,309.0,34.0,,,440.0,316.0,0.0,0.0,0.0,,,,,,,,98.0,298.0,,,,,,,,1.0,37.0,55.0,14.0,11.0,93.0,1.0,22.0,7.0,5.0,3.0,1.0,2.0,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,6yyscicx9ok5edd9iuoafuoyx,Raúl Uche,Forward,99,11.0,3.0,12.0,9.0,38.0,50.0,2.0,,,13.0,2.0,13.0,44.0,11.0,11.0,7.0,11.0,7.0,6.0,,3.0,10.0,1.0,,131.0,,43.0,,1.0,23.0,,2.0,21.0,32.0,56.0,5.0,89.0,26.0,,32.0,,,51.0,,7.0,,,3.0,6.0,3.0,2.0,1.0,,30.0,,3.0,510.0,3.0,18.0,,7.0,,,3.0,5.0,26.0,5.0,18.0,217.0,24.0,,6.0,30.0,5.0,101.0,98.0,,8.0,,119.0,64.0,0.0,0.0,0.0,,,,5.0,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,53.0,33.0,91.0,58.0,61.0,177.0,13.0,8.0,,36.0,13.0,35.0,176.0,28.0,28.0,22.0,34.0,27.0,18.0,1.0,15.0,10.0,9.0,,398.0,1.0,128.0,10.0,5.0,100.0,,18.0,76.0,158.0,267.0,8.0,275.0,62.0,,113.0,1.0,6.0,124.0,5.0,26.0,,2.0,12.0,17.0,17.0,30.0,17.0,12.0,90.0,1.0,20.0,2004.0,6.0,69.0,4.0,12.0,1.0,5.0,8.0,38.0,98.0,11.0,96.0,760.0,109.0,,39.0,102.0,8.0,296.0,284.0,,8.0,9.0,377.0,236.0,6.0,4.0,3.0,,1.0,,11.0,,6.0,1.0,,,1.0,,,,,4.0,,2.0,,,,,,,,,,,,,3.0,3.0,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,11fnw0grmhiwnqc6xg7xjlasp,T. Shaw,Midfielder,18,10.0,21.0,42.0,21.0,101.0,102.0,2.0,,1.0,21.0,2.0,21.0,100.0,17.0,17.0,8.0,11.0,40.0,23.0,,22.0,10.0,17.0,,377.0,,63.0,,20.0,44.0,7.0,1.0,56.0,65.0,142.0,,304.0,11.0,2.0,122.0,,7.0,212.0,,14.0,3.0,1.0,20.0,22.0,5.0,21.0,7.0,15.0,48.0,1.0,3.0,807.0,1.0,55.0,,3.0,,,3.0,4.0,43.0,4.0,91.0,532.0,77.0,,26.0,63.0,2.0,314.0,294.0,2.0,,,367.0,85.0,0.0,0.0,0.0,,,,4.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,awupposzx23aru4cerbikwcbu,Alberto Soto,Midfielder,10,64.0,5.0,17.0,12.0,190.0,374.0,4.0,,24.0,34.0,25.0,34.0,243.0,19.0,19.0,17.0,33.0,47.0,27.0,2.0,6.0,10.0,20.0,,751.0,,82.0,2.0,15.0,120.0,3.0,11.0,123.0,132.0,260.0,1.0,622.0,51.0,,225.0,,4.0,277.0,3.0,15.0,3.0,1.0,45.0,22.0,44.0,5.0,9.0,18.0,93.0,2.0,10.0,1584.0,16.0,90.0,1.0,28.0,2.0,11.0,8.0,21.0,114.0,33.0,254.0,1114.0,128.0,1.0,16.0,111.0,11.0,640.0,595.0,,3.0,,732.0,242.0,1.0,1.0,1.0,,,,3.0,,2.0,10.0,,,2.0,,14.0,5.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,afbi7ba716z8at1irydcx44ix,R. Telfer,Forward,7,54.0,16.0,29.0,13.0,101.0,214.0,17.0,1.0,20.0,25.0,31.0,24.0,170.0,16.0,16.0,16.0,35.0,20.0,7.0,,11.0,10.0,13.0,1.0,460.0,1.0,114.0,3.0,9.0,79.0,4.0,9.0,91.0,92.0,199.0,4.0,361.0,44.0,1.0,120.0,1.0,3.0,174.0,8.0,24.0,3.0,1.0,26.0,23.0,36.0,4.0,12.0,17.0,74.0,,8.0,1376.0,18.0,67.0,9.0,23.0,1.0,19.0,7.0,17.0,99.0,22.0,125.0,816.0,107.0,,18.0,91.0,13.0,369.0,343.0,,7.0,2.0,448.0,233.0,1.0,2.0,0.0,,1.0,,1.0,1.0,,2.0,,,1.0,,11.0,7.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Defender,16,53.0,6.0,21.0,15.0,33.0,220.0,32.0,,,27.0,32.0,27.0,244.0,25.0,25.0,16.0,11.0,70.0,43.0,4.0,23.0,10.0,27.0,2.0,566.0,,128.0,1.0,26.0,129.0,5.0,11.0,115.0,144.0,265.0,4.0,432.0,44.0,,197.0,21.0,22.0,231.0,12.0,49.0,3.0,3.0,24.0,57.0,36.0,21.0,22.0,32.0,95.0,5.0,7.0,1540.0,13.0,137.0,93.0,15.0,1.0,12.0,5.0,18.0,102.0,23.0,208.0,1082.0,121.0,,39.0,127.0,2.0,439.0,415.0,4.0,3.0,1.0,559.0,285.0,1.0,0.0,0.0,,,,5.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Atlético Ottawa,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,Forward,14,33.0,19.0,39.0,20.0,49.0,82.0,5.0,4.0,,24.0,5.0,23.0,80.0,23.0,23.0,12.0,18.0,6.0,1.0,1.0,2.0,10.0,5.0,,197.0,1.0,78.0,6.0,,50.0,,4.0,30.0,70.0,119.0,12.0,112.0,45.0,,34.0,,1.0,56.0,2.0,13.0,1.0,2.0,3.0,16.0,7.0,16.0,4.0,2.0,59.0,1.0,13.0,1164.0,5.0,16.0,2.0,5.0,1.0,2.0,5.0,17.0,50.0,17.0,36.0,374.0,49.0,,11.0,61.0,2.0,136.0,133.0,,14.0,6.0,173.0,138.0,3.0,3.0,1.0,,1.0,,9.0,,11.0,3.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,
