liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Charleston Battery,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,15,3.0,270.0,22.0,2.0,96.0,23.0,42.0,3.0,8.0,4.0,1.0,5.0,34.0,35.0,7.0,14.0,99.0,3.0,73.0,2.0,22.0,23.0,2.0,15.0,6.0,15.0,3.0,5.0,10.0,169.0,3.0,1.0,15.0,48.0,10.0,10.0,4.0,3.0,1.0,20.0,11.0,3.0,3.0,3.0,5.0,5.0,75.0,77.0,5.0,1.0,4.0,10.0,3.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,22,12.0,1706.0,10.0,4.0,878.0,118.0,353.0,16.0,34.0,9.0,7.0,19.0,238.0,377.0,57.0,129.0,887.0,39.0,652.0,18.0,163.0,236.0,9.0,131.0,8.0,176.0,20.0,22.0,44.0,1134.0,27.0,2.0,149.0,271.0,10.0,106.0,72.0,15.0,4.0,188.0,13.0,25.0,12.0,27.0,63.0,262.0,716.0,724.0,39.0,4.0,39.0,82.0,18.0,29.0,86.0,1.0,7.0,13.0,1.0,1.0,6.0,6.0,1.0,8.0,15.0,4.0,1.0,2.0,1.0,23.0,7.0,3.0,6.0,20.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,3rnqn98rump6gskreijyzbj6x,R. Arambula,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,1udt0es1u7ffbh84vdsv2f4yd,M. Chang,Midfielder,21,56.0,2437.0,64.0,6.0,1013.0,228.0,520.0,21.0,62.0,24.0,11.0,28.0,562.0,244.0,59.0,239.0,1029.0,17.0,669.0,17.0,301.0,120.0,47.0,318.0,6.0,159.0,28.0,57.0,72.0,1669.0,31.0,6.0,235.0,384.0,10.0,142.0,59.0,35.0,29.0,281.0,31.0,28.0,89.0,31.0,111.0,297.0,714.0,728.0,46.0,6.0,46.0,139.0,13.0,17.0,124.0,,3.0,43.0,4.0,,36.0,1.0,16.0,11.0,33.0,31.0,,13.0,,11.0,53.0,15.0,18.0,18.0,1.0,,3.0,4.0,11.0,1.0,25.0,18.0,53.0,1.0,4.0,29.0,9.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,1u3f8w69di8iig48sxp19dql1,O. Cooper,Goalkeeper,23,,2205.0,,38.0,169.0,,80.0,75.0,204.0,,9.0,1.0,210.0,180.0,1.0,2.0,466.0,,135.0,18.0,206.0,70.0,,150.0,,218.0,24.0,,56.0,713.0,25.0,,4.0,337.0,10.0,8.0,125.0,3.0,,9.0,21.0,27.0,,25.0,,59.0,115.0,260.0,5.0,10.0,,1.0,1.0,,4.0,229.0,1.0,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,72.0,1.0,5.0,1.0,15.0,37.0,27.0,35.0,1.0,103.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,bilig6duu480125npdeax3dnt,H. Cordovés,Forward,16,8.0,1294.0,3.0,,287.0,95.0,167.0,1.0,3.0,4.0,4.0,38.0,224.0,59.0,5.0,73.0,300.0,25.0,219.0,10.0,76.0,64.0,14.0,73.0,1.0,35.0,13.0,14.0,11.0,575.0,31.0,,122.0,57.0,10.0,58.0,5.0,20.0,25.0,181.0,4.0,14.0,8.0,31.0,85.0,84.0,211.0,224.0,59.0,,3.0,123.0,2.0,3.0,37.0,,18.0,19.0,9.0,2.0,2.0,2.0,23.0,9.0,14.0,46.0,,13.0,,9.0,86.0,23.0,2.0,21.0,4.0,2.0,9.0,7.0,,28.0,13.0,,,,7.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,27lzfz034y5608azri23bh695,R. Garbanzo,Forward,17,13.0,520.0,3.0,1.0,95.0,25.0,49.0,1.0,4.0,2.0,3.0,7.0,70.0,24.0,3.0,26.0,103.0,15.0,68.0,10.0,30.0,17.0,4.0,41.0,,11.0,5.0,9.0,2.0,192.0,14.0,,54.0,34.0,10.0,27.0,5.0,22.0,3.0,65.0,1.0,13.0,13.0,14.0,31.0,27.0,65.0,73.0,11.0,,2.0,38.0,1.0,4.0,23.0,,9.0,5.0,2.0,1.0,,2.0,5.0,3.0,,8.0,,1.0,,6.0,18.0,3.0,,4.0,1.0,,2.0,1.0,2.0,2.0,5.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,474oxdp0js1hjuul5jnvoyhgp,C. Goslin,Midfielder,18,,80.0,,,20.0,3.0,11.0,,,1.0,1.0,,5.0,7.0,,3.0,21.0,,17.0,1.0,3.0,4.0,,3.0,,4.0,1.0,1.0,,34.0,1.0,1.0,6.0,6.0,10.0,6.0,1.0,4.0,2.0,8.0,3.0,2.0,,1.0,2.0,8.0,17.0,18.0,2.0,,,2.0,,,4.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,42kqvetzspprh1qpdp4t4d2ad,Q. Griffith,Defender,11,84.0,2354.0,184.0,30.0,1272.0,134.0,507.0,81.0,176.0,10.0,8.0,15.0,582.0,462.0,24.0,182.0,1309.0,19.0,829.0,22.0,358.0,49.0,25.0,364.0,61.0,191.0,26.0,36.0,79.0,1971.0,27.0,4.0,126.0,719.0,10.0,92.0,122.0,22.0,14.0,163.0,68.0,30.0,85.0,27.0,56.0,407.0,927.0,951.0,37.0,9.0,17.0,71.0,7.0,45.0,70.0,,1.0,3.0,1.0,1.0,18.0,6.0,12.0,1.0,27.0,14.0,,3.0,,7.0,23.0,2.0,18.0,22.0,3.0,,1.0,1.0,1.0,,20.0,,,,,,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Charleston Battery,6gbmjgjyf3h1mu0jmw84o2fv9,A. Guerra,Forward,10,4.0,1936.0,3.0,4.0,689.0,168.0,338.0,2.0,14.0,8.0,8.0,31.0,265.0,216.0,12.0,133.0,700.0,27.0,522.0,10.0,147.0,191.0,22.0,129.0,,68.0,23.0,19.0,22.0,977.0,26.0,1.0,126.0,182.0,10.0,75.0,31.0,31.0,13.0,174.0,5.0,18.0,4.0,26.0,68.0,159.0,543.0,553.0,48.0,4.0,8.0,99.0,4.0,5.0,58.0,,3.0,74.0,6.0,4.0,1.0,2.0,19.0,14.0,16.0,41.0,,13.0,,10.0,73.0,22.0,1.0,17.0,1.0,1.0,5.0,7.0,8.0,11.0,13.0,,,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
