liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Huntsville City FC,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,54,,7.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,4.0,,,24.0,,,5.0,8.0,23.0,10.0,,24.0,24.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,6.0,28.0,,,,,,25.0,1.0,,,19.0,,,45.0,2.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,2v5j1i5ae9fnciilwy3op8and,N. DePuy,Defender,20,,54.0,,,7.0,2.0,,,,5.0,,1.0,,1.0,1.0,5.0,,13.0,1.0,,3.0,7.0,13.0,,,4.0,,,,6.0,,48.0,,3.0,122.0,11.0,3.0,28.0,5.0,132.0,10.0,,133.0,145.0,,,,,2.0,,,,,,,7.0,,4.0,4.0,13.0,,15.0,,8.0,4.0,5.0,7.0,39.0,175.0,9.0,,3.0,,,146.0,6.0,2.0,,105.0,,3.0,224.0,20.0,4.0,2.0,,,,,11.0,,,,0.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,aycrxmhbroqjp1nenfb4dlwr8,C. Dealmonte,Defender,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,85in99s7xubh5uixdnztdbcpg,A. Delic,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,39,,40.0,,,1.0,,,,,12.0,,,,1.0,5.0,11.0,,50.0,,,7.0,14.0,3.0,,,7.0,,,,46.0,,55.0,,,113.0,26.0,,16.0,,114.0,10.0,1.0,139.0,136.0,,,57.0,,61.0,1.0,,,,,,,1.0,7.0,1.0,48.0,,2.0,,1.0,,2.0,2.0,92.0,272.0,2.0,,,,,187.0,34.0,,,123.0,1.0,21.0,630.0,4.0,,,,29.0,,,2.0,,,,0.0,13.0,1.0,13.0,2.0,6.0,33.0,19.0,1.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,6srpw77ejl3bf4v8e2m7z0kd0,M. Ekk,Forward,22,,23.0,,2.0,11.0,15.0,1.0,5.0,,9.0,,4.0,,8.0,,9.0,,57.0,,,6.0,6.0,3.0,,11.0,7.0,1.0,4.0,3.0,5.0,,28.0,,1.0,68.0,2.0,,39.0,21.0,70.0,10.0,2.0,70.0,98.0,,3.0,,4.0,13.0,,,2.0,5.0,,6.0,2.0,2.0,7.0,18.0,28.0,,13.0,,2.0,4.0,26.0,23.0,26.0,172.0,10.0,,,,9.0,98.0,27.0,26.0,7.0,31.0,,1.0,437.0,39.0,1.0,9.0,,,,,29.0,5.0,,,0.0,,,,,,,,,,,,,1.0,5.0,1.0,,,,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,39c87vzu8v1c05994iykda238,A. Flowers,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,Defender,29,3.0,22.0,,1.0,28.0,7.0,,4.0,,10.0,,2.0,,1.0,,8.0,,49.0,2.0,3.0,4.0,6.0,1.0,5.0,10.0,6.0,,,4.0,5.0,,84.0,,8.0,173.0,6.0,,97.0,39.0,172.0,10.0,2.0,179.0,195.0,,5.0,,3.0,18.0,2.0,20.0,,6.0,,5.0,10.0,13.0,6.0,14.0,23.0,1.0,32.0,,4.0,3.0,15.0,18.0,57.0,297.0,5.0,1.0,3.0,,6.0,202.0,25.0,15.0,5.0,85.0,,3.0,386.0,47.0,2.0,2.0,3.0,,,,42.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,63td0sigm6tp2tg8yovf5npm2,D. Gasso,Midfielder,12,,78.0,,,26.0,4.0,1.0,3.0,,11.0,,2.0,,8.0,1.0,9.0,,47.0,2.0,,6.0,12.0,2.0,,6.0,10.0,,9.0,8.0,6.0,,99.0,,3.0,293.0,16.0,1.0,141.0,98.0,305.0,10.0,2.0,309.0,338.0,,,,2.0,32.0,2.0,,,6.0,,1.0,12.0,7.0,10.0,22.0,33.0,,31.0,,5.0,6.0,30.0,27.0,67.0,416.0,13.0,,5.0,,11.0,342.0,24.0,1.0,7.0,168.0,,,581.0,61.0,9.0,3.0,,,,,48.0,3.0,,,0.0,,,,,,,,,,,,,1.0,5.0,4.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,8bvwbem3nusjso8jxzrlhbi8k,J. Grekowicz,Goalkeeper,99,,2.0,,,,,,,,5.0,,,,,2.0,4.0,,5.0,,,2.0,3.0,,,,2.0,,,,4.0,,24.0,,,33.0,3.0,,2.0,,26.0,10.0,1.0,36.0,31.0,,,15.0,,13.0,1.0,,,,,,,,2.0,,5.0,,,,,,,1.0,15.0,54.0,,,,,,41.0,2.0,,,34.0,,3.0,180.0,,,,,8.0,,,,,,,0.0,,,,,3.0,6.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,3z9ydlukcn9uojslthq8qwwes,B. Hayes,Midfielder,18,,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,10.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,4asymhhhbegn8w8apbkxiehhw,J. Hernandez,Midfielder,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,2mmciwk6gllcf11plcch710yc,S. Jillson,Goalkeeper,1,,9.0,,,,,,,,6.0,,,,,2.0,6.0,,24.0,1.0,,2.0,8.0,3.0,,,2.0,,,,23.0,,12.0,,,20.0,8.0,,5.0,,12.0,10.0,1.0,28.0,28.0,,,25.0,,18.0,,,,,,,,,2.0,1.0,23.0,,2.0,,2.0,,1.0,,30.0,79.0,2.0,,,,,51.0,15.0,,,23.0,,16.0,180.0,3.0,,,,17.0,,,1.0,,,,0.0,2.0,,3.0,2.0,1.0,11.0,9.0,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,3msaz0qe2elahrrd78nzw2ihg,S. Joash,Forward,0,,,,1.0,1.0,4.0,,,,2.0,,4.0,,3.0,,2.0,,4.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,6.0,,,2.0,2.0,5.0,10.0,1.0,6.0,8.0,,,,,2.0,,,,,,2.0,1.0,,1.0,4.0,3.0,,3.0,,2.0,4.0,7.0,2.0,5.0,18.0,5.0,,1.0,,,9.0,3.0,6.0,,4.0,,,90.0,10.0,,2.0,,,,,5.0,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,6z58yyouaevipxrmrmorcz0no,I. Johnston,Midfielder,8,4.0,154.0,,5.0,65.0,7.0,,7.0,7.0,25.0,,15.0,,9.0,7.0,21.0,2.0,178.0,3.0,6.0,12.0,27.0,16.0,16.0,22.0,13.0,2.0,16.0,14.0,53.0,,165.0,,24.0,466.0,71.0,6.0,244.0,118.0,499.0,10.0,4.0,537.0,613.0,1.0,3.0,,6.0,73.0,4.0,3.0,1.0,22.0,,1.0,41.0,11.0,13.0,56.0,118.0,,72.0,,7.0,20.0,65.0,65.0,218.0,883.0,16.0,,15.0,,22.0,655.0,108.0,6.0,13.0,304.0,,18.0,1075.0,137.0,17.0,6.0,11.0,,1.0,,121.0,17.0,,,0.0,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,1kr4ax5uy3f9gbjzr34u0svf8,I. Jones,Midfielder,47,2.0,73.0,1.0,2.0,96.0,3.0,,12.0,3.0,29.0,1.0,16.0,,13.0,2.0,26.0,,189.0,7.0,5.0,17.0,29.0,15.0,8.0,38.0,24.0,1.0,8.0,15.0,24.0,,160.0,,29.0,364.0,34.0,3.0,189.0,83.0,386.0,10.0,5.0,398.0,480.0,,4.0,,16.0,86.0,3.0,37.0,1.0,7.0,,2.0,46.0,38.0,24.0,90.0,94.0,,102.0,,6.0,23.0,103.0,70.0,176.0,806.0,19.0,,15.0,,28.0,492.0,82.0,6.0,12.0,214.0,,4.0,1463.0,205.0,17.0,1.0,5.0,,2.0,,186.0,17.0,,,0.0,,,,,,,,,,,,,,9.0,7.0,5.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,bvmdxx61yedgrgfw586y8dgr8,J. Knight,Midfielder,30,2.0,93.0,2.0,3.0,65.0,9.0,1.0,7.0,,19.0,2.0,13.0,,9.0,1.0,15.0,,147.0,3.0,,10.0,23.0,15.0,1.0,24.0,16.0,,2.0,9.0,8.0,1.0,109.0,,23.0,326.0,20.0,1.0,149.0,97.0,341.0,10.0,2.0,346.0,411.0,,5.0,,12.0,63.0,4.0,24.0,2.0,8.0,1.0,4.0,30.0,23.0,16.0,61.0,70.0,,80.0,1.0,15.0,25.0,70.0,62.0,117.0,663.0,24.0,1.0,17.0,,23.0,416.0,54.0,28.0,12.0,199.0,,4.0,936.0,150.0,7.0,5.0,2.0,,,,126.0,7.0,1.0,0.0,0.0,,,,,,,,,,,2.0,,,6.0,6.0,5.0,1.0,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,bwq89z2cncu4pscz9xs3a6kt1,R. Leal,Forward,65,,5.0,,1.0,2.0,,,,,1.0,,,,,,1.0,,6.0,,,,1.0,,,1.0,1.0,,1.0,,,,5.0,,1.0,17.0,,,8.0,6.0,17.0,10.0,,17.0,21.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,4.0,,2.0,,,,2.0,4.0,5.0,26.0,,,,,1.0,21.0,3.0,,,9.0,,,26.0,4.0,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,efek04gkkjjwr6vo2mi008dm,B. Martino,Goalkeeper,67,,89.0,1.0,,2.0,,,,,26.0,,1.0,,,18.0,22.0,,86.0,,,15.0,27.0,10.0,,,15.0,,,,77.0,,104.0,,,229.0,60.0,,24.0,,202.0,10.0,5.0,289.0,239.0,,,154.0,,125.0,4.0,,,,,,1.0,1.0,15.0,1.0,83.0,,6.0,,4.0,1.0,1.0,6.0,179.0,526.0,4.0,,,,,372.0,56.0,,,265.0,1.0,29.0,1350.0,7.0,1.0,,,97.0,,,3.0,,,,0.0,13.0,1.0,26.0,5.0,9.0,43.0,30.0,1.0,13.0,5.0,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,5mkyx29nr54rr3quwdgfpz3oq,E. O'Brien,Midfielder,32,,176.0,1.0,2.0,48.0,6.0,,4.0,,21.0,1.0,3.0,,6.0,2.0,18.0,,122.0,1.0,3.0,13.0,15.0,8.0,5.0,20.0,15.0,,11.0,7.0,21.0,1.0,133.0,,9.0,504.0,17.0,4.0,238.0,129.0,507.0,10.0,1.0,521.0,578.0,,5.0,,7.0,56.0,3.0,1.0,1.0,9.0,,3.0,19.0,14.0,15.0,42.0,71.0,1.0,52.0,,4.0,9.0,48.0,50.0,154.0,740.0,10.0,1.0,4.0,,13.0,592.0,64.0,16.0,16.0,284.0,1.0,10.0,1104.0,100.0,10.0,3.0,1.0,,1.0,,90.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,42zmyz1t6mqap5pyfqxiaadqs,F. Opande,Midfielder,40,1.0,202.0,2.0,2.0,48.0,6.0,,1.0,,32.0,,5.0,,8.0,10.0,26.0,,104.0,1.0,,15.0,36.0,38.0,,12.0,19.0,,1.0,4.0,46.0,,277.0,,16.0,639.0,53.0,13.0,184.0,85.0,668.0,10.0,3.0,692.0,747.0,,2.0,,2.0,69.0,6.0,11.0,1.0,1.0,,1.0,36.0,7.0,19.0,36.0,82.0,,60.0,,12.0,12.0,44.0,36.0,210.0,954.0,20.0,,22.0,,10.0,774.0,47.0,6.0,5.0,509.0,,20.0,1336.0,104.0,20.0,5.0,1.0,,,,84.0,1.0,,,0.0,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,5myzzter0uza8ro6hwbqxyntg,Sergi Oriol,Midfielder,6,,42.0,,,7.0,4.0,,1.0,1.0,7.0,,5.0,,,1.0,6.0,,33.0,,1.0,3.0,6.0,1.0,2.0,2.0,6.0,,1.0,4.0,8.0,,41.0,,4.0,116.0,13.0,,61.0,26.0,126.0,10.0,,129.0,150.0,1.0,2.0,,,13.0,1.0,1.0,1.0,5.0,,4.0,4.0,,6.0,15.0,24.0,,10.0,,3.0,7.0,15.0,16.0,44.0,188.0,3.0,,2.0,,6.0,153.0,21.0,5.0,3.0,69.0,,2.0,254.0,25.0,,,1.0,,,,22.0,3.0,,,0.0,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Huntsville City FC,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,28,,71.0,,9.0,29.0,31.0,2.0,4.0,,24.0,1.0,6.0,,21.0,,21.0,,107.0,2.0,,14.0,14.0,9.0,,19.0,17.0,,11.0,8.0,10.0,7.0,38.0,1.0,1.0,180.0,6.0,,115.0,85.0,177.0,10.0,5.0,186.0,237.0,,9.0,,6.0,23.0,3.0,8.0,6.0,8.0,7.0,19.0,6.0,13.0,17.0,42.0,60.0,1.0,50.0,2.0,21.0,19.0,63.0,50.0,52.0,407.0,42.0,8.0,1.0,1.0,13.0,246.0,50.0,56.0,10.0,71.0,,1.0,1164.0,113.0,5.0,12.0,,,,,71.0,4.0,2.0,6.0,3.0,,,,,,,,,,,1.0,,2.0,7.0,3.0,,,1.0,,2.0,,,,,,,,,
