matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,1d70djbt834r2omfy96u9r2fo,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/4vofb84dzb5fyc81n2ssws6ah,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/1d70djbt834r2omfy96u9r2fo,02/08/2021,2021,Concacaf_Concacaf_Gold_Cup
Semi-finals,d5l1cosyv2qmlni0jqk84r85w,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/4vofb84dzb5fyc81n2ssws6ah,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/eg7vduna0h3vis1wd47s41za7,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/d5l1cosyv2qmlni0jqk84r85w,30/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Semi-finals,d5hob9zqx13kkkq7t6zin9yj8,Qatar,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/ea68amhsn28ijs7bzjuzeqrz6,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/d5hob9zqx13kkkq7t6zin9yj8,30/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Quarter-finals,37gkcgruqektr98j51s1yf3mc,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8yhjl13p7luh3v905btbvz42t,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/37gkcgruqektr98j51s1yf3mc,26/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Quarter-finals,37cxk0qfxnpp535ygonir86j8,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/bfgqfm4qa3mal7fll74wd04mu,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/eg7vduna0h3vis1wd47s41za7,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/37cxk0qfxnpp535ygonir86j8,26/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Quarter-finals,379gkl5z7gfzcyyhsitku9ixg,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/4vofb84dzb5fyc81n2ssws6ah,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/379gkl5z7gfzcyyhsitku9ixg,25/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Quarter-finals,375kdoo37nyw2bzt4i50l59uc,Qatar,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/ea68amhsn28ijs7bzjuzeqrz6,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/avc9qnhswi33ld54pvpp4fmkg,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/375kdoo37nyw2bzt4i50l59uc,25/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Group Stage,89drqqo6sw8xhhn4jj4yo42l0,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t,Grenada,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/89drqqo6sw8xhhn4jj4yo42l0,21/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Group Stage,6tk70qhurm8g1wp08phs62gic,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/6ngz19ekzqqufux1sswnhzlsw,Qatar,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/ea68amhsn28ijs7bzjuzeqrz6,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/6tk70qhurm8g1wp08phs62gic,21/07/2021,2021,Concacaf_Concacaf_Gold_Cup
Group Stage,867s9kvaxnokdzrm4fpo7t1xw,Suriname,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/165simty2guc4l2fb7zbrlg9m,Guadeloupe,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/42pfckeuruxqitnr7kxd9436x,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/match/view/867s9kvaxnokdzrm4fpo7t1xw,21/07/2021,2021,Concacaf_Concacaf_Gold_Cup
