liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Oakland Roots SC,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,Defender,88,5.0,68.0,29.0,324.0,12.0,10.0,52.0,5.0,16.0,129.0,8.0,6.0,11.0,39.0,40.0,17.0,46.0,10.0,575.0,57.0,172.0,15.0,25.0,3.0,19.0,168.0,16.0,9.0,14.0,82.0,10.0,69.0,31.0,15.0,128.0,43.0,65.0,133.0,1.0,14.0,4.0,3.0,2.0,8.0,57.0,,8.0,8.0,5.0,12.0,,12.0,3.0,5.0,5.0,8.0,11.0,5.0,5.0,16.0,,2.0,5.0,,1.0,4.0,1.0,1.0,,,2.0,4.0,,,,5.0,,,1.0,1.0,40.0,4.0,3.0,4.0,2.0,0.0,,,1.0,,,,1.0,4.0,,,1.0,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,Forward,10,15.0,207.0,59.0,950.0,30.0,27.0,176.0,6.0,28.0,531.0,1.0,62.0,13.0,130.0,62.0,57.0,116.0,11.0,1379.0,196.0,689.0,2.0,58.0,6.0,4.0,657.0,28.0,18.0,21.0,238.0,10.0,376.0,97.0,65.0,507.0,148.0,120.0,559.0,1.0,34.0,24.0,11.0,17.0,4.0,255.0,2.0,33.0,18.0,3.0,14.0,2.0,42.0,8.0,15.0,11.0,24.0,3.0,21.0,52.0,14.0,,1.0,21.0,,10.0,2.0,,3.0,2.0,,3.0,22.0,,,2.0,3.0,1.0,2.0,,2.0,8.0,40.0,,11.0,1.0,2.0,,1.0,2.0,1.0,3.0,8.0,,7.0,3.0,,1.0,,,,,,41.0,20.0,14.0,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,f47fwbxgm35jx628hwpmfdrrp,R. Baca,Midfielder,22,14.0,471.0,59.0,1407.0,31.0,70.0,143.0,24.0,25.0,906.0,13.0,300.0,,177.0,67.0,91.0,150.0,25.0,2073.0,405.0,1121.0,27.0,104.0,17.0,21.0,1078.0,25.0,28.0,30.0,224.0,10.0,476.0,110.0,163.0,847.0,124.0,171.0,944.0,0.0,14.0,3.0,7.0,17.0,34.0,273.0,,67.0,4.0,41.0,7.0,,8.0,15.0,25.0,,61.0,8.0,46.0,97.0,8.0,,1.0,14.0,1.0,10.0,5.0,2.0,4.0,5.0,,1.0,6.0,,,,2.0,1.0,6.0,,,7.0,16.0,4.0,4.0,1.0,0.0,,,,,1.0,2.0,,2.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,f2ljfc50gjews7cn3rdn9qfis,J. Bedolla-Vera,Midfielder,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,9te5zso5mwqrhey6301k48ull,P. Blanchette,Goalkeeper,20,,410.0,1.0,1096.0,1.0,2.0,,,29.0,285.0,11.0,155.0,,260.0,1.0,15.0,16.0,,2610.0,450.0,760.0,21.0,26.0,,11.0,409.0,29.0,36.0,44.0,268.0,10.0,90.0,7.0,274.0,367.0,212.0,27.0,500.0,0.0,,,,,1.0,155.0,,253.0,,133.0,,,,13.0,29.0,1.0,48.0,,2.0,133.0,,,,,,,44.0,4.0,,3.0,210.0,,1.0,316.0,,,8.0,,4.0,,,,1.0,,,,,,,,,,,,,,,,48.0,50.0,86.0,7.0,5.0,,,,,,,,37.0,6.0,4.0,35.0,20.0,,,,5.0,,,,,
USA_USL_Championship,2024,Oakland Roots SC,86sups6ctbbbds04t0df862hg,K. Bracken,Midfielder,46,1.0,16.0,4.0,47.0,2.0,3.0,10.0,1.0,3.0,34.0,,6.0,2.0,4.0,6.0,3.0,7.0,1.0,110.0,9.0,38.0,1.0,3.0,,2.0,38.0,3.0,2.0,2.0,6.0,10.0,18.0,3.0,4.0,34.0,3.0,9.0,34.0,0.0,1.0,,,,1.0,13.0,,1.0,1.0,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,dcirx0bnhlf1ua9c3lltqpe96,T. Camier,Defender,50,,54.0,2.0,95.0,1.0,2.0,19.0,1.0,5.0,58.0,3.0,9.0,3.0,17.0,6.0,4.0,6.0,2.0,216.0,25.0,79.0,6.0,7.0,1.0,7.0,74.0,5.0,4.0,4.0,19.0,10.0,8.0,9.0,7.0,58.0,11.0,13.0,62.0,0.0,,,,,2.0,26.0,,8.0,,7.0,,,,2.0,2.0,1.0,6.0,4.0,1.0,4.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,9irc1xmfpa2395qef78rfyjje,J. Cedeño,Midfielder,22,10.0,148.0,84.0,959.0,42.0,13.0,151.0,5.0,32.0,443.0,7.0,112.0,13.0,151.0,111.0,70.0,154.0,11.0,1697.0,169.0,617.0,2.0,77.0,6.0,34.0,593.0,32.0,23.0,30.0,310.0,10.0,324.0,131.0,69.0,454.0,172.0,188.0,466.0,2.0,58.0,6.0,9.0,20.0,9.0,185.0,1.0,20.0,25.0,8.0,24.0,1.0,53.0,43.0,19.0,17.0,32.0,27.0,8.0,12.0,56.0,,3.0,16.0,,7.0,2.0,3.0,9.0,2.0,,3.0,15.0,,,,7.0,,1.0,,3.0,18.0,26.0,2.0,9.0,2.0,1.0,,,2.0,,2.0,8.0,1.0,3.0,1.0,,1.0,,,,,,35.0,20.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,65f7ohx8j62zwiozegpa5eove,M. Chéry,Forward,27,8.0,35.0,75.0,399.0,18.0,13.0,40.0,2.0,30.0,107.0,43.0,68.0,19.0,57.0,115.0,38.0,113.0,32.0,1102.0,40.0,183.0,9.0,81.0,16.0,83.0,164.0,30.0,18.0,24.0,138.0,10.0,92.0,48.0,26.0,124.0,50.0,196.0,126.0,1.0,37.0,1.0,10.0,7.0,3.0,35.0,1.0,9.0,17.0,2.0,3.0,1.0,3.0,15.0,11.0,3.0,10.0,40.0,11.0,2.0,47.0,,2.0,27.0,,18.0,,1.0,10.0,3.0,,2.0,12.0,,,,6.0,1.0,,1.0,10.0,2.0,11.0,1.0,9.0,0.0,2.0,,,1.0,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Oakland Roots SC,2itjlhugbdj3tqkhtbk7myck4,E. Cruz,Midfielder,38,2.0,24.0,23.0,159.0,9.0,13.0,25.0,5.0,14.0,67.0,,21.0,10.0,26.0,26.0,17.0,40.0,10.0,427.0,24.0,95.0,6.0,17.0,7.0,3.0,93.0,14.0,5.0,9.0,55.0,10.0,45.0,18.0,14.0,67.0,23.0,43.0,69.0,0.0,9.0,,4.0,2.0,1.0,25.0,,8.0,6.0,5.0,1.0,,1.0,2.0,4.0,,4.0,3.0,8.0,2.0,2.0,,,2.0,,,,1.0,,2.0,,,2.0,,,,4.0,,,,2.0,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
