liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,dxpu5suwfn5aaw3vhdpdjg4mi,D. Abella,Forward,19,9.0,16.0,5.0,1.0,6.0,6.0,2.0,3.0,2.0,25.0,3.0,2.0,,1.0,53.0,8.0,5.0,14.0,2.0,5.0,9.0,1.0,,,,10.0,164.0,2.0,4.0,23.0,,1.0,5.0,6.0,10.0,1.0,5.0,4.0,15.0,,5.0,8.0,6.0,5.0,,2.0,1.0,26.0,1.0,1.0,2.0,11.0,11.0,2.0,,6.0,17.0,5.0,17.0,,1.0,5.0,1.0,,,12.0,2.0,,19.0,3.0,0.0,4.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,2evq6q7bx1aw8i5n7rt2yvdyi,I. Acero,Midfielder,16,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,9.0,,1.0,1.0,,,1.0,1.0,10.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,7psi7pfvwt7kf6xlwrs35fwt1,C. Baeza,Midfielder,23,61.0,383.0,8.0,9.0,3.0,58.0,8.0,21.0,14.0,470.0,17.0,18.0,1.0,1.0,668.0,70.0,130.0,218.0,5.0,14.0,92.0,6.0,10.0,,2.0,157.0,1145.0,22.0,13.0,130.0,3.0,22.0,179.0,15.0,10.0,11.0,22.0,12.0,119.0,36.0,10.0,11.0,133.0,65.0,2.0,4.0,10.0,485.0,5.0,8.0,18.0,69.0,83.0,3.0,1.0,15.0,357.0,5.0,393.0,1.0,6.0,73.0,2.0,1.0,2.0,61.0,12.0,,157.0,19.0,0.0,1.0,,1.0,4.0,1.0,1.0,4.0,,1.0,5.0,3.0,7.0,2.0,,1.0,1.0,0.0,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,4tw8iakrfk289c87d1hezc2xh,M. Barbieri,Defender,6,33.0,364.0,10.0,38.0,32.0,22.0,22.0,5.0,12.0,451.0,18.0,19.0,,,669.0,51.0,121.0,117.0,3.0,20.0,91.0,2.0,11.0,6.0,1.0,208.0,1012.0,,7.0,109.0,1.0,40.0,278.0,12.0,10.0,58.0,24.0,17.0,55.0,45.0,,54.0,131.0,26.0,5.0,,12.0,486.0,4.0,7.0,3.0,55.0,55.0,,4.0,12.0,350.0,,395.0,1.0,8.0,50.0,3.0,2.0,17.0,54.0,2.0,12.0,109.0,36.0,0.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,b5557z8necef4bq85frnoyled,A. Canelo,Forward,25,35.0,148.0,61.0,2.0,21.0,44.0,29.0,19.0,12.0,209.0,12.0,7.0,6.0,2.0,391.0,61.0,50.0,126.0,6.0,17.0,61.0,9.0,4.0,,3.0,46.0,1004.0,29.0,5.0,129.0,,,36.0,13.0,10.0,6.0,14.0,15.0,79.0,4.0,12.0,50.0,56.0,69.0,8.0,2.0,6.0,221.0,2.0,1.0,10.0,64.0,69.0,10.0,,13.0,156.0,12.0,160.0,,24.0,21.0,2.0,,,65.0,13.0,1.0,122.0,4.0,2.0,1.0,3.0,6.0,16.0,6.0,,2.0,1.0,,,,,4.0,4.0,5.0,5.0,1.0,2.0,,2.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,8,14.0,152.0,2.0,4.0,,6.0,,10.0,,180.0,8.0,4.0,,,240.0,19.0,46.0,96.0,,6.0,28.0,3.0,3.0,1.0,1.0,68.0,316.0,2.0,4.0,20.0,,9.0,61.0,13.0,10.0,2.0,4.0,5.0,20.0,11.0,4.0,,38.0,32.0,9.0,1.0,3.0,184.0,1.0,1.0,,14.0,27.0,2.0,1.0,13.0,145.0,2.0,156.0,,10.0,18.0,1.0,,1.0,6.0,4.0,,49.0,5.0,0.0,13.0,,,1.0,,,,,,2.0,,4.0,5.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,bux3qj934czxv2imllf9o6t3p,A. Chalá,Defender,0,8.0,48.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,57.0,7.0,2.0,1.0,3.0,107.0,7.0,4.0,31.0,,5.0,9.0,2.0,2.0,1.0,1.0,20.0,180.0,3.0,1.0,17.0,1.0,2.0,22.0,2.0,10.0,2.0,2.0,5.0,13.0,2.0,6.0,4.0,25.0,10.0,1.0,3.0,2.0,59.0,,,1.0,10.0,11.0,1.0,11.0,2.0,48.0,6.0,50.0,,2.0,4.0,,4.0,2.0,7.0,2.0,,24.0,4.0,0.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,31e3kw8b8zovsaqjaduuvz6xh,C. Cisneros,Midfielder,24,15.0,63.0,3.0,4.0,5.0,14.0,5.0,7.0,3.0,79.0,7.0,4.0,,,151.0,12.0,8.0,42.0,3.0,4.0,16.0,5.0,3.0,1.0,,24.0,270.0,7.0,2.0,39.0,1.0,4.0,24.0,6.0,10.0,6.0,4.0,3.0,29.0,5.0,5.0,10.0,22.0,27.0,1.0,1.0,3.0,81.0,2.0,1.0,3.0,20.0,14.0,2.0,14.0,6.0,60.0,5.0,65.0,,1.0,15.0,1.0,2.0,4.0,19.0,1.0,1.0,37.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Forward,7,48.0,91.0,41.0,1.0,27.0,41.0,32.0,27.0,11.0,147.0,7.0,4.0,2.0,,334.0,48.0,27.0,80.0,9.0,18.0,56.0,16.0,4.0,,3.0,61.0,1023.0,19.0,10.0,148.0,1.0,8.0,30.0,17.0,10.0,5.0,19.0,17.0,89.0,5.0,1.0,59.0,37.0,41.0,15.0,,1.0,166.0,2.0,3.0,18.0,80.0,51.0,6.0,1.0,17.0,105.0,1.0,110.0,,26.0,26.0,1.0,,,68.0,13.0,,118.0,6.0,0.0,6.0,,7.0,11.0,4.0,,,,,,3.0,,6.0,3.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Deportivo Toluca FC,binlfixspmuzid9947vx0xsyd,William,Midfielder,8,54.0,322.0,8.0,16.0,4.0,52.0,10.0,19.0,15.0,387.0,26.0,33.0,,1.0,576.0,55.0,91.0,196.0,9.0,24.0,65.0,8.0,16.0,1.0,3.0,131.0,1263.0,8.0,17.0,120.0,2.0,10.0,130.0,16.0,10.0,8.0,20.0,20.0,106.0,19.0,15.0,14.0,113.0,55.0,7.0,1.0,19.0,390.0,4.0,14.0,11.0,64.0,67.0,6.0,1.0,16.0,306.0,14.0,325.0,1.0,13.0,64.0,4.0,,3.0,56.0,4.0,6.0,112.0,13.0,0.0,1.0,,,6.0,1.0,,,,,1.0,,1.0,4.0,,1.0,0.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
