liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Bermuda Under 17,b6ci27pts7iaqpvtauvrm33f8,H. Bean-Fox,Midfielder,7,55.0,6.0,,1.0,5.0,,,24.0,1.0,28.0,3.0,79.0,5.0,10.0,8.0,291.0,22.0,23.0,12.0,23.0,4.0,14.0,9.0,22.0,3.0,47.0,5.0,62.0,5.0,20.0,26.0,46.0,7.0,12.0,1.0,15.0,10.0,50.0,175.0,4.0,29.0,30.0,12.0,78.0,51.0,0.0,7.0,6.0,3.0,2.0,2.0,9.0,18.0,37.0,5.0,1.0,2.0,9.0,,14.0,,7.0,3.0,,,,,,4.0,,,,,,,1.0,,,6.0,1.0,5.0,5.0,8.0,2.0,2.0,2.0,1.0,3.0,6.0,5.0,,,,4.0,2.0,,2.0,0.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,d34o8ms916mzexxine5u857o4,B. Borgesson,Forward,11,43.0,7.0,,2.0,1.0,,,16.0,1.0,16.0,10.0,52.0,1.0,11.0,2.0,297.0,16.0,14.0,10.0,27.0,4.0,2.0,3.0,13.0,3.0,33.0,5.0,45.0,3.0,14.0,28.0,41.0,1.0,7.0,3.0,13.0,10.0,36.0,128.0,4.0,15.0,17.0,10.0,52.0,36.0,0.0,9.0,1.0,,2.0,3.0,2.0,8.0,21.0,5.0,,1.0,14.0,1.0,10.0,,5.0,1.0,,,,,,3.0,,,,,,,,,,1.0,,3.0,3.0,1.0,,,,,1.0,,,2.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,ek7yie9la0v7qap4b5b9uzehg,A. Brangman,Midfielder,20,15.0,1.0,,9.0,1.0,13.0,1.0,13.0,1.0,19.0,3.0,48.0,6.0,5.0,7.0,162.0,17.0,5.0,8.0,7.0,3.0,5.0,6.0,8.0,2.0,25.0,2.0,24.0,2.0,12.0,9.0,12.0,2.0,1.0,1.0,9.0,10.0,28.0,89.0,3.0,6.0,24.0,8.0,47.0,29.0,0.0,1.0,1.0,,,1.0,3.0,10.0,12.0,1.0,1.0,,6.0,,,,1.0,2.0,,,,,,4.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,9bgftnajmjsxmunr53afxpc0k,K. Brunson,Forward,16,45.0,9.0,,2.0,4.0,1.0,,15.0,,10.0,2.0,29.0,1.0,5.0,1.0,256.0,6.0,22.0,12.0,19.0,3.0,5.0,,2.0,3.0,18.0,1.0,45.0,,9.0,19.0,41.0,3.0,20.0,2.0,9.0,10.0,19.0,114.0,3.0,26.0,6.0,12.0,29.0,19.0,1.0,5.0,4.0,4.0,6.0,3.0,4.0,10.0,15.0,9.0,,2.0,11.0,2.0,20.0,1.0,7.0,,,,,,,1.0,,,,,,,,,,2.0,,1.0,5.0,2.0,2.0,,,2.0,,3.0,1.0,3.0,,,3.0,3.0,,2.0,0.0,3.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,1.0,,,,1.0,1.0,1.0,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,4b5m6yck1ok1za0ind71p6mtw,S. Carolo,Midfielder,18,25.0,1.0,,5.0,,,,11.0,2.0,12.0,2.0,43.0,2.0,5.0,4.0,205.0,8.0,12.0,10.0,11.0,4.0,1.0,4.0,5.0,2.0,28.0,2.0,33.0,,8.0,13.0,23.0,3.0,7.0,1.0,11.0,10.0,29.0,96.0,4.0,12.0,14.0,10.0,41.0,31.0,0.0,5.0,,,,4.0,2.0,6.0,24.0,4.0,1.0,,18.0,1.0,3.0,,,2.0,,,,,,3.0,,,,,,,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,7okab0782ynxnck30crqpknpw,D. Coddington,Defender,6,18.0,2.0,,18.0,1.0,,,17.0,1.0,23.0,3.0,99.0,9.0,7.0,13.0,297.0,53.0,6.0,14.0,9.0,4.0,1.0,6.0,22.0,3.0,71.0,5.0,30.0,,10.0,10.0,15.0,4.0,1.0,,11.0,10.0,66.0,150.0,4.0,8.0,54.0,14.0,89.0,76.0,0.0,,2.0,,,1.0,3.0,8.0,23.0,,7.0,1.0,15.0,,4.0,,,1.0,,,,,4.0,5.0,,,,,4.0,,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,e9jah5e4reugbpcuebr1o99uc,K. Fray,Midfielder,8,40.0,2.0,,1.0,1.0,,,18.0,1.0,18.0,1.0,74.0,,4.0,1.0,311.0,19.0,18.0,11.0,13.0,4.0,4.0,3.0,17.0,3.0,50.0,3.0,51.0,1.0,17.0,16.0,31.0,3.0,14.0,1.0,5.0,10.0,42.0,139.0,4.0,24.0,25.0,11.0,60.0,56.0,0.0,7.0,6.0,3.0,5.0,,9.0,21.0,37.0,3.0,,3.0,11.0,3.0,17.0,,6.0,3.0,,,,,,6.0,,,,,,,,,,4.0,,1.0,3.0,,3.0,,,,,,,2.0,,,2.0,3.0,1.0,3.0,3.0,0.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,cy6ct6ev8j9u8buto0y7125n8,I. Gibbons,Midfielder,13,1.0,,,2.0,,3.0,2.0,3.0,1.0,4.0,,10.0,2.0,,2.0,55.0,5.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,5.0,1.0,10.0,1.0,2.0,,1.0,,,1.0,4.0,10.0,6.0,23.0,2.0,1.0,3.0,2.0,10.0,6.0,0.0,,,,,,,2.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,1dn4lb3s4sgu3mzizg9retnh0,S. Goater,Midfielder,14,9.0,2.0,,,1.0,,,2.0,2.0,2.0,,10.0,,3.0,,75.0,3.0,4.0,1.0,5.0,3.0,1.0,,1.0,1.0,7.0,2.0,12.0,1.0,2.0,5.0,9.0,3.0,2.0,1.0,2.0,10.0,8.0,30.0,3.0,4.0,5.0,1.0,10.0,8.0,0.0,,,1.0,,,,3.0,5.0,,,,1.0,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Bermuda Under 17,55i2tu1p08k4ceea2uu61kys4,C. Grant,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
