root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,3,2.0,3.0,1.0,1.0,13.0,9.0,1.0,12.0,,,1.0,6.0,1.0,54.0,,35.0,,1.0,1.0,,1.0,3.0,32.0,35.0,,90.0,4.0,9.0,21.0,32.0,31.0,10.0,,2.0,3.0,,,1.0,10.0,3.0,3.0,6.0,2.0,,1.0,1.0,0.0,4.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,,,2.0,,16.0,8.0,4.0,31.0,1.0,,8.0,9.0,,56.0,,40.0,,2.0,,,2.0,9.0,32.0,24.0,,160.0,,,1.0,18.0,24.0,10.0,,,,,,8.0,15.0,8.0,1.0,4.0,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,11.0,2.0,7.0,5.0,4.0,18.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,a5bkiy2acihib9s4gbj31og5x,R. Czichos,Defender,5,3.0,8.0,2.0,2.0,19.0,3.0,2.0,35.0,2.0,,,6.0,1.0,67.0,1.0,54.0,3.0,1.0,3.0,1.0,2.0,11.0,51.0,52.0,2.0,92.0,,4.0,16.0,49.0,45.0,10.0,2.0,2.0,5.0,1.0,1.0,6.0,20.0,3.0,6.0,1.0,4.0,,2.0,4.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,2343y1f4dtezub9633ghspqi2,J. Dean,Midfielder,24,10.0,9.0,2.0,,2.0,15.0,5.0,18.0,1.0,,1.0,5.0,1.0,66.0,,42.0,3.0,1.0,5.0,,2.0,16.0,31.0,42.0,2.0,98.0,7.0,7.0,13.0,31.0,31.0,10.0,,1.0,6.0,1.0,1.0,,17.0,11.0,8.0,9.0,3.0,2.0,2.0,6.0,0.0,3.0,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,3.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,3x63opc8ut175glhsnwpzo1jp,O. Doumbia,Midfielder,26,9.0,28.0,3.0,11.0,31.0,24.0,7.0,33.0,2.0,,2.0,24.0,6.0,154.0,1.0,112.0,2.0,2.0,9.0,1.0,3.0,38.0,101.0,112.0,2.0,204.0,,8.0,68.0,101.0,96.0,10.0,5.0,17.0,26.0,1.0,,5.0,35.0,11.0,3.0,6.0,19.0,1.0,3.0,9.0,0.0,2.0,,,,,,,,3.0,,4.0,,3.0,,,1.0,3.0,,,,1.0,,,,2.0,1.0,6.0,4.0,,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,99hdzy5s45xr72d3lgttdmne1,J. Gal,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,5wyc0yzl39mfgquufx99bae39,G. Giménez,Midfielder,30,4.0,21.0,4.0,3.0,35.0,18.0,5.0,60.0,3.0,1.0,5.0,22.0,1.0,152.0,4.0,120.0,3.0,3.0,9.0,1.0,3.0,30.0,111.0,109.0,2.0,236.0,,16.0,52.0,100.0,98.0,10.0,3.0,9.0,18.0,2.0,1.0,13.0,39.0,9.0,1.0,5.0,11.0,,3.0,10.0,0.0,1.0,,,,,,,,5.0,,3.0,,4.0,,3.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,2.0,,1.0,1.0,3.0,,,,,,,,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,4905smnxfjmrv8ofswccszuqy,B. Gutiérrez,Midfielder,17,12.0,33.0,4.0,9.0,19.0,33.0,4.0,17.0,3.0,,5.0,11.0,4.0,129.0,1.0,82.0,3.0,2.0,14.0,2.0,3.0,15.0,65.0,82.0,2.0,191.0,,14.0,49.0,65.0,64.0,10.0,7.0,16.0,30.0,9.0,1.0,1.0,34.0,17.0,1.0,17.0,18.0,2.0,3.0,15.0,0.0,4.0,,,,,,,1.0,3.0,4.0,3.0,3.0,8.0,1.0,3.0,5.0,4.0,1.0,,,1.0,1.0,,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,d8uucuj8x9geirjn1wqdu5fqh,M. Haile-Selassie,Midfielder,7,9.0,15.0,3.0,2.0,6.0,23.0,1.0,9.0,3.0,,,6.0,1.0,69.0,1.0,42.0,1.0,2.0,8.0,,3.0,14.0,33.0,42.0,,185.0,1.0,9.0,25.0,33.0,33.0,10.0,1.0,6.0,14.0,9.0,1.0,,13.0,9.0,1.0,15.0,6.0,3.0,3.0,9.0,0.0,7.0,,,,,,,,3.0,5.0,3.0,5.0,4.0,,2.0,3.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,47tuiac0bvncdjchhc2umerjd,F. Herbers,Forward,21,7.0,13.0,1.0,2.0,16.0,11.0,3.0,12.0,1.0,2.0,3.0,7.0,1.0,71.0,4.0,52.0,4.0,2.0,4.0,2.0,2.0,14.0,42.0,52.0,1.0,111.0,1.0,9.0,30.0,42.0,41.0,10.0,1.0,5.0,9.0,4.0,3.0,1.0,13.0,10.0,1.0,7.0,6.0,1.0,2.0,7.0,0.0,,,,,,,,,3.0,,1.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Chicago Fire FC,Chicago_Fire_FC,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,23,2.0,4.0,1.0,,1.0,3.0,,3.0,1.0,1.0,,1.0,1.0,12.0,2.0,8.0,2.0,,1.0,,1.0,,6.0,7.0,1.0,24.0,,4.0,3.0,5.0,6.0,10.0,,1.0,2.0,3.0,1.0,,3.0,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
