liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,New Mexico United,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,Forward,11,17.0,134.0,104.0,1149.0,32.0,27.0,155.0,8.0,33.0,497.0,3.0,96.0,8.0,132.0,119.0,115.0,219.0,22.0,2155.0,189.0,662.0,5.0,118.0,10.0,18.0,624.0,33.0,27.0,31.0,332.0,10.0,415.0,113.0,67.0,499.0,188.0,237.0,530.0,3.0,68.0,19.0,18.0,14.0,17.0,222.0,5.0,19.0,42.0,3.0,35.0,5.0,79.0,44.0,25.0,16.0,23.0,15.0,19.0,31.0,106.0,,2.0,42.0,1.0,14.0,1.0,3.0,18.0,4.0,,4.0,44.0,,,2.0,4.0,2.0,1.0,1.0,5.0,20.0,42.0,1.0,28.0,3.0,1.0,4.0,,5.0,2.0,3.0,12.0,,8.0,2.0,,,,,,,,61.0,31.0,9.0,,,13.0,,,,,,,,,1.0,,2.0,,,,
USA_USL_Championship,2024,New Mexico United,t9qs15ixqxrhnr8zd0e355hw,A. Astorga,Defender,15,16.0,364.0,51.0,1148.0,29.0,32.0,175.0,9.0,22.0,626.0,15.0,73.0,5.0,110.0,68.0,57.0,108.0,14.0,1545.0,247.0,752.0,42.0,72.0,9.0,32.0,735.0,22.0,18.0,23.0,191.0,10.0,281.0,85.0,73.0,617.0,83.0,140.0,642.0,0.0,23.0,3.0,4.0,1.0,24.0,257.0,1.0,25.0,10.0,11.0,11.0,1.0,11.0,10.0,17.0,5.0,38.0,17.0,23.0,25.0,19.0,,,3.0,,,4.0,4.0,,1.0,,,15.0,,,,5.0,,4.0,,1.0,126.0,14.0,4.0,3.0,,,,,,,,3.0,,3.0,,,1.0,,,,,,,,,13.0,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,Defender,19,20.0,481.0,88.0,1480.0,34.0,35.0,218.0,10.0,29.0,931.0,12.0,309.0,4.0,164.0,106.0,88.0,176.0,30.0,2231.0,358.0,1139.0,16.0,100.0,22.0,30.0,1090.0,29.0,24.0,29.0,259.0,10.0,501.0,99.0,111.0,918.0,141.0,206.0,975.0,0.0,33.0,7.0,8.0,31.0,27.0,254.0,1.0,65.0,12.0,19.0,14.0,1.0,17.0,37.0,25.0,6.0,40.0,18.0,25.0,57.0,18.0,,,16.0,1.0,8.0,3.0,3.0,6.0,8.0,,,16.0,,,,5.0,1.0,5.0,,,20.0,15.0,5.0,8.0,,,,1.0,6.0,1.0,,11.0,,3.0,2.0,,1.0,,,,,,11.0,3.0,4.0,,,,,,,,,,1.0,,1.0,,,,,,
USA_USL_Championship,2024,New Mexico United,g31cspu8sa8eohwakxm28ne2,D. Bruce,Midfielder,25,7.0,45.0,56.0,401.0,13.0,13.0,78.0,4.0,30.0,135.0,10.0,54.0,17.0,65.0,72.0,49.0,105.0,26.0,1297.0,49.0,225.0,8.0,59.0,14.0,26.0,200.0,30.0,13.0,14.0,122.0,10.0,115.0,62.0,22.0,153.0,59.0,131.0,160.0,3.0,24.0,,11.0,17.0,1.0,44.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,29.0,13.0,7.0,9.0,16.0,9.0,7.0,79.0,,4.0,27.0,,15.0,,1.0,10.0,3.0,,5.0,7.0,,,1.0,1.0,,1.0,4.0,16.0,3.0,18.0,,12.0,2.0,3.0,1.0,,1.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,1wfz5avhq6h41axvxggwa6vvt,A. Danladi,Forward,9,,1.0,,16.0,,,6.0,,4.0,8.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,,18.0,,12.0,,2.0,,3.0,11.0,4.0,1.0,1.0,4.0,10.0,8.0,3.0,1.0,9.0,3.0,4.0,9.0,0.0,,,,1.0,,4.0,,,,,,,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,92e2s4yfk06ym5ksu9p8lgc2c,J. DuBois,Defender,47,1.0,12.0,6.0,55.0,2.0,,8.0,,3.0,26.0,5.0,1.0,2.0,10.0,8.0,,6.0,4.0,102.0,15.0,36.0,5.0,5.0,2.0,7.0,36.0,3.0,,,14.0,10.0,14.0,9.0,2.0,24.0,10.0,13.0,26.0,0.0,,,1.0,,1.0,12.0,,1.0,,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,,2.0,4.0,,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,1nltrcfmwyslw30mouylpm5ii,A. Flanagan,Midfielder,27,14.0,55.0,66.0,489.0,32.0,16.0,63.0,5.0,26.0,154.0,11.0,47.0,13.0,78.0,90.0,66.0,132.0,30.0,1048.0,69.0,235.0,8.0,77.0,12.0,35.0,232.0,26.0,13.0,14.0,185.0,10.0,105.0,62.0,25.0,152.0,88.0,167.0,157.0,0.0,34.0,3.0,13.0,3.0,2.0,56.0,2.0,16.0,16.0,4.0,27.0,2.0,28.0,38.0,13.0,15.0,18.0,24.0,11.0,5.0,67.0,,,16.0,,11.0,,2.0,7.0,3.0,,,14.0,,,,1.0,2.0,,,6.0,3.0,10.0,3.0,5.0,,,2.0,,8.0,,,3.0,,3.0,,,3.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,ac8h9k926hkz5wk3v7t5n7i3u,J. Fordah,Goalkeeper,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,New Mexico United,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,Defender,3,18.0,513.0,65.0,1844.0,42.0,31.0,316.0,8.0,31.0,982.0,24.0,460.0,1.0,218.0,93.0,85.0,150.0,20.0,2492.0,415.0,1216.0,48.0,109.0,7.0,52.0,1198.0,31.0,32.0,33.0,377.0,10.0,493.0,133.0,117.0,951.0,177.0,202.0,998.0,0.0,35.0,8.0,6.0,1.0,24.0,25.0,,85.0,22.0,43.0,35.0,,35.0,31.0,30.0,5.0,76.0,28.0,23.0,47.0,25.0,,,7.0,,4.0,8.0,3.0,,2.0,,,23.0,,,,1.0,1.0,7.0,,8.0,221.0,19.0,6.0,3.0,,,,,4.0,,,3.0,,8.0,,,3.0,,,,,,,,,50.0,,,,,,,,,,1.0,,,,,,,
USA_USL_Championship,2024,New Mexico United,3otdvwigq612wydhv0hhjhyp5,D. Harris,Forward,5,1.0,28.0,30.0,349.0,12.0,8.0,52.0,4.0,15.0,127.0,3.0,53.0,8.0,66.0,43.0,26.0,56.0,7.0,685.0,63.0,195.0,1.0,29.0,3.0,16.0,193.0,15.0,7.0,10.0,130.0,10.0,109.0,58.0,21.0,127.0,64.0,72.0,129.0,1.0,18.0,8.0,5.0,3.0,2.0,27.0,,8.0,9.0,3.0,14.0,2.0,16.0,8.0,7.0,8.0,18.0,13.0,4.0,2.0,28.0,,1.0,15.0,,6.0,,1.0,2.0,1.0,,1.0,10.0,,,,3.0,,1.0,1.0,3.0,13.0,11.0,,9.0,0.0,1.0,,,4.0,,,1.0,,7.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
