liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Club León,5ftsfmgd1oqfh7m2gc3tqvzrp,E. Gigliotti,Forward,20,53.0,497.0,31.0,78.0,48.0,31.0,57.0,23.0,2.0,1.0,7.0,18.0,6.0,157.0,21.0,14.0,,10.0,8.0,10.0,32.0,90.0,2.0,14.0,4.0,27.0,59.0,19.0,18.0,18.0,3.0,4.0,6.0,2.0,32.0,38.0,56.0,1.0,0.0,0.0,20.0,3.0,1.0,,5.0,25.0,14.0,2.0,4.0,4.0,22.0,28.0,,2.0,,9.0,,5.0,11.0,25.0,3.0,14.0,,,,,,5.0,5.0,8.0,,8.0,1.0,,5.0,,,,13.0,,3.0,,1.0,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2021-2022,Club León,7pllpe90p67chza7qfpqjuv9x,R. González,Defender,23,48.0,508.0,43.0,257.0,217.0,24.0,57.0,108.0,,,3.0,10.0,21.0,337.0,174.0,4.0,1.0,10.0,3.0,28.0,24.0,270.0,,8.0,1.0,22.0,227.0,70.0,10.0,10.0,,1.0,8.0,,18.0,53.0,212.0,0.0,0.0,0.0,87.0,15.0,,4.0,7.0,39.0,14.0,,6.0,2.0,5.0,5.0,19.0,4.0,9.0,25.0,11.0,1.0,25.0,33.0,3.0,8.0,1.0,,,,,,,5.0,3.0,2.0,4.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Mexico_Liga_MX,2021-2022,Club León,cnglsi1laltevp5biajgnzcru,P. Hernández,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,5jm6s85v4f9w6fgk3t23p9nmd,E. Hernández,Midfielder,11,153.0,896.0,54.0,321.0,269.0,41.0,84.0,71.0,8.0,18.0,5.0,40.0,12.0,542.0,103.0,6.0,1.0,10.0,8.0,44.0,46.0,332.0,27.0,2.0,,77.0,278.0,60.0,16.0,16.0,18.0,31.0,11.0,35.0,76.0,184.0,245.0,0.0,4.0,2.0,122.0,33.0,3.0,2.0,12.0,8.0,6.0,6.0,10.0,7.0,37.0,79.0,13.0,4.0,2.0,1.0,4.0,5.0,2.0,38.0,8.0,36.0,,9.0,1.0,,6.0,19.0,9.0,1.0,1.0,9.0,6.0,2.0,9.0,11.0,1.0,7.0,18.0,1.0,1.0,,3.0,4.0,1.0,,,3.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,651jwekihhfyqu45vs89pnalm,A. León,Forward,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,7nb8wttu9vq5vyvc3idkuci51,Á. Mena,Midfielder,13,267.0,1894.0,110.0,706.0,598.0,97.0,224.0,153.0,18.0,9.0,16.0,98.0,18.0,1138.0,172.0,1.0,3.0,10.0,20.0,69.0,112.0,726.0,19.0,42.0,6.0,132.0,616.0,275.0,22.0,22.0,17.0,47.0,34.0,40.0,202.0,467.0,585.0,9.0,1.0,5.0,82.0,31.0,4.0,1.0,20.0,22.0,14.0,13.0,21.0,6.0,90.0,216.0,13.0,4.0,8.0,10.0,4.0,55.0,8.0,112.0,16.0,104.0,4.0,23.0,4.0,,6.0,30.0,25.0,19.0,2.0,17.0,11.0,5.0,22.0,41.0,,17.0,39.0,6.0,13.0,3.0,10.0,10.0,,3.0,2.0,3.0,5.0,10.0,1.0,1.0,4.0,,1.0,,7.0,15.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2021-2022,Club León,36bbkyoy8zyyzsbos2ex0fzdh,J. Meneses,Midfielder,16,262.0,1242.0,111.0,405.0,294.0,96.0,182.0,103.0,10.0,15.0,13.0,83.0,19.0,734.0,112.0,9.0,2.0,10.0,14.0,71.0,105.0,411.0,26.0,12.0,1.0,123.0,300.0,60.0,22.0,22.0,26.0,56.0,36.0,31.0,156.0,197.0,282.0,0.0,1.0,0.0,147.0,18.0,1.0,3.0,24.0,26.0,22.0,10.0,13.0,10.0,45.0,101.0,15.0,8.0,6.0,6.0,6.0,22.0,4.0,77.0,16.0,73.0,1.0,9.0,,,7.0,27.0,15.0,11.0,,8.0,10.0,2.0,9.0,9.0,1.0,5.0,17.0,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,,,6.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,bp7mod681lj9rrs92j10s6a51,L. Montes,Midfielder,10,92.0,427.0,44.0,250.0,209.0,31.0,69.0,71.0,2.0,1.0,7.0,30.0,7.0,369.0,53.0,8.0,,10.0,10.0,24.0,36.0,265.0,6.0,6.0,,53.0,221.0,70.0,11.0,11.0,6.0,16.0,5.0,16.0,61.0,172.0,196.0,0.0,0.0,0.0,89.0,25.0,3.0,2.0,13.0,8.0,6.0,1.0,3.0,2.0,13.0,35.0,13.0,7.0,2.0,1.0,2.0,10.0,2.0,33.0,6.0,31.0,5.0,4.0,1.0,,2.0,8.0,15.0,3.0,,5.0,3.0,,2.0,8.0,2.0,4.0,7.0,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,3tgur142r4r4utuaxtciqvvca,F. Morales,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,avkum05konqr9c3roxgshia51,A. Mosquera,Defender,4,187.0,1485.0,120.0,689.0,572.0,79.0,137.0,313.0,8.0,91.0,10.0,43.0,48.0,1045.0,335.0,3.0,3.0,10.0,11.0,65.0,63.0,709.0,17.0,21.0,2.0,90.0,589.0,252.0,20.0,20.0,4.0,9.0,23.0,18.0,96.0,260.0,549.0,0.0,0.0,0.0,84.0,40.0,1.0,10.0,30.0,41.0,20.0,1.0,17.0,3.0,19.0,60.0,41.0,12.0,18.0,46.0,20.0,19.0,21.0,74.0,18.0,53.0,1.0,6.0,1.0,,6.0,5.0,10.0,12.0,5.0,5.0,10.0,8.0,1.0,,22.0,,6.0,,3.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Club León,4kr9ctrmz8bdbp4qsgo18c2z8,I. Muñíz,Midfielder,188,2.0,1.0,,,,,3.0,,,,,2.0,,3.0,,1.0,,10.0,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,3.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,cclest9g7007x8597utvzm2fp,F. Navarro,Defender,5,33.0,167.0,17.0,73.0,57.0,14.0,28.0,25.0,1.0,,1.0,11.0,1.0,116.0,26.0,6.0,,10.0,2.0,7.0,15.0,75.0,,1.0,,17.0,58.0,17.0,6.0,6.0,4.0,6.0,2.0,1.0,23.0,32.0,54.0,0.0,0.0,0.0,16.0,4.0,1.0,,5.0,5.0,4.0,1.0,,1.0,7.0,17.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,13.0,2.0,12.0,,,,,,2.0,4.0,1.0,,2.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,s8szlcmrxn7t5leu5t2cnfje,S. Ormeño,Forward,14,69.0,505.0,29.0,117.0,88.0,25.0,92.0,19.0,,,3.0,33.0,5.0,215.0,34.0,12.0,1.0,10.0,5.0,16.0,57.0,123.0,1.0,16.0,1.0,25.0,94.0,36.0,17.0,17.0,3.0,14.0,6.0,1.0,51.0,60.0,91.0,0.0,0.0,0.0,31.0,3.0,2.0,,7.0,41.0,24.0,3.0,5.0,5.0,27.0,37.0,4.0,2.0,3.0,6.0,,5.0,17.0,35.0,5.0,18.0,,,1.0,,,6.0,6.0,9.0,,5.0,3.0,,2.0,,,,7.0,,1.0,1.0,,,,1.0,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,99vibsfn687alcszi6zz671ed,D. Ramírez,Midfielder,28,166.0,1237.0,94.0,594.0,501.0,60.0,130.0,200.0,4.0,73.0,13.0,29.0,34.0,911.0,219.0,6.0,1.0,10.0,17.0,65.0,47.0,608.0,16.0,9.0,2.0,76.0,514.0,222.0,19.0,19.0,6.0,15.0,13.0,16.0,97.0,300.0,489.0,0.0,0.0,0.0,86.0,25.0,4.0,4.0,23.0,33.0,18.0,2.0,13.0,5.0,18.0,100.0,34.0,12.0,10.0,25.0,26.0,23.0,15.0,83.0,11.0,68.0,3.0,5.0,,,5.0,22.0,7.0,5.0,,3.0,7.0,1.0,,,20.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,5lkbyrp4hjv4mx35y1xrt8bo4,J. Rangel,Midfielder,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,4qlsgfu3mc2xaav1y9bpvfsh5,I. Rodríguez,Midfielder,8,208.0,1883.0,145.0,991.0,846.0,106.0,226.0,310.0,,13.0,18.0,82.0,57.0,1331.0,424.0,1.0,3.0,10.0,19.0,125.0,105.0,1028.0,2.0,28.0,2.0,90.0,883.0,311.0,23.0,23.0,5.0,28.0,26.0,2.0,176.0,459.0,838.0,0.0,0.0,0.0,304.0,45.0,1.0,5.0,51.0,50.0,23.0,1.0,22.0,7.0,5.0,103.0,39.0,21.0,28.0,29.0,14.0,29.0,27.0,121.0,30.0,94.0,3.0,,2.0,,,15.0,4.0,20.0,9.0,2.0,10.0,8.0,2.0,,2.0,,4.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,ayzzitkww58cz1w3b64f65a6t,O. Rodríguez,Defender,24,206.0,1516.0,115.0,695.0,580.0,71.0,139.0,256.0,9.0,125.0,11.0,35.0,34.0,1091.0,293.0,2.0,2.0,10.0,14.0,81.0,46.0,701.0,23.0,9.0,,104.0,586.0,40.0,19.0,19.0,8.0,14.0,23.0,23.0,101.0,301.0,552.0,0.0,0.0,0.0,308.0,34.0,3.0,3.0,40.0,38.0,11.0,2.0,17.0,7.0,19.0,97.0,44.0,17.0,14.0,34.0,20.0,17.0,27.0,93.0,23.0,66.0,1.0,8.0,,,8.0,9.0,8.0,3.0,1.0,4.0,10.0,3.0,1.0,,33.0,,5.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,Midfielder,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,anawtbdyrtndl7gvqs3kjxmtx,W. Tesillo,Defender,6,334.0,1920.0,262.0,1091.0,841.0,109.0,250.0,571.0,4.0,27.0,18.0,69.0,100.0,1553.0,554.0,,3.0,10.0,21.0,129.0,102.0,1159.0,18.0,26.0,8.0,180.0,897.0,153.0,21.0,21.0,6.0,23.0,26.0,18.0,150.0,345.0,792.0,1.0,1.0,1.0,394.0,105.0,3.0,18.0,47.0,100.0,33.0,2.0,21.0,,22.0,41.0,153.0,22.0,50.0,79.0,86.0,25.0,67.0,148.0,25.0,81.0,1.0,2.0,1.0,,2.0,9.0,9.0,12.0,11.0,8.0,18.0,9.0,3.0,,10.0,,11.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Club León,epyyw0qm0q7uhhuo636u3skmi,Ó. Villa,Defender,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club León,2og95yaq7fksqizw0vajmx0wl,I. Vázquez,Goalkeeper,31,12.0,180.0,12.0,33.0,29.0,1.0,2.0,25.0,1.0,,4.0,,5.0,76.0,40.0,,1.0,10.0,5.0,15.0,,56.0,,,,7.0,44.0,21.0,2.0,2.0,,,,,1.0,4.0,36.0,0.0,0.0,0.0,10.0,8.0,1.0,4.0,,1.0,,,2.0,,,,11.0,,,2.0,6.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,2.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,6.0,3.0,,,,,,,,,1.0,,,
Mexico_Liga_MX,2021-2022,Club León,abglqpynbrncplmvac3tj2lwq,J. Zamudio,Midfielder,32,5.0,32.0,4.0,19.0,15.0,3.0,9.0,2.0,2.0,,1.0,5.0,1.0,28.0,6.0,3.0,1.0,10.0,1.0,3.0,6.0,19.0,,1.0,,3.0,15.0,4.0,3.0,3.0,,1.0,1.0,,8.0,10.0,10.0,0.0,0.0,0.0,7.0,5.0,,,,1.0,1.0,,,,4.0,6.0,1.0,,2.0,,,2.0,,3.0,,3.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
