liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,Sporting Kansas City,ele211kdmv943iesjw4fp5rs9,S. Abdul-Salaam,Defender,17.0,23.0,,2.0,,,,12.0,2.0,10.0,1.0,1194.0,80.0,1.0,,456.0,7.0,87.0,3.0,199.0,32.0,51.0,2.0,2.0,1.0,31.0,230.0,134.0,44.0,,84.0,1.0,465.0,15.0,12.0,319.0,18.0,5.0,135.0,63.0,8.0,116.0,,61.0,11.0,20.0,29.0,828.0,23.0,7.0,1.0,112.0,,171.0,,32.0,103.0,3.0,,11.0,3.0,18.0,31.0,8.0,174.0,48.0,19.0,10.0,,,,1.0,40.0,144.0,,,322.0,330.0,62.0,2.0,,1.0,,42.0,71.0,2.0,56.0,72.0,6.0,44.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,cfucb8do9rkxdk9381cinmqd,J. Anibaba,Defender,23.0,16.0,1.0,1.0,,,,2.0,1.0,26.0,2.0,1265.0,115.0,5.0,,500.0,4.0,84.0,11.0,218.0,35.0,64.0,22.0,5.0,1.0,29.0,247.0,139.0,31.0,,93.0,,503.0,10.0,6.0,316.0,13.0,9.0,157.0,16.0,7.0,147.0,2.0,57.0,14.0,40.0,36.0,886.0,16.0,3.0,2.0,75.0,,272.0,3.0,52.0,86.0,4.0,,30.0,11.0,4.0,46.0,5.0,150.0,38.0,14.0,26.0,1.0,,,1.0,35.0,131.0,1.0,,343.0,346.0,75.0,7.0,,1.0,,28.0,64.0,3.0,36.0,40.0,13.0,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Sporting Kansas City,dhhcu04sgmbsolhao61hmyk7p,B. Añor,Midfielder,23.0,13.0,,2.0,,,,9.0,3.0,7.0,,483.0,5.0,8.0,,187.0,2.0,58.0,,92.0,5.0,8.0,11.0,4.0,1.0,8.0,109.0,49.0,11.0,,40.0,,189.0,11.0,7.0,134.0,5.0,7.0,48.0,52.0,2.0,42.0,4.0,42.0,4.0,20.0,13.0,339.0,13.0,6.0,,77.0,,42.0,3.0,29.0,46.0,3.0,1.0,7.0,,11.0,17.0,19.0,102.0,12.0,6.0,7.0,,1.0,,,48.0,37.0,,,139.0,141.0,25.0,1.0,,,1.0,9.0,56.0,2.0,9.0,29.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5.0,33.0,,4.0,1.0,,1.0,,1.0,3.0,,2950.0,48.0,2.0,,1417.0,7.0,88.0,3.0,410.0,91.0,197.0,16.0,,4.0,69.0,427.0,759.0,60.0,,121.0,2.0,1484.0,28.0,10.0,1008.0,39.0,,318.0,496.0,19.0,244.0,,178.0,33.0,23.0,77.0,2124.0,33.0,19.0,10.0,129.0,,722.0,1.0,75.0,171.0,,,158.0,3.0,14.0,90.0,4.0,288.0,220.0,43.0,3.0,,1.0,,2.0,48.0,178.0,,,1120.0,1166.0,159.0,11.0,,3.0,,50.0,117.0,10.0,134.0,81.0,35.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,16.0,21.0,,3.0,,,,5.0,4.0,3.0,,1408.0,3.0,19.0,,684.0,4.0,89.0,1.0,248.0,15.0,48.0,18.0,5.0,4.0,16.0,134.0,367.0,44.0,,59.0,2.0,721.0,20.0,,549.0,28.0,6.0,107.0,203.0,4.0,88.0,4.0,89.0,16.0,25.0,23.0,924.0,21.0,16.0,3.0,89.0,,208.0,2.0,100.0,55.0,1.0,1.0,65.0,,2.0,9.0,1.0,114.0,26.0,32.0,4.0,,,,1.0,43.0,221.0,,,578.0,614.0,25.0,3.0,,1.0,2.0,36.0,59.0,8.0,52.0,46.0,4.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13.0,23.0,,3.0,,,,9.0,2.0,22.0,4.0,1438.0,124.0,2.0,,416.0,8.0,64.0,5.0,158.0,40.0,55.0,15.0,1.0,2.0,18.0,254.0,135.0,39.0,,79.0,2.0,422.0,28.0,15.0,271.0,21.0,4.0,134.0,143.0,10.0,106.0,1.0,53.0,14.0,39.0,50.0,864.0,23.0,12.0,1.0,146.0,,188.0,2.0,22.0,94.0,3.0,,17.0,5.0,17.0,24.0,22.0,188.0,40.0,23.0,22.0,,2.0,,1.0,76.0,27.0,,,282.0,288.0,42.0,5.0,,2.0,1.0,35.0,94.0,4.0,50.0,70.0,5.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Sporting Kansas City,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Forward,14.0,31.0,12.0,9.0,1.0,1.0,,2.0,1.0,12.0,27.0,2666.0,2.0,38.0,2.0,387.0,27.0,89.0,2.0,265.0,1.0,8.0,13.0,38.0,4.0,127.0,349.0,36.0,17.0,,143.0,2.0,450.0,65.0,16.0,296.0,41.0,78.0,151.0,124.0,20.0,149.0,22.0,59.0,29.0,22.0,14.0,954.0,31.0,24.0,1.0,273.0,,103.0,14.0,57.0,180.0,40.0,6.0,3.0,2.0,86.0,70.0,48.0,470.0,26.0,45.0,12.0,3.0,5.0,3.0,,163.0,134.0,12.0,1.0,236.0,299.0,197.0,7.0,17.0,,2.0,15.0,290.0,2.0,6.0,110.0,,2.0,7.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,4.0,28.0,5.0,6.0,,,,1.0,2.0,,2.0,2455.0,7.0,,1.0,1013.0,1.0,69.0,,260.0,56.0,118.0,15.0,4.0,3.0,72.0,261.0,575.0,63.0,,110.0,1.0,1063.0,33.0,10.0,729.0,37.0,12.0,228.0,189.0,1.0,165.0,,138.0,27.0,29.0,63.0,1519.0,28.0,12.0,19.0,148.0,,466.0,2.0,60.0,162.0,8.0,,106.0,,20.0,73.0,4.0,293.0,128.0,40.0,,4.0,1.0,1.0,1.0,59.0,339.0,5.0,,795.0,835.0,145.0,7.0,,1.0,,49.0,131.0,14.0,121.0,89.0,17.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2015,Sporting Kansas City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,17.0,17.0,1.0,3.0,,,,,4.0,14.0,,1484.0,4.0,13.0,,694.0,6.0,97.0,7.0,358.0,11.0,38.0,20.0,11.0,2.0,33.0,248.0,176.0,47.0,,139.0,1.0,704.0,28.0,16.0,477.0,17.0,16.0,177.0,198.0,19.0,154.0,3.0,131.0,17.0,42.0,37.0,998.0,17.0,20.0,2.0,148.0,1.0,250.0,,51.0,112.0,5.0,,50.0,7.0,18.0,31.0,10.0,212.0,22.0,19.0,14.0,,,,2.0,67.0,159.0,,,518.0,527.0,64.0,4.0,2.0,3.0,3.0,34.0,100.0,13.0,44.0,81.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Sporting Kansas City,em7zqutnzh6mvbpc2gbs84jpx,B. Feilhaber,Midfielder,10.0,33.0,10.0,8.0,1.0,1.0,,2.0,4.0,21.0,1.0,2851.0,11.0,50.0,9.0,1350.0,15.0,214.0,39.0,732.0,10.0,83.0,30.0,17.0,4.0,18.0,536.0,441.0,84.0,1.0,236.0,2.0,1453.0,46.0,28.0,1028.0,37.0,34.0,319.0,369.0,61.0,356.0,15.0,232.0,31.0,60.0,38.0,2086.0,33.0,28.0,4.0,337.0,3.0,512.0,2.0,65.0,197.0,17.0,5.0,106.0,9.0,67.0,20.0,27.0,375.0,11.0,41.0,75.0,,2.0,,9.0,160.0,358.0,7.0,5.0,1054.0,1134.0,38.0,9.0,3.0,11.0,28.0,68.0,178.0,16.0,48.0,177.0,3.0,,1.0,,2.0,4.0,17.0,57.0,30.0,5.0,,,,,,,,,,,,,,,,,,,
