temporada,link,liga_url,cod_liga,folder
2026,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/fixtures,leagues-cup-2026,4cjeunnarebacq4t1owt1vp5g,Concacaf_Leagues_Cup
2025,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/fixtures,leagues-cup-2025,2aezgxs11btd9hxjynufeowt0,Concacaf_Leagues_Cup
2024,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/results,leagues-cup-2024,dxtsvs4kf27q91wspgd71i1p0,Concacaf_Leagues_Cup
2023,https://www.scoresway.com/en_GB/soccer/leagues-cup-2023/1t4wbissv7oqdqodsc6zpa6tw/results,leagues-cup-2023,1t4wbissv7oqdqodsc6zpa6tw,Concacaf_Leagues_Cup
