liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,9t9zkfm9ko2ezs4ch46a0wgr9,S. García,Defender,3,2.0,1381.0,,,6.0,399.0,3.0,29.0,,112.0,18.0,3.0,46.0,7.0,2.0,3.0,24.0,88.0,246.0,32.0,23.0,427.0,2.0,15.0,3.0,314.0,14.0,2.0,69.0,146.0,1.0,55.0,,66.0,15.0,10.0,16.0,593.0,,16.0,9.0,68.0,188.0,12.0,10.0,69.0,,,44.0,,10.0,25.0,1.0,117.0,50.0,17.0,2.0,16.0,,24.0,64.0,336.0,358.0,49.0,4.0,,,,18.0,48.0,14.0,28.0,44.0,1.0,,1.0,,,,2.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,1m53hbt8amuv4e9rd7ofxxnje,D. González,Midfielder,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,bod9meomzapncspbpb8k2rhsl,O. González,Defender,5,1.0,1980.0,3.0,3.0,7.0,590.0,2.0,50.0,,135.0,32.0,5.0,49.0,9.0,5.0,3.0,41.0,120.0,382.0,37.0,57.0,623.0,,31.0,7.0,476.0,19.0,8.0,106.0,142.0,5.0,72.0,1.0,118.0,22.0,14.0,35.0,878.0,,22.0,17.0,97.0,235.0,22.0,10.0,96.0,3.0,,41.0,,12.0,40.0,,178.0,84.0,22.0,1.0,22.0,,41.0,196.0,491.0,517.0,81.0,7.0,,,,25.0,82.0,12.0,47.0,56.0,,,,1.0,,,,,18.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,6p5bgx6fdraxsgsorfcu2jjrp,G. Hauche,Forward,7,7.0,279.0,1.0,6.0,,109.0,2.0,25.0,2.0,63.0,1.0,2.0,4.0,3.0,2.0,,3.0,48.0,29.0,5.0,19.0,113.0,2.0,6.0,4.0,86.0,2.0,5.0,23.0,22.0,2.0,25.0,,11.0,3.0,6.0,5.0,166.0,1.0,8.0,5.0,35.0,29.0,8.0,10.0,15.0,3.0,,4.0,2.0,5.0,1.0,4.0,39.0,2.0,2.0,7.0,8.0,1.0,21.0,37.0,86.0,90.0,4.0,,,,,4.0,24.0,1.0,1.0,14.0,5.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,17,1.0,1045.0,,6.0,,549.0,3.0,67.0,3.0,304.0,5.0,3.0,13.0,12.0,8.0,2.0,4.0,110.0,197.0,37.0,50.0,561.0,15.0,18.0,17.0,472.0,9.0,10.0,63.0,177.0,12.0,52.0,2.0,87.0,16.0,15.0,16.0,728.0,8.0,17.0,13.0,133.0,185.0,7.0,10.0,77.0,2.0,2.0,26.0,,12.0,11.0,7.0,148.0,3.0,11.0,5.0,17.0,2.0,67.0,132.0,486.0,498.0,15.0,,,1.0,1.0,25.0,71.0,12.0,14.0,66.0,1.0,,,,3.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,3e3axiajqbklgx9mx8swir55h,M. Perg,Defender,4,,753.0,1.0,,3.0,169.0,,8.0,,40.0,10.0,2.0,23.0,4.0,1.0,,18.0,45.0,101.0,14.0,16.0,180.0,3.0,11.0,,126.0,8.0,2.0,39.0,56.0,,29.0,,25.0,9.0,6.0,10.0,280.0,,13.0,7.0,35.0,90.0,4.0,10.0,42.0,1.0,,15.0,,6.0,23.0,1.0,76.0,42.0,8.0,,13.0,,16.0,26.0,134.0,141.0,41.0,3.0,,,,10.0,34.0,4.0,17.0,19.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,rrvj4qsdi3g9aowe1rohmbit,L. Quiñones,Forward,23,28.0,1566.0,8.0,13.0,,472.0,19.0,83.0,9.0,305.0,3.0,8.0,13.0,25.0,13.0,3.0,24.0,281.0,82.0,44.0,108.0,499.0,13.0,41.0,44.0,364.0,10.0,30.0,121.0,133.0,14.0,146.0,14.0,78.0,19.0,43.0,13.0,909.0,32.0,22.0,28.0,268.0,172.0,87.0,10.0,128.0,17.0,,14.0,5.0,37.0,3.0,35.0,295.0,2.0,13.0,38.0,22.0,1.0,143.0,111.0,352.0,378.0,27.0,2.0,2.0,2.0,3.0,30.0,167.0,14.0,5.0,125.0,3.0,10.0,,6.0,4.0,1.0,1.0,1.0,,5.0,9.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,90l9ry14trhhix5g6bc2mtvx1,Á. Reyna,Midfielder,10,8.0,488.0,1.0,6.0,1.0,238.0,5.0,37.0,4.0,164.0,3.0,1.0,12.0,8.0,6.0,1.0,3.0,101.0,46.0,7.0,33.0,251.0,2.0,13.0,14.0,199.0,5.0,14.0,45.0,78.0,6.0,54.0,3.0,22.0,3.0,12.0,7.0,378.0,12.0,14.0,9.0,75.0,84.0,14.0,10.0,30.0,8.0,,7.0,1.0,9.0,,10.0,78.0,1.0,6.0,16.0,14.0,1.0,45.0,52.0,194.0,206.0,3.0,,,,,5.0,48.0,2.0,3.0,30.0,11.0,2.0,,1.0,4.0,1.0,,1.0,2.0,,7.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,esv9vw309ktz4jgtd94ot2i1h,Ó. Rojas,Defender,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,c475vdgnh6s0794mcnx0noaju,B. Rubio,Defender,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,3smeu1lsjdmhx9j5tnk9oz5xx,A. Ríos,Midfielder,15,4.0,1890.0,2.0,10.0,4.0,668.0,3.0,60.0,1.0,317.0,9.0,3.0,21.0,14.0,12.0,3.0,38.0,122.0,276.0,42.0,79.0,692.0,,21.0,3.0,532.0,19.0,16.0,100.0,214.0,8.0,79.0,2.0,94.0,21.0,25.0,25.0,905.0,,21.0,13.0,106.0,220.0,10.0,10.0,91.0,4.0,,60.0,1.0,18.0,30.0,,174.0,32.0,22.0,4.0,21.0,2.0,45.0,198.0,569.0,592.0,68.0,6.0,,5.0,1.0,30.0,83.0,12.0,33.0,61.0,,,,1.0,,,1.0,,7.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,e1ayj3nkmjs0an94llnfqo82d,R. Salinas,Defender,29,44.0,2070.0,162.0,1.0,9.0,760.0,13.0,80.0,13.0,411.0,43.0,7.0,80.0,12.0,9.0,3.0,20.0,332.0,229.0,40.0,93.0,800.0,,26.0,10.0,578.0,20.0,18.0,173.0,44.0,16.0,178.0,5.0,89.0,23.0,35.0,39.0,1371.0,,23.0,16.0,137.0,411.0,38.0,10.0,96.0,9.0,,49.0,13.0,27.0,20.0,9.0,177.0,48.0,23.0,44.0,23.0,1.0,61.0,265.0,599.0,627.0,40.0,7.0,,1.0,1.0,26.0,81.0,14.0,34.0,76.0,,4.0,1.0,2.0,,,58.0,,5.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,eguujbjmkmwvgkhil5q0gmevp,R. Sambueza,Midfielder,14,48.0,1810.0,15.0,15.0,,732.0,35.0,160.0,36.0,558.0,3.0,8.0,14.0,16.0,14.0,3.0,11.0,440.0,131.0,53.0,135.0,802.0,3.0,43.0,72.0,628.0,19.0,24.0,149.0,173.0,53.0,236.0,8.0,114.0,20.0,51.0,14.0,1445.0,80.0,21.0,27.0,397.0,244.0,65.0,10.0,202.0,10.0,12.0,25.0,11.0,72.0,7.0,61.0,415.0,3.0,22.0,101.0,21.0,3.0,202.0,225.0,590.0,653.0,18.0,4.0,2.0,4.0,4.0,37.0,213.0,16.0,15.0,195.0,1.0,7.0,1.0,3.0,19.0,,,,3.0,2.0,34.0,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,1ei04tae4yoq5j3ogyrxxjefp,J. Sartiaguín,Midfielder,28,,212.0,,2.0,,75.0,,15.0,,38.0,,,,2.0,,,1.0,10.0,31.0,3.0,8.0,77.0,1.0,3.0,,65.0,2.0,,8.0,15.0,2.0,5.0,,10.0,2.0,2.0,3.0,91.0,,5.0,3.0,12.0,29.0,,10.0,6.0,,,4.0,,2.0,1.0,1.0,14.0,1.0,2.0,,5.0,,7.0,18.0,67.0,69.0,2.0,1.0,,,,1.0,8.0,2.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,30tahp4p6wg3p8tyjji95ievp,A. Talavera,Goalkeeper,1,,1440.0,,,27.0,134.0,,,,74.0,75.0,1.0,175.0,,,3.0,1.0,188.0,129.0,,1.0,379.0,,,,99.0,12.0,,176.0,52.0,4.0,153.0,,140.0,16.0,,23.0,534.0,,16.0,,4.0,296.0,,10.0,12.0,,,104.0,,5.0,9.0,,14.0,5.0,15.0,,16.0,,1.0,31.0,82.0,203.0,10.0,6.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,45.0,148.0,2.0,,15.0,15.0,11.0,30.0,2.0,6.0,82.0,,,,3.0,,1.0,,,1.0,1.0,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,bv1x4sic1eyleaedhyq3ksgyd,F. Uribe,Forward,20,1.0,1218.0,3.0,17.0,,265.0,8.0,96.0,2.0,140.0,,5.0,,7.0,18.0,3.0,43.0,141.0,71.0,9.0,81.0,290.0,9.0,23.0,6.0,207.0,9.0,37.0,81.0,87.0,13.0,67.0,4.0,28.0,14.0,17.0,15.0,447.0,,20.0,9.0,75.0,51.0,70.0,10.0,49.0,19.0,,2.0,2.0,3.0,31.0,8.0,149.0,10.0,12.0,1.0,20.0,2.0,57.0,56.0,187.0,209.0,74.0,,7.0,4.0,1.0,7.0,100.0,2.0,2.0,18.0,6.0,10.0,,9.0,,1.0,,,,,,1.0,3.0,9.0,,,,4.0,,1.0,,,,,,,,,,,,5.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,9,5.0,429.0,,1.0,,116.0,1.0,31.0,1.0,69.0,3.0,,5.0,1.0,6.0,,6.0,70.0,19.0,9.0,24.0,116.0,2.0,9.0,4.0,84.0,8.0,10.0,29.0,30.0,4.0,29.0,1.0,17.0,4.0,5.0,5.0,197.0,,9.0,3.0,47.0,29.0,24.0,10.0,27.0,4.0,,3.0,1.0,3.0,11.0,14.0,64.0,1.0,8.0,5.0,9.0,,31.0,26.0,87.0,87.0,17.0,,1.0,,1.0,7.0,37.0,2.0,7.0,16.0,5.0,2.0,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Deportivo Toluca FC,e48tph9pyqf8gddjd4j884zit,I. Zamora,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
