root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,bje8wvncnbbx5w0l08uno88ru,M. Catavolo,Forward,70,419.0,6.0,5.0,120.0,4.0,20.0,4.0,69.0,20.0,5.0,8.0,1211.0,,122.0,16.0,101.0,5.0,10.0,20.0,40.0,2.0,494.0,342.0,14.0,53.0,19.0,10.0,759.0,68.0,5.0,11.0,103.0,138.0,10.0,9.0,17.0,12.0,127.0,,6.0,2.0,4.0,5.0,99.0,4.0,74.0,23.0,5.0,34.0,,53.0,6.0,194.0,2.0,7.0,50.0,431.0,423.0,41.0,145.0,75.0,12.0,506.0,43.0,28.0,17.0,,7.0,0.0,10.0,6.0,,9.0,,1.0,3.0,,3.0,,2.0,1.0,,,1.0,12.0,6.0,,6.0,1.0,1.0,0.0,24.0,33.0,5.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,3.0,,1.0,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,cgcpmpetc768pyqb51qthq61g,R. Chukwu,Defender,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,Midfielder,71,1020.0,1.0,27.0,287.0,17.0,21.0,6.0,82.0,21.0,,64.0,1797.0,,161.0,9.0,432.0,11.0,10.0,18.0,23.0,7.0,1167.0,602.0,20.0,79.0,29.0,5.0,1434.0,110.0,36.0,2.0,329.0,218.0,3.0,15.0,51.0,21.0,188.0,16.0,7.0,18.0,5.0,17.0,99.0,2.0,93.0,35.0,8.0,11.0,,95.0,13.0,218.0,3.0,37.0,148.0,1034.0,970.0,3.0,347.0,147.0,,1181.0,36.0,25.0,17.0,,54.0,1.0,17.0,3.0,,4.0,4.0,3.0,5.0,,1.0,,2.0,,2.0,1.0,2.0,14.0,1.0,1.0,4.0,5.0,2.0,0.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,Defender,65,1050.0,2.0,33.0,314.0,30.0,19.0,5.0,60.0,19.0,,47.0,1601.0,1.0,143.0,7.0,560.0,12.0,10.0,6.0,14.0,10.0,1191.0,530.0,17.0,83.0,27.0,4.0,1468.0,88.0,26.0,1.0,354.0,162.0,2.0,21.0,43.0,32.0,176.0,21.0,2.0,20.0,,27.0,103.0,,72.0,32.0,14.0,28.0,1.0,104.0,15.0,172.0,2.0,56.0,135.0,1090.0,1043.0,2.0,404.0,144.0,,1234.0,7.0,31.0,4.0,,46.0,0.0,9.0,6.0,,5.0,3.0,3.0,1.0,,2.0,,6.0,1.0,2.0,,2.0,9.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,3hyk3ob08p92p45w8ox6pphjo,J. Daher,Defender,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,dt797hve9mdpnuyy1z4pnpp1w,A. De Rosario,Goalkeeper,40,83.0,,2.0,75.0,6.0,5.0,1.0,,5.0,,12.0,450.0,67.0,1.0,,125.0,,10.0,,,,116.0,1.0,5.0,1.0,12.0,,235.0,4.0,,,55.0,,,,16.0,,3.0,2.0,,,,,27.0,,,13.0,7.0,1.0,43.0,3.0,,43.0,,39.0,45.0,126.0,114.0,,39.0,43.0,,169.0,,1.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,8.0,3.0,10.0,18.0,8.0,,3.0,1.0,1.0,,,,1.0,,,,,,,,2.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,28kg6zbpgbb8zrnhidogpxi0a,A. Díaz,Forward,86,116.0,11.0,14.0,24.0,1.0,17.0,1.0,23.0,17.0,2.0,7.0,576.0,,40.0,14.0,48.0,8.0,10.0,7.0,35.0,,154.0,84.0,6.0,17.0,19.0,4.0,279.0,34.0,6.0,4.0,54.0,56.0,6.0,3.0,10.0,4.0,54.0,6.0,8.0,1.0,1.0,1.0,36.0,1.0,31.0,20.0,,3.0,,23.0,1.0,89.0,,4.0,23.0,130.0,123.0,8.0,34.0,38.0,2.0,168.0,17.0,10.0,8.0,,7.0,1.0,2.0,2.0,1.0,7.0,,2.0,,,1.0,1.0,1.0,5.0,5.0,,5.0,7.0,4.0,,10.0,3.0,1.0,4.0,2.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,4psxp4uu3y57nklhw6n3ow1zo,K. Egwu,Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,efbg277ocw25lmmzx0kaxd1bd,J. Faria,Forward,72,336.0,7.0,2.0,68.0,4.0,23.0,4.0,66.0,23.0,9.0,2.0,1379.0,,127.0,22.0,87.0,1.0,10.0,21.0,66.0,,384.0,266.0,16.0,61.0,32.0,10.0,650.0,47.0,5.0,12.0,80.0,135.0,32.0,8.0,8.0,10.0,129.0,1.0,6.0,2.0,4.0,1.0,87.0,3.0,67.0,36.0,1.0,20.0,,62.0,4.0,177.0,,2.0,44.0,340.0,338.0,46.0,106.0,49.0,13.0,389.0,48.0,15.0,23.0,,7.0,2.0,8.0,7.0,1.0,14.0,,2.0,,1.0,2.0,,3.0,2.0,4.0,1.0,4.0,34.0,7.0,1.0,12.0,3.0,3.0,1.0,7.0,11.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,drco48vv5rr4k7pmv93lewf10,J. Fidalgo,Midfielder,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,3jggbo072qzgw1bivr2htm5g4,L. Gavran,Goalkeeper,90,337.0,1.0,6.0,328.0,13.0,18.0,7.0,1.0,18.0,,78.0,1582.0,209.0,5.0,,413.0,2.0,10.0,,,,434.0,38.0,17.0,4.0,28.0,,844.0,7.0,,,140.0,,,,30.0,,11.0,4.0,,2.0,1.0,,110.0,1.0,3.0,35.0,30.0,1.0,129.0,8.0,,147.0,5.0,133.0,171.0,451.0,373.0,,123.0,140.0,,591.0,,,,,2.0,0.0,,,,1.0,3.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,19.0,4.0,32.0,23.0,55.0,90.0,35.0,,7.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,Defender,62,430.0,6.0,6.0,219.0,20.0,17.0,3.0,38.0,17.0,6.0,16.0,897.0,,84.0,2.0,258.0,2.0,10.0,7.0,7.0,1.0,519.0,206.0,11.0,46.0,18.0,2.0,757.0,70.0,13.0,5.0,88.0,79.0,7.0,5.0,39.0,10.0,90.0,4.0,43.0,7.0,,14.0,62.0,,40.0,21.0,7.0,20.0,,50.0,2.0,138.0,2.0,22.0,53.0,458.0,442.0,9.0,164.0,92.0,6.0,550.0,15.0,10.0,5.0,10.0,20.0,0.0,,,,,,3.0,1.0,,,,3.0,,,,,6.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,8lyib37d4p85zrlsg5kdvhnmd,C. Gutiérrez,Defender,3,118.0,,5.0,30.0,2.0,3.0,,8.0,3.0,1.0,2.0,163.0,,12.0,,53.0,3.0,10.0,2.0,,,122.0,67.0,3.0,4.0,2.0,,156.0,4.0,1.0,2.0,7.0,26.0,2.0,3.0,2.0,,17.0,2.0,9.0,1.0,,1.0,4.0,,11.0,2.0,,,,6.0,,10.0,,,13.0,119.0,117.0,2.0,60.0,4.0,1.0,123.0,3.0,6.0,2.0,1.0,2.0,0.0,,,,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,6h5nb6smul96u3zsfuxdwxdec,J. Ivanišević,Midfielder,98,2.0,1.0,,2.0,,1.0,1.0,,1.0,,,5.0,,,,2.0,,10.0,,,,3.0,,,,,,5.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,3.0,,,2.0,2.0,2.0,,,1.0,,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,3k48z25pwfr33pbbifcunhono,E. Kang,Midfielder,93,22.0,1.0,,9.0,2.0,2.0,,5.0,2.0,,3.0,69.0,,7.0,,13.0,,10.0,2.0,,,29.0,11.0,1.0,2.0,3.0,,44.0,5.0,,1.0,8.0,4.0,,,3.0,3.0,7.0,,,1.0,,,10.0,,5.0,3.0,1.0,1.0,,2.0,3.0,14.0,1.0,2.0,6.0,23.0,20.0,6.0,9.0,7.0,1.0,30.0,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,bwn9d457kxdldt87z9fl1x0k4,T. Londono,Midfielder,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,9qshi2dind1f6unpfneiuj14a,J. Marshall-Rutty,Forward,7,155.0,,1.0,43.0,2.0,3.0,2.0,6.0,3.0,1.0,3.0,260.0,,28.0,5.0,71.0,1.0,10.0,4.0,6.0,,175.0,92.0,3.0,22.0,6.0,2.0,246.0,15.0,1.0,2.0,68.0,55.0,7.0,1.0,7.0,2.0,29.0,,10.0,3.0,1.0,1.0,21.0,,7.0,8.0,,7.0,,22.0,,40.0,,5.0,14.0,161.0,158.0,8.0,15.0,20.0,2.0,181.0,3.0,6.0,1.0,,4.0,0.0,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,1.0,11.0,,,3.0,,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,b1fzb3n41gtxqnv6pcaug88pg,K. Mawoko,Defender,74,11.0,3.0,,3.0,,3.0,,2.0,3.0,,,34.0,,3.0,,8.0,,10.0,1.0,3.0,,15.0,3.0,,1.0,,,28.0,4.0,,,10.0,2.0,,,2.0,1.0,3.0,,7.0,,,,2.0,,2.0,,,,,1.0,,7.0,,,1.0,11.0,11.0,,,4.0,,15.0,2.0,,,,,0.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,Midfielder,83,160.0,1.0,17.0,44.0,10.0,15.0,5.0,55.0,15.0,1.0,8.0,1071.0,,91.0,22.0,70.0,9.0,10.0,11.0,58.0,1.0,232.0,127.0,14.0,36.0,18.0,11.0,433.0,72.0,4.0,11.0,51.0,110.0,1.0,11.0,8.0,17.0,108.0,8.0,1.0,7.0,1.0,2.0,66.0,1.0,64.0,23.0,,6.0,,44.0,13.0,122.0,,1.0,18.0,196.0,188.0,1.0,64.0,73.0,1.0,269.0,27.0,22.0,11.0,,11.0,1.0,19.0,6.0,,4.0,2.0,1.0,1.0,,,,2.0,3.0,5.0,1.0,5.0,19.0,7.0,1.0,11.0,,3.0,2.0,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Toronto FC II,Toronto_FC_II,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,Defender,89,291.0,4.0,4.0,109.0,19.0,9.0,5.0,6.0,9.0,,21.0,481.0,,16.0,,222.0,,10.0,2.0,2.0,3.0,332.0,73.0,5.0,10.0,15.0,,399.0,21.0,6.0,,135.0,19.0,,2.0,15.0,2.0,20.0,4.0,7.0,1.0,,7.0,27.0,,6.0,20.0,6.0,2.0,,14.0,1.0,46.0,2.0,21.0,34.0,295.0,274.0,,74.0,42.0,,337.0,2.0,3.0,,,7.0,0.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
