liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,ag3yusj9j6k1noj3eafkxt6ac,J. Domínguez,Forward,7,14.0,10.0,96.0,8.0,259.0,485.0,12.0,27.0,40.0,6.0,7.0,53.0,2.0,5.0,,7.0,5.0,15.0,3.0,,2.0,125.0,6.0,3.0,2.0,1.0,1.0,,16.0,25.0,76.0,1.0,1.0,266.0,10.0,2.0,54.0,,7.0,172.0,4.0,33.0,131.0,7.0,11.0,7.0,37.0,12.0,18.0,1.0,,1.0,316.0,19.0,33.0,,40.0,3.0,72.0,2.0,8.0,2.0,264.0,,796.0,,67.0,41.0,50.0,10.0,10.0,7.0,319.0,9.0,18.0,1.0,10.0,9.0,58.0,,,0.0,,9.0,,,,,4.0,,,,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,avml847kzcdhkh1015scyhudw,A. Duarte,Forward,30,5.0,2.0,7.0,,31.0,81.0,4.0,14.0,16.0,1.0,4.0,8.0,,1.0,3.0,2.0,2.0,,1.0,1.0,,26.0,,,1.0,,,1.0,4.0,13.0,10.0,3.0,,33.0,4.0,3.0,12.0,,2.0,27.0,1.0,,8.0,3.0,2.0,3.0,7.0,3.0,7.0,,,,39.0,7.0,14.0,1.0,14.0,1.0,9.0,1.0,5.0,,31.0,,131.0,,30.0,5.0,7.0,7.0,4.0,2.0,41.0,2.0,7.0,,10.0,3.0,27.0,0.0,1.0,0.0,,,,,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,4u0eipjrmjp2i6srkp1lmfoyc,E. Freyfeld,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Defender,20,39.0,1.0,289.0,18.0,562.0,1138.0,20.0,71.0,71.0,18.0,32.0,146.0,5.0,11.0,8.0,37.0,13.0,44.0,42.0,4.0,6.0,236.0,2.0,5.0,21.0,6.0,4.0,4.0,36.0,50.0,207.0,14.0,1.0,599.0,13.0,13.0,138.0,1.0,16.0,317.0,,119.0,17.0,16.0,14.0,17.0,51.0,35.0,18.0,3.0,,3.0,736.0,22.0,55.0,2.0,347.0,34.0,174.0,7.0,10.0,22.0,590.0,1.0,1603.0,,142.0,77.0,112.0,,8.0,9.0,745.0,7.0,18.0,1.0,10.0,37.0,105.0,2.0,2.0,1.0,1.0,12.0,,,7.0,,,,,,3.0,1.0,2.0,2.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,ezk09gvrr1echch4226zifu8l,Luan,Defender,13,11.0,,563.0,18.0,719.0,1070.0,8.0,57.0,29.0,12.0,21.0,96.0,3.0,25.0,5.0,72.0,7.0,20.0,52.0,1.0,1.0,106.0,1.0,1.0,19.0,6.0,,1.0,3.0,38.0,49.0,9.0,,791.0,,8.0,79.0,1.0,16.0,229.0,,4.0,298.0,16.0,3.0,17.0,13.0,3.0,18.0,13.0,16.0,2.0,854.0,1.0,13.0,1.0,252.0,66.0,288.0,1.0,6.0,39.0,758.0,,1575.0,16.0,86.0,50.0,30.0,,12.0,8.0,887.0,1.0,18.0,1.0,10.0,35.0,51.0,1.0,0.0,0.0,,,,,11.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,a9ozucptup49zbb1p3d4jkd4a,B. García,Defender,17,29.0,,271.0,16.0,497.0,971.0,10.0,41.0,32.0,14.0,20.0,115.0,2.0,12.0,2.0,56.0,13.0,37.0,24.0,1.0,6.0,183.0,7.0,1.0,6.0,3.0,1.0,1.0,20.0,35.0,145.0,6.0,,553.0,10.0,4.0,98.0,1.0,4.0,288.0,,107.0,308.0,15.0,12.0,16.0,22.0,20.0,18.0,3.0,,2.0,658.0,14.0,28.0,1.0,55.0,41.0,160.0,6.0,10.0,23.0,543.0,,1324.0,,73.0,67.0,74.0,2.0,5.0,2.0,668.0,7.0,18.0,1.0,10.0,10.0,63.0,1.0,0.0,0.0,,15.0,,,9.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,5ve60kqu4ko0aqjkgfd5bz8r8,E. López,Defender,25,,,73.0,2.0,108.0,152.0,4.0,5.0,14.0,3.0,4.0,14.0,,2.0,,6.0,,7.0,7.0,,1.0,14.0,,,1.0,,,,,4.0,13.0,1.0,,114.0,,,7.0,,8.0,42.0,,,22.0,3.0,,3.0,,,3.0,3.0,3.0,,125.0,,6.0,,52.0,10.0,41.0,1.0,,6.0,111.0,,212.0,3.0,19.0,6.0,4.0,1.0,,3.0,128.0,,3.0,,10.0,9.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,44vxucwbmcdeh3lmhis7dt0tm,I. López,Forward,19,4.0,7.0,27.0,2.0,75.0,136.0,2.0,14.0,11.0,,,19.0,4.0,5.0,2.0,2.0,1.0,3.0,2.0,,1.0,35.0,2.0,1.0,8.0,,,,7.0,6.0,19.0,,,77.0,1.0,6.0,23.0,,6.0,51.0,,1.0,33.0,5.0,3.0,5.0,18.0,7.0,13.0,,,,96.0,3.0,5.0,,26.0,4.0,18.0,1.0,4.0,2.0,77.0,,318.0,,25.0,8.0,15.0,11.0,2.0,2.0,96.0,4.0,13.0,,10.0,14.0,11.0,,,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,36bbkyoy8zyyzsbos2ex0fzdh,J. Meneses,Midfielder,16,7.0,,25.0,3.0,62.0,148.0,3.0,13.0,22.0,3.0,3.0,22.0,,3.0,1.0,3.0,3.0,5.0,2.0,,3.0,52.0,3.0,1.0,3.0,,2.0,,7.0,10.0,26.0,,,65.0,5.0,1.0,24.0,,3.0,44.0,,1.0,13.0,3.0,8.0,3.0,8.0,6.0,4.0,,,,83.0,15.0,19.0,,30.0,3.0,18.0,4.0,3.0,3.0,61.0,,251.0,,35.0,13.0,19.0,1.0,4.0,1.0,87.0,5.0,4.0,,10.0,6.0,29.0,,,0.0,,1.0,,,1.0,,1.0,,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,9atx76ax69c3it82e8uaffj84,B. Monroy,Defender,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,e84l63g8g4unncwdg4snd9vjd,R. Morales,Forward,31,3.0,1.0,5.0,1.0,18.0,37.0,2.0,4.0,6.0,,1.0,6.0,2.0,,2.0,,,1.0,1.0,,,12.0,1.0,,3.0,,,,,1.0,8.0,1.0,,18.0,1.0,4.0,5.0,,1.0,13.0,,,5.0,1.0,1.0,1.0,2.0,,3.0,,,,22.0,3.0,5.0,,7.0,,4.0,,,,16.0,,90.0,,10.0,1.0,6.0,2.0,,2.0,24.0,,3.0,,10.0,4.0,6.0,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,cbuhywn34unq2j85l1hhnpbe1,B. Méndez,Defender,4,9.0,,248.0,7.0,320.0,454.0,2.0,17.0,15.0,6.0,7.0,42.0,1.0,7.0,1.0,26.0,5.0,21.0,21.0,,,50.0,1.0,1.0,9.0,1.0,,,2.0,8.0,34.0,1.0,,346.0,,2.0,23.0,,8.0,98.0,,1.0,171.0,10.0,1.0,10.0,4.0,2.0,10.0,5.0,8.0,,373.0,1.0,7.0,,53.0,26.0,130.0,,,16.0,331.0,,678.0,8.0,32.0,27.0,16.0,3.0,1.0,,388.0,,10.0,1.0,10.0,17.0,15.0,,,0.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,2j2ncmuvssm459m3x2eik7fh0,L. Navarrete,Defender,192,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,5.0,,1.0,,,1.0,,,1.0,,1.0,,10.0,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,cdtqwtqf0k8ej2lwipsu00huy,Helinho,Midfielder,11,5.0,5.0,28.0,2.0,78.0,173.0,2.0,13.0,18.0,,3.0,22.0,4.0,2.0,2.0,4.0,1.0,5.0,,1.0,1.0,56.0,2.0,,1.0,,3.0,1.0,15.0,12.0,32.0,3.0,,82.0,10.0,6.0,32.0,,3.0,55.0,,,40.0,4.0,3.0,4.0,7.0,11.0,6.0,,,1.0,102.0,12.0,15.0,,10.0,2.0,22.0,1.0,5.0,2.0,80.0,,235.0,,31.0,6.0,20.0,4.0,4.0,2.0,104.0,4.0,6.0,,10.0,4.0,27.0,1.0,0.0,1.0,,,,,,,1.0,,,1.0,6.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,5rigugxkjo6yummreudad70t1,C. Orrantía,Defender,8,1.0,,21.0,2.0,58.0,150.0,,7.0,5.0,3.0,4.0,14.0,,2.0,,2.0,,2.0,6.0,,3.0,35.0,1.0,,1.0,1.0,3.0,,12.0,6.0,16.0,1.0,,60.0,1.0,,24.0,,1.0,42.0,,31.0,36.0,2.0,3.0,2.0,4.0,12.0,4.0,,,,71.0,2.0,4.0,,2.0,6.0,20.0,3.0,2.0,4.0,57.0,,191.0,,12.0,6.0,8.0,2.0,,,74.0,2.0,4.0,,10.0,2.0,10.0,,,0.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,9xbr3id8px3nuwy7m8b75a6wa,F. Pereira,Defender,6,6.0,,473.0,12.0,650.0,951.0,5.0,77.0,47.0,27.0,35.0,86.0,3.0,11.0,2.0,52.0,4.0,34.0,42.0,1.0,2.0,106.0,,1.0,26.0,5.0,2.0,1.0,2.0,51.0,51.0,8.0,,702.0,3.0,5.0,54.0,1.0,18.0,231.0,,2.0,146.0,11.0,4.0,12.0,9.0,2.0,13.0,8.0,20.0,3.0,755.0,7.0,29.0,,307.0,40.0,284.0,2.0,8.0,23.0,670.0,1.0,1078.0,20.0,124.0,55.0,46.0,1.0,9.0,3.0,788.0,,13.0,,10.0,44.0,80.0,1.0,0.0,1.0,,,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,equm498v3phbfizt7tbbjb0gk,J. Piñuelas,Defender,3,,,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,ay1p6l36o59nvdwcg7w3sbn8q,M. Ruíz,Midfielder,14,18.0,14.0,389.0,18.0,767.0,1197.0,20.0,97.0,69.0,27.0,49.0,130.0,10.0,18.0,6.0,75.0,11.0,26.0,22.0,1.0,1.0,171.0,9.0,,22.0,1.0,,1.0,3.0,75.0,121.0,22.0,,842.0,3.0,16.0,107.0,1.0,17.0,454.0,,2.0,250.0,14.0,8.0,15.0,27.0,3.0,18.0,7.0,,7.0,952.0,17.0,52.0,,309.0,30.0,292.0,1.0,8.0,6.0,822.0,1.0,1487.0,,166.0,79.0,100.0,,18.0,13.0,972.0,4.0,18.0,1.0,10.0,39.0,127.0,1.0,0.0,0.0,,,,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,4.0,,1.0,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,9,17.0,14.0,134.0,16.0,486.0,927.0,20.0,64.0,79.0,13.0,20.0,105.0,17.0,12.0,10.0,29.0,4.0,15.0,3.0,3.0,8.0,248.0,12.0,1.0,7.0,1.0,13.0,2.0,57.0,57.0,112.0,7.0,2.0,515.0,21.0,27.0,147.0,1.0,6.0,394.0,1.0,12.0,98.0,15.0,22.0,16.0,28.0,20.0,19.0,,1.0,3.0,609.0,45.0,73.0,2.0,230.0,21.0,180.0,13.0,22.0,6.0,504.0,1.0,1354.0,1.0,143.0,59.0,84.0,3.0,16.0,15.0,620.0,15.0,19.0,1.0,10.0,13.0,130.0,2.0,1.0,0.0,,,,,,,4.0,3.0,,8.0,39.0,29.0,4.0,3.0,3.0,1.0,,,,,,,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,5i6ehrn9cp7j0dttif42zrd3o,A. Villegas,Defender,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Deportivo Toluca FC,40yigbbdtmmhjrubuykq5o6xg,I. Violante,Forward,12,13.0,20.0,83.0,12.0,198.0,389.0,12.0,35.0,41.0,7.0,7.0,52.0,10.0,4.0,11.0,8.0,2.0,10.0,3.0,4.0,1.0,98.0,8.0,1.0,8.0,1.0,4.0,4.0,10.0,27.0,79.0,,,206.0,7.0,21.0,52.0,1.0,10.0,124.0,1.0,4.0,66.0,10.0,8.0,11.0,44.0,9.0,15.0,2.0,,4.0,257.0,15.0,31.0,1.0,63.0,1.0,50.0,1.0,12.0,1.0,206.0,,941.0,,76.0,23.0,51.0,3.0,8.0,9.0,258.0,11.0,15.0,,10.0,18.0,58.0,3.0,1.0,1.0,,,,,,,1.0,5.0,,,1.0,1.0,,2.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,
