root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,evexihkozqignope6k57tjgt1,V. Anita,Midfielder,0,2.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,7.0,85.0,98.0,9.0,7.0,10.0,2.0,2.0,11.0,26.0,29.0,5.0,20.0,8.0,76.0,48.0,9.0,174.0,13.0,79.0,,,4.0,72.0,71.0,1.0,3.0,1.0,0.0,26.0,,,,7.0,,,,,,4.0,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,Forward,0,3.0,1.0,,1.0,3.0,2.0,1.0,2.0,2.0,26.0,35.0,6.0,5.0,10.0,6.0,3.0,9.0,6.0,16.0,4.0,4.0,7.0,20.0,4.0,6.0,40.0,9.0,24.0,,1.0,3.0,19.0,18.0,,,1.0,0.0,7.0,,,,,,,,,,1.0,,,1.0,,1.0,,,3.0,2.0,,,1.0,,,,1.0,,,,3.0,,,,,,,,1.0,,,7.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,6svx5u21jrcch3ewpqqbxukmh,J. Bacuna,Midfielder,0,4.0,5.0,4.0,4.0,20.0,17.0,5.0,9.0,11.0,102.0,182.0,19.0,40.0,10.0,23.0,4.0,50.0,15.0,53.0,26.0,36.0,46.0,81.0,30.0,21.0,320.0,25.0,93.0,,2.0,23.0,77.0,72.0,2.0,1.0,7.0,1.0,26.0,,,,3.0,,,,,2.0,4.0,,,2.0,3.0,3.0,1.0,5.0,,6.0,,2.0,3.0,2.0,,2.0,11.0,2.0,6.0,1.0,1.0,,5.0,,3.0,2.0,2.0,4.0,6.0,5.0,1.0,16.0,10.0,,7.0,,1.0,,3.0,,,,,2.0,4.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,9080840ngisugqraum27d0us5,L. Bacuna,Midfielder,0,2.0,2.0,2.0,3.0,8.0,7.0,2.0,1.0,12.0,122.0,141.0,5.0,8.0,10.0,13.0,2.0,16.0,31.0,57.0,1.0,37.0,9.0,110.0,53.0,12.0,156.0,6.0,116.0,,3.0,1.0,98.0,104.0,,2.0,3.0,0.0,48.0,,,,1.0,,,,,7.0,12.0,,,3.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,2.0,,,,2.0,,3.0,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,eola3wwbcxl6yeigrj16a3otm,T. Bodak,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,583wnn0taorouwtdcq3vv2llh,R. Bonevacia,Midfielder,0,1.0,1.0,,,,,1.0,1.0,2.0,14.0,16.0,2.0,1.0,10.0,2.0,1.0,4.0,2.0,10.0,1.0,5.0,1.0,12.0,2.0,2.0,18.0,3.0,14.0,,,1.0,10.0,12.0,,,,0.0,4.0,,,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,1evsz02au0pu4a1tmzn5s27hm,T. Doornbusch,Goalkeeper,0,4.0,7.0,4.0,,1.0,,7.0,,22.0,110.0,139.0,1.0,,10.0,14.0,4.0,19.0,21.0,4.0,,68.0,1.0,92.0,88.0,18.0,360.0,,73.0,,,,76.0,61.0,,,,0.0,21.0,11.0,10.0,39.0,4.0,1.0,3.0,1.0,29.0,17.0,16.0,1.0,6.0,3.0,,,,,,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,8afjc5w0g2wk4hebm0lrcncb8,N. Fancito,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,5cvstzkb7l1zxapx0dt4zjkoa,K. Felida,Midfielder,0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,12.0,81.0,109.0,11.0,16.0,10.0,15.0,4.0,25.0,16.0,40.0,14.0,25.0,19.0,65.0,26.0,16.0,253.0,18.0,79.0,,2.0,11.0,63.0,63.0,1.0,3.0,,0.0,22.0,,,,3.0,,,,,5.0,2.0,,,2.0,3.0,3.0,1.0,3.0,1.0,3.0,,,,1.0,,,5.0,1.0,2.0,,,1.0,2.0,1.0,,,2.0,,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Curaçao,Curaçao,4phgw75cred5p93hjq8hiou6t,S. Floranus,Defender,0,2.0,2.0,2.0,6.0,16.0,15.0,2.0,3.0,21.0,93.0,137.0,5.0,21.0,10.0,4.0,2.0,13.0,10.0,39.0,9.0,29.0,25.0,85.0,47.0,8.0,180.0,12.0,87.0,,4.0,6.0,82.0,79.0,,5.0,8.0,0.0,42.0,,,,4.0,,,,,3.0,3.0,,,3.0,2.0,3.0,1.0,2.0,,4.0,1.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,2.0,1.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
