liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Houston Dynamo FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,18,43.0,26.0,17.0,31.0,181.0,7.0,3.0,173.0,,193.0,115.0,78.0,60.0,68.0,11.0,,31.0,,29.0,26.0,3.0,150.0,89.0,61.0,2.0,10.0,8.0,,101.0,456.0,,,118.0,32.0,15.0,63.0,115.0,14.0,9.0,17.0,7.0,7.0,,,370.0,270.0,116.0,379.0,12.0,20.0,3.0,,9.0,1373.0,11.0,28.0,7.0,199.0,465.0,379.0,32.0,95.0,86.0,751.0,17.0,17.0,1.0,2.0,84.0,19.0,84.0,3.0,0.0,2.0,,,5.0,2.0,3.0,3.0,3.0,,1.0,,22.0,,22.0,1.0,,,2.0,,12.0,7.0,,22.0,18.0,55.0,4.0,6.0,2.0,19.0,,22.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,9qyg5hre038m06bzzupzgmsk4,E. Arzú,Forward,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,24,43.0,12.0,31.0,24.0,54.0,1.0,8.0,216.0,6.0,101.0,36.0,65.0,1.0,304.0,6.0,29.0,24.0,31.0,31.0,28.0,3.0,58.0,24.0,34.0,1.0,10.0,16.0,1.0,257.0,892.0,1.0,1.0,115.0,18.0,12.0,56.0,328.0,17.0,1.0,7.0,,,6.0,29.0,781.0,214.0,614.0,799.0,9.0,8.0,,1.0,5.0,1543.0,139.0,21.0,14.0,125.0,943.0,828.0,17.0,13.0,115.0,1197.0,,,41.0,67.0,72.0,43.0,48.0,3.0,0.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,4.0,,3.0,1.0,,1.0,2.0,,,,1.0,0.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,
USA_MLS,2025,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,45.0,16.0,29.0,22.0,53.0,3.0,9.0,181.0,3.0,95.0,34.0,61.0,1.0,336.0,5.0,2.0,22.0,2.0,24.0,22.0,2.0,50.0,18.0,32.0,,10.0,4.0,,284.0,748.0,,,113.0,19.0,8.0,39.0,95.0,14.0,6.0,8.0,1.0,1.0,8.0,61.0,615.0,254.0,381.0,573.0,8.0,11.0,4.0,,2.0,1325.0,95.0,12.0,7.0,154.0,768.0,634.0,19.0,19.0,134.0,963.0,12.0,12.0,34.0,78.0,119.0,27.0,56.0,2.0,0.0,1.0,,,3.0,2.0,,,,,,1.0,3.0,,,,,,,,5.0,2.0,,6.0,,3.0,1.0,2.0,,7.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,25.0,19.0,6.0,29.0,302.0,4.0,,253.0,1.0,167.0,96.0,71.0,16.0,242.0,19.0,,29.0,,35.0,32.0,3.0,142.0,77.0,65.0,1.0,10.0,16.0,,165.0,985.0,,1.0,93.0,25.0,13.0,73.0,306.0,20.0,18.0,9.0,14.0,5.0,,21.0,876.0,619.0,300.0,884.0,8.0,13.0,1.0,,3.0,1754.0,4.0,36.0,36.0,209.0,1015.0,905.0,21.0,46.0,110.0,1276.0,24.0,18.0,3.0,19.0,110.0,24.0,91.0,4.0,0.0,,1.0,12.0,4.0,3.0,2.0,2.0,2.0,,1.0,,41.0,,8.0,1.0,,,1.0,,9.0,4.0,6.0,9.0,30.0,30.0,4.0,1.0,1.0,13.0,3.0,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,2fd1h6vo86yjqqlzostdipq1g,A. Batioja,Forward,37,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,10.0,,,,4.0,,,1.0,,,,2.0,,,1.0,,,,,4.0,3.0,1.0,4.0,,,,,,9.0,,,,1.0,4.0,4.0,,,,6.0,1.0,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,31,9.0,1.0,8.0,26.0,,,,92.0,7.0,14.0,2.0,12.0,,413.0,,172.0,26.0,101.0,44.0,41.0,3.0,5.0,1.0,4.0,,10.0,,,153.0,498.0,,3.0,34.0,,,182.0,100.0,26.0,,,,,40.0,122.0,379.0,51.0,428.0,357.0,,,,,,2340.0,26.0,,4.0,191.0,666.0,479.0,,,187.0,893.0,,,100.0,178.0,116.0,71.0,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,9.0,2.0,38.0,3.0,4.0,14.0,66.0,44.0,22.0,16.0,2.0,4.0,,,,,1.0,1.0,,,,,,,
USA_MLS,2025,Houston Dynamo FC,2h6kgjpj0jaipdcpq095yrqhh,Antônio Carlos,Defender,3,22.0,9.0,13.0,8.0,18.0,1.0,5.0,108.0,1.0,34.0,15.0,19.0,8.0,136.0,3.0,17.0,8.0,17.0,11.0,10.0,1.0,12.0,6.0,6.0,,10.0,11.0,,112.0,346.0,,2.0,50.0,3.0,3.0,29.0,109.0,7.0,2.0,1.0,1.0,1.0,3.0,17.0,312.0,84.0,255.0,321.0,1.0,4.0,,,,604.0,52.0,7.0,1.0,43.0,375.0,338.0,5.0,16.0,37.0,478.0,,,12.0,21.0,22.0,15.0,16.0,2.0,0.0,,,,2.0,,1.0,,1.0,,1.0,,3.0,,,,,,,,5.0,2.0,,,1.0,,,,,7.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,83.0,42.0,41.0,33.0,248.0,11.0,5.0,274.0,8.0,225.0,110.0,115.0,81.0,190.0,24.0,,33.0,,49.0,45.0,4.0,142.0,68.0,74.0,5.0,10.0,28.0,1.0,323.0,795.0,1.0,3.0,179.0,63.0,22.0,84.0,41.0,29.0,3.0,4.0,31.0,29.0,6.0,25.0,645.0,388.0,294.0,626.0,17.0,22.0,,30.0,182.0,2666.0,71.0,37.0,23.0,347.0,802.0,651.0,39.0,86.0,151.0,1517.0,91.0,91.0,29.0,39.0,195.0,47.0,112.0,8.0,0.0,2.0,,2.0,31.0,4.0,2.0,2.0,1.0,1.0,,1.0,29.0,1.0,5.0,1.0,,,1.0,1.0,16.0,8.0,2.0,13.0,2.0,23.0,10.0,4.0,,24.0,,7.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Houston Dynamo FC,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Midfielder,16,2.0,2.0,,8.0,18.0,1.0,,25.0,,25.0,17.0,8.0,,14.0,5.0,,8.0,,1.0,1.0,,23.0,15.0,8.0,1.0,10.0,7.0,,10.0,59.0,,,12.0,3.0,1.0,11.0,17.0,1.0,1.0,7.0,,,,1.0,49.0,36.0,13.0,48.0,2.0,3.0,,,2.0,153.0,7.0,8.0,2.0,23.0,59.0,49.0,5.0,6.0,10.0,102.0,1.0,1.0,,1.0,9.0,2.0,9.0,3.0,0.0,,,,2.0,1.0,,,,,,,3.0,,,,,,,,,2.0,,1.0,1.0,8.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
