liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Philadelphia Union,aariritcb0nvmsnv6je0koul1,R. Alberg,Midfielder,10,3.0,2.0,871.0,2.0,15.0,21.0,7.0,231.0,7.0,66.0,3.0,120.0,1.0,3.0,6.0,5.0,12.0,,8.0,104.0,92.0,10.0,36.0,251.0,8.0,18.0,4.0,192.0,16.0,25.0,42.0,1.0,83.0,11.0,55.0,6.0,1.0,44.0,9.0,7.0,5.0,401.0,15.0,24.0,9.0,75.0,3.0,49.0,22.0,100.0,43.0,13.0,3.0,17.0,2.0,24.0,5.0,4.0,88.0,4.0,16.0,,18.0,24.0,12.0,1.0,2.0,,37.0,53.0,4.0,3.0,190.0,209.0,13.0,,3.0,,2.0,,5.0,45.0,5.0,3.0,38.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,5.0,2.0,0.0,17.0
USA_MLS,2017,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,14.0,9.0,2509.0,15.0,,28.0,2.0,1214.0,15.0,171.0,7.0,613.0,10.0,6.0,36.0,21.0,18.0,4.0,31.0,291.0,436.0,85.0,157.0,1235.0,1.0,66.0,13.0,970.0,35.0,28.0,193.0,,301.0,25.0,157.0,8.0,,156.0,28.0,48.0,50.0,1651.0,1.0,28.0,44.0,237.0,,371.0,59.0,52.0,152.0,10.0,,72.0,7.0,17.0,37.0,11.0,305.0,33.0,39.0,,14.0,28.0,,4.0,1.0,2.0,122.0,392.0,2.0,1.0,1023.0,1042.0,68.0,9.0,1.0,3.0,,3.0,58.0,153.0,27.0,53.0,115.0,3.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,,,,,1.0,1.0,0.0,43.0
USA_MLS,2017,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,,,2340.0,,,,,332.0,,,,168.0,147.0,2.0,302.0,,,4.0,2.0,311.0,204.0,3.0,,674.0,,1.0,1.0,143.0,30.0,,302.0,,77.0,,251.0,,,258.0,26.0,,51.0,967.0,,26.0,1.0,9.0,,559.0,,72.0,23.0,,,229.0,,5.0,16.0,,27.0,32.0,34.0,,,26.0,,,,,2.0,38.0,,,214.0,372.0,18.0,9.0,,,,,2.0,4.0,1.0,5.0,7.0,111.0,,,,,197.0,,111.0,1.0,,88.0,15.0,3.0,1.0,42.0,31.0,39.0,57.0,5.0,5.0,,,,,4.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
USA_MLS,2017,Philadelphia Union,bga32zh7ovvj6rlxyztpsngt1,B. Carroll,Midfielder,7,,,45.0,,1.0,,,27.0,,3.0,,8.0,,,1.0,,,,,1.0,19.0,1.0,,28.0,,1.0,,24.0,1.0,,1.0,,11.0,,1.0,,,5.0,,,,32.0,,1.0,,5.0,,3.0,,62.0,4.0,,,3.0,,3.0,,,5.0,,1.0,,,1.0,,,,,1.0,11.0,,,26.0,27.0,,,,,,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
USA_MLS,2017,Philadelphia Union,esar6s7x5ldt5uhhseyj2nnit,W. Creavalle,Midfielder,2,1.0,,545.0,,8.0,5.0,,252.0,1.0,33.0,,106.0,9.0,2.0,14.0,7.0,,,3.0,73.0,91.0,25.0,43.0,254.0,3.0,9.0,6.0,179.0,9.0,,57.0,,62.0,,38.0,2.0,,59.0,5.0,13.0,20.0,362.0,,13.0,5.0,63.0,,101.0,2.0,87.0,45.0,,,18.0,,6.0,8.0,2.0,74.0,8.0,9.0,,1.0,13.0,,1.0,,,26.0,58.0,,,195.0,197.0,11.0,,,,,,19.0,29.0,6.0,29.0,37.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,7.0
USA_MLS,2017,Philadelphia Union,ncf4istx07zcs21x7pdb0gyd,C. Davies,Forward,9,,,25.0,,3.0,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,5.0,,3.0,,3.0,,,,18.0,2.0,,,1.0,,1.0,,1.0,3.0,,,,,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
USA_MLS,2017,Philadelphia Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,3.0,,2621.0,2.0,1.0,,1.0,1101.0,5.0,54.0,1.0,226.0,68.0,4.0,172.0,19.0,2.0,4.0,37.0,275.0,658.0,56.0,86.0,1141.0,3.0,27.0,4.0,731.0,32.0,5.0,258.0,,219.0,2.0,188.0,2.0,,127.0,29.0,25.0,73.0,1506.0,,30.0,14.0,117.0,,527.0,18.0,77.0,103.0,3.0,,152.0,1.0,12.0,32.0,,186.0,150.0,36.0,,3.0,30.0,,2.0,1.0,1.0,46.0,341.0,1.0,,860.0,883.0,69.0,8.0,,1.0,,,37.0,83.0,19.0,45.0,71.0,17.0,27.0,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,0.0,1.0,0.0,1.0
USA_MLS,2017,Philadelphia Union,csx9pmpibyblftludnkd6j36x,M. Epps,Midfielder,20,14.0,2.0,709.0,2.0,12.0,6.0,2.0,240.0,9.0,91.0,3.0,121.0,4.0,,6.0,9.0,8.0,1.0,8.0,150.0,57.0,14.0,59.0,240.0,6.0,3.0,10.0,168.0,13.0,13.0,65.0,,29.0,8.0,64.0,3.0,1.0,40.0,7.0,24.0,15.0,398.0,,19.0,1.0,73.0,,48.0,43.0,100.0,33.0,5.0,,7.0,3.0,3.0,6.0,31.0,87.0,5.0,14.0,1.0,14.0,19.0,,,1.0,,46.0,72.0,2.0,,175.0,175.0,14.0,,2.0,,,,11.0,54.0,3.0,3.0,27.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,0.0,1.0,41.0
USA_MLS,2017,Philadelphia Union,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,21.0,,2028.0,153.0,3.0,,,875.0,6.0,178.0,2.0,334.0,33.0,5.0,56.0,24.0,,3.0,9.0,292.0,400.0,53.0,94.0,882.0,3.0,17.0,15.0,690.0,26.0,,150.0,,31.0,5.0,116.0,2.0,54.0,123.0,23.0,49.0,55.0,1411.0,,26.0,8.0,151.0,,365.0,5.0,41.0,86.0,,,42.0,2.0,11.0,7.0,19.0,167.0,57.0,29.0,,21.0,26.0,,,,,72.0,308.0,,,727.0,732.0,16.0,6.0,,,,,42.0,81.0,11.0,32.0,79.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,0.0,0.0,0.0,30.0
USA_MLS,2017,Philadelphia Union,47tuiac0bvncdjchhc2umerjd,F. Herbers,Forward,14,10.0,,395.0,2.0,8.0,4.0,1.0,150.0,4.0,41.0,2.0,83.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,73.0,38.0,14.0,37.0,157.0,3.0,6.0,6.0,112.0,6.0,3.0,38.0,,20.0,7.0,42.0,5.0,,16.0,4.0,7.0,6.0,243.0,4.0,12.0,6.0,49.0,1.0,38.0,14.0,23.0,34.0,2.0,,7.0,2.0,7.0,7.0,1.0,62.0,1.0,8.0,,10.0,12.0,,,,1.0,22.0,58.0,,,112.0,119.0,13.0,1.0,,1.0,,1.0,10.0,28.0,4.0,3.0,27.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,0.0,1.0,0.0,8.0
USA_MLS,2017,Philadelphia Union,9n403vt63i8sxmbpu1vp0kcmh,D. Jones,Midfielder,8,3.0,,702.0,1.0,4.0,3.0,,320.0,2.0,41.0,,122.0,8.0,1.0,17.0,8.0,2.0,2.0,6.0,118.0,125.0,23.0,60.0,324.0,2.0,16.0,13.0,226.0,7.0,3.0,77.0,,112.0,3.0,67.0,2.0,,50.0,8.0,17.0,13.0,465.0,,12.0,11.0,94.0,,102.0,2.0,23.0,56.0,1.0,,21.0,,13.0,7.0,8.0,107.0,18.0,9.0,,3.0,12.0,,,,,45.0,69.0,,,243.0,247.0,13.0,2.0,,,,,14.0,51.0,9.0,8.0,49.0,5.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,25.0
USA_MLS,2017,Philadelphia Union,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,17,8.0,10.0,2794.0,3.0,3.0,18.0,16.0,551.0,22.0,154.0,,261.0,5.0,3.0,15.0,13.0,20.0,5.0,114.0,405.0,126.0,24.0,188.0,590.0,3.0,50.0,26.0,383.0,39.0,54.0,203.0,,156.0,26.0,185.0,13.0,2.0,82.0,30.0,35.0,26.0,1071.0,,33.0,20.0,283.0,,157.0,137.0,96.0,235.0,34.0,,4.0,,87.0,101.0,25.0,498.0,17.0,44.0,2.0,8.0,33.0,,1.0,2.0,3.0,149.0,123.0,16.0,3.0,348.0,387.0,215.0,9.0,3.0,4.0,3.0,,21.0,263.0,3.0,7.0,134.0,,1.0,11.0,,,,3.0,,,,,,,,,,,,,,,,,2.0,5.0,1.0,,,,,,,13.0,3.0,2.0,97.0
USA_MLS,2017,Philadelphia Union,27vrrk7d7hwusbsfg3icnqi1h,Fabinho,Defender,33,42.0,1.0,1902.0,123.0,1.0,,,730.0,7.0,101.0,14.0,327.0,55.0,4.0,95.0,22.0,4.0,3.0,14.0,356.0,225.0,61.0,110.0,743.0,2.0,30.0,28.0,478.0,27.0,7.0,205.0,,268.0,15.0,182.0,1.0,36.0,105.0,21.0,44.0,65.0,1319.0,,22.0,20.0,190.0,,356.0,10.0,50.0,138.0,3.0,,60.0,14.0,26.0,23.0,16.0,227.0,61.0,30.0,,42.0,22.0,,2.0,,1.0,75.0,18.0,,,530.0,538.0,37.0,6.0,,1.0,,1.0,49.0,89.0,12.0,44.0,115.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,0.0,0.0,0.0,32.0
USA_MLS,2017,Philadelphia Union,850ubo0g8v6xc2axilbigu09h,R. Marquez,Defender,16,,,1212.0,,2.0,,1.0,387.0,2.0,23.0,,53.0,22.0,,40.0,2.0,5.0,2.0,18.0,84.0,264.0,21.0,36.0,393.0,1.0,10.0,2.0,298.0,20.0,6.0,76.0,,130.0,2.0,48.0,,,42.0,13.0,6.0,28.0,539.0,,15.0,2.0,42.0,,164.0,13.0,35.0,42.0,1.0,,19.0,,4.0,15.0,1.0,75.0,66.0,22.0,,,15.0,,1.0,,,15.0,76.0,1.0,,312.0,317.0,33.0,4.0,,,,,15.0,33.0,6.0,15.0,27.0,7.0,11.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,0.0,0.0,3.0
USA_MLS,2017,Philadelphia Union,br9ewy459g6kw8tx8jghbfx79,J. McCarthy,Goalkeeper,1,,,720.0,,,,,74.0,,,,53.0,57.0,,101.0,,,1.0,1.0,103.0,22.0,,1.0,177.0,,1.0,,15.0,12.0,,102.0,,8.0,,86.0,,,70.0,8.0,,16.0,277.0,,8.0,1.0,3.0,,162.0,,75.0,9.0,,,60.0,,3.0,7.0,,11.0,13.0,13.0,,,8.0,,,,,1.0,7.0,,,31.0,75.0,8.0,1.0,,,,,,2.0,,,2.0,31.0,,,,,69.0,,32.0,1.0,,34.0,4.0,1.0,2.0,8.0,14.0,21.0,20.0,2.0,1.0,,,,,2.0,,,,,,,,0.0,0.0,0.0,
USA_MLS,2017,Philadelphia Union,ac5zpx8c09rtmidm654e67xsl,J. McGuire,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Philadelphia Union,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,Midfielder,6,16.0,2.0,3057.0,11.0,,43.0,2.0,1831.0,17.0,261.0,56.0,848.0,23.0,4.0,148.0,12.0,15.0,5.0,9.0,541.0,843.0,48.0,194.0,1977.0,1.0,12.0,26.0,1425.0,42.0,25.0,342.0,48.0,544.0,80.0,389.0,11.0,,247.0,34.0,28.0,74.0,2474.0,138.0,34.0,7.0,179.0,2.0,685.0,13.0,53.0,93.0,10.0,11.0,210.0,8.0,3.0,16.0,14.0,204.0,38.0,47.0,2.0,121.0,34.0,83.0,,2.0,5.0,102.0,487.0,,,1530.0,1635.0,25.0,9.0,1.0,8.0,,5.0,34.0,111.0,14.0,44.0,77.0,8.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,6.0,4.0,,,,,,,1.0,1.0,2.0,43.0
USA_MLS,2017,Philadelphia Union,656f0fwmkd8apq19e5q2jythx,Adam Najem,Midfielder,24,1.0,,153.0,,4.0,4.0,,74.0,1.0,17.0,,36.0,,,4.0,2.0,1.0,1.0,4.0,23.0,25.0,2.0,10.0,75.0,,4.0,1.0,58.0,2.0,1.0,14.0,,24.0,2.0,14.0,,,13.0,1.0,6.0,2.0,98.0,1.0,5.0,3.0,15.0,,21.0,2.0,53.0,5.0,,,3.0,,2.0,,1.0,19.0,1.0,3.0,,2.0,5.0,1.0,,,,10.0,13.0,,,60.0,61.0,4.0,,1.0,,,,1.0,14.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,4.0
USA_MLS,2017,Philadelphia Union,cjbysqtl6wpak4xy85ct6g7o5,O. Onyewu,Defender,5,,1.0,1929.0,1.0,,1.0,1.0,735.0,3.0,52.0,1.0,178.0,27.0,6.0,71.0,5.0,7.0,4.0,22.0,171.0,439.0,37.0,85.0,772.0,1.0,44.0,8.0,553.0,23.0,13.0,156.0,,208.0,2.0,109.0,1.0,1.0,104.0,22.0,6.0,47.0,1058.0,,22.0,21.0,113.0,,366.0,20.0,48.0,102.0,6.0,,63.0,1.0,17.0,41.0,3.0,176.0,105.0,27.0,,,22.0,,2.0,,,52.0,146.0,1.0,,586.0,616.0,63.0,7.0,,,,,28.0,74.0,9.0,56.0,61.0,12.0,11.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.0,1.0,0.0,4.0
