liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Lexington SC,c6k5s0xs4l9s70nupiqbly0a,K. Balogun,Forward,14,,1.0,1.0,1.0,10.0,1.0,1.0,70.0,0.0,,,1.0,,1.0,3.0,5.0,18.0,,,10.0,2.0,,1.0,,,7.0,3.0,1.0,,,,,11.0,7.0,10.0,,,,,3.0,,,1.0,,,1.0,3.0,2.0,,13.0,,1.0,7.0,4.0,,3.0,2.0,,1.0,2.0,,6.0,,4.0,7.0,,,7.0,2.0,6.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,2gt7kvv6ii3p7sgag37r9zpt6,W. Baynham,Forward,9,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,3.0,4.0,3.0,19.0,,,10.0,2.0,,3.0,,1.0,5.0,4.0,2.0,,,,,9.0,6.0,10.0,,,,,4.0,2.0,,2.0,,1.0,,1.0,1.0,,7.0,,,4.0,1.0,,3.0,,,,1.0,1.0,3.0,3.0,1.0,4.0,,,4.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,9m2l2wpu8cht54izobml845t6,N. Brown,Forward,77,,1.0,1.0,1.0,10.0,,1.0,45.0,0.0,,1.0,,,1.0,2.0,,9.0,,,2.0,,,,,,,2.0,,,,,,1.0,,2.0,,,,,2.0,,,2.0,,,2.0,1.0,,1.0,4.0,,1.0,,3.0,,,1.0,,2.0,1.0,1.0,4.0,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,62awqz56meu6i0fnwg7vynq7e,A. Causey,Goalkeeper,1,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,10.0,13.0,15.0,45.0,,1.0,36.0,5.0,17.0,11.0,,2.0,7.0,19.0,8.0,2.0,,15.0,8.0,9.0,9.0,15.0,3.0,2.0,1.0,1.0,27.0,9.0,,22.0,,,,,1.0,,4.0,,,2.0,1.0,,2.0,,,,,,2.0,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,8x1m9jmypxtxezmzbc5t9zfh0,E. Ceja,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Forward,32,,,1.0,1.0,10.0,1.0,,45.0,0.0,,,1.0,,5.0,12.0,3.0,18.0,,,14.0,5.0,,1.0,,,2.0,11.0,1.0,,,,1.0,2.0,2.0,14.0,,,1.0,,12.0,2.0,,7.0,,,1.0,5.0,1.0,,5.0,,,2.0,2.0,,2.0,,,1.0,1.0,,3.0,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,3lk14igzx8wpponolpqehy1p0,P. Dlamini,Midfielder,22,,1.0,1.0,1.0,10.0,1.0,1.0,85.0,0.0,1.0,,1.0,,6.0,22.0,7.0,37.0,,,30.0,5.0,,6.0,,1.0,5.0,21.0,7.0,,,,3.0,6.0,6.0,28.0,,,,,24.0,3.0,,19.0,,2.0,1.0,11.0,2.0,1.0,8.0,,,2.0,1.0,,2.0,,,1.0,,3.0,6.0,,,3.0,,,3.0,5.0,5.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,6a9s7obrfl3v40jei3wl5tzah,K. Fox,Defender,5,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,9.0,45.0,27.0,72.0,,,55.0,13.0,,15.0,,3.0,5.0,44.0,7.0,,,,3.0,11.0,8.0,52.0,,,7.0,,47.0,6.0,1.0,34.0,,,,4.0,1.0,2.0,5.0,,1.0,,2.0,,,2.0,,,,2.0,5.0,,,2.0,,,2.0,3.0,3.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,ayd3hhutk6ahrbet7d5jz9vdg,O. Green,Defender,3,,1.0,1.0,1.0,10.0,,1.0,45.0,0.0,,1.0,,,1.0,23.0,9.0,37.0,,,29.0,10.0,,12.0,,1.0,5.0,21.0,1.0,,,,2.0,10.0,6.0,29.0,,,1.0,,23.0,1.0,,13.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lexington SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,4,,,1.0,1.0,10.0,1.0,,45.0,0.0,,,1.0,,,8.0,5.0,17.0,,,11.0,1.0,,2.0,,1.0,2.0,6.0,1.0,,,,2.0,6.0,3.0,11.0,,,,,8.0,1.0,,7.0,,,,4.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
