liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Lexington SC,nu63rmzu86zt31ef4ue5ytck,G. Addams,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,Forward,10,2.0,11.0,11.0,4.0,55.0,4.0,2.0,,,10.0,4.0,,,42.0,6.0,28.0,,2.0,2.0,,,33.0,27.0,7.0,30.0,2.0,74.0,3.0,24.0,43.0,3.0,34.0,8.0,9.0,71.0,5.0,,1.0,13.0,1.0,8.0,0.0,1.0,1.0,,1.0,7.0,,,2.0,,,,,4.0,,,,,,,1.0,,,,,,1.0,,,,,6.0,2.0,1.0,,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,17.0,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,23,2.0,4.0,9.0,7.0,4.0,20.0,2.0,,,5.0,3.0,,24.0,49.0,5.0,3.0,,1.0,1.0,,,48.0,21.0,29.0,48.0,,64.0,3.0,2.0,51.0,2.0,50.0,1.0,1.0,61.0,1.0,1.0,1.0,2.0,,,0.0,4.0,,4.0,,2.0,,,,,1.0,1.0,,2.0,,1.0,3.0,2.0,1.0,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,5,2.0,7.0,12.0,8.0,3.0,49.0,2.0,2.0,2.0,7.0,5.0,1.0,45.0,127.0,11.0,27.0,1.0,,,,,117.0,32.0,86.0,112.0,,174.0,2.0,10.0,128.0,,118.0,2.0,10.0,141.0,,6.0,7.0,5.0,5.0,3.0,0.0,5.0,2.0,3.0,,4.0,,,1.0,,2.0,,,6.0,1.0,2.0,4.0,1.0,3.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,11.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,5otgsgxuqgjd4pe6nfmlpojkk,A. Caborn,Defender,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,csx9pmpibyblftludnkd6j36x,M. Epps,Forward,7,2.0,14.0,7.0,4.0,30.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,16.0,38.0,1.0,3.0,2.0,,,,,30.0,16.0,14.0,29.0,1.0,106.0,,20.0,38.0,3.0,30.0,5.0,8.0,60.0,5.0,,,10.0,3.0,8.0,0.0,2.0,,2.0,1.0,3.0,,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,1.0,,1.0,,,3.0,1.0,3.0,,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,9.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,16,2.0,23.0,12.0,4.0,42.0,44.0,2.0,2.0,2.0,11.0,3.0,3.0,48.0,158.0,10.0,45.0,3.0,2.0,,,,142.0,86.0,58.0,137.0,,174.0,,26.0,160.0,4.0,144.0,9.0,16.0,186.0,2.0,1.0,4.0,15.0,3.0,12.0,0.0,1.0,,1.0,,8.0,,1.0,4.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,,5.0,3.0,,1.0,1.0,,,1.0,,,,,1.0,5.0,8.0,,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,29.0,13.0,,1.0,,,,,1.0,0.0,2.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
USA_US_Open_Cup,2026,Lexington SC,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,Forward,9,2.0,12.0,16.0,8.0,38.0,13.0,2.0,2.0,2.0,11.0,7.0,2.0,5.0,35.0,4.0,8.0,3.0,1.0,,1.0,1.0,25.0,19.0,10.0,26.0,,162.0,3.0,17.0,38.0,4.0,28.0,9.0,10.0,67.0,,,,6.0,4.0,10.0,0.0,5.0,4.0,1.0,,8.0,,1.0,3.0,3.0,2.0,,3.0,2.0,2.0,1.0,,2.0,3.0,,,,,,1.0,,1.0,,,,1.0,4.0,2.0,3.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
