liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,ecaofku4htx8if4kk2teq1rrp,R. Adé,Defender,4,12.0,183.0,14.0,,52.0,479.0,3.0,49.0,418.0,33.0,,,10.0,10.0,466.0,7.0,10.0,22.0,19.0,430.0,899.0,127.0,584.0,34.0,10.0,0.0,1.0,,,303.0,50.0,1.0,,114.0,,39.0,16.0,2.0,408.0,,,42.0,25.0,25.0,10.0,,16.0,,162.0,6.0,2.0,2.0,8.0,6.0,,17.0,4.0,8.0,9.0,1.0,9.0,30.0,17.0,,1.0,5.0,20.0,,,4.0,2.0,1.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,141.0,91.0,,,1.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,Defender,2,7.0,170.0,7.0,,104.0,418.0,2.0,59.0,353.0,53.0,53.0,,9.0,4.0,412.0,1.0,5.0,20.0,14.0,359.0,751.0,218.0,602.0,36.0,9.0,0.0,,,,149.0,27.0,,,18.0,,41.0,19.0,2.0,339.0,,,57.0,31.0,13.0,9.0,,8.0,,173.0,10.0,9.0,4.0,14.0,17.0,2.0,26.0,9.0,21.0,23.0,4.0,5.0,45.0,44.0,1.0,2.0,3.0,57.0,3.0,1.0,15.0,3.0,1.0,5.0,2.0,,4.0,3.0,13.0,,8.0,13.0,6.0,,3.0,,1.0,,17.0,,,7.0,,,,,,,4.0,,,,1.0,,,1.0,8.0,,,,,,,,,,1.0,,,,,102.0,53.0,2.0,,58.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,ayuafimtwls9zw9i1mfsuhbhm,C. Attys,Midfielder,22,3.0,14.0,1.0,4.0,19.0,72.0,,15.0,53.0,11.0,,,6.0,2.0,68.0,,2.0,1.0,3.0,57.0,132.0,34.0,95.0,48.0,6.0,0.0,,,,23.0,3.0,,,15.0,,8.0,4.0,1.0,56.0,,,13.0,6.0,1.0,2.0,,,,22.0,2.0,2.0,2.0,4.0,3.0,,7.0,5.0,6.0,6.0,2.0,1.0,12.0,12.0,1.0,2.0,,21.0,2.0,,6.0,3.0,1.0,3.0,2.0,,3.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,13.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,Midfielder,10,6.0,67.0,5.0,,88.0,243.0,1.0,38.0,188.0,39.0,,,6.0,10.0,223.0,2.0,5.0,20.0,18.0,205.0,526.0,95.0,375.0,10.0,6.0,0.0,,,,113.0,11.0,,,51.0,,29.0,10.0,1.0,185.0,,,68.0,36.0,7.0,6.0,,5.0,,67.0,4.0,6.0,2.0,6.0,13.0,1.0,32.0,6.0,30.0,31.0,2.0,2.0,20.0,61.0,4.0,5.0,3.0,58.0,1.0,,12.0,8.0,3.0,6.0,5.0,1.0,15.0,6.0,11.0,8.0,3.0,3.0,19.0,2.0,,,1.0,,,,1.0,5.0,,,,,,,6.0,,,,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,97.0,45.0,2.0,,86.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,Midfielder,15,4.0,5.0,,2.0,8.0,16.0,,3.0,12.0,5.0,,,2.0,,15.0,,4.0,,1.0,13.0,48.0,11.0,26.0,79.0,2.0,0.0,,,,3.0,,,,2.0,,2.0,,,13.0,,,8.0,3.0,2.0,,,,,5.0,,2.0,,,3.0,,5.0,3.0,3.0,3.0,,2.0,2.0,6.0,,,,4.0,,,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,9.0,3.0,1.0,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,1i1kglybnprrm3qliag8citm2,J. Casimir,Forward,21,3.0,33.0,1.0,,49.0,115.0,,24.0,89.0,32.0,5.0,,4.0,2.0,113.0,,3.0,3.0,3.0,91.0,322.0,61.0,177.0,10.0,4.0,0.0,,,,32.0,,,,23.0,,14.0,1.0,,88.0,,,36.0,15.0,,4.0,,,,28.0,5.0,9.0,2.0,7.0,13.0,,21.0,12.0,21.0,15.0,2.0,,21.0,36.0,4.0,3.0,1.0,31.0,1.0,,7.0,3.0,,1.0,3.0,,4.0,4.0,9.0,1.0,2.0,8.0,4.0,,,,2.0,,,,3.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,1.0,,47.0,23.0,1.0,,86.0,1.0,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,5wmik73cqursg7sv3w14ue5pm,L. Deedson,Forward,11,3.0,29.0,1.0,5.0,59.0,109.0,,19.0,87.0,27.0,4.0,,10.0,2.0,106.0,,2.0,2.0,2.0,90.0,424.0,78.0,214.0,47.0,10.0,1.0,1.0,,,19.0,4.0,1.0,,4.0,,19.0,5.0,1.0,88.0,,,44.0,14.0,5.0,5.0,,2.0,,37.0,3.0,4.0,2.0,5.0,8.0,1.0,30.0,33.0,27.0,12.0,5.0,3.0,17.0,39.0,,2.0,,39.0,,5.0,8.0,13.0,11.0,4.0,11.0,,15.0,3.0,13.0,12.0,7.0,6.0,4.0,5.0,,,4.0,,,,3.0,11.0,,,,1.0,4.0,4.0,8.0,,2.0,2.0,,3.0,5.0,,2.0,,,,,,,,1.0,,,,,1.0,3.0,52.0,29.0,2.0,3.0,57.0,2.0,,,4.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,Defender,5,,44.0,3.0,1.0,16.0,120.0,,14.0,103.0,12.0,1.0,,3.0,5.0,117.0,2.0,,3.0,7.0,106.0,225.0,31.0,153.0,10.0,3.0,0.0,,,,75.0,15.0,,,42.0,,12.0,2.0,,103.0,,,22.0,7.0,13.0,2.0,,4.0,,26.0,1.0,2.0,1.0,2.0,4.0,,15.0,1.0,6.0,3.0,,9.0,7.0,9.0,,,2.0,8.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,21.0,,,2.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,3,1.0,1.0,,1.0,,5.0,,,4.0,,,,1.0,,4.0,,1.0,1.0,,5.0,1.0,1.0,6.0,10.0,1.0,0.0,,,,4.0,,,,1.0,,,,,4.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Haiti,ei1hz02v5mto04mymrj64y9k9,J. Duverger,Goalkeeper,23,3.0,16.0,,,13.0,27.0,1.0,13.0,8.0,12.0,,,1.0,6.0,13.0,,2.0,1.0,13.0,14.0,90.0,,37.0,10.0,1.0,0.0,9.0,6.0,,14.0,,6.0,,6.0,5.0,4.0,1.0,1.0,13.0,5.0,,,,,1.0,8.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
