liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,FC Cincinnati,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,11.0,8.0,3.0,27.0,1.0,,,,3.0,5.0,2.0,1.0,,32.0,7.0,87.0,13.0,,88.0,2.0,20.0,2.0,13.0,1.0,,,102.0,1.0,2.0,4.0,180.0,,89.0,13.0,23.0,,57.0,,,,,17.0,3.0,3.0,123.0,,,1.0,32.0,4.0,4.0,1.0,,3.0,10.0,1.0,12.0,,1.0,100.0,1.0,9.0,0.0,,3.0,,5.0,,4.0,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Forward,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,8zn34nxvyoyrl30f4e84vvmga,P. Bucha,Midfielder,20,10.0,6.0,1.0,37.0,,5.0,,2.0,3.0,6.0,2.0,1.0,3.0,30.0,4.0,108.0,12.0,,107.0,1.0,28.0,,25.0,1.0,,,121.0,3.0,7.0,7.0,180.0,,109.0,12.0,26.0,,61.0,,1.0,2.0,4.0,24.0,3.0,3.0,150.0,3.0,1.0,1.0,48.0,6.0,4.0,2.0,,3.0,10.0,2.0,11.0,,,120.0,2.0,5.0,1.0,,,,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,,4.0,1.0,11.0,,,,,1.0,2.0,,5.0,,14.0,,23.0,6.0,,27.0,,,,4.0,,,,37.0,,,,90.0,,31.0,,12.0,,31.0,,,,,6.0,,2.0,45.0,,,,,,2.0,,4.0,1.0,10.0,4.0,1.0,,,25.0,,,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,2.0,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,aw0ngrym0lzn2paoz70wtlgyc,S. Chirilă,Midfielder,19,6.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,2.0,8.0,1.0,,10.0,,9.0,1.0,,,,,12.0,,1.0,5.0,65.0,2.0,11.0,7.0,,,5.0,,1.0,,1.0,8.0,2.0,2.0,24.0,3.0,,,6.0,4.0,2.0,,,1.0,10.0,1.0,1.0,,,9.0,,2.0,0.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,34sqazs1lps0d86p7v5d4ezca,N. Crockford,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,4cd3itav8c3tzaemi4xd54jro,A. Dávila,Forward,43,3.0,2.0,,,,5.0,,1.0,1.0,,4.0,,2.0,1.0,1.0,3.0,2.0,,3.0,2.0,2.0,,,,,,5.0,,,4.0,26.0,,3.0,7.0,2.0,,,,2.0,1.0,,4.0,1.0,,12.0,1.0,1.0,,3.0,2.0,,2.0,,1.0,10.0,,2.0,,1.0,5.0,1.0,3.0,0.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,afmj0dx8rvb4t9cejdqoz7qqc,E. Echenique,Forward,66,6.0,5.0,1.0,4.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,4.0,5.0,17.0,4.0,,15.0,,8.0,1.0,4.0,,1.0,,21.0,1.0,1.0,2.0,72.0,1.0,17.0,7.0,5.0,1.0,2.0,,1.0,1.0,,8.0,,1.0,34.0,1.0,,1.0,15.0,1.0,1.0,,,2.0,10.0,2.0,4.0,1.0,,21.0,,5.0,0.0,,1.0,,2.0,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,a4q12zbpltgmiuce4cae0cm0a,L. Engel,Defender,29,15.0,16.0,2.0,2.0,,3.0,,,2.0,2.0,1.0,10.0,1.0,25.0,11.0,63.0,16.0,,56.0,1.0,11.0,,8.0,1.0,9.0,,81.0,2.0,2.0,4.0,180.0,1.0,65.0,16.0,43.0,2.0,38.0,1.0,,,,26.0,1.0,3.0,136.0,3.0,1.0,,28.0,4.0,4.0,1.0,5.0,2.0,10.0,9.0,6.0,2.0,1.0,79.0,1.0,12.0,0.0,,2.0,,8.0,1.0,13.0,,6.0,,1.0,,1.0,,,,,,2.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,xzxet84cej8bv5oyk69izo4,G. Flores,Defender,3,10.0,21.0,2.0,24.0,1.0,3.0,,,2.0,5.0,15.0,7.0,1.0,10.0,7.0,66.0,26.0,1.0,63.0,12.0,10.0,1.0,6.0,,,,95.0,2.0,2.0,6.0,135.0,,69.0,25.0,51.0,,51.0,,3.0,,,28.0,1.0,3.0,117.0,,1.0,1.0,18.0,3.0,3.0,1.0,1.0,2.0,10.0,6.0,19.0,,,92.0,2.0,19.0,0.0,,2.0,,5.0,,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,FC Cincinnati,bp80805lbr82c9acpasjz4kq1,T. Hadebe,Defender,16,6.0,12.0,2.0,14.0,1.0,3.0,,,3.0,5.0,9.0,7.0,,50.0,2.0,110.0,17.0,1.0,111.0,6.0,13.0,,13.0,,1.0,,132.0,7.0,2.0,7.0,195.0,,115.0,15.0,55.0,,76.0,,3.0,1.0,,19.0,2.0,5.0,167.0,1.0,,,41.0,4.0,5.0,3.0,5.0,3.0,10.0,4.0,10.0,,1.0,127.0,1.0,8.0,0.0,1.0,1.0,,1.0,1.0,14.0,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
