liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Antelope Valley Alta FC,avqvncrak5uyopjy8ivxpkbv8,M. Gonzalez,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,1nghaqqeyog6mwpaheybkg6qc,E. Hernandez,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,2h0j2lcj0oydm5vrztf6qd6vo,S. Higareda,Midfielder,24,,,,1.0,1.0,,,,7.0,4.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,7.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,9.0,2.0,,,,1.0,1.0,4.0,2.0,,1.0,1.0,,1.0,8.0,,,1.0,,1.0,,1.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,4.0,1.0,3.0,6.0,9.0,,5.0,,10.0,5.0,5.0,11.0,3.0,1.0,,6.0,,3.0,2.0,1.0,,,,6.0,4.0,2.0,,,,1.0,19.0,,,,2.0,1.0,1.0,1.0,,6.0,,,1.0,1.0,1.0,5.0,,,,2.0,,15.0,6.0,9.0,15.0,,,,1.0,119.0,2.0,,,2.0,2.0,2.0,9.0,19.0,1.0,15.0,,1.0,4.0,32.0,,,,,4.0,,4.0,3.0,,,0.0,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,bdzdg83vwqb1cpyy57tz26d5g,E. Jahng,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,6z8v0wlzx39ck9rsmqzpmh6ok,O. Lay,Midfielder,6,25.0,11.0,14.0,8.0,47.0,7.0,76.0,3.0,61.0,36.0,25.0,84.0,97.0,2.0,,8.0,1.0,10.0,8.0,2.0,1.0,1.0,,36.0,25.0,11.0,,,7.0,106.0,324.0,,,1.0,25.0,18.0,10.0,20.0,1.0,86.0,8.0,5.0,2.0,6.0,1.0,2.0,,,3.0,11.0,15.0,262.0,128.0,146.0,259.0,,3.0,,1.0,570.0,9.0,,1.0,16.0,5.0,5.0,87.0,336.0,7.0,274.0,3.0,9.0,62.0,437.0,2.0,2.0,6.0,19.0,41.0,23.0,43.0,1.0,0.0,1.0,0.0,1.0,5.0,,1.0,13.0,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,c5gaqjx3e91w2a7llkr94c31m,J. Mariona,Forward,17,4.0,4.0,,5.0,24.0,3.0,33.0,3.0,22.0,17.0,5.0,70.0,12.0,1.0,,5.0,,2.0,2.0,,,,,18.0,13.0,5.0,,,,9.0,64.0,,,,10.0,5.0,1.0,3.0,,19.0,,2.0,1.0,1.0,1.0,4.0,,,3.0,,1.0,51.0,42.0,9.0,50.0,,1.0,,4.0,138.0,8.0,,,,3.0,1.0,29.0,64.0,3.0,51.0,1.0,11.0,13.0,102.0,5.0,5.0,6.0,1.0,17.0,1.0,12.0,,,,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,62ujrwxly6uafxor8xwx5miy2,C. Ortiz,Defender,2,7.0,4.0,3.0,8.0,42.0,2.0,43.0,,37.0,15.0,22.0,84.0,43.0,,,8.0,1.0,4.0,3.0,1.0,1.0,1.0,,30.0,11.0,19.0,,,4.0,38.0,151.0,,,,15.0,9.0,2.0,21.0,1.0,34.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,124.0,77.0,54.0,124.0,2.0,8.0,8.0,29.0,333.0,9.0,,1.0,8.0,2.0,4.0,56.0,157.0,4.0,129.0,10.0,14.0,28.0,267.0,1.0,1.0,2.0,12.0,19.0,10.0,16.0,,1.0,0.0,0.0,2.0,4.0,,1.0,8.0,1.0,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,eow6cccnkkkur9nb3mrlgqi5m,M. Pajaro,Defender,4,30.0,13.0,17.0,7.0,31.0,1.0,106.0,2.0,54.0,23.0,31.0,16.0,133.0,4.0,,7.0,,11.0,9.0,2.0,,,,24.0,10.0,14.0,,,1.0,176.0,388.0,,,2.0,52.0,5.0,4.0,10.0,,62.0,1.0,2.0,2.0,7.0,,,1.0,1.0,1.0,,28.0,346.0,110.0,248.0,329.0,3.0,4.0,,,554.0,1.0,,,29.0,10.0,6.0,49.0,402.0,4.0,357.0,7.0,8.0,45.0,479.0,,,1.0,37.0,36.0,9.0,8.0,2.0,,,0.0,6.0,5.0,,4.0,13.0,,,,,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,7ded4pvuygwgixz96nqr5z21g,K. Pehlivanov,Defender,44,30.0,10.0,20.0,8.0,10.0,2.0,79.0,,55.0,22.0,33.0,14.0,157.0,7.0,,8.0,,11.0,8.0,3.0,,,,25.0,12.0,13.0,,,1.0,145.0,426.0,,,2.0,39.0,3.0,3.0,19.0,,140.0,1.0,,,8.0,2.0,,,,2.0,,34.0,380.0,97.0,303.0,366.0,2.0,3.0,,2.0,680.0,,,,33.0,9.0,6.0,57.0,452.0,,400.0,5.0,2.0,52.0,536.0,,,,34.0,39.0,13.0,18.0,2.0,,,0.0,9.0,10.0,1.0,3.0,12.0,,,,,,,,1.0,,,,,2.0,6.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,30vkmmqctbzgfktvlfu8hk4r8,S. Ramos,Defender,52,,,,2.0,14.0,,19.0,,4.0,2.0,2.0,8.0,20.0,,,2.0,,,,,,,,4.0,2.0,2.0,,,2.0,1.0,45.0,,,,14.0,1.0,,1.0,,10.0,2.0,,,1.0,1.0,1.0,,,,,4.0,39.0,12.0,27.0,35.0,,,,9.0,77.0,1.0,,,,1.0,2.0,8.0,45.0,,39.0,,,6.0,58.0,,,1.0,3.0,4.0,2.0,3.0,1.0,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,3qkacqy676tsmarm928wj0ges,N. Relerford,Defender,12,16.0,7.0,9.0,7.0,37.0,,55.0,3.0,61.0,33.0,28.0,58.0,38.0,3.0,,7.0,,8.0,6.0,2.0,,,,45.0,26.0,19.0,,,1.0,59.0,133.0,,,2.0,26.0,5.0,3.0,17.0,,4.0,1.0,2.0,1.0,6.0,4.0,1.0,,,3.0,1.0,4.0,109.0,44.0,69.0,109.0,4.0,6.0,13.0,28.0,481.0,14.0,,,21.0,10.0,6.0,60.0,138.0,3.0,113.0,10.0,13.0,25.0,266.0,1.0,1.0,7.0,10.0,15.0,11.0,15.0,2.0,,,0.0,1.0,4.0,,1.0,7.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,46mj9r32rf6n270a52gu2ko2x,D. Smith,Goalkeeper,22,1.0,,1.0,7.0,,,12.0,,4.0,,4.0,,87.0,,,7.0,,10.0,7.0,3.0,,,,3.0,,3.0,,,,62.0,118.0,,,1.0,2.0,,,51.0,,38.0,,,,7.0,1.0,,,,,,26.0,100.0,11.0,131.0,116.0,,,,,629.0,,,,10.0,,3.0,47.0,187.0,,142.0,,,45.0,250.0,,,,45.0,37.0,8.0,,1.0,,,0.0,,,,4.0,20.0,,,,,,,,,,,,,2.0,49.0,37.0,6.0,,14.0,1.0,17.0,10.0,,10.0,,,,5.0,6.0,2.0,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,f3leio7z73vixbshbudnlstn8,R. Thomas,Midfielder,23,4.0,3.0,1.0,4.0,9.0,,6.0,,25.0,14.0,11.0,28.0,11.0,1.0,,4.0,,1.0,,1.0,,,,21.0,11.0,10.0,,,,9.0,32.0,,,,2.0,4.0,2.0,8.0,,4.0,1.0,1.0,,2.0,2.0,2.0,,,3.0,3.0,2.0,23.0,17.0,7.0,22.0,,,,,159.0,9.0,,,3.0,1.0,7.0,22.0,33.0,1.0,24.0,,1.0,9.0,69.0,,,6.0,1.0,8.0,1.0,8.0,,,,0.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,8n7ciyexoqrzjbigg39iw7vca,J. Villalobos,Midfielder,21,9.0,6.0,3.0,7.0,54.0,2.0,73.0,2.0,33.0,14.0,19.0,80.0,70.0,1.0,,7.0,,7.0,5.0,2.0,,,,24.0,8.0,16.0,,,4.0,89.0,291.0,,,2.0,25.0,2.0,2.0,20.0,,85.0,4.0,1.0,,5.0,1.0,2.0,,,7.0,6.0,15.0,268.0,147.0,127.0,259.0,,6.0,,,469.0,2.0,,,10.0,3.0,3.0,34.0,298.0,1.0,274.0,6.0,3.0,24.0,353.0,3.0,3.0,2.0,11.0,20.0,7.0,13.0,,,,0.0,4.0,5.0,,1.0,6.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2026,Antelope Valley Alta FC,d9i30mjcduwwl21lh8x33vvxm,M. Winum,Defender,15,1.0,,1.0,2.0,,,,,1.0,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,2.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,25.0,,,,3.0,,,2.0,4.0,,2.0,,,2.0,7.0,,,,2.0,1.0,1.0,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
