liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Appearances,Leftside Passes,Total Passes,Unsuccessful Short Passes,Total Losses Of Possession,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Rightside Passes,Successful Passes Own Half,Unsuccessful Long Passes,Open Play Passes,Starts,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Saves Made from Inside Box,Total Clearances,Touches,Index,Penalties Faced,Punches,Recoveries,Unsuccessful Passes Own Half,Goals Conceded,Saves Made from Outside Box,Successful Short Passes,Goals Conceded Inside Box,Saves Made,Unsuccessful Passes Opposition Half,GK Successful Distribution,Unsuccessful Launches,Penalty Goals Conceded,Saves made - parried,Home Goals,Away Goals,Winning Goal,Total Tackles,Foul Attempted Tackle,Ground Duels,Duels,Successful Passes Opposition Half,Times Tackled,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Duels won,Ground Duels won,Duels lost,Successful Dribbles,Tackles Won,Total Fouls Won,Total Fouls Conceded,Ground Duels lost,Backward Passes,PutThrough/Blocked Distribution,Successful Long Passes,Aerial Duels,Interceptions,Aerial Duels lost,Throw Ins to Own Player,Aerial Duels won,Handballs conceded,Unsuccessful lay-offs,Throw Ins to Opposition Player,Tackles Lost,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Total Touches In Opposition Box,Successful Launches,Blocks,Penalties Conceded,Offsides,Blocked Shots,Key Passes (Attempt Assists),Right Foot Goals,Total Shots,Shots On Target ( inc goals ),Goals from Inside Box,GK Unsuccessful Distribution,Successful Crosses & Corners,Successful Lay-offs,Successful Crosses open play,Shots Off Target (inc woodwork),Goals from Outside Box,Assists (Intentional),Attempts from Set Pieces,Corners Won,Left Foot Goals,Overruns,Goal Assists,Clean Sheets,Goalkeeper Smother,Saves made - caught,Goal Kicks,Drops,Catches,Unsuccessful Corners into Box,Corners Taken (incl short corners),Headed Goals,Hit Woodwork,Foul Won Penalty,Successful Corners into Box,Penalties Taken,Penalty Goals,Through balls,Second Goal Assists,Saves from Penalty,Penalties Saved,Goals Conceded Outside Box,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,6.0,7.0,,,,,,1.0,3.0,7.0,56.0,217.0,23.0,65.0,57.0,34.0,167.0,74.0,88.0,11.0,197.0,6.0,183.0,520.0,,8.0,317.0,26.0,,,34.0,8.0,9.0,,153.0,9.0,,40.0,,,1.0,,,,0.0,9.0,10.0,49.0,57.0,107.0,7.0,3.0,6.0,25.0,21.0,32.0,2.0,5.0,10.0,16.0,28.0,30.0,7.0,30.0,8.0,4.0,4.0,,4.0,,,1.0,4.0,14.0,5.0,2.0,2.0,2.0,,1.0,3.0,9.0,,2.0,,,,12.0,,1.0,2.0,,,2.0,4.0,,1.0,,1.0,,,,,,7.0,19.0,,1.0,,9.0,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,ac9ebvt008vz5mivsqkroaw2d,D. Acosta,Midfielder,0.0,2.0,,1.0,,,,,1.0,2.0,,27.0,4.0,14.0,20.0,8.0,18.0,3.0,5.0,4.0,26.0,2.0,19.0,135.0,,4.0,59.0,19.0,,,5.0,2.0,1.0,,17.0,1.0,,8.0,,3.0,,,,,0.0,3.0,,4.0,7.0,15.0,1.0,1.0,1.0,5.0,3.0,2.0,,2.0,,,1.0,4.0,1.0,2.0,3.0,2.0,1.0,11.0,2.0,,,3.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,a82pbo3wh7t6y5oek1w7iak4q,C. Argueta,Defender,0.0,1.0,,,,,,1.0,,1.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,,2.0,1.0,5.0,,3.0,10.0,,,9.0,1.0,,,1.0,,,,3.0,,,2.0,,,,,,,0.0,,,3.0,3.0,1.0,,,,3.0,3.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,0.0,12.0,,2.0,,,,3.0,1.0,12.0,133.0,447.0,82.0,139.0,164.0,105.0,335.0,107.0,135.0,23.0,436.0,9.0,342.0,826.0,,13.0,589.0,42.0,,,61.0,28.0,19.0,,305.0,17.0,,78.0,,3.0,1.0,,,,0.0,9.0,11.0,85.0,142.0,208.0,17.0,8.0,6.0,80.0,42.0,62.0,12.0,4.0,21.0,19.0,43.0,43.0,14.0,37.0,57.0,8.0,19.0,2.0,38.0,,,,5.0,1.0,1.0,21.0,2.0,1.0,,,3.0,10.0,,14.0,4.0,,,1.0,1.0,1.0,10.0,,1.0,4.0,4.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,80jh6qz31xli246tgd2oze8d1,R. Castillo,Forward,9.0,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,em31io8siplg24cxtflbmdz2t,F. Crisanto,Defender,0.0,1.0,,,,,,,,1.0,9.0,17.0,3.0,18.0,4.0,7.0,10.0,2.0,5.0,4.0,17.0,1.0,10.0,90.0,,,43.0,33.0,,,2.0,3.0,,,8.0,,,9.0,,4.0,,,,,0.0,1.0,2.0,7.0,7.0,6.0,2.0,,,2.0,2.0,5.0,,1.0,1.0,3.0,5.0,2.0,3.0,2.0,,,,8.0,,,,3.0,,5.0,5.0,4.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,f3sg4uf5o93fju935tixltgbt,W. Decas,Defender,3.0,3.0,,2.0,,,,,1.0,3.0,4.0,76.0,15.0,30.0,36.0,20.0,56.0,23.0,33.0,5.0,75.0,3.0,56.0,236.0,,15.0,127.0,25.0,,,17.0,8.0,4.0,,48.0,4.0,,12.0,,3.0,1.0,,,,0.0,7.0,,11.0,18.0,23.0,,,,14.0,8.0,4.0,1.0,1.0,,4.0,3.0,13.0,,8.0,7.0,9.0,1.0,5.0,6.0,1.0,,6.0,6.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,av9hq6otbdr8to26grrbao1qt,J. Delgado,Midfielder,0.0,2.0,,,,,,,1.0,2.0,8.0,39.0,6.0,10.0,12.0,8.0,31.0,11.0,21.0,2.0,39.0,2.0,31.0,135.0,,,44.0,16.0,,,8.0,6.0,4.0,,25.0,4.0,,2.0,,1.0,,,,,0.0,3.0,3.0,9.0,11.0,10.0,1.0,,,4.0,3.0,7.0,,1.0,,3.0,6.0,8.0,1.0,6.0,2.0,,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,aoe90w0oopw8h5ipktpmme9cl,A. Elis,Forward,7.0,8.0,1.0,1.0,,,,2.0,1.0,8.0,49.0,123.0,40.0,101.0,30.0,42.0,77.0,21.0,16.0,2.0,118.0,6.0,81.0,608.0,,1.0,262.0,50.0,,,20.0,3.0,15.0,,78.0,13.0,,53.0,,,,,1.0,0.0,0.0,1.0,6.0,66.0,98.0,67.0,21.0,9.0,6.0,44.0,29.0,54.0,15.0,,14.0,12.0,37.0,23.0,16.0,3.0,32.0,4.0,17.0,7.0,15.0,1.0,,,1.0,14.0,14.0,52.0,1.0,1.0,,,4.0,13.0,1.0,12.0,4.0,1.0,,2.0,4.0,2.0,8.0,,,,9.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Honduras,95a3nej1bfuhho7bth2ybyv2t,O. Elvir,Defender,19.0,4.0,,,,,,1.0,,4.0,1.0,94.0,10.0,32.0,39.0,13.0,80.0,35.0,45.0,3.0,92.0,3.0,81.0,301.0,,8.0,168.0,45.0,,,16.0,8.0,9.0,,77.0,8.0,,13.0,,3.0,,,,,0.0,6.0,1.0,15.0,21.0,39.0,3.0,2.0,2.0,12.0,9.0,9.0,1.0,5.0,2.0,3.0,6.0,19.0,5.0,4.0,6.0,6.0,3.0,19.0,3.0,,,8.0,1.0,8.0,8.0,1.0,1.0,1.0,,,,4.0,,,,,,3.0,,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
