liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,5ep5673eihbif5vkbzctjj0x6,O. Kreim,Midfielder,8,5.0,,5.0,5.0,14.0,27.0,3.0,,,2.0,3.0,2.0,33.0,7.0,7.0,2.0,6.0,9.0,4.0,,2.0,10.0,5.0,,56.0,,18.0,,1.0,16.0,1.0,,17.0,21.0,38.0,,40.0,,,9.0,,,15.0,,4.0,1.0,,,3.0,2.0,,1.0,1.0,13.0,,,202.0,2.0,8.0,,,,,,,14.0,2.0,15.0,92.0,17.0,1.0,3.0,14.0,1.0,42.0,42.0,,,,54.0,27.0,0.0,0.0,0.0,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,6f8o1o8adqhvar5n92brgfnjd,P. Lamothe,Midfielder,5,31.0,5.0,18.0,13.0,193.0,323.0,1.0,1.0,12.0,18.0,11.0,15.0,142.0,24.0,24.0,12.0,10.0,34.0,27.0,,20.0,10.0,7.0,1.0,678.0,3.0,149.0,1.0,10.0,88.0,2.0,11.0,54.0,101.0,160.0,,587.0,14.0,,171.0,,,273.0,1.0,19.0,3.0,,20.0,20.0,10.0,8.0,15.0,11.0,77.0,,7.0,1234.0,4.0,80.0,,13.0,,6.0,1.0,18.0,79.0,7.0,165.0,905.0,59.0,,27.0,88.0,3.0,590.0,570.0,1.0,8.0,1.0,673.0,172.0,1.0,0.0,1.0,,,,6.0,,12.0,2.0,,,,,7.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,549bk4ar8s05kzy78wi86one2,A. Marshsall,Forward,7,51.0,13.0,21.0,8.0,56.0,223.0,10.0,,10.0,14.0,19.0,10.0,183.0,22.0,22.0,14.0,20.0,32.0,23.0,,15.0,10.0,9.0,3.0,426.0,4.0,84.0,2.0,10.0,88.0,1.0,11.0,95.0,96.0,204.0,,325.0,28.0,,132.0,2.0,2.0,113.0,6.0,24.0,,3.0,18.0,12.0,43.0,3.0,11.0,24.0,74.0,1.0,11.0,1220.0,6.0,85.0,6.0,17.0,2.0,8.0,,22.0,105.0,20.0,154.0,743.0,108.0,1.0,27.0,98.0,5.0,328.0,310.0,,7.0,1.0,423.0,221.0,0.0,2.0,0.0,,,,11.0,,8.0,11.0,,,1.0,,8.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,ahyd5vf8f8cyoiefm8hsimzu1,João Morelli,Forward,22,29.0,8.0,21.0,13.0,152.0,308.0,6.0,11.0,41.0,19.0,34.0,14.0,121.0,21.0,21.0,16.0,24.0,12.0,9.0,,10.0,10.0,3.0,1.0,534.0,5.0,127.0,14.0,14.0,62.0,6.0,18.0,59.0,75.0,142.0,6.0,408.0,51.0,,99.0,,,140.0,1.0,24.0,,,25.0,7.0,23.0,1.0,11.0,14.0,84.0,,31.0,1470.0,14.0,64.0,4.0,24.0,3.0,12.0,1.0,49.0,125.0,16.0,156.0,831.0,67.0,4.0,19.0,98.0,16.0,436.0,411.0,,9.0,13.0,504.0,209.0,10.0,4.0,5.0,,,,7.0,,5.0,9.0,,,1.0,,24.0,10.0,,8.0,,2.0,,,,,,,,,,,,,5.0,5.0,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,13.0,14.0,1.0,76.0,36.0,,,,23.0,,17.0,7.0,18.0,18.0,18.0,5.0,2.0,,,2.0,10.0,2.0,5.0,439.0,6.0,,,,2.0,1.0,,5.0,3.0,21.0,,190.0,,1.0,132.0,,45.0,273.0,,2.0,,,85.0,37.0,,18.0,1.0,126.0,4.0,,,1620.0,,144.0,,,,,1.0,,93.0,,231.0,623.0,18.0,,2.0,130.0,,309.0,224.0,11.0,,,248.0,134.0,0.0,0.0,0.0,,,,,,,,42.0,187.0,,,,,,,,,14.0,23.0,9.0,1.0,39.0,,17.0,9.0,2.0,4.0,,,,,,,,,,1.0
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,Midfielder,21,9.0,5.0,11.0,6.0,202.0,247.0,1.0,,,15.0,1.0,11.0,123.0,15.0,15.0,11.0,14.0,38.0,17.0,,12.0,10.0,21.0,3.0,701.0,4.0,96.0,,10.0,58.0,3.0,4.0,65.0,64.0,134.0,,607.0,2.0,,219.0,,11.0,369.0,,17.0,1.0,2.0,40.0,34.0,13.0,14.0,10.0,33.0,52.0,,1.0,1013.0,,76.0,3.0,3.0,,,1.0,5.0,52.0,2.0,184.0,855.0,70.0,,21.0,85.0,,616.0,576.0,1.0,3.0,,691.0,112.0,0.0,0.0,0.0,,,,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,8hc7jarsubeafnjlocycejrop,A. Portal,Midfielder,19,6.0,2.0,8.0,6.0,67.0,117.0,12.0,,,7.0,12.0,6.0,86.0,10.0,10.0,9.0,6.0,30.0,21.0,,9.0,10.0,9.0,5.0,361.0,1.0,57.0,,7.0,40.0,2.0,,46.0,46.0,94.0,,307.0,8.0,,101.0,6.0,6.0,195.0,1.0,9.0,,2.0,9.0,23.0,10.0,12.0,5.0,16.0,34.0,,1.0,808.0,2.0,63.0,56.0,1.0,,1.0,,1.0,39.0,2.0,136.0,551.0,48.0,,16.0,50.0,1.0,311.0,302.0,4.0,,,357.0,94.0,0.0,0.0,0.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,45.0,39.0,65.0,26.0,435.0,606.0,9.0,,,32.0,9.0,23.0,209.0,27.0,27.0,27.0,40.0,32.0,14.0,1.0,13.0,10.0,18.0,8.0,1506.0,9.0,245.0,,40.0,87.0,5.0,14.0,122.0,113.0,274.0,2.0,1290.0,36.0,,441.0,,12.0,716.0,5.0,38.0,8.0,2.0,86.0,59.0,51.0,29.0,18.0,45.0,144.0,1.0,5.0,2392.0,2.0,224.0,1.0,25.0,,5.0,1.0,19.0,139.0,25.0,385.0,1901.0,161.0,,25.0,189.0,9.0,1317.0,1231.0,3.0,18.0,,1478.0,287.0,0.0,0.0,0.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,7yio8rqcy9vth90ps5f5j0s0l,M. Restrepo,Defender,14,1.0,16.0,26.0,10.0,93.0,124.0,1.0,,,11.0,1.0,8.0,45.0,12.0,12.0,11.0,3.0,21.0,8.0,,7.0,10.0,13.0,2.0,513.0,3.0,37.0,,25.0,19.0,2.0,,26.0,29.0,71.0,,414.0,3.0,,162.0,,8.0,310.0,,10.0,7.0,,31.0,24.0,2.0,29.0,5.0,40.0,39.0,,,877.0,3.0,43.0,8.0,1.0,,,,,56.0,1.0,221.0,632.0,42.0,,10.0,79.0,1.0,434.0,403.0,9.0,,,491.0,86.0,0.0,0.0,0.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,ezibxuzirgqnb5enkgvdk5ot1,A. Riggi,Forward,10,31.0,3.0,7.0,4.0,79.0,122.0,9.0,,1.0,11.0,9.0,9.0,86.0,16.0,16.0,8.0,13.0,6.0,5.0,,10.0,10.0,1.0,,237.0,2.0,59.0,,4.0,50.0,3.0,1.0,36.0,54.0,93.0,4.0,175.0,22.0,,27.0,,,61.0,4.0,12.0,,,7.0,14.0,17.0,1.0,5.0,7.0,52.0,,5.0,621.0,3.0,37.0,3.0,9.0,,5.0,,6.0,54.0,14.0,72.0,375.0,39.0,,12.0,59.0,1.0,178.0,171.0,2.0,5.0,,233.0,122.0,0.0,0.0,0.0,,,,8.0,,8.0,4.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,20,15.0,22.0,36.0,14.0,146.0,181.0,11.0,,,18.0,11.0,14.0,97.0,16.0,16.0,14.0,12.0,41.0,35.0,1.0,7.0,10.0,6.0,3.0,509.0,4.0,94.0,1.0,34.0,35.0,2.0,2.0,62.0,49.0,133.0,1.0,424.0,18.0,,89.0,11.0,8.0,252.0,,23.0,5.0,1.0,22.0,32.0,9.0,36.0,13.0,15.0,61.0,1.0,2.0,1246.0,6.0,81.0,83.0,13.0,,,,4.0,55.0,5.0,180.0,829.0,84.0,,9.0,76.0,2.0,433.0,411.0,4.0,,1.0,499.0,137.0,1.0,0.0,0.0,,1.0,,3.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,9,29.0,19.0,46.0,27.0,69.0,120.0,2.0,1.0,,9.0,2.0,7.0,82.0,21.0,21.0,8.0,8.0,12.0,7.0,1.0,5.0,10.0,5.0,1.0,249.0,2.0,73.0,3.0,2.0,54.0,,5.0,28.0,81.0,128.0,3.0,177.0,53.0,,65.0,,1.0,62.0,,10.0,3.0,,3.0,13.0,8.0,4.0,2.0,3.0,64.0,1.0,11.0,811.0,5.0,28.0,1.0,10.0,2.0,,,16.0,56.0,14.0,42.0,385.0,47.0,,15.0,67.0,5.0,182.0,179.0,,6.0,3.0,243.0,124.0,2.0,1.0,0.0,,,,7.0,,13.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,6.0,40.0,63.0,23.0,115.0,227.0,1.0,,,24.0,1.0,17.0,64.0,21.0,21.0,18.0,3.0,26.0,9.0,1.0,10.0,10.0,17.0,6.0,866.0,7.0,31.0,1.0,26.0,33.0,4.0,11.0,31.0,56.0,127.0,4.0,614.0,19.0,,278.0,,33.0,422.0,,16.0,21.0,,91.0,50.0,2.0,87.0,9.0,139.0,78.0,1.0,6.0,1679.0,2.0,72.0,1.0,6.0,,,1.0,17.0,168.0,3.0,442.0,1112.0,71.0,,18.0,217.0,1.0,649.0,558.0,3.0,,1.0,820.0,242.0,1.0,0.0,0.0,1.0,1.0,,1.0,,3.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,dfftu36k3j7hccz4u0yc65lka,K. Sow,Defender,16,4.0,9.0,14.0,5.0,187.0,134.0,2.0,,,11.0,2.0,9.0,53.0,11.0,11.0,10.0,5.0,23.0,14.0,,3.0,10.0,9.0,2.0,539.0,2.0,40.0,,11.0,21.0,,,32.0,26.0,67.0,,450.0,3.0,,90.0,,6.0,333.0,2.0,7.0,2.0,,34.0,38.0,4.0,24.0,3.0,31.0,43.0,,,900.0,1.0,55.0,7.0,2.0,,2.0,1.0,,38.0,1.0,222.0,650.0,41.0,,6.0,74.0,,465.0,431.0,1.0,,,524.0,92.0,0.0,0.0,0.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,2s3yfb7n14fdespzya1rg9iax,Eriks Santos,Defender,31,4.0,24.0,34.0,10.0,230.0,176.0,3.0,,,21.0,3.0,16.0,92.0,18.0,18.0,16.0,9.0,36.0,22.0,,15.0,10.0,14.0,5.0,705.0,5.0,37.0,,23.0,43.0,2.0,3.0,49.0,53.0,126.0,,536.0,8.0,1.0,85.0,6.0,18.0,383.0,,16.0,6.0,1.0,35.0,57.0,4.0,43.0,8.0,63.0,83.0,,1.0,1427.0,3.0,103.0,16.0,1.0,,,,4.0,92.0,2.0,353.0,916.0,73.0,,21.0,146.0,1.0,559.0,524.0,5.0,,,679.0,178.0,0.0,0.0,0.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
