liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Columbus Crew 2,85pop2wwleebbojihqnhyluz8,K. Abbott,Goalkeeper,70,3.0,3.0,3.0,,,8.0,,5.0,,5.0,,59.0,,3.0,,,5.0,2.0,,,2.0,,2.0,,16.0,,60.0,,4.0,,,27.0,,19.0,,,,2.0,,,,,,17.0,44.0,10.0,48.0,41.0,,,266.0,,9.0,,2.0,37.0,94.0,,58.0,,,36.0,138.0,,,,28.0,1.0,,,,0.0,1.0,,,3.0,,,,,,,,,8.0,,25.0,22.0,,,,,,9.0,,,,20.0,35.0,,,2.0,13.0,13.0,6.0,7.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,e0pkyzm6eqzlrxme33k7dwgt0,C. Adams,Forward,46,33.0,14.0,9.0,78.0,4.0,76.0,9.0,96.0,52.0,44.0,170.0,46.0,,9.0,,5.0,13.0,3.0,5.0,1.0,63.0,33.0,30.0,5.0,44.0,,194.0,4.0,40.0,11.0,4.0,26.0,4.0,39.0,5.0,10.0,12.0,8.0,3.0,1.0,1.0,10.0,10.0,9.0,133.0,80.0,67.0,137.0,2.0,1.0,695.0,26.0,3.0,5.0,8.0,120.0,207.0,22.0,146.0,12.0,39.0,61.0,345.0,3.0,3.0,9.0,51.0,55.0,1.0,4.0,1.0,1.0,1.0,19.0,,10.0,4.0,2.0,,,10.0,2.0,5.0,3.0,13.0,2.0,,,,3.0,,,,,,,,2.0,6.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,58w3qcq1xrkpq5f9miuxp4ys4,B. Adu-Gyamfi,Forward,42,19.0,7.0,11.0,84.0,4.0,63.0,3.0,72.0,39.0,33.0,122.0,122.0,6.0,11.0,4.0,1.0,16.0,4.0,1.0,,53.0,27.0,26.0,5.0,101.0,6.0,315.0,2.0,35.0,22.0,5.0,33.0,1.0,10.0,9.0,1.0,1.0,8.0,4.0,3.0,3.0,6.0,2.0,12.0,244.0,108.0,141.0,234.0,6.0,,729.0,14.0,19.0,9.0,5.0,116.0,317.0,2.0,246.0,15.0,13.0,71.0,481.0,9.0,9.0,4.0,57.0,53.0,1.0,1.0,0.0,1.0,3.0,12.0,,12.0,1.0,,,,9.0,4.0,1.0,1.0,23.0,3.0,,,,9.0,,,,2.0,2.0,33.0,,9.0,18.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,290iohuheoqdrdocbg25ipgk4,A. Alaouieh,Midfielder,44,5.0,,5.0,30.0,,33.0,,33.0,12.0,21.0,32.0,26.0,1.0,5.0,,,1.0,1.0,,,28.0,7.0,21.0,2.0,4.0,,74.0,,20.0,6.0,3.0,9.0,,18.0,2.0,,,2.0,2.0,1.0,1.0,3.0,,,59.0,25.0,39.0,63.0,4.0,,188.0,6.0,6.0,1.0,10.0,31.0,78.0,,63.0,8.0,,15.0,147.0,,,2.0,10.0,13.0,1.0,,,0.0,3.0,5.0,,,,,,,4.0,,,,5.0,1.0,,,,4.0,,,,,2.0,7.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,96ru2gra561klmt0jc360vy1g,R. Aoki,Defender,37,7.0,4.0,5.0,11.0,,10.0,,18.0,9.0,9.0,4.0,53.0,1.0,5.0,,,3.0,,,,11.0,6.0,5.0,,33.0,,127.0,,4.0,,,13.0,,35.0,,1.0,,2.0,1.0,,,1.0,,8.0,106.0,22.0,89.0,103.0,,,208.0,,10.0,5.0,1.0,24.0,132.0,1.0,111.0,3.0,2.0,21.0,157.0,,,,11.0,14.0,1.0,,,0.0,3.0,3.0,,3.0,,,,,3.0,,,,10.0,1.0,4.0,4.0,,3.0,,,,3.0,1.0,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,fktsb94sajx31c9yiw2svfv8,J. Bonos,Midfielder,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,4nvz6yrxluelbpsjavcjtgnx0,T. Brown,Defender,22,8.0,4.0,7.0,61.0,2.0,58.0,3.0,52.0,27.0,25.0,137.0,48.0,4.0,7.0,1.0,,7.0,1.0,,,44.0,23.0,21.0,6.0,12.0,1.0,229.0,,27.0,15.0,10.0,18.0,,114.0,7.0,4.0,1.0,7.0,4.0,5.0,5.0,7.0,1.0,3.0,191.0,104.0,98.0,194.0,5.0,,554.0,11.0,5.0,8.0,4.0,80.0,235.0,5.0,197.0,10.0,15.0,38.0,391.0,10.0,10.0,5.0,41.0,30.0,1.0,,,0.0,,4.0,,6.0,,,,,5.0,4.0,,,7.0,1.0,,,,3.0,,,,1.0,1.0,51.0,,4.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,2w509t7f6dk725p6gno2qyyok,J. Chirinos,Midfielder,40,6.0,2.0,11.0,127.0,5.0,73.0,2.0,94.0,45.0,49.0,159.0,153.0,4.0,11.0,1.0,,18.0,4.0,,,88.0,41.0,47.0,11.0,84.0,1.0,441.0,,22.0,24.0,12.0,53.0,,104.0,12.0,5.0,3.0,10.0,2.0,7.0,2.0,5.0,14.0,19.0,364.0,193.0,203.0,370.0,8.0,3.0,895.0,21.0,8.0,7.0,13.0,143.0,468.0,8.0,389.0,29.0,16.0,79.0,647.0,14.0,2.0,13.0,68.0,58.0,1.0,,,0.0,1.0,4.0,,14.0,,,,,21.0,3.0,,,25.0,1.0,,,,6.0,,,,3.0,,8.0,,8.0,21.0,1.0,1.0,,,,,,,2.0,17.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,cbp8ots5go1rtcgvupemuugpg,J. Danjaji,Defender,71,2.0,,2.0,3.0,,,2.0,4.0,2.0,2.0,8.0,2.0,,2.0,,,,,,,2.0,,2.0,,2.0,1.0,13.0,,,1.0,,2.0,,6.0,,,,,,,,,,,8.0,4.0,4.0,8.0,1.0,,43.0,,1.0,,,7.0,13.0,,8.0,2.0,1.0,5.0,19.0,,,,5.0,4.0,,,,0.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Columbus Crew 2,8warl67c0id3dorr48mn7h82c,G. De Libera,Midfielder,51,3.0,1.0,3.0,9.0,,5.0,,11.0,8.0,3.0,10.0,21.0,1.0,3.0,,,2.0,1.0,,,8.0,6.0,2.0,1.0,6.0,,44.0,,2.0,,,7.0,,10.0,1.0,,,1.0,1.0,,,,1.0,,39.0,25.0,16.0,41.0,1.0,1.0,94.0,2.0,1.0,2.0,,9.0,46.0,,41.0,2.0,1.0,5.0,55.0,,,,3.0,4.0,1.0,,,0.0,2.0,2.0,,1.0,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
