liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Los Angeles Galaxy,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Defender,21,1.0,,1582.0,4.0,9.0,7.0,5.0,1.0,,740.0,,84.0,,320.0,8.0,5.0,33.0,11.0,7.0,5.0,24.0,183.0,311.0,35.0,100.0,764.0,4.0,33.0,1.0,577.0,14.0,8.0,133.0,,236.0,8.0,107.0,3.0,,82.0,17.0,26.0,27.0,977.0,,26.0,24.0,8.0,113.0,,244.0,12.0,95.0,91.0,1.0,1.0,54.0,,16.0,39.0,6.0,176.0,33.0,19.0,,1.0,26.0,,1.0,1.0,,61.0,200.0,1.0,,609.0,631.0,63.0,3.0,,,,1.0,28.0,85.0,7.0,30.0,52.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,206pq3zqgobudaa5dfy93psr9,A. Lassiter,Forward,15,,,133.0,,1.0,3.0,,,,27.0,1.0,14.0,,15.0,,,1.0,1.0,1.0,,4.0,11.0,7.0,1.0,6.0,29.0,2.0,,1.0,22.0,,1.0,7.0,,6.0,,6.0,2.0,,3.0,2.0,2.0,1.0,43.0,,3.0,,,6.0,,2.0,2.0,17.0,2.0,,,,,,,1.0,10.0,,,,,3.0,,,,,4.0,7.0,,,20.0,22.0,4.0,,1.0,,,,1.0,8.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,7shrs6664saem601vmahjw7h1,S. Lletget,Midfielder,17,53.0,3.0,2357.0,4.0,8.0,23.0,4.0,1.0,1.0,1305.0,22.0,329.0,16.0,697.0,6.0,1.0,26.0,23.0,15.0,5.0,44.0,401.0,474.0,45.0,137.0,1318.0,12.0,27.0,51.0,1096.0,25.0,24.0,163.0,,323.0,23.0,188.0,9.0,1.0,154.0,26.0,38.0,31.0,1887.0,2.0,34.0,13.0,5.0,286.0,,305.0,72.0,53.0,167.0,9.0,,59.0,16.0,49.0,22.0,39.0,352.0,24.0,30.0,,56.0,34.0,2.0,4.0,,3.0,141.0,361.0,1.0,,1143.0,1155.0,66.0,3.0,,4.0,,3.0,27.0,185.0,18.0,32.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,cw3f39l4ghmo67cyslc39fw0l,M. Magee,Midfielder,18,18.0,3.0,1577.0,23.0,16.0,13.0,2.0,6.0,1.0,594.0,3.0,155.0,23.0,318.0,11.0,1.0,22.0,9.0,10.0,3.0,10.0,213.0,201.0,19.0,93.0,611.0,12.0,16.0,2.0,468.0,12.0,29.0,115.0,10.0,158.0,20.0,133.0,6.0,2.0,67.0,17.0,22.0,26.0,891.0,34.0,33.0,8.0,3.0,87.0,,144.0,70.0,62.0,47.0,19.0,,28.0,11.0,22.0,4.0,3.0,101.0,12.0,15.0,4.0,44.0,33.0,20.0,1.0,,1.0,44.0,154.0,6.0,,481.0,496.0,14.0,2.0,2.0,2.0,,1.0,10.0,54.0,9.0,12.0,43.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,6ixgoyhigh86jgucw6k0547o5,J. McBean,Forward,32,1.0,,99.0,,1.0,,,,,35.0,,13.0,,23.0,,,,1.0,2.0,,9.0,16.0,6.0,1.0,7.0,36.0,,2.0,,28.0,1.0,2.0,7.0,,10.0,2.0,7.0,,,5.0,1.0,1.0,1.0,56.0,,2.0,1.0,,9.0,,8.0,5.0,32.0,8.0,,,1.0,,4.0,3.0,1.0,21.0,1.0,1.0,,1.0,2.0,,,,,4.0,5.0,,,28.0,29.0,12.0,1.0,,,,,1.0,13.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Forward,40,8.0,,375.0,,1.0,2.0,,,,153.0,1.0,35.0,4.0,87.0,4.0,1.0,5.0,2.0,1.0,1.0,6.0,51.0,42.0,7.0,23.0,153.0,5.0,2.0,2.0,123.0,4.0,1.0,28.0,,28.0,2.0,31.0,1.0,,22.0,5.0,2.0,7.0,210.0,2.0,6.0,1.0,1.0,29.0,,49.0,4.0,31.0,14.0,,,2.0,4.0,5.0,,4.0,35.0,,5.0,,10.0,6.0,2.0,,,,15.0,41.0,,,125.0,125.0,6.0,,,,,,7.0,21.0,,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,2549kn039x6iee2381nveyh1x,Leonardo,Defender,22,,,360.0,,,,2.0,,,168.0,,17.0,,32.0,12.0,,22.0,,,1.0,2.0,33.0,111.0,8.0,8.0,173.0,,8.0,,125.0,4.0,,30.0,,45.0,,19.0,,,15.0,4.0,1.0,11.0,215.0,,4.0,5.0,2.0,20.0,,74.0,1.0,51.0,13.0,,,18.0,,1.0,4.0,,26.0,18.0,5.0,,,4.0,,,,,11.0,37.0,,,140.0,143.0,6.0,2.0,,,,,5.0,13.0,3.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,77gijyky1ng1vtgsncckii9xx,R. Rogers,Defender,14,45.0,,1955.0,155.0,2.0,6.0,7.0,1.0,,1061.0,12.0,214.0,15.0,475.0,39.0,2.0,50.0,16.0,2.0,6.0,18.0,358.0,422.0,49.0,151.0,1083.0,1.0,26.0,17.0,845.0,20.0,6.0,201.0,,67.0,16.0,186.0,1.0,35.0,78.0,22.0,29.0,60.0,1670.0,,24.0,16.0,11.0,174.0,,468.0,26.0,59.0,131.0,4.0,,37.0,15.0,34.0,32.0,25.0,224.0,55.0,26.0,1.0,45.0,24.0,,2.0,,1.0,75.0,334.0,1.0,,862.0,882.0,50.0,6.0,,2.0,,,30.0,93.0,19.0,54.0,99.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,49hih9ka1cljgkihamec6b17t,D. Romney,Defender,4,10.0,,730.0,31.0,2.0,,5.0,,,282.0,1.0,51.0,1.0,117.0,14.0,1.0,26.0,5.0,1.0,1.0,13.0,107.0,108.0,18.0,36.0,286.0,1.0,4.0,2.0,208.0,3.0,1.0,62.0,,97.0,1.0,57.0,,15.0,17.0,8.0,7.0,15.0,456.0,,10.0,2.0,3.0,42.0,,123.0,2.0,100.0,47.0,,,16.0,1.0,7.0,20.0,2.0,75.0,34.0,4.0,,10.0,10.0,,,,,15.0,15.0,,,220.0,224.0,33.0,5.0,1.0,,,,9.0,28.0,9.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,aaenuriwp16d2ajxphaipm579,B. Rowe,Goalkeeper,12,,,3065.0,,1.0,,80.0,,,476.0,,,,143.0,221.0,,447.0,,,8.0,,468.0,347.0,,7.0,944.0,1.0,1.0,3.0,276.0,27.0,,454.0,,126.0,,397.0,,,363.0,33.0,1.0,57.0,1367.0,,34.0,1.0,,11.0,,696.0,,78.0,23.0,,,214.0,,9.0,14.0,,25.0,18.0,35.0,,,34.0,,,,,2.0,122.0,,,306.0,490.0,14.0,10.0,,,,,,2.0,,2.0,9.0,1.0,,,,,,120.0,322.0,1.0,8.0,4.0,5.0,30.0,57.0,36.0,63.0,4.0,32.0,173.0,,,1.0,1.0,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,1zt4jb3cd9yqr3sr9mlajdnth,D. Steres,Defender,5,,,2956.0,3.0,2.0,,19.0,1.0,,1497.0,1.0,79.0,,337.0,59.0,5.0,132.0,20.0,6.0,8.0,47.0,305.0,949.0,28.0,121.0,1539.0,1.0,32.0,2.0,1098.0,28.0,8.0,253.0,,242.0,6.0,176.0,1.0,,94.0,32.0,24.0,77.0,1909.0,,34.0,14.0,21.0,85.0,,710.0,15.0,50.0,108.0,2.0,,188.0,,16.0,65.0,,197.0,147.0,36.0,,,34.0,,,,,42.0,508.0,1.0,,1254.0,1286.0,112.0,8.0,,1.0,,1.0,23.0,89.0,5.0,81.0,43.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,593id2upikqdheoe48mk91gwl,J. Van Damme,Defender,37,14.0,3.0,2736.0,7.0,,,16.0,,,1435.0,5.0,86.0,3.0,424.0,60.0,10.0,200.0,19.0,21.0,7.0,29.0,466.0,688.0,69.0,178.0,1487.0,4.0,46.0,14.0,931.0,28.0,23.0,378.0,,532.0,7.0,309.0,5.0,9.0,138.0,31.0,32.0,83.0,2032.0,,31.0,30.0,31.0,186.0,,757.0,35.0,51.0,167.0,2.0,1.0,178.0,3.0,21.0,63.0,4.0,278.0,145.0,35.0,,14.0,31.0,,2.0,2.0,3.0,82.0,112.0,,,1068.0,1109.0,92.0,6.0,,3.0,,5.0,44.0,111.0,25.0,110.0,104.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,430jtuvon7l6plhlrdxb6jbv9,J. Villarreal,Forward,33,1.0,,17.0,,3.0,1.0,,,,7.0,,,,3.0,,1.0,,,,,1.0,11.0,,2.0,4.0,7.0,,1.0,1.0,3.0,,,4.0,,2.0,1.0,7.0,,,,,,,18.0,2.0,3.0,,,4.0,,1.0,3.0,1.0,4.0,,,,,,1.0,,6.0,,,,3.0,3.0,2.0,,,,1.0,4.0,,,3.0,3.0,2.0,,,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,61y263ybiykc566mrl9w2bowl,G. Zardes,Forward,11,30.0,2.0,1604.0,2.0,2.0,18.0,,6.0,4.0,511.0,14.0,137.0,2.0,259.0,6.0,1.0,11.0,18.0,6.0,4.0,57.0,298.0,114.0,22.0,140.0,522.0,2.0,10.0,15.0,362.0,14.0,21.0,151.0,,142.0,23.0,166.0,3.0,,83.0,17.0,31.0,15.0,849.0,,19.0,2.0,6.0,135.0,1.0,122.0,67.0,65.0,109.0,15.0,,9.0,2.0,32.0,42.0,23.0,234.0,15.0,18.0,1.0,30.0,19.0,,,,5.0,68.0,121.0,5.0,,360.0,371.0,99.0,3.0,3.0,5.0,,1.0,16.0,125.0,6.0,12.0,67.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,em0fmvur6wq6r3szs0suhttqt,N. de Jong,Midfielder,34,2.0,1.0,1561.0,2.0,,10.0,2.0,,,1207.0,3.0,116.0,1.0,557.0,10.0,3.0,55.0,12.0,10.0,5.0,6.0,195.0,543.0,28.0,106.0,1260.0,5.0,20.0,,966.0,11.0,15.0,161.0,,384.0,7.0,140.0,1.0,,92.0,18.0,18.0,24.0,1462.0,,18.0,13.0,8.0,89.0,,410.0,12.0,57.0,69.0,5.0,1.0,133.0,1.0,28.0,14.0,,109.0,27.0,16.0,,3.0,18.0,,1.0,,,34.0,350.0,,,1047.0,1099.0,20.0,4.0,,,,1.0,23.0,40.0,5.0,40.0,55.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2016,Los Angeles Galaxy,bc375rrvj1xm0g0v7s2d5fv85,G. dos Santos,Midfielder,10,26.0,12.0,2642.0,10.0,1.0,19.0,,15.0,2.0,796.0,19.0,181.0,22.0,535.0,6.0,3.0,34.0,11.0,24.0,9.0,6.0,286.0,203.0,37.0,90.0,840.0,11.0,20.0,17.0,667.0,25.0,56.0,124.0,10.0,180.0,44.0,164.0,10.0,1.0,91.0,30.0,26.0,21.0,1228.0,42.0,31.0,15.0,1.0,173.0,1.0,182.0,84.0,87.0,88.0,32.0,5.0,49.0,8.0,31.0,3.0,27.0,182.0,7.0,34.0,11.0,61.0,31.0,27.0,1.0,2.0,5.0,88.0,297.0,14.0,1.0,672.0,716.0,9.0,3.0,,5.0,1.0,5.0,27.0,94.0,10.0,5.0,85.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
