liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Offsides,GK Successful Distribution,Successful Launches,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Attempts from Set Pieces,Assists (Intentional),Goal Assists,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Clearances Off the Line,Goals from Inside Box,Left Foot Goals,Headed Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Penalties Conceded,Last Man Tackle,Own Goal Scored,Set Pieces Goals,Penalties Faced,Penalties Off Target,Penalties Saved,Saves from Penalty,Fifty Fifty,Drops
Mexico_Liga_MX,2014-2015,Club León,24y9mr1mizhrxmk6nglyryv2t,M. Boselli,Forward,17.0,10.0,3.0,3.0,,,,2.0,2.0,,716.0,1.0,23.0,153.0,2.0,39.0,,98.0,,1.0,2.0,5.0,2.0,21.0,66.0,29.0,,38.0,166.0,16.0,3.0,126.0,12.0,13.0,39.0,53.0,6.0,34.0,1.0,,13.0,8.0,3.0,5.0,227.0,10.0,8.0,1.0,39.0,24.0,5.0,10.0,32.0,8.0,1.0,,10.0,20.0,3.0,80.0,1.0,14.0,,27.0,50.0,114.0,127.0,41.0,1.0,7.0,,,48.0,,1.0,12.0,10.0,,,,,,,,,3.0,3.0,,,,,,,,,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,dxm1uy59mj8srezngzu7dgb11,J. Bottinelli,Defender,15.0,10.0,2.0,1.0,1.0,,1.0,,1.0,,868.0,10.0,1.0,333.0,1.0,15.0,,106.0,18.0,39.0,3.0,3.0,3.0,15.0,70.0,193.0,10.0,25.0,363.0,19.0,1.0,260.0,15.0,6.0,64.0,117.0,1.0,48.0,,3.0,39.0,10.0,4.0,16.0,517.0,10.0,7.0,10.0,43.0,173.0,2.0,10.0,39.0,3.0,39.0,,7.0,22.0,,80.0,59.0,18.0,,26.0,58.0,272.0,299.0,37.0,,,,10.0,41.0,,36.0,17.0,1.0,1.0,11.0,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,d598qtj52pev4vnddagh19nmd,M. Bravo,Forward,14.0,16.0,3.0,,,,,11.0,4.0,12.0,568.0,2.0,7.0,129.0,8.0,32.0,1.0,77.0,1.0,2.0,2.0,7.0,2.0,14.0,90.0,20.0,6.0,35.0,133.0,10.0,4.0,93.0,13.0,13.0,37.0,46.0,8.0,43.0,1.0,1.0,16.0,5.0,6.0,6.0,239.0,16.0,2.0,1.0,59.0,31.0,,10.0,28.0,6.0,3.0,1.0,13.0,5.0,13.0,78.0,1.0,15.0,12.0,36.0,24.0,92.0,96.0,19.0,,1.0,,6.0,50.0,,2.0,23.0,9.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,a3yxtieputg3qdpx7v2kq5exh,M. Caicedo,Forward,0.0,10.0,,2.0,,,,6.0,4.0,15.0,341.0,2.0,3.0,99.0,7.0,17.0,16.0,70.0,,1.0,,3.0,1.0,4.0,88.0,26.0,3.0,22.0,103.0,7.0,12.0,74.0,5.0,3.0,23.0,65.0,6.0,48.0,1.0,,21.0,4.0,2.0,4.0,220.0,10.0,5.0,1.0,58.0,10.0,1.0,10.0,27.0,,6.0,8.0,8.0,4.0,14.0,66.0,1.0,6.0,29.0,35.0,11.0,77.0,80.0,8.0,,,,3.0,39.0,,4.0,23.0,,,2.0,7.0,17.0,10.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,7unwd5pbx74frhus24eq1do7p,I. Canuto,Defender,4.0,11.0,,2.0,,,,1.0,1.0,2.0,856.0,1.0,1.0,314.0,,18.0,,97.0,15.0,33.0,7.0,4.0,3.0,14.0,62.0,193.0,22.0,20.0,343.0,10.0,3.0,261.0,20.0,4.0,53.0,74.0,2.0,40.0,,,45.0,10.0,10.0,15.0,467.0,11.0,7.0,4.0,48.0,161.0,,10.0,51.0,,29.0,,7.0,22.0,,84.0,40.0,23.0,2.0,19.0,90.0,270.0,290.0,36.0,,,,21.0,33.0,1.0,24.0,29.0,,,5.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,99iex08q8szj06wauinyos7h1,J. Cárdenas,Midfielder,6.0,15.0,,2.0,1.0,1.0,,,6.0,26.0,1209.0,18.0,13.0,505.0,24.0,117.0,22.0,305.0,7.0,14.0,16.0,7.0,2.0,8.0,180.0,152.0,10.0,74.0,523.0,8.0,8.0,415.0,21.0,11.0,88.0,189.0,19.0,117.0,8.0,1.0,50.0,15.0,35.0,16.0,747.0,15.0,6.0,1.0,75.0,115.0,1.0,10.0,35.0,4.0,20.0,9.0,14.0,5.0,12.0,88.0,7.0,23.0,45.0,45.0,102.0,422.0,435.0,13.0,1.0,,2.0,9.0,53.0,1.0,12.0,30.0,5.0,,2.0,12.0,36.0,19.0,1.0,2.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,ezwn4paihcppt4nm0wwmsh4gl,L. Delgado,Forward,21.0,1.0,,1.0,,,,,1.0,,84.0,3.0,,46.0,,6.0,1.0,24.0,3.0,4.0,2.0,,,,9.0,16.0,2.0,3.0,46.0,2.0,,34.0,2.0,,7.0,3.0,1.0,7.0,,2.0,7.0,1.0,2.0,,63.0,1.0,1.0,,4.0,19.0,,10.0,2.0,,5.0,1.0,,,,4.0,4.0,2.0,,2.0,18.0,39.0,39.0,,,,,2.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,32mw6pls6mltxk1o1xa2387v9,J. González,Defender,35.0,13.0,2.0,2.0,1.0,,1.0,,,2.0,1158.0,10.0,2.0,492.0,1.0,20.0,,142.0,22.0,45.0,4.0,2.0,2.0,22.0,97.0,292.0,25.0,42.0,521.0,23.0,3.0,379.0,17.0,5.0,87.0,139.0,1.0,59.0,2.0,2.0,49.0,13.0,5.0,30.0,710.0,13.0,13.0,13.0,63.0,214.0,,10.0,69.0,3.0,55.0,,10.0,33.0,,118.0,68.0,19.0,2.0,27.0,148.0,407.0,434.0,55.0,1.0,,,21.0,49.0,4.0,31.0,36.0,,,10.0,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,3tj14uw0unebifz0frd9u2dw5,E. Hernández,Defender,7.0,15.0,,2.0,,,,,3.0,40.0,1319.0,109.0,1.0,635.0,11.0,59.0,16.0,330.0,8.0,24.0,12.0,8.0,4.0,14.0,200.0,232.0,35.0,81.0,651.0,18.0,12.0,500.0,25.0,10.0,105.0,278.0,8.0,120.0,1.0,16.0,66.0,15.0,23.0,26.0,1040.0,15.0,7.0,5.0,111.0,255.0,2.0,10.0,82.0,2.0,46.0,16.0,11.0,24.0,9.0,149.0,32.0,29.0,41.0,53.0,59.0,532.0,546.0,38.0,1.0,,1.0,30.0,67.0,5.0,37.0,58.0,1.0,,4.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,5jm6s85v4f9w6fgk3t23p9nmd,E. Hernández,Midfielder,8.0,16.0,1.0,2.0,,,,1.0,7.0,56.0,1289.0,24.0,6.0,563.0,17.0,106.0,33.0,379.0,6.0,16.0,11.0,11.0,4.0,6.0,244.0,143.0,12.0,70.0,575.0,8.0,15.0,446.0,21.0,20.0,86.0,77.0,35.0,153.0,12.0,2.0,58.0,15.0,26.0,13.0,892.0,16.0,3.0,1.0,101.0,128.0,2.0,10.0,38.0,9.0,43.0,15.0,10.0,2.0,30.0,109.0,2.0,25.0,80.0,65.0,264.0,479.0,489.0,8.0,,,2.0,11.0,71.0,1.0,10.0,36.0,3.0,,3.0,18.0,41.0,20.0,1.0,1.0,3.0,7.0,7.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
Mexico_Liga_MX,2014-2015,Club León,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,cr8gjcshb0fm6le9z1447vi6t,J. Magallón,Defender,19.0,12.0,,1.0,,,,3.0,3.0,4.0,839.0,37.0,1.0,380.0,1.0,22.0,2.0,176.0,12.0,29.0,8.0,1.0,,6.0,71.0,170.0,31.0,24.0,397.0,6.0,1.0,302.0,17.0,1.0,53.0,36.0,3.0,38.0,,2.0,53.0,9.0,12.0,19.0,556.0,12.0,6.0,2.0,60.0,169.0,,10.0,43.0,,42.0,2.0,7.0,6.0,1.0,72.0,33.0,17.0,4.0,23.0,170.0,329.0,344.0,12.0,1.0,,,27.0,29.0,4.0,17.0,37.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,4tclvxoem8t1og91nxzgnjavp,C. Martínez,Goalkeeper,16.0,2.0,,,,,,,,,180.0,,,16.0,,,,8.0,7.0,16.0,,,1.0,,17.0,13.0,,,37.0,,,8.0,3.0,,16.0,3.0,,14.0,,,17.0,2.0,,2.0,58.0,2.0,,,,31.0,,10.0,,,13.0,,,,,,1.0,4.0,,,3.0,8.0,21.0,,,,,,,,1.0,,,18.0,2.0,,,,,,,,,10.0,,,,,4.0,4.0,6.0,,5.0,,,,,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2014-2015,Club León,bp7mod681lj9rrs92j10s6a51,L. Montes,Midfielder,10.0,13.0,3.0,2.0,,,,4.0,2.0,7.0,785.0,6.0,16.0,474.0,4.0,73.0,5.0,298.0,2.0,16.0,3.0,9.0,3.0,5.0,139.0,122.0,9.0,64.0,495.0,9.0,10.0,365.0,18.0,19.0,80.0,156.0,16.0,84.0,4.0,,38.0,9.0,10.0,12.0,636.0,13.0,7.0,,74.0,129.0,,10.0,38.0,10.0,50.0,2.0,17.0,3.0,3.0,82.0,,21.0,16.0,39.0,137.0,400.0,415.0,8.0,,3.0,3.0,6.0,44.0,3.0,3.0,35.0,,,,3.0,11.0,6.0,,,2.0,2.0,3.0,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,,2.0,,,,,,,,,,
