root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,ecaofku4htx8if4kk2teq1rrp,R. Adé,Defender,3,,360.0,,,2.0,180.0,,12.0,1.0,46.0,6.0,26.0,,50.0,98.0,9.0,16.0,185.0,4.0,128.0,13.0,42.0,4.0,33.0,,28.0,4.0,1.0,9.0,239.0,4.0,3.0,23.0,86.0,24.0,18.0,15.0,1.0,2.0,26.0,2.0,13.0,,4.0,8.0,34.0,139.0,143.0,3.0,7.0,8.0,2.0,16.0,15.0,,,,2.0,53.0,,,,,,,,,,,,,1.0,3.0,2.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,9tdoza2fz3i09hw4qe3ybd2i1,D. Benoit,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,dumj5byb4i0tygfv7a3ke1y3t,A. Calixte,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,a67f4bx410na5ruwkx90j444p,C. Charles,Defender,5,,360.0,1.0,,4.0,130.0,,15.0,,15.0,13.0,22.0,1.0,41.0,85.0,4.0,11.0,133.0,,84.0,13.0,33.0,,17.0,,6.0,4.0,4.0,16.0,180.0,4.0,8.0,10.0,62.0,17.0,8.0,16.0,,2.0,13.0,12.0,13.0,,4.0,4.0,45.0,97.0,100.0,3.0,2.0,5.0,2.0,9.0,6.0,,,,3.0,11.0,,,,,,,,,,2.0,,,2.0,2.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,7mzk3lbf0g435a34uennxzhm1,J. Delva,Forward,9,1.0,180.0,,,,118.0,,16.0,,54.0,,7.0,4.0,35.0,46.0,1.0,16.0,123.0,1.0,94.0,5.0,23.0,2.0,19.0,,9.0,2.0,2.0,6.0,147.0,2.0,,10.0,45.0,45.0,6.0,6.0,,3.0,15.0,2.0,5.0,2.0,2.0,5.0,32.0,96.0,100.0,5.0,1.0,9.0,,,5.0,,,,2.0,30.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,ep69afxd8c7nxoypra0x3pii1,P. Desrivieres,Defender,4,2.0,249.0,22.0,,3.0,97.0,,10.0,,24.0,7.0,9.0,1.0,38.0,55.0,2.0,13.0,101.0,,73.0,10.0,22.0,1.0,12.0,7.0,14.0,3.0,2.0,12.0,157.0,3.0,2.0,11.0,49.0,9.0,7.0,6.0,,2.0,15.0,2.0,10.0,2.0,3.0,7.0,1.0,75.0,79.0,4.0,2.0,8.0,,6.0,4.0,,,,2.0,41.0,,,,,,,,,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,c8yg4zny2ssr3lqksjgtpt9zp,D. Fédé,Forward,10,3.0,343.0,1.0,,,59.0,3.0,33.0,2.0,42.0,1.0,1.0,6.0,31.0,19.0,2.0,7.0,67.0,2.0,58.0,13.0,8.0,3.0,13.0,,5.0,4.0,,1.0,114.0,4.0,,16.0,9.0,46.0,9.0,1.0,1.0,4.0,23.0,,13.0,6.0,4.0,8.0,10.0,51.0,59.0,7.0,1.0,14.0,1.0,,8.0,,,,2.0,15.0,,,,,,,,,,,1.0,3.0,,1.0,4.0,3.0,4.0,7.0,15.0,2.0,,,,1.0,3.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,9ftrfko0icm890kx2ky7v51bd,K. Dede,Forward,26,1.0,326.0,,,1.0,96.0,,32.0,,43.0,3.0,4.0,5.0,33.0,33.0,5.0,17.0,97.0,2.0,69.0,13.0,21.0,1.0,13.0,1.0,18.0,4.0,,9.0,135.0,4.0,,19.0,18.0,33.0,16.0,7.0,,5.0,28.0,,13.0,1.0,4.0,7.0,9.0,75.0,76.0,9.0,4.0,12.0,1.0,4.0,12.0,,,,3.0,38.0,,,,,,,,,,,2.0,,2.0,4.0,2.0,6.0,2.0,3.0,7.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,9o2dmbmqdlxobtqwu3wvv9j9x,J. Elan,Goalkeeper,21,,125.0,,1.0,4.0,20.0,,,,9.0,12.0,18.0,,21.0,17.0,1.0,2.0,46.0,1.0,13.0,2.0,20.0,,12.0,,11.0,1.0,,8.0,71.0,2.0,,2.0,35.0,96.0,2.0,13.0,,,2.0,,2.0,,2.0,,3.0,11.0,26.0,,,,1.0,,2.0,13.0,21.0,,,8.0,1.0,,4.0,4.0,9.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Don Bosco FC,Don_Bosco_FC,baiiu85abho243r67hu7iz2dx,R. Elusma,Goalkeeper,1,,235.0,,,7.0,28.0,,,,9.0,12.0,34.0,,36.0,27.0,,1.0,71.0,1.0,19.0,11.0,35.0,,29.0,,16.0,3.0,1.0,6.0,95.0,3.0,,3.0,58.0,21.0,3.0,17.0,,2.0,3.0,,11.0,,3.0,,8.0,17.0,36.0,,,,,,3.0,9.0,24.0,,,5.0,1.0,,6.0,4.0,3.0,,,17.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
