liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,ar47ws1sf2l4ulxx2afq2x2hh,L. Advíncula,Defender,17,32.0,1124.0,51.0,9.0,1.0,388.0,13.0,81.0,10.0,239.0,3.0,6.0,8.0,7.0,4.0,3.0,7.0,144.0,108.0,27.0,47.0,392.0,1.0,31.0,36.0,311.0,20.0,9.0,55.0,23.0,16.0,81.0,3.0,59.0,13.0,23.0,17.0,694.0,7.0,13.0,12.0,147.0,118.0,24.0,10.0,100.0,5.0,,26.0,6.0,30.0,8.0,9.0,162.0,6.0,23.0,43.0,13.0,,55.0,170.0,333.0,337.0,15.0,1.0,1.0,,,20.0,62.0,7.0,7.0,92.0,,,2.0,,2.0,1.0,4.0,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,9jbepwzvm8nk8jqq9kzoubw0l,J. Amione,Forward,19,6.0,169.0,5.0,1.0,,47.0,1.0,14.0,,27.0,,4.0,2.0,,4.0,1.0,5.0,49.0,5.0,1.0,16.0,50.0,,8.0,2.0,32.0,3.0,7.0,18.0,15.0,,24.0,1.0,6.0,,6.0,,108.0,,10.0,1.0,29.0,17.0,14.0,10.0,9.0,3.0,,,,4.0,2.0,1.0,36.0,1.0,4.0,6.0,10.0,,22.0,4.0,29.0,32.0,7.0,,,1.0,,1.0,27.0,,2.0,7.0,10.0,,,2.0,,,2.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,9h4vvepqxghptj4mak1v8nsnp,P. Aquino,Midfielder,18,,1225.0,3.0,12.0,3.0,667.0,2.0,73.0,,320.0,6.0,10.0,24.0,13.0,4.0,3.0,24.0,150.0,261.0,50.0,78.0,683.0,3.0,44.0,17.0,535.0,24.0,8.0,102.0,226.0,9.0,73.0,4.0,110.0,15.0,29.0,29.0,921.0,,15.0,26.0,181.0,221.0,11.0,10.0,129.0,4.0,,46.0,,31.0,32.0,3.0,237.0,14.0,27.0,,15.0,,84.0,163.0,565.0,581.0,56.0,1.0,,1.0,1.0,35.0,108.0,15.0,25.0,97.0,,,,,,,,,7.0,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,wt6r7uro82udc351pgwm4n9x,J. Canales,Goalkeeper,31,,336.0,,,6.0,35.0,,,,15.0,11.0,,22.0,,,,,23.0,32.0,1.0,1.0,70.0,,,,24.0,6.0,,23.0,8.0,,17.0,,27.0,3.0,,6.0,98.0,,4.0,,2.0,51.0,,10.0,4.0,,,23.0,,1.0,2.0,,4.0,2.0,6.0,,4.0,,,11.0,22.0,47.0,2.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,8.0,27.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,,8.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,8jp6nvvgl9fus56cgigumoct1,C. Cercado,Defender,2,,1207.0,3.0,2.0,12.0,390.0,,20.0,,94.0,28.0,4.0,35.0,8.0,1.0,2.0,21.0,75.0,240.0,25.0,31.0,400.0,2.0,7.0,1.0,291.0,21.0,2.0,66.0,109.0,1.0,36.0,,65.0,14.0,14.0,30.0,548.0,,14.0,3.0,58.0,157.0,4.0,10.0,52.0,1.0,,43.0,,11.0,16.0,1.0,95.0,47.0,23.0,,14.0,,22.0,114.0,326.0,334.0,37.0,2.0,,,,18.0,43.0,7.0,23.0,36.0,,1.0,,1.0,,,,,10.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,8lf4x4p8wunu2bxph9fgk5g45,G. Cortéz,Midfielder,10,9.0,822.0,3.0,19.0,1.0,353.0,10.0,67.0,17.0,233.0,2.0,1.0,18.0,7.0,8.0,1.0,7.0,160.0,79.0,5.0,58.0,371.0,9.0,8.0,9.0,274.0,12.0,22.0,76.0,106.0,17.0,100.0,11.0,34.0,11.0,17.0,12.0,547.0,37.0,14.0,5.0,59.0,137.0,13.0,10.0,26.0,14.0,11.0,21.0,3.0,8.0,4.0,9.0,70.0,1.0,13.0,36.0,14.0,,37.0,61.0,284.0,295.0,11.0,,1.0,3.0,1.0,1.0,44.0,4.0,5.0,22.0,3.0,1.0,,2.0,12.0,,1.0,,,,24.0,,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,9bx5ryghysaaosvs9ey7y4s0l,F. Erpen,Defender,4,3.0,1117.0,32.0,,6.0,490.0,1.0,31.0,2.0,192.0,21.0,,42.0,11.0,5.0,2.0,24.0,122.0,248.0,19.0,56.0,536.0,1.0,15.0,4.0,383.0,23.0,6.0,98.0,124.0,5.0,72.0,1.0,60.0,12.0,15.0,29.0,717.0,,13.0,10.0,61.0,244.0,19.0,10.0,63.0,1.0,,55.0,2.0,11.0,30.0,1.0,115.0,26.0,25.0,3.0,13.0,,28.0,137.0,399.0,438.0,54.0,2.0,,1.0,,15.0,52.0,4.0,31.0,33.0,1.0,1.0,,1.0,,,4.0,,4.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,d5v66qyfnyed52vg60c8xblxx,A. Escoto,Midfielder,7,1.0,389.0,1.0,6.0,,74.0,2.0,25.0,1.0,41.0,1.0,,2.0,3.0,6.0,,10.0,34.0,22.0,3.0,17.0,81.0,2.0,3.0,2.0,60.0,13.0,11.0,19.0,21.0,4.0,16.0,1.0,7.0,4.0,7.0,4.0,132.0,,10.0,,19.0,15.0,22.0,10.0,11.0,5.0,,2.0,1.0,5.0,1.0,2.0,30.0,,13.0,1.0,10.0,,9.0,20.0,55.0,62.0,11.0,,1.0,,,1.0,19.0,2.0,1.0,10.0,6.0,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,aqmdhq5y3jd2hik6ckffupyhh,J. García,Defender,25,1.0,45.0,6.0,,,37.0,1.0,3.0,,20.0,,,2.0,,,,2.0,14.0,8.0,1.0,7.0,37.0,,,,25.0,,,9.0,16.0,1.0,9.0,,2.0,,3.0,1.0,53.0,,1.0,,1.0,15.0,1.0,10.0,3.0,,,3.0,,,2.0,,5.0,3.0,,1.0,1.0,,,3.0,28.0,28.0,4.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Lobos de la BUAP,8komw6m5409xpiv6wil1091p1,R. Godínez,Defender,24,1.0,45.0,,,,10.0,,1.0,,2.0,,,,,1.0,,2.0,5.0,4.0,,4.0,10.0,,2.0,,6.0,2.0,2.0,4.0,4.0,,4.0,,2.0,,1.0,1.0,17.0,,1.0,1.0,1.0,4.0,3.0,10.0,4.0,1.0,,,,1.0,4.0,,7.0,1.0,2.0,1.0,1.0,,1.0,1.0,6.0,6.0,6.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
