liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,DC United,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,76.0,1295.0,38.0,15.0,30.0,480.0,9.0,2.0,462.0,2.0,74.0,45.0,381.0,2.0,33.0,203.0,67.0,4.0,18.0,39.0,54.0,13.0,21.0,3.0,326.0,6.0,34.0,10.0,5.0,5.0,1750.0,1.0,1.0,107.0,,15.0,41.0,21.0,1.0,80.0,,37.0,,2482.0,6.0,2873.0,193.0,3.0,1369.0,25.0,1333.0,,208.0,376.0,351.0,10.0,1045.0,332.0,52.0,6.0,55.0,202.0,100.0,8.0,154.0,,690.0,8.0,46.0,259.0,272.0,60.0,85.0,24.0,13.0,34.0,5.0,1.0,10.0,27.0,2.0,1709.0,47.0,15.0,34.0,24.0,502.0,12.0,66.0,670.0,,,4.0,1.0,2.0,,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,DC United,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,7,66.0,787.0,35.0,6.0,13.0,322.0,6.0,1.0,247.0,2.0,29.0,36.0,223.0,,26.0,118.0,34.0,1.0,75.0,33.0,31.0,45.0,3.0,7.0,192.0,16.0,19.0,10.0,30.0,5.0,1039.0,,1.0,86.0,,6.0,27.0,21.0,4.0,55.0,1.0,38.0,,1536.0,3.0,2252.0,132.0,1.0,816.0,20.0,801.0,,148.0,331.0,193.0,7.0,556.0,267.0,63.0,1.0,31.0,183.0,53.0,6.0,75.0,,402.0,7.0,36.0,129.0,174.0,41.0,22.0,18.0,16.0,29.0,6.0,3.0,5.0,45.0,,1023.0,29.0,25.0,29.0,19.0,165.0,3.0,35.0,360.0,,,1.0,3.0,10.0,,5.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,DC United,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Midfielder,22,68.0,871.0,9.0,5.0,15.0,387.0,5.0,1.0,309.0,3.0,77.0,40.0,260.0,1.0,28.0,159.0,85.0,3.0,78.0,37.0,34.0,51.0,8.0,1.0,207.0,22.0,36.0,9.0,27.0,5.0,1208.0,1.0,4.0,61.0,1.0,5.0,16.0,28.0,2.0,70.0,,36.0,1.0,1789.0,3.0,2485.0,174.0,9.0,948.0,50.0,928.0,1.0,186.0,174.0,235.0,9.0,586.0,377.0,58.0,26.0,53.0,227.0,73.0,11.0,81.0,,453.0,15.0,43.0,150.0,201.0,28.0,18.0,19.0,12.0,31.0,1.0,3.0,7.0,23.0,5.0,1178.0,23.0,22.0,31.0,19.0,431.0,37.0,26.0,376.0,,,0.0,3.0,2.0,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15,97.0,1048.0,,,9.0,289.0,2.0,,63.0,,85.0,52.0,255.0,1.0,35.0,31.0,8.0,6.0,226.0,46.0,16.0,53.0,,4.0,151.0,217.0,10.0,,173.0,,1388.0,1.0,,49.0,,,5.0,46.0,13.0,17.0,,17.0,,1782.0,6.0,3180.0,105.0,,1133.0,,1102.0,,204.0,235.0,158.0,2.0,277.0,856.0,24.0,,104.0,96.0,50.0,3.0,1.0,,266.0,,,32.0,85.0,35.0,2.0,7.0,59.0,35.0,,31.0,,3.0,,1347.0,4.0,7.0,35.0,3.0,430.0,,,627.0,,,0.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,
USA_MLS,2018,DC United,6k0onvkpo84py83rbc28852ol,F. Brillant,Defender,13,54.0,745.0,2.0,1.0,7.0,189.0,1.0,,76.0,,70.0,41.0,163.0,1.0,25.0,40.0,9.0,5.0,113.0,37.0,9.0,40.0,,1.0,79.0,156.0,10.0,2.0,73.0,,978.0,1.0,,31.0,,1.0,6.0,40.0,7.0,13.0,,26.0,,1319.0,4.0,2301.0,84.0,,815.0,1.0,767.0,,113.0,311.0,111.0,1.0,191.0,624.0,35.0,,84.0,60.0,47.0,1.0,4.0,,178.0,,2.0,36.0,76.0,24.0,,2.0,33.0,28.0,,36.0,3.0,6.0,,923.0,5.0,9.0,28.0,4.0,175.0,,2.0,432.0,,,0.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,DC United,8huiai8ptzv19jcgidhyp03x1,R. Canouse,Midfielder,4,36.0,792.0,2.0,,4.0,207.0,1.0,,147.0,1.0,26.0,19.0,101.0,2.0,18.0,82.0,22.0,5.0,60.0,16.0,7.0,27.0,1.0,4.0,90.0,31.0,18.0,3.0,33.0,,919.0,,,13.0,,,15.0,39.0,1.0,29.0,,31.0,,1214.0,3.0,1653.0,118.0,,818.0,9.0,803.0,,115.0,278.0,67.0,1.0,416.0,402.0,57.0,,11.0,129.0,100.0,1.0,28.0,,151.0,,2.0,65.0,92.0,27.0,7.0,3.0,4.0,21.0,,19.0,,2.0,,901.0,7.0,26.0,21.0,,210.0,,3.0,302.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,DC United,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,26,21.0,120.0,,,,5.0,,,1.0,,83.0,17.0,97.0,,9.0,1.0,,3.0,4.0,17.0,,1.0,,2.0,1.0,9.0,,,3.0,,300.0,,,,,,,,20.0,,,1.0,,405.0,,846.0,87.0,,203.0,,141.0,,4.0,66.0,76.0,,45.0,158.0,1.0,,96.0,,72.0,,,,99.0,,,,1.0,1.0,,,42.0,11.0,,,,,,177.0,,,11.0,,39.0,,,195.0,,,0.0,2.0,,,,,83.0,24.0,35.0,44.0,,,,,,,,,1.0,,,,9.0,20.0,14.0,,3.0,,
USA_MLS,2018,DC United,3vscyl50qba385iuu4odsu505,N. DeLeon,Midfielder,14,36.0,371.0,6.0,1.0,4.0,137.0,,,100.0,,20.0,18.0,86.0,3.0,12.0,62.0,11.0,3.0,37.0,17.0,9.0,19.0,1.0,2.0,59.0,45.0,8.0,1.0,18.0,,477.0,,1.0,19.0,,1.0,7.0,20.0,3.0,22.0,,22.0,,813.0,1.0,1113.0,84.0,,391.0,1.0,386.0,,80.0,130.0,56.0,1.0,185.0,209.0,33.0,,27.0,88.0,49.0,4.0,14.0,,148.0,3.0,6.0,38.0,57.0,13.0,18.0,5.0,18.0,16.0,3.0,12.0,1.0,92.0,,472.0,3.0,11.0,16.0,6.0,53.0,,5.0,206.0,,,0.0,4.0,26.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,DC United,7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,Midfielder,21,37.0,609.0,2.0,,2.0,165.0,,,120.0,1.0,56.0,29.0,125.0,,16.0,62.0,15.0,2.0,45.0,26.0,3.0,18.0,2.0,4.0,74.0,44.0,14.0,1.0,27.0,,790.0,1.0,,5.0,,,15.0,36.0,6.0,19.0,,26.0,,1038.0,3.0,1503.0,109.0,,665.0,14.0,656.0,,89.0,224.0,90.0,,256.0,409.0,39.0,,51.0,111.0,92.0,4.0,23.0,,173.0,,2.0,58.0,76.0,20.0,8.0,1.0,12.0,23.0,,9.0,,3.0,,778.0,2.0,13.0,23.0,1.0,195.0,,6.0,260.0,,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,DC United,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,12,41.0,514.0,14.0,3.0,4.0,164.0,2.0,1.0,111.0,1.0,49.0,34.0,137.0,,19.0,65.0,13.0,1.0,53.0,31.0,7.0,25.0,1.0,4.0,82.0,58.0,12.0,7.0,28.0,,700.0,3.0,,21.0,,1.0,7.0,35.0,6.0,27.0,,27.0,,1061.0,3.0,1583.0,75.0,,563.0,2.0,545.0,,93.0,266.0,110.0,2.0,229.0,337.0,40.0,,55.0,117.0,85.0,3.0,18.0,,212.0,3.0,14.0,46.0,71.0,17.0,13.0,3.0,11.0,22.0,3.0,6.0,1.0,72.0,,682.0,5.0,13.0,22.0,3.0,82.0,,10.0,235.0,,,0.0,3.0,20.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
