liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Richmond Kickers,1hi5w6b0xmslivj0l7sjrto2c,J. Kirkland,Forward,9,28.0,24.0,4.0,6.0,4.0,1.0,16.0,4.0,48.0,38.0,10.0,53.0,6.0,1.0,,6.0,2.0,6.0,6.0,,2.0,2.0,,20.0,14.0,6.0,,,2.0,10.0,31.0,,,1.0,9.0,4.0,,8.0,2.0,11.0,2.0,2.0,6.0,6.0,6.0,,,,,1.0,,21.0,16.0,5.0,21.0,2.0,,,,358.0,5.0,,1.0,2.0,7.0,4.0,39.0,31.0,8.0,21.0,2.0,15.0,10.0,80.0,3.0,3.0,1.0,,12.0,1.0,10.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,4cgeuu5vnm4vzhbnhj9roxt78,S. Layton,Midfielder,4,22.0,11.0,11.0,6.0,12.0,,31.0,,52.0,20.0,32.0,5.0,74.0,5.0,,6.0,,4.0,4.0,,,,,30.0,9.0,21.0,,,2.0,53.0,150.0,,,1.0,16.0,4.0,4.0,19.0,,21.0,2.0,2.0,,6.0,1.0,,,,2.0,,22.0,118.0,39.0,86.0,103.0,4.0,8.0,,,539.0,1.0,,,35.0,7.0,7.0,36.0,160.0,2.0,125.0,12.0,3.0,35.0,242.0,,,,17.0,20.0,15.0,18.0,3.0,,,0.0,4.0,10.0,,3.0,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,18wgo4h0t9f3tbt8iq0tmkl7u,Lucca Dourado,Forward,70,7.0,4.0,3.0,7.0,9.0,,23.0,4.0,37.0,22.0,15.0,49.0,4.0,3.0,,7.0,,1.0,1.0,,,,,30.0,18.0,12.0,,,1.0,6.0,27.0,,,,10.0,4.0,1.0,4.0,,8.0,1.0,6.0,4.0,1.0,1.0,6.0,,,2.0,2.0,1.0,20.0,14.0,6.0,19.0,2.0,1.0,,,263.0,10.0,,,3.0,7.0,7.0,35.0,27.0,10.0,20.0,3.0,15.0,7.0,94.0,1.0,1.0,8.0,1.0,8.0,,6.0,1.0,,,0.0,3.0,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,7gqldudrwvpgk66bpxm43iyju,D. Moore,Defender,99,7.0,3.0,4.0,6.0,5.0,,12.0,1.0,24.0,12.0,12.0,22.0,11.0,3.0,,6.0,,1.0,1.0,,,,,17.0,9.0,8.0,,,,1.0,20.0,,,,10.0,1.0,,7.0,,3.0,,,,,,6.0,,,1.0,,1.0,12.0,10.0,2.0,11.0,2.0,2.0,,8.0,87.0,3.0,,,3.0,5.0,3.0,20.0,20.0,,12.0,4.0,1.0,8.0,57.0,4.0,4.0,2.0,2.0,10.0,2.0,6.0,,,,0.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,52zm1dgc5jge02cdhzptghq3u,M. Murana,Defender,26,24.0,10.0,14.0,7.0,22.0,2.0,62.0,2.0,69.0,31.0,38.0,88.0,95.0,4.0,,7.0,1.0,7.0,7.0,,1.0,,1.0,45.0,21.0,24.0,,,3.0,65.0,194.0,,,1.0,29.0,15.0,5.0,27.0,1.0,14.0,3.0,2.0,3.0,7.0,2.0,,2.0,2.0,3.0,,8.0,139.0,79.0,63.0,132.0,4.0,8.0,25.0,43.0,609.0,8.0,1.0,,15.0,10.0,9.0,112.0,196.0,5.0,140.0,12.0,12.0,56.0,364.0,11.0,11.0,3.0,18.0,54.0,13.0,38.0,2.0,0.0,1.0,1.0,2.0,3.0,,2.0,11.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,Forward,12,8.0,3.0,5.0,7.0,15.0,2.0,35.0,,65.0,31.0,34.0,54.0,44.0,8.0,,7.0,,6.0,6.0,,,,,57.0,28.0,29.0,1.0,,8.0,16.0,100.0,,,1.0,14.0,12.0,7.0,14.0,,29.0,9.0,2.0,1.0,5.0,5.0,2.0,,,3.0,2.0,11.0,69.0,44.0,29.0,62.0,2.0,8.0,,3.0,400.0,11.0,2.0,,6.0,15.0,16.0,59.0,104.0,3.0,73.0,10.0,9.0,31.0,197.0,4.0,3.0,4.0,7.0,29.0,6.0,24.0,3.0,,,0.0,,4.0,,2.0,6.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,1jh7gouw1c6bpv94yhqhqn42y,T. Pannholzer,Forward,11,8.0,4.0,4.0,7.0,27.0,,59.0,1.0,52.0,27.0,25.0,102.0,30.0,,,7.0,3.0,5.0,5.0,,3.0,3.0,,44.0,23.0,21.0,1.0,,6.0,27.0,93.0,,,,33.0,14.0,9.0,27.0,2.0,15.0,6.0,2.0,6.0,6.0,5.0,1.0,2.0,2.0,5.0,3.0,6.0,66.0,52.0,22.0,66.0,2.0,6.0,,,462.0,16.0,1.0,2.0,7.0,5.0,8.0,67.0,99.0,8.0,72.0,8.0,21.0,27.0,195.0,8.0,8.0,8.0,6.0,30.0,5.0,21.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,5.0,,1.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,dsrsqocjtlku64vm5ux8qyqs4,A. Richman,Midfielder,41,1.0,1.0,,2.0,1.0,,3.0,,3.0,3.0,,2.0,,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,16.0,,,,,2.0,,2.0,1.0,,1.0,,,,4.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,1h9zvpvk0j5510d4sms77yluc,A. Sasankhah,Midfielder,6,31.0,14.0,17.0,6.0,22.0,,39.0,1.0,76.0,36.0,40.0,32.0,71.0,7.0,,6.0,,5.0,5.0,,,,,45.0,22.0,23.0,,,2.0,45.0,185.0,,,,8.0,6.0,1.0,23.0,,53.0,3.0,,,5.0,,1.0,1.0,1.0,6.0,2.0,15.0,138.0,70.0,74.0,128.0,5.0,7.0,,,484.0,6.0,,,12.0,12.0,5.0,70.0,191.0,,143.0,12.0,5.0,48.0,276.0,1.0,1.0,1.0,9.0,35.0,14.0,39.0,2.0,,,0.0,2.0,8.0,,,5.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,8sf4e56h28v5lx03aw396o445,N. Seufert,Midfielder,10,12.0,10.0,2.0,4.0,32.0,2.0,30.0,,30.0,17.0,13.0,57.0,31.0,2.0,,4.0,,1.0,1.0,,,,,18.0,7.0,11.0,,,5.0,29.0,113.0,,,,11.0,8.0,6.0,11.0,,29.0,6.0,1.0,,3.0,1.0,1.0,3.0,,3.0,6.0,7.0,96.0,67.0,38.0,95.0,1.0,2.0,,,274.0,3.0,,,1.0,4.0,5.0,36.0,121.0,1.0,102.0,3.0,1.0,19.0,170.0,9.0,3.0,1.0,4.0,22.0,6.0,15.0,1.0,,,0.0,,2.0,,3.0,1.0,8.0,1.0,3.0,,5.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,dbsr2s4fnuqr13qdfalxc1ses,J. Sneddon,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,ukqj0t4bc3lqptbbtqob8zu2,S. Vinberg,Defender,22,9.0,1.0,8.0,3.0,4.0,,17.0,,24.0,6.0,18.0,3.0,43.0,1.0,,3.0,,3.0,3.0,,,,,15.0,5.0,10.0,,,1.0,7.0,69.0,,,1.0,6.0,3.0,2.0,12.0,,16.0,1.0,,,3.0,,,,,,,7.0,47.0,19.0,29.0,41.0,2.0,4.0,1.0,,270.0,,,,19.0,4.0,4.0,28.0,70.0,,48.0,6.0,1.0,22.0,114.0,,,,12.0,11.0,11.0,10.0,,,,0.0,1.0,2.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Richmond Kickers,2jpxnxntalvtmq0ci5gt9h990,A. Wintsch,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
