liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Louisville City FC,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,13,30.0,13.0,22.0,7.0,9.0,36.0,2.0,5.0,,290.0,2.0,4.0,384.0,18.0,54.0,9.0,1058.0,15.0,61.0,46.0,24.0,11.0,6.0,28.0,222.0,26.0,166.0,55.0,21.0,16.0,889.0,264.0,26.0,1806.0,873.0,3.0,141.0,849.0,4.0,5.0,5.0,8.0,8.0,40.0,21.0,1326.0,24.0,288.0,29.0,15.0,127.0,,258.0,12.0,25.0,127.0,14.0,1039.0,9.0,4.0,10.0,66.0,11.0,1.0,3.0,514.0,17.0,18.0,18.0,3.0,169.0,109.0,15.0,1.0,3.0,0.0,0.0,4.0,12.0,5.0,,1.0,3.0,9.0,,6.0,6.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,6,,8.0,29.0,34.0,1.0,14.0,8.0,34.0,1.0,402.0,,4.0,471.0,74.0,39.0,4.0,930.0,3.0,73.0,20.0,21.0,6.0,4.0,76.0,61.0,10.0,113.0,26.0,18.0,15.0,769.0,195.0,8.0,1576.0,744.0,2.0,85.0,695.0,5.0,4.0,,2.0,58.0,74.0,19.0,1175.0,21.0,193.0,58.0,11.0,87.0,1.0,274.0,4.0,11.0,139.0,2.0,905.0,3.0,,10.0,66.0,40.0,2.0,2.0,302.0,9.0,12.0,10.0,3.0,161.0,65.0,21.0,2.0,2.0,0.0,1.0,1.0,,,,7.0,,43.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Forward,22,4.0,1.0,4.0,5.0,2.0,8.0,,,,28.0,2.0,4.0,23.0,5.0,14.0,4.0,98.0,4.0,19.0,5.0,9.0,1.0,,5.0,19.0,3.0,20.0,12.0,1.0,3.0,76.0,35.0,5.0,199.0,76.0,,17.0,73.0,1.0,,,3.0,1.0,3.0,3.0,151.0,9.0,38.0,5.0,2.0,16.0,,13.0,4.0,4.0,31.0,,98.0,2.0,,10.0,12.0,,3.0,,57.0,1.0,4.0,3.0,8.0,22.0,26.0,5.0,,0.0,0.0,0.0,1.0,,,,1.0,1.0,13.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36,25.0,25.0,15.0,63.0,36.0,42.0,,9.0,1.0,281.0,3.0,4.0,250.0,104.0,109.0,5.0,872.0,11.0,172.0,82.0,34.0,27.0,15.0,24.0,171.0,14.0,166.0,79.0,30.0,23.0,680.0,295.0,26.0,2455.0,673.0,9.0,168.0,656.0,23.0,3.0,15.0,22.0,33.0,24.0,26.0,1256.0,34.0,213.0,40.0,50.0,116.0,1.0,207.0,5.0,47.0,292.0,20.0,865.0,26.0,3.0,10.0,120.0,41.0,10.0,9.0,435.0,25.0,28.0,9.0,4.0,192.0,188.0,55.0,2.0,6.0,3.0,2.0,1.0,5.0,3.0,5.0,2.0,3.0,4.0,,1.0,2.0,,,,2.0,,4.0,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,Midfielder,12,8.0,5.0,27.0,16.0,16.0,21.0,4.0,20.0,,362.0,2.0,3.0,561.0,30.0,47.0,3.0,1187.0,3.0,63.0,,28.0,1.0,,47.0,149.0,1.0,124.0,36.0,19.0,19.0,1025.0,201.0,9.0,1785.0,1003.0,,115.0,956.0,4.0,5.0,4.0,12.0,15.0,69.0,24.0,1361.0,28.0,335.0,39.0,5.0,144.0,,341.0,7.0,20.0,113.0,2.0,1164.0,8.0,,10.0,50.0,14.0,1.0,,467.0,8.0,9.0,1.0,9.0,162.0,83.0,23.0,4.0,0.0,0.0,0.0,,,,,3.0,,1.0,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,2lkasajm52puoopsfq2mtewru,Jorge González,Forward,9,17.0,11.0,17.0,24.0,11.0,28.0,1.0,3.0,,137.0,1.0,7.0,118.0,49.0,95.0,10.0,461.0,27.0,119.0,60.0,21.0,11.0,10.0,13.0,117.0,17.0,106.0,65.0,16.0,12.0,357.0,208.0,42.0,1368.0,355.0,4.0,91.0,339.0,17.0,3.0,5.0,9.0,16.0,18.0,15.0,744.0,21.0,72.0,15.0,28.0,72.0,,135.0,23.0,22.0,209.0,11.0,459.0,12.0,,10.0,90.0,25.0,2.0,4.0,249.0,13.0,21.0,14.0,5.0,104.0,160.0,25.0,3.0,2.0,2.0,1.0,,5.0,1.0,,1.0,2.0,4.0,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
USA_USL_Championship,2021,Louisville City FC,axfsb5imzg5hgzgyn5w2cqtx,K. Greig,Forward,0,6.0,4.0,1.0,55.0,12.0,16.0,,3.0,1.0,64.0,2.0,,67.0,115.0,54.0,,266.0,4.0,109.0,67.0,30.0,16.0,12.0,4.0,89.0,9.0,82.0,35.0,9.0,18.0,183.0,176.0,23.0,1138.0,151.0,5.0,79.0,180.0,13.0,3.0,13.0,6.0,16.0,3.0,21.0,486.0,30.0,61.0,10.0,29.0,35.0,,52.0,5.0,12.0,204.0,13.0,234.0,5.0,1.0,10.0,95.0,60.0,5.0,5.0,116.0,6.0,18.0,9.0,21.0,83.0,89.0,26.0,,1.0,4.0,2.0,1.0,1.0,,,2.0,5.0,,,,2.0,,,,,,2.0,,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,2b70vt2e23kytcb3vjz9fpw8a,J. Gómez,Defender,42,36.0,5.0,43.0,26.0,14.0,63.0,6.0,24.0,,491.0,2.0,8.0,394.0,51.0,104.0,35.0,1134.0,34.0,130.0,58.0,29.0,10.0,2.0,56.0,220.0,133.0,304.0,129.0,28.0,23.0,883.0,532.0,56.0,2485.0,836.0,2.0,195.0,844.0,6.0,5.0,1.0,9.0,29.0,39.0,28.0,1952.0,29.0,42.0,80.0,16.0,135.0,,381.0,25.0,36.0,284.0,31.0,1078.0,19.0,2.0,10.0,154.0,25.0,9.0,1.0,524.0,27.0,69.0,71.0,1.0,251.0,233.0,39.0,6.0,1.0,1.0,0.0,6.0,89.0,55.0,,5.0,3.0,200.0,32.0,24.0,8.0,,,,3.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,cv8u1u1mvnd89t6sqhlheorth,A. Hoppenot,Forward,29,28.0,15.0,8.0,12.0,14.0,29.0,1.0,5.0,,125.0,1.0,15.0,70.0,19.0,83.0,15.0,378.0,18.0,95.0,68.0,33.0,14.0,6.0,19.0,80.0,41.0,134.0,61.0,16.0,13.0,259.0,255.0,40.0,1335.0,258.0,4.0,100.0,251.0,13.0,3.0,5.0,7.0,3.0,8.0,16.0,691.0,33.0,71.0,26.0,27.0,75.0,2.0,102.0,15.0,26.0,163.0,12.0,375.0,13.0,5.0,10.0,68.0,7.0,6.0,4.0,204.0,19.0,20.0,41.0,17.0,119.0,144.0,29.0,,0.0,4.0,2.0,4.0,,,,1.0,10.0,14.0,4.0,,4.0,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Louisville City FC,dhm85nbmxpnjmtfqqsmj9k6ei,C. Hubbard,Goalkeeper,1,,,,2.0,1.0,,29.0,93.0,,352.0,3.0,,307.0,11.0,1.0,,598.0,,3.0,,27.0,,,214.0,,,167.0,4.0,26.0,22.0,379.0,223.0,,2415.0,245.0,,5.0,280.0,,7.0,,,20.0,99.0,29.0,839.0,27.0,130.0,52.0,,204.0,,116.0,1.0,,16.0,1.0,341.0,,,10.0,13.0,9.0,2.0,,72.0,,5.0,,1.0,219.0,5.0,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,235.0,1.0,76.0,,,,,,,,,,,,,,,50.0,16.0,,24.0,25.0,14.0,3.0,15.0,2.0,,1.0,1.0,1.0,,,,,,
