liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Charlotte Independence,48nvf3vbvt0apyfjecexa65t5,C. Anderson,Goalkeeper,1,,817.0,,115.0,,39.0,,118.0,,,122.0,90.0,,,,247.0,,,62.0,9.0,,118.0,13.0,,93.0,74.0,9.0,,25.0,341.0,10.0,,,3.0,201.0,,10.0,6.0,67.0,3.0,,8.0,10.0,15.0,,10.0,2.0,33.0,74.0,129.0,5.0,,2.0,,1.0,1.0,,23.0,,,,42.0,,6.0,,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,26.0,75.0,,3.0,2.0,6.0,13.0,12.0,12.0,2.0,3.0,46.0,,,1.0,3.0,1.0,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,5o2437unwy8z2k2k2ers86dbd,I. Angking,Midfielder,8,,236.0,2.0,114.0,25.0,41.0,,1.0,1.0,,21.0,63.0,4.0,14.0,1.0,118.0,1.0,1.0,92.0,5.0,4.0,15.0,36.0,,9.0,15.0,3.0,3.0,6.0,154.0,5.0,1.0,1.0,16.0,24.0,,10.0,11.0,11.0,5.0,3.0,17.0,,7.0,,5.0,6.0,33.0,99.0,103.0,1.0,3.0,6.0,3.0,10.0,2.0,2.0,,,,1.0,,3.0,2.0,,3.0,1.0,1.0,,1.0,,3.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,drj13okbc1qm3oivqgex2h9wq,J. Areman,Midfielder,4,17.0,987.0,11.0,408.0,85.0,185.0,1.0,27.0,8.0,7.0,156.0,150.0,26.0,57.0,1.0,413.0,10.0,19.0,305.0,14.0,15.0,84.0,106.0,10.0,78.0,77.0,10.0,23.0,23.0,635.0,15.0,8.0,1.0,104.0,140.0,11.0,10.0,63.0,24.0,16.0,9.0,114.0,3.0,19.0,17.0,15.0,44.0,82.0,325.0,329.0,10.0,18.0,51.0,16.0,60.0,5.0,8.0,2.0,,5.0,6.0,5.0,13.0,5.0,,4.0,1.0,3.0,2.0,1.0,,7.0,,5.0,3.0,,,1.0,1.0,8.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,29me1f2g7vlwo774ta65n4962,R. Baer,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,d29f2kubmo6sc6tgjq8fq52lm,O. Barber,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,bpddvnzqyy1yqrz3m2gorjai,B. Barnes,Goalkeeper,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,dc7eq1xrqk7xwkjujer07zjkl,R. Bocanegra,Midfielder,15,3.0,697.0,5.0,482.0,75.0,208.0,2.0,11.0,4.0,8.0,83.0,238.0,19.0,39.0,2.0,495.0,13.0,6.0,409.0,10.0,7.0,50.0,158.0,11.0,40.0,66.0,8.0,9.0,13.0,615.0,9.0,11.0,2.0,69.0,115.0,6.0,10.0,46.0,36.0,16.0,3.0,83.0,2.0,10.0,3.0,9.0,29.0,147.0,433.0,445.0,14.0,12.0,37.0,10.0,40.0,1.0,9.0,3.0,1.0,1.0,1.0,7.0,7.0,,,3.0,,,,,1.0,3.0,,1.0,6.0,,,,,7.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,d98m4t1zf1x4x5kx67r7oua22,H. Cordova,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Midfielder,17,11.0,464.0,69.0,194.0,29.0,85.0,,20.0,,10.0,91.0,58.0,11.0,43.0,1.0,196.0,3.0,4.0,129.0,6.0,,63.0,10.0,7.0,58.0,23.0,4.0,9.0,16.0,352.0,7.0,1.0,1.0,26.0,91.0,3.0,10.0,23.0,4.0,3.0,3.0,41.0,13.0,7.0,11.0,7.0,8.0,66.0,131.0,133.0,15.0,8.0,18.0,5.0,18.0,3.0,,1.0,,1.0,10.0,9.0,3.0,1.0,,,,,5.0,,,,,10.0,5.0,,,,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Charlotte Independence,36i28drwexthu5ztdvhs01lud,K. George,Midfielder,13,,1196.0,2.0,701.0,89.0,288.0,5.0,16.0,2.0,25.0,119.0,324.0,32.0,82.0,,710.0,31.0,2.0,572.0,18.0,5.0,98.0,205.0,10.0,57.0,84.0,13.0,16.0,41.0,889.0,15.0,15.0,5.0,104.0,218.0,10.0,10.0,88.0,40.0,18.0,2.0,166.0,29.0,20.0,,15.0,53.0,198.0,603.0,612.0,62.0,18.0,78.0,36.0,51.0,2.0,4.0,3.0,1.0,1.0,,7.0,4.0,2.0,,,,,,,,3.0,,,37.0,,,,,14.0,3.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
