liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,6e2uolnuupj3nczn25z7750id,I. Landaverde,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,9k6pgi7u3rj2dqzt8n2nbu0gl,A. Larín,Defender,17,180.0,44.0,5.0,13.0,9.0,1.0,27.0,16.0,9.0,1.0,46.0,,2.0,22.0,5.0,18.0,9.0,,14.0,6.0,2.0,3.0,5.0,86.0,2.0,2.0,14.0,31.0,20.0,8.0,6.0,2.0,17.0,5.0,2.0,8.0,1.0,28.0,28.0,3.0,9.0,8.0,,,2.0,2.0,,,2.0,,,6.0,3.0,5.0,1.0,4.0,,4.0,2.0,3.0,1.0,1.0,,6.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,534sqmpjf39qlhzxczse4p5n9,I. Mancía,Defender,4,90.0,14.0,1.0,1.0,1.0,2.0,2.0,11.0,1.0,1.0,14.0,,3.0,10.0,4.0,2.0,6.0,,1.0,,1.0,,1.0,26.0,1.0,3.0,5.0,7.0,1.0,2.0,2.0,1.0,8.0,4.0,1.0,4.0,,12.0,12.0,3.0,6.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,3.0,4.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,4u6fdzdpg94osw9ulj3t9ovyt,R. Marroquín,Defender,12,13.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,eisjnsvi70sbb7jzta6u8awut,M. Monterroza,Midfielder,21,180.0,78.0,15.0,29.0,4.0,2.0,33.0,32.0,15.0,1.0,80.0,,7.0,56.0,5.0,19.0,15.0,1.0,17.0,19.0,2.0,3.0,4.0,103.0,2.0,7.0,20.0,34.0,38.0,7.0,5.0,1.0,23.0,5.0,2.0,14.0,16.0,59.0,61.0,3.0,16.0,,,1.0,,,,,2.0,,,6.0,,1.0,1.0,3.0,1.0,,1.0,2.0,,,,,2.0,2.0,,,,1.0,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,2wktd6o1xfnsuy8nnxihj2cwl,N. Orellana,Midfielder,6,180.0,75.0,9.0,34.0,4.0,,15.0,34.0,9.0,1.0,81.0,,4.0,64.0,5.0,13.0,20.0,,9.0,11.0,2.0,2.0,4.0,110.0,2.0,2.0,22.0,35.0,51.0,14.0,4.0,1.0,23.0,5.0,2.0,9.0,17.0,64.0,68.0,1.0,9.0,,,,1.0,1.0,,,7.0,,,13.0,1.0,2.0,,5.0,1.0,,2.0,1.0,,2.0,2.0,7.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,32oqu034bllpp4e7nqr4ey6s5,F. Ponce,Midfielder,10,151.0,47.0,14.0,20.0,2.0,2.0,16.0,20.0,7.0,1.0,48.0,2.0,1.0,37.0,4.0,9.0,10.0,1.0,10.0,7.0,2.0,1.0,,66.0,2.0,1.0,7.0,14.0,51.0,2.0,2.0,,9.0,4.0,2.0,5.0,10.0,38.0,39.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,13c4094f5f4456j5o1kqxgtzp,I. Portillo,Midfielder,27,9.0,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,2ved5q40f3ht7e4xdui1flcd1,J. Portillo,Midfielder,11,164.0,31.0,14.0,13.0,1.0,,12.0,14.0,3.0,1.0,31.0,2.0,2.0,27.0,4.0,4.0,9.0,,5.0,4.0,2.0,3.0,3.0,55.0,2.0,,13.0,3.0,67.0,4.0,,,13.0,4.0,2.0,9.0,5.0,27.0,27.0,,9.0,,2.0,,1.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,,1.0,,1.0,2.0,,,1.0,4.0,2.0,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,353t31jjbr7het9rpxxrrvbv9,Ó. Rodriguez,Midfielder,8,20.0,4.0,,,,,3.0,1.0,3.0,,4.0,,,1.0,,3.0,1.0,,1.0,1.0,,,2.0,6.0,1.0,,1.0,2.0,41.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,116ze3r6o220nyfwe0xxwrhed,H. Romero,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Alianza FC,3j3ip45c50zq83qhwlu5zf85,J. Varela,Midfielder,22,54.0,14.0,2.0,6.0,2.0,5.0,8.0,2.0,4.0,,14.0,,4.0,8.0,1.0,6.0,2.0,,5.0,5.0,,,1.0,23.0,2.0,4.0,8.0,8.0,87.0,3.0,,,13.0,1.0,2.0,5.0,2.0,8.0,8.0,5.0,10.0,,,,,,,,2.0,,,3.0,,2.0,,1.0,,,1.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
