root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Passes Own Half,Ground Duels won,Foul Attempted Tackle,Throw Ins to Opposition Player,Appearances,Index,Total Passes,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Tackles,Tackles Lost,Duels,PutThrough/Blocked Distribution,Duels won,Backward Passes,Unsuccessful Passes Opposition Half,Successful Open Play Passes,Tackles Won,Aerial Duels won,Unsuccessful Short Passes,Rightside Passes,Offsides,Time Played,Total Touches In Opposition Box,Aerial Duels lost,Total Losses Of Possession,Successful Short Passes,Open Play Passes,Total Fouls Conceded,Times Tackled,Corners Won,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Forward Passes,Successful Long Passes,Aerial Duels,Duels lost,Touches,Successful Passes Own Half,Clean Sheets,Blocks,Throw Ins to Own Player,Ground Duels,PutThrough/Blocked Distribution Won,Total Fouls Won,Leftside Passes,Unsuccessful Long Passes,Total Clearances,Starts,Recoveries,Ground Duels lost,Assists (Intentional),Goal Assists,Goals Conceded Inside Box,Goals Conceded,Unsuccessful Dribbles,Interceptions,Winning Goal,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Successful Dribbles,Saves made - parried,Goal Kicks,GK Successful Distribution,GK Unsuccessful Distribution,Successful Launches,Unsuccessful Launches,Total Shots,Handballs conceded,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Unsuccessful lay-offs,Successful Crosses & Corners,Successful Crosses open play,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Through balls,Successful Lay-offs,Right Foot Goals,Successful Corners into Box,Foul Won Penalty,Penalties Taken,Attempts from Set Pieces,Penalty Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Clearances Off the Line,Penalties Off Target,Headed Goals,Goalkeeper Smother,Saves made - caught,Second Goal Assists,Hit Woodwork,Goals Conceded Outside Box,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Punches,Drops,Goals from Outside Box,Own Goal Scored,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,cs0ukx1l3r8kdyn8iu26qupyh,C. Acevedo,Goalkeeper,0.0,2.0,,,,,,,,2.0,,,,2.0,10.0,42.0,,,8.0,,,,2.0,,2.0,,6.0,22.0,,2.0,1.0,11.0,,180.0,,,8.0,27.0,24.0,,,,,34.0,2.0,18.0,7.0,2.0,,57.0,32.0,2.0,,,,,1.0,13.0,7.0,2.0,2.0,10.0,,,,,,,,0.0,2.0,2.0,5.0,3.0,,3.0,10.0,12.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,0.0,1.0,,,,,,,,5.0,4.0,,2.0,1.0,10.0,50.0,1.0,,8.0,1.0,3.0,2.0,9.0,,6.0,8.0,4.0,41.0,1.0,2.0,7.0,19.0,,90.0,2.0,2.0,12.0,39.0,49.0,,,1.0,1.0,42.0,32.0,19.0,3.0,4.0,3.0,74.0,11.0,1.0,,7.0,5.0,,1.0,4.0,1.0,4.0,1.0,6.0,1.0,,,,,,1.0,0.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,0.0,1.0,,,,,,,1.0,3.0,4.0,,,1.0,10.0,28.0,3.0,3.0,7.0,,,,5.0,1.0,4.0,9.0,7.0,18.0,,,6.0,7.0,,86.0,1.0,,12.0,21.0,24.0,1.0,1.0,1.0,3.0,21.0,15.0,11.0,,,1.0,43.0,9.0,,,,5.0,,4.0,1.0,1.0,,1.0,4.0,1.0,,,,,,,0.0,,,,,,,,,,,1.0,2.0,1.0,,2.0,,3.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,0.0,3.0,,1.0,,,,1.0,,4.0,5.0,2.0,,3.0,10.0,127.0,,,16.0,,2.0,1.0,16.0,2.0,6.0,8.0,12.0,110.0,1.0,1.0,4.0,56.0,,181.0,2.0,4.0,17.0,105.0,126.0,5.0,1.0,,,111.0,30.0,38.0,6.0,5.0,10.0,139.0,81.0,1.0,1.0,,11.0,,3.0,25.0,12.0,2.0,2.0,7.0,6.0,,,1.0,1.0,,,0.0,,,,,,,,,,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,0.0,4.0,,3.0,,,,,3.0,2.0,13.0,7.0,,4.0,10.0,87.0,15.0,6.0,22.0,2.0,1.0,1.0,35.0,6.0,14.0,22.0,35.0,63.0,,1.0,21.0,9.0,4.0,345.0,19.0,3.0,56.0,65.0,85.0,12.0,8.0,7.0,14.0,65.0,53.0,16.0,,4.0,21.0,151.0,15.0,,,1.0,31.0,1.0,8.0,40.0,1.0,,4.0,9.0,18.0,,,3.0,3.0,7.0,1.0,0.0,,,,,4.0,,,,,,,3.0,1.0,2.0,1.0,,3.0,3.0,,,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,0.0,4.0,,2.0,,,,2.0,,2.0,1.0,2.0,7.0,4.0,10.0,93.0,2.0,,11.0,1.0,1.0,,17.0,1.0,4.0,21.0,11.0,78.0,1.0,3.0,8.0,3.0,,236.0,5.0,2.0,22.0,73.0,89.0,8.0,1.0,,2.0,82.0,48.0,37.0,9.0,5.0,13.0,151.0,34.0,2.0,,32.0,12.0,,,32.0,3.0,4.0,2.0,9.0,11.0,,,,,1.0,5.0,0.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,c2sm93wtigxc9gl3ayobtucph,N. Araújo,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,0.0,2.0,,,1.0,1.0,,1.0,,,3.0,2.0,,2.0,10.0,36.0,1.0,,2.0,,,,9.0,,3.0,11.0,3.0,32.0,,,1.0,12.0,,98.0,1.0,1.0,11.0,30.0,34.0,2.0,3.0,,1.0,34.0,17.0,13.0,4.0,1.0,6.0,55.0,17.0,1.0,,4.0,8.0,,2.0,,1.0,,1.0,6.0,5.0,,,1.0,1.0,2.0,,0.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,0.0,2.0,,,,,,1.0,1.0,2.0,1.0,,,2.0,10.0,44.0,1.0,1.0,7.0,,,,4.0,2.0,1.0,10.0,6.0,37.0,,,5.0,14.0,,87.0,1.0,,11.0,35.0,44.0,,2.0,,1.0,37.0,24.0,9.0,2.0,,3.0,51.0,13.0,,,,4.0,1.0,,11.0,2.0,,1.0,3.0,3.0,,,1.0,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Mexico,Mexico,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,0.0,5.0,,,,,,,,9.0,26.0,3.0,,5.0,10.0,227.0,27.0,12.0,34.0,4.0,10.0,4.0,43.0,8.0,29.0,36.0,52.0,185.0,6.0,3.0,23.0,74.0,,450.0,8.0,2.0,68.0,181.0,215.0,3.0,3.0,8.0,10.0,193.0,123.0,67.0,12.0,5.0,14.0,336.0,84.0,2.0,,4.0,38.0,1.0,13.0,50.0,11.0,5.0,5.0,32.0,12.0,1.0,1.0,5.0,6.0,,6.0,0.0,,,,,3.0,,,,,2.0,4.0,10.0,,7.0,3.0,,14.0,,,,,,1.0,,,12.0,,,4.0,,15.0,31.0,,,,,,,,1.0,,,,,,,,,,,
