liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Gold Star FC Detroit,bpddvnzqyy1yqrz3m2gorjai,B. Barnes,Goalkeeper,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,4.0,12.0,16.0,45.0,,,32.0,2.0,16.0,12.0,1.0,4.0,7.0,17.0,13.0,1.0,,11.0,4.0,11.0,11.0,16.0,4.0,,,,21.0,11.0,6.0,19.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,afar7pz69uhhxaiayy33xpkru,K. Boateng,Defender,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,7.0,22.0,11.0,41.0,,,30.0,4.0,,7.0,,3.0,4.0,20.0,5.0,,,,3.0,8.0,7.0,28.0,,,1.0,1.0,23.0,4.0,1.0,19.0,,,,5.0,,3.0,7.0,,,2.0,2.0,,2.0,1.0,,,1.0,3.0,5.0,,,4.0,,,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,8mjwuanoqxlj0yzcu3r7pa0ic,C. Burris,Defender,0,,1.0,1.0,1.0,10.0,1.0,1.0,70.0,0.0,1.0,,1.0,,1.0,13.0,11.0,43.0,,,19.0,3.0,,6.0,,1.0,5.0,10.0,5.0,,,,3.0,17.0,6.0,19.0,,,,,13.0,5.0,3.0,10.0,,1.0,1.0,1.0,,2.0,10.0,,2.0,,5.0,,,4.0,,1.0,1.0,3.0,10.0,,,5.0,,2.0,1.0,5.0,5.0,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,aulfehu0ll1pop6g78hi76ga,Q. Carey,Midfielder,0,,,1.0,1.0,10.0,,,20.0,0.0,,1.0,,,7.0,7.0,1.0,15.0,,,9.0,1.0,,,,,2.0,7.0,,,,,,3.0,2.0,9.0,,,,,7.0,1.0,,6.0,,,1.0,1.0,,1.0,3.0,,,,2.0,,,,,1.0,2.0,1.0,3.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,1drex4npa8h6scyiyi1bmzalm,Y. Cisse,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,78.0,0.0,,,1.0,,5.0,12.0,9.0,28.0,,,21.0,3.0,,5.0,,2.0,7.0,12.0,2.0,,,,,10.0,9.0,20.0,,,,,12.0,6.0,2.0,9.0,,1.0,,2.0,2.0,,5.0,,,1.0,1.0,,1.0,,,,1.0,1.0,4.0,,,2.0,,,3.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,11.0,26.0,20.0,67.0,,,37.0,19.0,,4.0,,2.0,9.0,25.0,8.0,,,,2.0,25.0,10.0,36.0,,,,,27.0,1.0,,8.0,,,2.0,2.0,2.0,4.0,15.0,,,3.0,3.0,,3.0,3.0,1.0,1.0,,4.0,12.0,6.0,,6.0,,3.0,9.0,9.0,9.0,,,,2.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,5nrz3vmlto5aj8v3muilw7zrp,J. Gatt,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,1.0,,,,8.0,11.0,2.0,29.0,,,15.0,9.0,,2.0,,,5.0,12.0,4.0,,,,,10.0,3.0,14.0,,,,,12.0,,,3.0,,,2.0,3.0,,,8.0,,,3.0,5.0,,2.0,3.0,2.0,,2.0,,5.0,8.0,1.0,7.0,2.0,,3.0,,1.0,,2.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,9ydhmxa7c1m7gha6wn5nuo178,H. Gibbons,Defender,0,,1.0,1.0,1.0,10.0,1.0,1.0,70.0,0.0,1.0,,1.0,,8.0,14.0,9.0,33.0,,,20.0,6.0,,1.0,,1.0,5.0,13.0,1.0,,,,1.0,8.0,6.0,20.0,,,1.0,,14.0,4.0,2.0,8.0,,,,2.0,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,2.0,,,,1.0,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,cacf3tf6r7rssfapgxnr5agdm,R. Green,Forward,0,,,1.0,1.0,10.0,,,28.0,0.0,,1.0,,,4.0,4.0,2.0,12.0,,,7.0,4.0,,1.0,,,3.0,3.0,1.0,,,,1.0,4.0,3.0,7.0,,,,,4.0,1.0,1.0,,,,,,2.0,,3.0,1.0,,,1.0,,,1.0,,,,,3.0,1.0,,1.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Gold Star FC Detroit,3io89sih6is9vbp6ulw7ewcq2,V. Jokic,Midfielder,0,,,1.0,1.0,10.0,,,12.0,0.0,,1.0,,,1.0,4.0,2.0,9.0,,,5.0,1.0,,1.0,,,1.0,4.0,2.0,,,,,4.0,1.0,5.0,,,,,4.0,,,3.0,,,,1.0,,,4.0,,,1.0,3.0,,,2.0,,,,,3.0,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
