liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Tigres UANL,eb5bqq1qjpi4by5jz69yezglx,A. Acosta,Midfielder,27,11.0,745.0,58.0,2.0,3.0,379.0,3.0,80.0,6.0,165.0,8.0,2.0,18.0,8.0,2.0,,3.0,110.0,169.0,28.0,42.0,388.0,3.0,15.0,8.0,303.0,6.0,3.0,60.0,62.0,5.0,61.0,,42.0,8.0,15.0,14.0,606.0,4.0,12.0,9.0,94.0,138.0,3.0,10.0,58.0,1.0,,25.0,5.0,14.0,8.0,9.0,105.0,15.0,6.0,15.0,12.0,,44.0,108.0,319.0,328.0,11.0,2.0,,,,16.0,47.0,12.0,15.0,50.0,4.0,,1.0,,,1.0,6.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,22.0,1214.0,32.0,6.0,5.0,502.0,7.0,127.0,14.0,294.0,5.0,2.0,8.0,3.0,11.0,4.0,6.0,184.0,158.0,22.0,63.0,509.0,2.0,9.0,33.0,413.0,12.0,16.0,71.0,250.0,28.0,95.0,2.0,63.0,14.0,19.0,17.0,819.0,26.0,15.0,9.0,158.0,106.0,37.0,10.0,93.0,5.0,,25.0,10.0,30.0,8.0,29.0,172.0,10.0,16.0,41.0,15.0,,73.0,26.0,431.0,438.0,14.0,3.0,1.0,2.0,1.0,14.0,79.0,8.0,19.0,85.0,1.0,5.0,,2.0,4.0,,6.0,,,,18.0,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4,,1683.0,7.0,,10.0,935.0,1.0,52.0,1.0,219.0,42.0,3.0,91.0,9.0,7.0,5.0,26.0,160.0,614.0,41.0,48.0,971.0,1.0,17.0,1.0,749.0,13.0,8.0,139.0,156.0,2.0,103.0,1.0,70.0,19.0,18.0,36.0,1219.0,,19.0,12.0,93.0,389.0,10.0,10.0,92.0,1.0,,83.0,1.0,17.0,35.0,,154.0,70.0,18.0,,19.0,,36.0,374.0,800.0,832.0,61.0,7.0,,1.0,2.0,30.0,62.0,11.0,39.0,57.0,,,1.0,1.0,,,1.0,,13.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25,15.0,515.0,16.0,7.0,1.0,183.0,14.0,58.0,3.0,89.0,4.0,,6.0,5.0,6.0,2.0,9.0,111.0,55.0,12.0,38.0,185.0,2.0,8.0,22.0,137.0,5.0,8.0,44.0,6.0,5.0,54.0,2.0,26.0,3.0,12.0,5.0,349.0,,14.0,2.0,90.0,29.0,50.0,10.0,61.0,2.0,,4.0,3.0,11.0,16.0,27.0,115.0,2.0,7.0,15.0,14.0,,45.0,92.0,139.0,141.0,25.0,,,,,10.0,54.0,2.0,4.0,45.0,11.0,1.0,,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,d9y2nzwk6kkcejglaa4kxeuvp,Rafael Carioca,Midfielder,5,4.0,1527.0,4.0,23.0,2.0,911.0,,174.0,6.0,407.0,10.0,2.0,22.0,13.0,1.0,5.0,5.0,146.0,466.0,48.0,66.0,955.0,2.0,15.0,27.0,813.0,12.0,3.0,88.0,294.0,16.0,85.0,2.0,135.0,18.0,25.0,28.0,1187.0,22.0,18.0,6.0,148.0,215.0,1.0,10.0,100.0,2.0,,54.0,1.0,24.0,1.0,5.0,154.0,7.0,17.0,25.0,18.0,,49.0,272.0,826.0,867.0,6.0,5.0,,1.0,3.0,27.0,54.0,21.0,22.0,99.0,,1.0,,2.0,5.0,1.0,,,4.0,,14.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29,8.0,1675.0,12.0,26.0,2.0,953.0,1.0,171.0,9.0,499.0,19.0,6.0,36.0,13.0,7.0,5.0,7.0,188.0,362.0,29.0,88.0,976.0,3.0,24.0,10.0,785.0,12.0,13.0,124.0,266.0,28.0,110.0,2.0,98.0,19.0,32.0,25.0,1197.0,3.0,19.0,14.0,140.0,238.0,20.0,10.0,80.0,6.0,,67.0,5.0,27.0,16.0,9.0,163.0,6.0,17.0,11.0,19.0,,76.0,301.0,830.0,852.0,23.0,6.0,2.0,,1.0,21.0,83.0,8.0,11.0,64.0,,1.0,,,2.0,,2.0,,9.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,bhforubddmdvwp9r508bsdoet,J. Estrada,Defender,14,,75.0,2.0,,,24.0,2.0,4.0,1.0,10.0,1.0,,1.0,,,,,15.0,8.0,4.0,6.0,24.0,1.0,1.0,,16.0,,,7.0,,1.0,4.0,,,1.0,2.0,3.0,40.0,,1.0,,7.0,9.0,2.0,10.0,5.0,,,1.0,1.0,,1.0,1.0,8.0,,,,1.0,,3.0,11.0,17.0,17.0,1.0,,,,,3.0,3.0,1.0,1.0,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,cpwrke87vea6lm457ub6w8251,E. Fernández,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,13.0,1466.0,1.0,35.0,,342.0,14.0,107.0,6.0,204.0,,3.0,11.0,2.0,24.0,4.0,30.0,173.0,91.0,3.0,73.0,373.0,2.0,17.0,9.0,265.0,13.0,52.0,84.0,126.0,13.0,92.0,15.0,18.0,16.0,8.0,7.0,596.0,,17.0,5.0,100.0,75.0,78.0,10.0,53.0,28.0,8.0,24.0,6.0,18.0,25.0,21.0,155.0,14.0,17.0,15.0,17.0,2.0,72.0,65.0,259.0,289.0,55.0,4.0,5.0,3.0,1.0,2.0,102.0,1.0,2.0,28.0,1.0,21.0,,10.0,,,,,,,,,3.0,9.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,6.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,,1710.0,1.0,,59.0,345.0,,,,83.0,70.0,2.0,143.0,,,5.0,1.0,152.0,365.0,,4.0,595.0,,,1.0,272.0,13.0,,147.0,130.0,,106.0,,189.0,19.0,,41.0,785.0,,19.0,,4.0,341.0,,10.0,9.0,,,176.0,,2.0,7.0,,12.0,11.0,18.0,,19.0,1.0,2.0,124.0,284.0,448.0,8.0,7.0,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,52.0,208.0,4.0,,16.0,21.0,7.0,30.0,3.0,7.0,42.0,,,,2.0,,,,,,,
