liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,DC United,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,210.0,95.0,8.0,49.0,47.0,20.0,27.0,99.0,,5.0,62.0,3.0,30.0,33.0,32.0,10.0,2.0,2.0,146.0,2.0,32.0,39.0,10.0,33.0,,3.0,2.0,14.0,19.0,65.0,69.0,15.0,,3.0,2.0,3.0,,3.0,2.0,7.0,2.0,5.0,,,12.0,18.0,7.0,,,1.0,4.0,1.0,18.0,,,1.0,6.0,,5.0,2.0,,,5.0,1.0,4.0,2.0,,1.0,,1.0,4.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,9odqxkb5kucctyhjx8t337emt,Q. Amarikwa,Forward,25,30.0,8.0,4.0,5.0,5.0,2.0,3.0,10.0,,,7.0,1.0,3.0,,3.0,1.0,,,16.0,1.0,2.0,5.0,10.0,2.0,,1.0,1.0,1.0,1.0,5.0,7.0,1.0,,,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15,210.0,108.0,6.0,19.0,13.0,80.0,11.0,110.0,,3.0,96.0,3.0,11.0,39.0,9.0,6.0,2.0,2.0,136.0,2.0,9.0,35.0,10.0,17.0,9.0,3.0,2.0,5.0,30.0,97.0,99.0,6.0,3.0,,2.0,,,,,,,,,1.0,5.0,11.0,3.0,,7.0,,,8.0,4.0,,,,2.0,,,,,,2.0,,2.0,,,1.0,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,6k0onvkpo84py83rbc28852ol,F. Brillant,Defender,13,210.0,98.0,2.0,21.0,12.0,73.0,7.0,103.0,,6.0,88.0,3.0,10.0,19.0,3.0,9.0,2.0,7.0,132.0,2.0,8.0,44.0,10.0,16.0,7.0,3.0,2.0,4.0,38.0,88.0,93.0,8.0,5.0,,1.0,,1.0,3.0,2.0,1.0,2.0,1.0,,,4.0,8.0,5.0,1.0,4.0,,,8.0,4.0,,,2.0,2.0,,4.0,,,,1.0,,2.0,,,4.0,1.0,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,82l575a54blgeqlt44q9xu3je,A. Bustamante,Forward,26,143.0,79.0,11.0,29.0,11.0,46.0,4.0,80.0,2.0,,68.0,2.0,5.0,25.0,3.0,4.0,2.0,3.0,93.0,2.0,8.0,19.0,10.0,9.0,,2.0,2.0,4.0,25.0,74.0,75.0,5.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,4.0,7.0,,,1.0,1.0,1.0,4.0,,,,2.0,,,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,8huiai8ptzv19jcgidhyp03x1,R. Canouse,Midfielder,4,20.0,11.0,1.0,4.0,2.0,5.0,,11.0,,,7.0,,2.0,3.0,2.0,3.0,,,14.0,1.0,1.0,3.0,10.0,1.0,,,1.0,,4.0,9.0,9.0,,,,,,,2.0,,1.0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,Midfielder,21,90.0,52.0,10.0,14.0,4.0,36.0,1.0,53.0,,2.0,49.0,2.0,3.0,15.0,2.0,2.0,1.0,1.0,62.0,1.0,9.0,8.0,10.0,9.0,,2.0,1.0,3.0,20.0,49.0,50.0,3.0,2.0,,,,,2.0,,2.0,,,,,,6.0,1.0,,,,,,6.0,,,,2.0,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,35mgbjlnao8d0s85peht48rf9,E. Edwards,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,1qyx65ku5j6sesp9wsp8psrth,L. Jara,Defender,29,165.0,92.0,12.0,43.0,21.0,36.0,10.0,92.0,1.0,3.0,71.0,3.0,14.0,13.0,11.0,18.0,2.0,3.0,117.0,2.0,18.0,40.0,10.0,23.0,,3.0,2.0,12.0,27.0,78.0,78.0,14.0,,,8.0,,1.0,4.0,,1.0,,,,1.0,1.0,9.0,7.0,1.0,3.0,4.0,,5.0,6.0,,,2.0,4.0,,2.0,,,,2.0,,4.0,,,2.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,DC United,bkx6hb7gcdmw1v43o6tmgraad,C. McCann,Midfielder,16,24.0,13.0,4.0,6.0,5.0,7.0,,13.0,,,12.0,1.0,1.0,5.0,3.0,2.0,,,20.0,1.0,1.0,4.0,10.0,3.0,,1.0,1.0,1.0,,12.0,12.0,2.0,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
