liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,CD Guadalajara,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,23,11.0,10.0,2.0,51.0,,7.0,,1.0,2.0,4.0,5.0,5.0,1.0,17.0,5.0,118.0,12.0,2.0,115.0,3.0,10.0,,12.0,2.0,3.0,,135.0,,4.0,8.0,90.0,4.0,123.0,16.0,57.0,2.0,76.0,,2.0,,,20.0,1.0,1.0,164.0,5.0,,1.0,47.0,6.0,3.0,,3.0,2.0,10.0,8.0,7.0,2.0,1.0,130.0,2.0,8.0,0.0,1.0,,,3.0,,5.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,25,11.0,13.0,2.0,32.0,,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,18.0,1.0,81.0,14.0,,74.0,,17.0,1.0,7.0,1.0,1.0,,95.0,3.0,2.0,10.0,90.0,4.0,81.0,11.0,28.0,1.0,30.0,1.0,,,,23.0,4.0,1.0,121.0,5.0,,1.0,52.0,10.0,2.0,1.0,,2.0,10.0,7.0,11.0,1.0,2.0,95.0,1.0,1.0,0.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,b1jej3boquh6utc4u6tg8328k,H. Camberos,Midfielder,26,4.0,1.0,,1.0,,1.0,,,1.0,1.0,3.0,,,2.0,3.0,3.0,2.0,,3.0,1.0,,,3.0,,,,5.0,,1.0,3.0,35.0,1.0,3.0,7.0,2.0,,,,2.0,1.0,1.0,5.0,,1.0,14.0,1.0,,,3.0,1.0,1.0,,,1.0,10.0,,2.0,,,5.0,,4.0,0.0,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,3zrr36fbez8ksgivu7ksfv6ne,D. Campillo,Defender,19,18.0,5.0,2.0,36.0,,1.0,,1.0,3.0,5.0,5.0,6.0,1.0,19.0,8.0,94.0,10.0,,96.0,3.0,15.0,,9.0,2.0,3.0,,110.0,5.0,2.0,12.0,122.0,,100.0,23.0,40.0,,55.0,,2.0,1.0,1.0,13.0,7.0,2.0,145.0,2.0,,1.0,45.0,10.0,4.0,4.0,3.0,3.0,10.0,4.0,4.0,,6.0,104.0,5.0,11.0,0.0,1.0,1.0,,3.0,1.0,11.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,21,13.0,17.0,3.0,25.0,,,,,3.0,11.0,7.0,14.0,,66.0,7.0,155.0,25.0,,152.0,5.0,17.0,,18.0,2.0,28.0,,184.0,2.0,,8.0,180.0,2.0,159.0,20.0,76.0,3.0,120.0,,2.0,,,36.0,3.0,2.0,252.0,3.0,,,39.0,6.0,4.0,,7.0,3.0,10.0,7.0,11.0,3.0,2.0,180.0,1.0,12.0,0.0,1.0,2.0,,4.0,2.0,17.0,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,5vjalgmy5e9xhfdjoeq6kxqwa,C. Cowell,Forward,7,8.0,5.0,,2.0,,,,,3.0,1.0,1.0,,,3.0,6.0,4.0,6.0,,4.0,1.0,1.0,,4.0,2.0,,,10.0,,2.0,2.0,54.0,,4.0,9.0,4.0,,2.0,,,3.0,,12.0,,1.0,27.0,2.0,,1.0,2.0,2.0,3.0,,,3.0,10.0,,6.0,,,10.0,2.0,7.0,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,7h5ljia67tprz9dgap90nbnfu,E. García,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,bacfellhebfxls5mhsg416fpw,A. González,Forward,34,4.0,8.0,1.0,11.0,,7.0,,2.0,3.0,3.0,7.0,,4.0,9.0,3.0,22.0,11.0,,25.0,4.0,11.0,1.0,5.0,2.0,,,36.0,1.0,4.0,4.0,115.0,,25.0,11.0,5.0,,11.0,,3.0,2.0,3.0,12.0,1.0,1.0,51.0,,2.0,,14.0,1.0,3.0,1.0,,3.0,10.0,,11.0,,,33.0,2.0,7.0,1.0,,,,,,2.0,1.0,,,2.0,,,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CD Guadalajara,83ifjcbrq6y33g8qdmi6jwiui,B. González,Defender,5,19.0,22.0,3.0,2.0,,14.0,,2.0,3.0,3.0,14.0,2.0,5.0,31.0,6.0,69.0,18.0,,68.0,6.0,38.0,2.0,5.0,1.0,3.0,,87.0,2.0,7.0,21.0,153.0,5.0,69.0,33.0,16.0,7.0,32.0,,8.0,,,35.0,5.0,1.0,143.0,6.0,3.0,2.0,40.0,13.0,2.0,2.0,,3.0,10.0,1.0,16.0,7.0,3.0,87.0,3.0,12.0,0.0,,1.0,,1.0,,6.0,1.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,,3.0,3.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
