equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
AD Isidro Metapán,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/ad-isidro-metapán/e29381coimf4lo8rx156vzhb0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e29381coimf4lo8rx156vzhb0,e29381coimf4lo8rx156vzhb0,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e29381coimf4lo8rx156vzhb0&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W312c1e251592bdc438bcc6f56183f306d7c6a1857,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=e29381coimf4lo8rx156vzhb0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d4fb9c8f88f5cda44d4470d959f9965c780ff0b3,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=e29381coimf4lo8rx156vzhb0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3235d37f02e501f87b3c5a73a3ce297b6abed970d,AD_Isidro_Metapán
CD Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/cd-olimpia/1vxcqmz5lh9iocbkhfq7ac601,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vxcqmz5lh9iocbkhfq7ac601,1vxcqmz5lh9iocbkhfq7ac601,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1vxcqmz5lh9iocbkhfq7ac601&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W307a961ee68fcbfae2ce2426fa7f837e1b8c3258b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1vxcqmz5lh9iocbkhfq7ac601&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30c8f9ce2932b24ff3a176c00e0eb700925f715c2,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1vxcqmz5lh9iocbkhfq7ac601&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35417546c962dd4d52f7c1c6b713adac25a9b386e,CD_Olimpia
CD Walter Ferretti,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/cd-walter-ferretti/49drlzu5t8uimbs1uci5bebze,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=49drlzu5t8uimbs1uci5bebze,49drlzu5t8uimbs1uci5bebze,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=49drlzu5t8uimbs1uci5bebze&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30cfa364d6f85b390b9be9dc36633952e556e1d7f,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=49drlzu5t8uimbs1uci5bebze&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31ed2f4179097d863759d9a02b424d7d6aa508581,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=49drlzu5t8uimbs1uci5bebze&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W322183e2c272b79fa2e1f729590d882ffa2af09e3,CD_Walter_Ferretti
CD Árabe Unido,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/cd-Árabe-unido/symb3x7i8v247jtown7vfbvn,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=symb3x7i8v247jtown7vfbvn,symb3x7i8v247jtown7vfbvn,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=symb3x7i8v247jtown7vfbvn&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3eeb707ef38449bc54cdc2d11fcd691d045ba96de,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=symb3x7i8v247jtown7vfbvn&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W396b388ec1d26e08f486847f39c86ed2d12256aaa,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=symb3x7i8v247jtown7vfbvn&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3164a5c11e1444d8493197e245fa7f73629e89dd4,CD_Árabe_Unido
CF América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=eu8c408f59yx7egaqossbv25e&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c0e52d6f6f286f82cd68616f97cce47e2b78aa80,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=eu8c408f59yx7egaqossbv25e&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W350594a461123bd6fc42e5eccefbec89173411556,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=eu8c408f59yx7egaqossbv25e&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W338149cffc66c50e8ca55975196513b427ece081e,CF_América
CS Herediano,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/cs-herediano/1fmcyqtq6gm7ju3g6xisk7aw0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1fmcyqtq6gm7ju3g6xisk7aw0,1fmcyqtq6gm7ju3g6xisk7aw0,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W337797d5c8472799c2495f701e3c1c2082d37500f,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32d90959ca2c8014d577b238e9d36167353785183,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38bd92c77ad2873e1ed0ed8316d50b3262c6f3cce,CS_Herediano
CSD Comunicaciones,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/csd-comunicaciones/di07a8qafp5ox30suh1thuq07,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=di07a8qafp5ox30suh1thuq07,di07a8qafp5ox30suh1thuq07,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=di07a8qafp5ox30suh1thuq07&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f276f9864583cd3123d41dcdd7531ced797b1461,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=di07a8qafp5ox30suh1thuq07&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W335b2dc87157c443c2c93958ab210455b06e76f0e,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=di07a8qafp5ox30suh1thuq07&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35f72775206c7199e447c0339e20e8fe11e5b8c33,CSD_Comunicaciones
CSD Municipal,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/csd-municipal/1dqnqxuom6omgjpr2a17gvhk4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1dqnqxuom6omgjpr2a17gvhk4,1dqnqxuom6omgjpr2a17gvhk4,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1dqnqxuom6omgjpr2a17gvhk4&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W372056748e6929ea61f1971c02e3f3bf2ac20d1df,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1dqnqxuom6omgjpr2a17gvhk4&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3da2ce8470a8a1e4a7b97d680d7ab2a08129f17d4,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=1dqnqxuom6omgjpr2a17gvhk4&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c36907aba1ae4206b6e8fc6253950c4ca1ca87c0,CSD_Municipal
Central FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/central-fc/5c8f7ib794aa6mie6xaeayhfv,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5c8f7ib794aa6mie6xaeayhfv,5c8f7ib794aa6mie6xaeayhfv,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=5c8f7ib794aa6mie6xaeayhfv&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W356295c85b7d91b22aea8df0492e0220fa52437c0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=5c8f7ib794aa6mie6xaeayhfv&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a1162d7778c8b9f9665ee1d703f1cf7b2252cf94,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=5c8f7ib794aa6mie6xaeayhfv&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c66fbd1c3c167643cffe6ab8c2cc0e40739e4e60,Central_FC
Club Santos Laguna,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/club-santos-laguna/8yn3l36qkq1fxbw4ufmwyfyt9,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8yn3l36qkq1fxbw4ufmwyfyt9,8yn3l36qkq1fxbw4ufmwyfyt9,5t5h84k58wq1fek7w7hntmcbt,concacaf-champions-cup-2015-2016,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&tmcl=5t5h84k58wq1fek7w7hntmcbt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W308f6ec8eeec3c84e5a4e21afc33e55a7f752ea97,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W308f7fb3ed7b24a30859273fef283ae2a9c8a22e6,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5t5h84k58wq1fek7w7hntmcbt&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b68611fa1899b9e0b5a4223a5d58d028db46abd7,Club_Santos_Laguna
