matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Finals,43772rxlmhxyuwy4gu3xp4esp,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/eu8c408f59yx7egaqossbv25e,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/43772rxlmhxyuwy4gu3xp4esp,28/04/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Finals,434s4ym0t3ke4nj3k3qs182qx,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/434s4ym0t3ke4nj3k3qs182qx,21/04/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Semi-finals,9qxyzlez9fo4l3pftnzy0p8tl,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/eu8c408f59yx7egaqossbv25e,Santos Laguna,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/9qxyzlez9fo4l3pftnzy0p8tl,06/04/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Semi-finals,9qvsuavebp46o1pz0qifqs8o9,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Querétaro,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/ccye1b5fvtq8tzlz0gosyw10b,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/9qvsuavebp46o1pz0qifqs8o9,06/04/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Semi-finals,9qssdkkm4ujehzie0nr9usyqx,Santos Laguna,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/9qssdkkm4ujehzie0nr9usyqx,17/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Semi-finals,9r0fs3s715v0j2jgp85ekm8kp,Querétaro,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/ccye1b5fvtq8tzlz0gosyw10b,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/9r0fs3s715v0j2jgp85ekm8kp,16/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Quarter-finals,8pddj0bfyv7wwwj9x2d97qzft,Salt Lake,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/29zyafx618w7tvp34n53pzwwb,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/8pddj0bfyv7wwwj9x2d97qzft,03/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Quarter-finals,8p8ala3bb45ojd8627o35smax,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/eu8c408f59yx7egaqossbv25e,Sounders,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/3st9rj62b3qnni6uolw0lwaqn,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/8p8ala3bb45ojd8627o35smax,03/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Quarter-finals,8pfv2dvz9owv72bdjbavt0b1l,Santos Laguna,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,Galaxy,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/6qr5y32dthc4dqycckwmfj1si,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/8pfv2dvz9owv72bdjbavt0b1l,02/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
Quarter-finals,8p9ybkhy0osaeze3awo2tx90p,DC United,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/5qw82lpi6fio4fbljihlyyulb,Querétaro,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/teams/view/ccye1b5fvtq8tzlz0gosyw10b,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2015-2016/5t5h84k58wq1fek7w7hntmcbt/match/view/8p9ybkhy0osaeze3awo2tx90p,02/03/2016,2015-2016,Concacaf_Concacaf_Champions_Cup
