liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Minnesota United FC II,5g3yur7k1fvc47hjz5y2zrze,D. Dodson,Defender,12,4.0,9.0,,3.0,17.0,1.0,,7.0,,12.0,,1.0,,3.0,2.0,9.0,,76.0,2.0,,5.0,13.0,11.0,,4.0,5.0,,,2.0,15.0,,50.0,,6.0,123.0,5.0,1.0,66.0,36.0,122.0,10.0,,128.0,172.0,,1.0,,3.0,30.0,3.0,34.0,1.0,7.0,,1.0,10.0,5.0,5.0,12.0,50.0,,20.0,,3.0,5.0,15.0,35.0,83.0,299.0,6.0,,9.0,,6.0,178.0,44.0,14.0,2.0,66.0,1.0,9.0,405.0,35.0,4.0,,4.0,,,,29.0,7.0,,,0.0,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,f2sspwt1mtyf9y3z4xe1csgh6,H. Dotson,Midfielder,31,,15.0,,,7.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,12.0,,,1.0,1.0,,,2.0,1.0,,1.0,2.0,3.0,,17.0,,,45.0,,,28.0,6.0,44.0,10.0,,45.0,52.0,,1.0,,,5.0,,,,,,,2.0,3.0,1.0,2.0,8.0,,8.0,,1.0,,3.0,5.0,15.0,71.0,2.0,,3.0,,3.0,53.0,7.0,5.0,2.0,17.0,,,45.0,11.0,2.0,1.0,,,,,9.0,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,aqqjtiyr2nayy6rjq6wxk6ec4,M. Duggan,Defender,23,2.0,309.0,,,38.0,4.0,,1.0,,26.0,1.0,4.0,,9.0,6.0,22.0,,126.0,1.0,,12.0,30.0,35.0,,4.0,12.0,,,11.0,54.0,,91.0,,15.0,541.0,58.0,8.0,219.0,42.0,574.0,10.0,,599.0,678.0,1.0,1.0,,,67.0,4.0,14.0,,1.0,,2.0,24.0,7.0,12.0,21.0,105.0,,61.0,,23.0,10.0,30.0,51.0,262.0,858.0,32.0,,13.0,,15.0,704.0,76.0,5.0,7.0,382.0,2.0,35.0,984.0,91.0,9.0,2.0,2.0,,,,59.0,1.0,,,0.0,,,,,,,,,,,,,1.0,3.0,,2.0,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,4tengy9p53kcukevpi8s54wh6,F. Emmings,Goalkeeper,32,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,,,2.0,,2.0,,,3.0,5.0,,3.0,,6.0,10.0,,8.0,8.0,,,5.0,,6.0,,,,,,,,,1.0,,2.0,,,,,,,,8.0,20.0,,,,,,10.0,2.0,,,5.0,,2.0,45.0,,,,,1.0,,,,,,,0.0,,,,,1.0,5.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,Defender,40,,54.0,,1.0,14.0,4.0,,1.0,,9.0,,9.0,,4.0,,6.0,,54.0,1.0,,6.0,21.0,17.0,,1.0,6.0,,,3.0,26.0,,127.0,,7.0,272.0,15.0,2.0,81.0,27.0,275.0,10.0,,287.0,322.0,,2.0,,,20.0,3.0,,,,,2.0,10.0,4.0,6.0,14.0,49.0,,28.0,,14.0,11.0,18.0,23.0,128.0,391.0,18.0,,5.0,,5.0,336.0,29.0,5.0,,206.0,1.0,14.0,493.0,46.0,3.0,2.0,,,,,28.0,1.0,,,0.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,98tyw392rp4ow3apn0ygrbtp0,J. Farris,Midfielder,59,5.0,128.0,,3.0,33.0,2.0,,15.0,,26.0,1.0,8.0,,6.0,,23.0,,113.0,4.0,,7.0,21.0,8.0,,14.0,14.0,1.0,2.0,9.0,15.0,,9.0,,12.0,241.0,8.0,2.0,121.0,74.0,245.0,10.0,1.0,249.0,302.0,,2.0,,10.0,34.0,3.0,51.0,,4.0,,1.0,19.0,7.0,14.0,48.0,57.0,,38.0,,5.0,17.0,54.0,42.0,95.0,500.0,11.0,,12.0,,17.0,306.0,51.0,13.0,7.0,133.0,1.0,9.0,716.0,92.0,7.0,1.0,5.0,,1.0,,81.0,15.0,,,2.0,,,,,,,,,,,,,,2.0,7.0,8.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,1795jw1oc3pkthyq0kqexh65m,B. Fischer,Defender,35,9.0,136.0,,11.0,79.0,19.0,4.0,32.0,,66.0,3.0,15.0,,18.0,17.0,57.0,,369.0,4.0,,24.0,82.0,65.0,,22.0,28.0,2.0,,21.0,115.0,,518.0,,41.0,1001.0,72.0,15.0,427.0,178.0,1032.0,10.0,2.0,1073.0,1297.0,,7.0,,8.0,124.0,9.0,81.0,2.0,20.0,,8.0,55.0,13.0,28.0,75.0,268.0,,144.0,4.0,65.0,31.0,93.0,153.0,509.0,1817.0,83.0,,41.0,,41.0,1341.0,218.0,50.0,12.0,655.0,3.0,57.0,2221.0,237.0,14.0,11.0,9.0,,,,154.0,32.0,,,0.0,,,,,,,,,,,,,,1.0,4.0,18.0,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,70hl6xheqod8ldba1obda3gus,B. Galarneault,Defender,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,2ye36bmajaqbiwf8713uocob8,J. Gasho,Defender,46,1.0,11.0,,,9.0,,,2.0,,7.0,,2.0,,,1.0,6.0,,33.0,1.0,,2.0,5.0,2.0,,5.0,4.0,,,2.0,7.0,,9.0,,5.0,35.0,2.0,,18.0,11.0,35.0,10.0,,37.0,54.0,,,,1.0,12.0,1.0,17.0,,1.0,,,8.0,,4.0,12.0,19.0,,11.0,,2.0,4.0,12.0,12.0,25.0,113.0,2.0,,6.0,,5.0,56.0,16.0,,1.0,20.0,,6.0,184.0,23.0,3.0,,1.0,,,,21.0,2.0,,,0.0,,,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,gkmare8n1xiaock2a8qkrg2c,J. Grossman,Midfielder,58,,1.0,,,,,,,,1.0,,,,,,1.0,,4.0,,,,,,,,1.0,,,1.0,2.0,,1.0,,,5.0,,,4.0,,5.0,10.0,,5.0,7.0,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,5.0,10.0,,,,,1.0,7.0,2.0,,,1.0,,,8.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,3ybnbzd94ggt62wtqhtnbb1be,C. Harvey,Midfielder,67,,27.0,,,13.0,5.0,1.0,,,7.0,,5.0,,4.0,,6.0,,40.0,1.0,,3.0,2.0,2.0,1.0,9.0,3.0,,2.0,4.0,3.0,3.0,23.0,2.0,6.0,81.0,4.0,,38.0,25.0,80.0,10.0,,85.0,96.0,,,,4.0,14.0,1.0,,,1.0,2.0,3.0,6.0,4.0,3.0,18.0,16.0,1.0,14.0,1.0,1.0,7.0,22.0,13.0,26.0,151.0,5.0,3.0,2.0,2.0,7.0,101.0,14.0,6.0,3.0,47.0,,,208.0,36.0,,2.0,,,,,31.0,,0.0,3.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,658tknyb70yhkx52dg4ttngus,A. Heckenlaible,Midfielder,47,1.0,5.0,,,8.0,,,2.0,,7.0,1.0,,,2.0,,6.0,,20.0,,,,,1.0,,6.0,7.0,,,1.0,,,7.0,,4.0,24.0,,,18.0,15.0,24.0,10.0,,24.0,31.0,,3.0,,5.0,8.0,1.0,5.0,1.0,3.0,,,5.0,2.0,7.0,10.0,7.0,,8.0,,,2.0,12.0,7.0,4.0,63.0,2.0,,,,3.0,31.0,9.0,7.0,1.0,7.0,,,108.0,20.0,1.0,,1.0,,,,18.0,2.0,,,0.0,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,5y8og21f6hneu6r6fpt7aw7x0,A. Heiden,Goalkeeper,62,,8.0,,,,,,,,3.0,,,,,1.0,3.0,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,3.0,,,18.0,2.0,,,,11.0,10.0,,20.0,12.0,,,9.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,10.0,26.0,,,,,,21.0,,,,20.0,,1.0,90.0,,,,,6.0,,,,,,,0.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,br4cvbc1kyb7rzqe9rpbbbxn8,O. Herrera,Goalkeeper,63,,,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,10.0,,1.0,,,,4.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,6.0,,,,,,1.0,,,,1.0,,,45.0,,,,,1.0,,,,,,,0.0,,,,,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,a1rc6kukly42y5j5smz3w72tw,T. Ibsais,Midfielder,48,,66.0,,1.0,35.0,3.0,,14.0,,25.0,3.0,3.0,,8.0,5.0,21.0,,115.0,,,9.0,17.0,9.0,,3.0,16.0,1.0,2.0,9.0,9.0,,57.0,,22.0,245.0,12.0,,144.0,86.0,253.0,10.0,,257.0,315.0,,5.0,,1.0,36.0,4.0,61.0,,3.0,,2.0,28.0,5.0,16.0,18.0,62.0,,41.0,,6.0,5.0,26.0,53.0,110.0,519.0,14.0,,14.0,,14.0,319.0,59.0,10.0,2.0,113.0,,3.0,784.0,67.0,6.0,1.0,,,,,53.0,14.0,,,0.0,,,,,,,,,,,,,,3.0,7.0,16.0,,,1.0,,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1,,15.0,,,1.0,,,,,2.0,,,,,9.0,2.0,,26.0,,,5.0,10.0,3.0,,,5.0,,,,24.0,,31.0,,,57.0,30.0,,13.0,,58.0,10.0,,87.0,74.0,,,35.0,,41.0,,,,,,,,1.0,5.0,,26.0,,2.0,,1.0,,,2.0,67.0,149.0,1.0,,,,,113.0,16.0,,,74.0,2.0,10.0,376.0,2.0,,,,21.0,,,1.0,,,,0.0,1.0,1.0,6.0,1.0,2.0,6.0,5.0,,4.0,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,dmeyu5u98jwawdkmyv3a0vi8k,O. Kelly,Goalkeeper,61,,17.0,,,,,,,,9.0,,,,,7.0,7.0,,21.0,,,3.0,9.0,2.0,,,3.0,,,,20.0,,22.0,,,41.0,10.0,,5.0,,28.0,10.0,,51.0,43.0,,,37.0,,31.0,2.0,,,,,,,,3.0,,20.0,,,,,,,,32.0,107.0,,,,,,71.0,11.0,,,46.0,,14.0,270.0,,,,,20.0,,,,,,,0.0,,3.0,4.0,,4.0,8.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,69h930ebovyl7rut5dz4r2iok,M. Khan,Midfielder,36,3.0,59.0,,9.0,65.0,15.0,2.0,12.0,5.0,29.0,,9.0,,8.0,1.0,25.0,,141.0,2.0,14.0,10.0,13.0,9.0,21.0,27.0,13.0,2.0,7.0,6.0,16.0,,72.0,,8.0,255.0,23.0,,178.0,82.0,265.0,10.0,,278.0,332.0,3.0,8.0,,11.0,62.0,4.0,3.0,1.0,16.0,,7.0,28.0,20.0,13.0,53.0,68.0,1.0,73.0,1.0,8.0,17.0,61.0,52.0,133.0,577.0,16.0,1.0,16.0,,18.0,346.0,83.0,22.0,17.0,111.0,1.0,5.0,891.0,134.0,20.0,8.0,11.0,,2.0,,118.0,28.0,0.0,1.0,0.0,,,,,,,,,,,,,2.0,5.0,3.0,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,d3456pq0j1inb26jyfxu5ak15,M. Kmeť,Defender,18,5.0,11.0,,1.0,9.0,7.0,,4.0,,4.0,,,,2.0,3.0,3.0,,43.0,2.0,1.0,3.0,8.0,2.0,1.0,6.0,3.0,,,4.0,5.0,,53.0,,4.0,104.0,10.0,1.0,72.0,14.0,105.0,10.0,,114.0,131.0,,1.0,,3.0,15.0,1.0,25.0,1.0,2.0,,4.0,4.0,2.0,3.0,15.0,26.0,,10.0,,1.0,3.0,17.0,21.0,62.0,217.0,3.0,,3.0,,10.0,140.0,23.0,3.0,3.0,47.0,1.0,5.0,241.0,27.0,,3.0,5.0,,,,24.0,5.0,,,0.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,dcvb5vfbftkn8ebph5401lz4k,T. Leonard,Defender,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,Defender,13,2.0,82.0,,2.0,17.0,9.0,1.0,10.0,,7.0,,4.0,,1.0,,6.0,,52.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,,,6.0,9.0,1.0,9.0,,7.0,162.0,14.0,1.0,104.0,53.0,166.0,10.0,1.0,176.0,196.0,,6.0,,3.0,10.0,1.0,22.0,1.0,6.0,2.0,5.0,11.0,2.0,4.0,14.0,30.0,,19.0,1.0,2.0,5.0,15.0,21.0,62.0,305.0,3.0,2.0,6.0,,11.0,206.0,40.0,16.0,4.0,74.0,,2.0,330.0,34.0,4.0,4.0,2.0,,,,31.0,12.0,1.0,1.0,0.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,1gmj4ge2sog221wqkmap8kidw,A. Martinez,Forward,50,2.0,98.0,,8.0,61.0,19.0,2.0,3.0,,30.0,,18.0,,18.0,,27.0,,140.0,4.0,,12.0,17.0,3.0,,40.0,19.0,2.0,14.0,11.0,3.0,1.0,82.0,,16.0,299.0,11.0,3.0,198.0,110.0,309.0,10.0,2.0,310.0,366.0,,8.0,,17.0,37.0,3.0,2.0,,10.0,1.0,10.0,22.0,18.0,19.0,87.0,57.0,,67.0,,6.0,28.0,105.0,54.0,77.0,597.0,24.0,1.0,4.0,,21.0,367.0,43.0,41.0,22.0,114.0,1.0,1.0,1128.0,172.0,6.0,9.0,2.0,,,,148.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,9.0,7.0,,,,,4.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Minnesota United FC II,cz98wcy8nq9hqncb2z33p4hec,D. Mawing,Defender,51,1.0,121.0,,4.0,20.0,,,,,38.0,,2.0,1.0,12.0,7.0,33.0,,90.0,1.0,,12.0,29.0,23.0,,2.0,16.0,,,8.0,35.0,,238.0,,6.0,487.0,32.0,11.0,149.0,39.0,503.0,10.0,1.0,519.0,578.0,,1.0,2.0,,37.0,5.0,5.0,1.0,1.0,,,13.0,7.0,16.0,13.0,75.0,,28.0,,8.0,5.0,25.0,40.0,196.0,701.0,20.0,,9.0,,10.0,594.0,46.0,8.0,1.0,371.0,1.0,20.0,1148.0,53.0,7.0,,1.0,2.0,,,33.0,,,,0.0,,,,,,,,,,,,,,4.0,4.0,3.0,,,,,,,,1.0,,1.0,,,
