root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,2rixwwb4s3x4dy9e1408j572s,M. Blanken,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,5lxi63kpy06psvs7uxj0zpqms,D. Casper,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,97pyks6852qwzuph9heltqcfe,A. Cicilia,Forward,0,38.0,1.0,23.0,9.0,19.0,13.0,1.0,4.0,5.0,1.0,2.0,14.0,3.0,2.0,,14.0,1.0,3.0,10.0,10.0,88.0,41.0,1.0,1.0,26.0,,12.0,4.0,,8.0,1.0,35.0,5.0,28.0,15.0,6.0,3.0,29.0,2.0,1.0,3.0,10.0,,8.0,11.0,11.0,4.0,,9.0,9.0,11.0,258.0,7.0,3.0,15.0,3.0,24.0,3.0,,43.0,0.0,1.0,1.0,4.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,,3.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,bsxcrox8f6mk3fq3j2451fpxw,Dangemir Cicilia,Midfielder,0,18.0,,14.0,3.0,3.0,3.0,,2.0,1.0,,3.0,8.0,1.0,3.0,,1.0,,1.0,10.0,8.0,33.0,18.0,,,14.0,,6.0,,,1.0,,9.0,,3.0,4.0,2.0,1.0,5.0,1.0,,,2.0,,,3.0,1.0,1.0,,,,6.0,90.0,1.0,1.0,3.0,2.0,11.0,,,6.0,,,0.0,1.0,,,,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,em1xu86jerb5by7czzudnmz2s,Denyor Cicilia,Goalkeeper,0,70.0,,58.0,39.0,,1.0,,4.0,1.0,,7.0,22.0,4.0,7.0,,1.0,,1.0,10.0,,172.0,133.0,,,105.0,,83.0,,,,,29.0,,,28.0,,4.0,2.0,,,,2.0,,,24.0,18.0,,,,,76.0,360.0,33.0,4.0,3.0,,75.0,1.0,,3.0,,,0.0,,,,,8.0,10.0,30.0,27.0,,3.0,,,,,,,,,,1.0,,,,,,,53.0,56.0,,14.0,5.0,9.0,9.0,,14.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,64tkj29gzx5wal4j5jkx734t0,J. Clara,Midfielder,0,2.0,,1.0,1.0,2.0,,,,,,,1.0,2.0,,,,,1.0,10.0,,7.0,2.0,,,1.0,2.0,,2.0,,,,2.0,,2.0,1.0,,,3.0,,,,1.0,,,2.0,,,,2.0,,1.0,3.0,,2.0,1.0,,1.0,,1.0,3.0,,,0.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,134vdcpi3emmk5cr0z1j8f84,M. Dishmey,Midfielder,0,10.0,,7.0,3.0,1.0,3.0,,1.0,,,,5.0,2.0,,,,,,10.0,4.0,17.0,10.0,,,7.0,2.0,3.0,1.0,,,,6.0,,1.0,3.0,,,2.0,,,,1.0,,1.0,4.0,,,,1.0,,3.0,31.0,2.0,2.0,1.0,,6.0,,,2.0,,,0.0,,,1.0,1.0,,,1.0,,,1.0,,,1.0,2.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,8t986drx07cgk0t2j863diolw,N. Gerardo-Felicia,Midfielder,0,55.0,,40.0,7.0,16.0,12.0,4.0,6.0,1.0,1.0,4.0,20.0,4.0,4.0,,5.0,,5.0,10.0,16.0,107.0,55.0,1.0,1.0,40.0,1.0,20.0,3.0,,10.0,,40.0,4.0,20.0,15.0,5.0,3.0,28.0,3.0,,2.0,12.0,,9.0,13.0,12.0,6.0,2.0,6.0,4.0,20.0,286.0,13.0,4.0,13.0,3.0,37.0,2.0,1.0,33.0,,,0.0,1.0,,,,1.0,1.0,3.0,3.0,,,1.0,1.0,,3.0,1.0,,,4.0,4.0,4.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,6mdc3sgndh5xy0bogwwm4a2ac,Q. Hoeve,Forward,0,30.0,1.0,23.0,6.0,5.0,6.0,,1.0,5.0,,3.0,20.0,2.0,3.0,,6.0,,5.0,10.0,12.0,65.0,35.0,,1.0,28.0,,8.0,1.0,,4.0,,18.0,1.0,6.0,7.0,3.0,2.0,15.0,,1.0,3.0,10.0,,9.0,7.0,8.0,,,2.0,1.0,9.0,180.0,4.0,2.0,15.0,,28.0,3.0,,21.0,1.0,0.0,0.0,3.0,1.0,,,,,,1.0,,2.0,1.0,,,1.0,,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bonaire,Bonaire,6mfj3r3cqu0nc1z8lwrrxnxg4,S. Jimenez,Midfielder,0,19.0,,13.0,6.0,8.0,5.0,,3.0,,,5.0,6.0,3.0,5.0,,,,1.0,10.0,4.0,33.0,19.0,2.0,,13.0,1.0,7.0,4.0,,2.0,,13.0,,8.0,6.0,,2.0,12.0,1.0,,,4.0,,2.0,5.0,4.0,1.0,,4.0,,5.0,155.0,5.0,3.0,4.0,,12.0,,,12.0,,,0.0,,,,,1.0,,1.0,1.0,2.0,,,,,2.0,,,,3.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
