liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,North Texas SC,3sm6srzig957fdn96ta68nmne,D. Rodríguez,Midfielder,8,1020.0,1.0,6.0,,2.0,410.0,6.0,96.0,236.0,2.0,2.0,8.0,11.0,13.0,2.0,17.0,148.0,118.0,12.0,67.0,2.0,419.0,10.0,11.0,10.0,339.0,9.0,17.0,75.0,84.0,31.0,73.0,3.0,77.0,13.0,23.0,16.0,610.0,19.0,7.0,,89.0,96.0,27.0,10.0,43.0,4.0,5.0,19.0,3.0,8.0,109.0,3.0,11.0,19.0,,49.0,143.0,,2.0,335.0,344.0,20.0,2.0,8.0,66.0,4.0,11.0,40.0,1.0,3.0,8.0,1.0,10.0,9.0,,21.0,,1.0,,1.0,14.0,7.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,9og9as71wh3x0k37drshwisid,O. Romero,Midfielder,7,920.0,2.0,10.0,1.0,3.0,408.0,7.0,114.0,217.0,1.0,2.0,19.0,8.0,9.0,1.0,3.0,163.0,120.0,20.0,71.0,,417.0,9.0,20.0,8.0,303.0,8.0,13.0,90.0,88.0,12.0,98.0,5.0,49.0,10.0,17.0,16.0,604.0,20.0,11.0,3.0,100.0,128.0,24.0,10.0,57.0,4.0,24.0,20.0,9.0,12.0,112.0,2.0,9.0,20.0,,52.0,87.0,,3.0,319.0,327.0,12.0,,14.0,55.0,6.0,8.0,48.0,16.0,2.0,15.0,1.0,10.0,2.0,,12.0,,,8.0,2.0,24.0,8.0,,3.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,7ikyepg9p74vgu19f7x4igokq,K. Rosas,Defender,62,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,77k3k995qk253v3ed6z82dch6,Z. Schawl,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,Midfielder,31,967.0,8.0,9.0,1.0,1.0,267.0,5.0,68.0,120.0,6.0,3.0,8.0,5.0,5.0,1.0,13.0,168.0,81.0,18.0,65.0,1.0,271.0,8.0,26.0,22.0,185.0,11.0,11.0,73.0,42.0,9.0,66.0,5.0,56.0,10.0,11.0,14.0,513.0,19.0,14.0,,127.0,72.0,36.0,10.0,60.0,6.0,13.0,14.0,6.0,17.0,146.0,7.0,12.0,19.0,,73.0,89.0,,1.0,195.0,198.0,19.0,1.0,14.0,86.0,4.0,16.0,54.0,5.0,9.0,7.0,,3.0,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,1.0,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,czu9f4sxl5hpe05isdexmiy2,B. Servania,Midfielder,18,360.0,,,,,226.0,,29.0,106.0,,1.0,4.0,5.0,2.0,1.0,3.0,49.0,108.0,7.0,19.0,,234.0,,8.0,6.0,191.0,1.0,2.0,23.0,77.0,6.0,25.0,,26.0,4.0,6.0,2.0,306.0,4.0,4.0,2.0,38.0,71.0,6.0,10.0,21.0,,20.0,5.0,3.0,1.0,44.0,2.0,2.0,4.0,,20.0,57.0,,,204.0,211.0,6.0,3.0,2.0,23.0,5.0,1.0,18.0,1.0,,1.0,,3.0,2.0,,4.0,,,,,4.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,North Texas SC,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,Forward,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,6oiw36q8fyktz9b7y86cxrqzu,J. Sosa,Forward,64,11.0,1.0,1.0,,,3.0,,2.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,3.0,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,,6.0,1.0,,,2.0,1.0,,10.0,,,,,,,3.0,,1.0,1.0,,2.0,,,,2.0,2.0,1.0,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,93fe6vm0vvdxwnr4er126knl6,M. Sosa,Forward,53,4.0,,1.0,,,3.0,,,1.0,,,,,,,,2.0,1.0,,1.0,,3.0,,,,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,5.0,1.0,,,,,,10.0,,,1.0,,,,,,,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,cv6hc8tikw5u6l56j02rfqaga,T. Tessmann,Midfielder,45,896.0,2.0,7.0,,1.0,447.0,6.0,75.0,186.0,7.0,2.0,30.0,2.0,12.0,2.0,14.0,158.0,175.0,24.0,66.0,,455.0,1.0,15.0,14.0,317.0,11.0,20.0,96.0,123.0,9.0,74.0,5.0,65.0,9.0,12.0,25.0,636.0,16.0,4.0,2.0,94.0,131.0,13.0,10.0,60.0,8.0,42.0,11.0,12.0,7.0,120.0,10.0,13.0,16.0,,46.0,126.0,,1.0,351.0,359.0,26.0,2.0,12.0,60.0,12.0,5.0,48.0,3.0,2.0,6.0,1.0,2.0,,,1.0,,3.0,2.0,,3.0,,2.0,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,15u77805jfw5hptc2cez3elbe,S. Wilson,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,eo9ax6t04mzih64vi3d717bv9,K. Zobeck,Goalkeeper,30,450.0,,,2.0,,91.0,,,4.0,3.0,,22.0,,,,,24.0,111.0,1.0,,,137.0,,,,102.0,3.0,,22.0,33.0,,17.0,,58.0,5.0,,5.0,198.0,5.0,,,2.0,54.0,,10.0,3.0,,13.0,1.0,1.0,,3.0,5.0,3.0,5.0,,,50.0,,,83.0,115.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,54.0,4.0,3.0,,2.0,8.0,6.0,13.0,,2.0,11.0,,,,,,,,
