liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,New York City Football Club,6nvi3m06o96k6zv97p8veqwru,K. Acito,Defender,45,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,2.0,2.0,,,4.0,,1.0,,,1.0,,,2.0,,3.0,3.0,1.0,4.0,1.0,3.0,5.0,,3.0,,2.0,9.0,,,,,2.0,2.0,0.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,1kuo66geyyz9gu2n39w0bvr4k,J. Arroyave,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,6sf0pdlzomnt3e1hlc4twyv4k,D. Baiera,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,cwyml9l4tfvb4ceh8tv3au0wk,M. Carrizo,Midfielder,29,1.0,,2.0,1.0,5.0,,1.0,,,2.0,1.0,,2.0,2.0,,,,,1.0,,,2.0,2.0,,2.0,,4.0,,1.0,2.0,1.0,2.0,,,5.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,awp96m6ocmikoaymrrq3wps0k,N. Cavallo,Defender,2,2.0,16.0,17.0,9.0,24.0,39.0,2.0,3.0,3.0,13.0,7.0,1.0,1.0,86.0,8.0,32.0,1.0,,,,,73.0,35.0,40.0,72.0,10.0,176.0,,22.0,88.0,2.0,75.0,1.0,13.0,129.0,1.0,2.0,3.0,8.0,6.0,10.0,0.0,4.0,2.0,2.0,1.0,8.0,,5.0,1.0,,2.0,1.0,,3.0,1.0,6.0,5.0,4.0,7.0,,,,,,1.0,,,,,,3.0,6.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,30vlwe98cix2oo2jdwvig5yj8,Arnau Farnós,Forward,87,2.0,21.0,9.0,4.0,43.0,10.0,2.0,2.0,2.0,9.0,4.0,1.0,9.0,60.0,2.0,21.0,1.0,,1.0,1.0,,53.0,41.0,14.0,53.0,1.0,91.0,1.0,14.0,61.0,2.0,54.0,8.0,7.0,80.0,2.0,,1.0,8.0,1.0,6.0,0.0,,,,,5.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,4.0,,,,,1.0,1.0,,,2.0,,5.0,,2.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,20.0,8.0,,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,eg5xrgue41p7yq97ge9iri99m,N. Fernández,Midfielder,7,2.0,9.0,17.0,6.0,23.0,7.0,2.0,1.0,1.0,14.0,5.0,,11.0,34.0,7.0,10.0,,1.0,1.0,,,23.0,14.0,12.0,26.0,1.0,93.0,2.0,27.0,37.0,2.0,26.0,6.0,11.0,64.0,7.0,,1.0,16.0,2.0,10.0,0.0,3.0,2.0,1.0,4.0,11.0,,,2.0,2.0,1.0,,,,3.0,,1.0,4.0,3.0,,3.0,,,,1.0,,,,,1.0,2.0,9.0,1.0,1.0,1.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,aptoieegoddeipkyxpbptad7u,C. Flax,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New York City Football Club,8jcyfhvczj2dw1gmxrmna2609,M. Freese,Goalkeeper,49,1.0,,1.0,1.0,,11.0,1.0,1.0,1.0,,,,11.0,23.0,12.0,4.0,,,,,,19.0,1.0,20.0,17.0,,90.0,,6.0,26.0,,21.0,,5.0,43.0,,3.0,5.0,1.0,4.0,,0.0,1.0,,1.0,,,,,,,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2.0,,4.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,
USA_US_Open_Cup,2026,New York City Football Club,3dt4cojmf1ahkayoeob2ryl4a,T. Gray,Defender,24,2.0,15.0,10.0,3.0,22.0,32.0,2.0,3.0,3.0,6.0,2.0,1.0,32.0,78.0,3.0,2.0,2.0,,,2.0,2.0,65.0,31.0,37.0,60.0,14.0,180.0,1.0,23.0,81.0,,66.0,2.0,15.0,113.0,2.0,5.0,9.0,15.0,2.0,6.0,0.0,4.0,3.0,1.0,1.0,7.0,,1.0,2.0,1.0,2.0,,,6.0,,,3.0,4.0,,,,,,,,,1.0,3.0,,,3.0,4.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,12.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
