liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Minnesota United FC,7jcp2lm8e7pdc6k8zigfjf7x1,J. Greguš,Midfielder,8,55.0,15.0,404.0,5.0,284.0,14.0,5.0,509.0,621.0,74.0,13.0,40.0,26.0,22.0,8.0,69.0,15.0,66.0,2.0,11.0,11.0,166.0,23.0,9.0,772.0,11.0,6.0,468.0,443.0,2.0,5.0,403.0,7.0,7.0,3.0,58.0,32.0,88.0,147.0,15.0,6.0,6.0,42.0,5.0,144.0,4.0,1.0,149.0,7.0,51.0,8.0,1.0,58.0,9.0,25.0,12.0,15.0,,,0.0,17.0,4.0,4.0,7.0,7.0,7.0,,9.0,,,,1.0,,1.0,6.0,6.0,,1.0,,,,1.0,,1.0,8.0,,,2.0,1.0,7.0,,5.0,9.0,,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,5cveiae53ksrodojo0ssviz1l,N. Hansen,Midfielder,11,36.0,13.0,111.0,3.0,89.0,7.0,18.0,153.0,263.0,62.0,5.0,6.0,29.0,11.0,2.0,43.0,6.0,42.0,12.0,12.0,4.0,23.0,19.0,10.0,462.0,6.0,11.0,153.0,111.0,1.0,5.0,105.0,3.0,2.0,3.0,45.0,40.0,91.0,25.0,13.0,8.0,39.0,22.0,3.0,35.0,1.0,,50.0,3.0,43.0,4.0,,28.0,5.0,14.0,3.0,5.0,0.0,1.0,0.0,8.0,8.0,8.0,8.0,3.0,1.0,2.0,7.0,,,,,,,3.0,4.0,,4.0,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,,8.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
USA_MLS,2021,Minnesota United FC,abmg1ps5i7uo3p08vpnvqdr6x,J. Hayes,Midfielder,5,35.0,15.0,218.0,5.0,137.0,15.0,13.0,257.0,356.0,89.0,10.0,11.0,39.0,17.0,8.0,46.0,10.0,38.0,6.0,11.0,18.0,82.0,13.0,14.0,523.0,3.0,11.0,255.0,219.0,,7.0,208.0,11.0,1.0,,35.0,50.0,67.0,64.0,15.0,8.0,5.0,39.0,1.0,68.0,7.0,,79.0,8.0,76.0,6.0,3.0,40.0,7.0,37.0,12.0,6.0,,,0.0,2.0,3.0,2.0,3.0,2.0,,,3.0,,,,,,,4.0,2.0,,1.0,,,,,,,13.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,Midfielder,23,106.0,27.0,356.0,10.0,284.0,14.0,26.0,508.0,762.0,172.0,23.0,7.0,49.0,62.0,7.0,174.0,27.0,111.0,12.0,11.0,11.0,114.0,73.0,21.0,1794.0,5.0,48.0,467.0,397.0,4.0,21.0,390.0,2.0,2.0,8.0,100.0,97.0,188.0,154.0,27.0,4.0,103.0,75.0,8.0,70.0,9.0,4.0,110.0,6.0,99.0,12.0,2.0,33.0,23.0,50.0,35.0,17.0,3.0,4.0,2.0,25.0,6.0,8.0,6.0,2.0,1.0,14.0,18.0,,4.0,,2.0,,,30.0,34.0,,24.0,,7.0,7.0,1.0,1.0,1.0,27.0,5.0,2.0,1.0,2.0,58.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,Midfielder,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,14,59.0,20.0,466.0,3.0,150.0,9.0,1.0,573.0,716.0,77.0,19.0,55.0,17.0,21.0,4.0,30.0,20.0,93.0,1.0,11.0,12.0,330.0,33.0,4.0,1271.0,34.0,6.0,555.0,480.0,1.0,2.0,425.0,9.0,11.0,3.0,62.0,23.0,97.0,129.0,20.0,7.0,15.0,54.0,1.0,236.0,3.0,,178.0,26.0,44.0,1.0,1.0,87.0,13.0,27.0,8.0,32.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,50.0,,,3.0,,1.0,,,,,,3.0,,5.0,,2.0,2.0,1.0,,,14.0,,,,3.0,8.0,,,,,,3.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,Defender,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,5yyrabe9a0d6d0awg0p3qqrpx,F. Langsdorf,Forward,27,3.0,1.0,8.0,,7.0,,,11.0,18.0,9.0,,,2.0,2.0,,3.0,,3.0,,59.0,1.0,2.0,5.0,1.0,32.0,,3.0,11.0,8.0,,,8.0,1.0,,,2.0,5.0,5.0,6.0,1.0,1.0,4.0,4.0,,,,,2.0,,4.0,,,3.0,,2.0,1.0,1.0,,,0.0,2.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,8rjgpjjq3jva18pvh0i74cbf9,R. Lod,Midfielder,17,84.0,24.0,481.0,20.0,390.0,25.0,59.0,580.0,965.0,246.0,23.0,8.0,115.0,59.0,11.0,130.0,27.0,89.0,31.0,11.0,36.0,103.0,51.0,33.0,1904.0,5.0,39.0,568.0,491.0,4.0,9.0,483.0,21.0,,15.0,88.0,154.0,228.0,90.0,24.0,2.0,116.0,92.0,22.0,138.0,15.0,2.0,222.0,9.0,195.0,24.0,1.0,97.0,22.0,80.0,24.0,11.0,7.0,2.0,5.0,12.0,9.0,15.0,10.0,8.0,2.0,8.0,26.0,,8.0,,1.0,,1.0,18.0,24.0,2.0,25.0,,9.0,9.0,2.0,2.0,4.0,20.0,1.0,1.0,2.0,2.0,49.0,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
USA_MLS,2021,Minnesota United FC,5ilknb2ld7n1i4ylo7jdlzf8p,J. McMaster,Forward,24,11.0,7.0,47.0,2.0,37.0,3.0,9.0,58.0,98.0,27.0,1.0,,13.0,2.0,2.0,12.0,1.0,11.0,4.0,16.0,3.0,11.0,5.0,4.0,128.0,,4.0,58.0,47.0,,,47.0,3.0,,1.0,13.0,17.0,23.0,17.0,7.0,7.0,8.0,10.0,3.0,15.0,,,14.0,1.0,22.0,4.0,,13.0,,9.0,1.0,,,,0.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,,1.0,,,,2.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,1.0,30.0,288.0,2.0,100.0,2.0,1.0,776.0,1074.0,19.0,31.0,170.0,5.0,1.0,2.0,,34.0,338.0,,11.0,1.0,338.0,10.0,2.0,2700.0,337.0,1.0,406.0,438.0,3.0,,268.0,,131.0,,293.0,6.0,345.0,100.0,30.0,,,13.0,,567.0,1.0,,109.0,1.0,9.0,,,276.0,30.0,4.0,,45.0,,,0.0,9.0,,2.0,,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,11.0,,43.0,,,,2.0,239.0,12.0,26.0,111.0,36.0,1.0,102.0,16.0,65.0,,2.0,5.0,,,,,,1.0,1.0,,,,,217.0,
USA_MLS,2021,Minnesota United FC,b1z575h7r0xcuugj6kf1or00l,R. Métanire,Defender,19,215.0,30.0,1029.0,16.0,666.0,20.0,58.0,1353.0,2131.0,247.0,32.0,70.0,94.0,68.0,12.0,187.0,36.0,310.0,29.0,11.0,44.0,403.0,55.0,44.0,2616.0,95.0,24.0,1337.0,1043.0,4.0,3.0,973.0,29.0,35.0,217.0,310.0,118.0,555.0,47.0,30.0,,29.0,129.0,3.0,518.0,15.0,,601.0,38.0,192.0,30.0,2.0,222.0,30.0,98.0,33.0,85.0,,,0.0,31.0,85.0,21.0,85.0,60.0,26.0,,36.0,,,,,41.0,,1.0,6.0,,2.0,,,,2.0,3.0,3.0,24.0,,,26.0,3.0,8.0,1.0,,,1.0,,9.0,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
USA_MLS,2021,Minnesota United FC,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,Defender,22,27.0,9.0,197.0,3.0,84.0,10.0,,240.0,292.0,35.0,9.0,17.0,12.0,6.0,6.0,20.0,10.0,37.0,,10.0,1.0,119.0,20.0,6.0,542.0,10.0,10.0,233.0,203.0,1.0,2.0,186.0,,6.0,3.0,34.0,22.0,47.0,75.0,9.0,3.0,3.0,13.0,1.0,85.0,1.0,,60.0,5.0,15.0,,,23.0,6.0,3.0,3.0,7.0,,,0.0,10.0,4.0,2.0,4.0,13.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,5ys6f3u8rdlyibg7pe9fn6ok5,E. Reynoso,Midfielder,10,287.0,30.0,1017.0,35.0,910.0,60.0,163.0,1382.0,2467.0,570.0,29.0,74.0,258.0,97.0,32.0,198.0,33.0,334.0,80.0,11.0,49.0,202.0,54.0,73.0,2481.0,47.0,40.0,1342.0,1048.0,4.0,17.0,974.0,26.0,1.0,15.0,473.0,298.0,845.0,293.0,30.0,1.0,82.0,272.0,30.0,555.0,23.0,3.0,336.0,12.0,516.0,111.0,7.0,145.0,29.0,258.0,48.0,40.0,3.0,2.0,2.0,14.0,33.0,36.0,179.0,2.0,64.0,2.0,93.0,1.0,5.0,1.0,4.0,3.0,22.0,26.0,44.0,6.0,25.0,3.0,5.0,2.0,24.0,4.0,4.0,98.0,2.0,,19.0,1.0,69.0,1.0,35.0,147.0,1.0,109.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,18.0,,,,
USA_MLS,2021,Minnesota United FC,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,Midfielder,8,5.0,7.0,63.0,3.0,32.0,3.0,4.0,72.0,104.0,16.0,,5.0,8.0,6.0,2.0,11.0,1.0,7.0,,12.0,4.0,33.0,1.0,7.0,125.0,2.0,1.0,70.0,65.0,1.0,,60.0,,1.0,3.0,5.0,9.0,17.0,14.0,7.0,7.0,1.0,7.0,,27.0,4.0,,20.0,3.0,15.0,2.0,1.0,13.0,,7.0,2.0,3.0,,,0.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,97,1.0,5.0,48.0,,13.0,,,121.0,159.0,3.0,10.0,24.0,1.0,,,,13.0,50.0,,11.0,1.0,58.0,1.0,,450.0,49.0,,66.0,71.0,3.0,,47.0,,19.0,,32.0,1.0,51.0,14.0,5.0,,1.0,2.0,1.0,83.0,1.0,,24.0,,2.0,,,45.0,5.0,1.0,,18.0,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,40.0,,2.0,19.0,3.0,,12.0,,9.0,,1.0,1.0,,,,,,1.0,1.0,,,,,38.0,
USA_MLS,2021,Minnesota United FC,3hoj338a7cxhckcsc9g5tpa7d,D. Taylor,Defender,27,43.0,8.0,271.0,2.0,161.0,10.0,12.0,336.0,510.0,63.0,15.0,12.0,23.0,14.0,6.0,57.0,15.0,60.0,7.0,13.0,16.0,117.0,13.0,14.0,624.0,17.0,4.0,329.0,276.0,,2.0,264.0,13.0,9.0,57.0,58.0,27.0,105.0,59.0,8.0,2.0,10.0,36.0,1.0,138.0,3.0,,82.0,16.0,50.0,5.0,2.0,57.0,6.0,27.0,11.0,24.0,,,0.0,9.0,22.0,5.0,22.0,9.0,2.0,,8.0,,,,,6.0,,,1.0,,1.0,,,,,,,6.0,,,2.0,3.0,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,6045hqgmu7l31xwe2dp06mwnp,W. Trapp,Midfielder,20,175.0,32.0,1483.0,29.0,934.0,44.0,18.0,1737.0,2078.0,255.0,36.0,117.0,105.0,82.0,28.0,182.0,42.0,220.0,11.0,10.0,58.0,587.0,53.0,52.0,2804.0,45.0,30.0,1698.0,1517.0,6.0,5.0,1400.0,36.0,13.0,5.0,174.0,135.0,280.0,485.0,32.0,,4.0,120.0,6.0,584.0,22.0,4.0,486.0,35.0,202.0,15.0,6.0,222.0,32.0,97.0,40.0,61.0,0.0,1.0,0.0,23.0,7.0,2.0,15.0,28.0,4.0,,23.0,,,,,1.0,,12.0,5.0,,3.0,,1.0,1.0,4.0,,1.0,24.0,1.0,1.0,2.0,3.0,8.0,,1.0,5.0,,4.0,9.0,,2.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,
USA_MLS,2021,Minnesota United FC,45b72f8szmqnv8tz06j7mj1wq,P. Weah,Forward,29,1.0,2.0,2.0,,2.0,1.0,,3.0,8.0,4.0,,,,,,,,1.0,,50.0,,,3.0,,20.0,,2.0,3.0,2.0,,,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,0.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Minnesota United FC,dleb1bm5gsfvf5uv8gpg7ixgp,A. Zendejas,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
