root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,bkbbqbuwkt6x4jyq3k7rmwh61,T. Jnohope,Defender,23,1.0,,5.0,67.0,70.0,,,67.0,1.0,4.0,,,10.0,64.0,25.0,,180.0,,3.0,,1.0,9.0,4.0,13.0,,24.0,1.0,3.0,17.0,,7.0,,94.0,3.0,,3.0,,2.0,2.0,2.0,,,1.0,,,,,3.0,2.0,6.0,,,2.0,,14.0,65.0,,1.0,5.0,3.0,3.0,2.0,8.0,1.0,4.0,,,58.0,0.0,,,,,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,xxr4tifwb9zpm6qwjrj5jv11,R. Jérez,Goalkeeper,12,,6.0,,15.0,25.0,,,13.0,,2.0,,,10.0,8.0,3.0,,85.0,,,,,1.0,11.0,1.0,,14.0,,1.0,8.0,,,,38.0,6.0,,10.0,,1.0,,1.0,9.0,,1.0,,,,,1.0,1.0,1.0,4.0,1.0,4.0,,5.0,11.0,,1.0,,1.0,8.0,,1.0,,,,,14.0,0.0,,,,,,8.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,f2b98kiyl7clulxsfy7bvl756,M. Knapp,Midfielder,66,,1.0,14.0,46.0,51.0,,,48.0,2.0,1.0,1.0,,10.0,43.0,15.0,,98.0,4.0,6.0,,3.0,12.0,8.0,18.0,2.0,11.0,1.0,4.0,12.0,,9.0,1.0,70.0,1.0,,5.0,,2.0,3.0,2.0,1.0,,,1.0,5.0,,,1.0,2.0,9.0,4.0,2.0,4.0,1.0,1.0,42.0,,,1.0,3.0,5.0,8.0,4.0,3.0,13.0,,,34.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Forward,9,3.0,2.0,44.0,76.0,102.0,2.0,3.0,96.0,8.0,7.0,9.0,,10.0,71.0,27.0,2.0,277.0,7.0,19.0,,3.0,50.0,56.0,52.0,17.0,41.0,2.0,20.0,14.0,,32.0,6.0,171.0,8.0,,26.0,2.0,5.0,2.0,3.0,6.0,1.0,1.0,7.0,11.0,1.0,,6.0,5.0,20.0,21.0,2.0,1.0,3.0,2.0,75.0,,1.0,7.0,1.0,12.0,25.0,8.0,5.0,20.0,1.0,,26.0,1.0,2.0,,,3.0,,,,,1.0,1.0,,3.0,1.0,,,1.0,,1.0,,1.0,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,8svvdqi69pc6it7mnin50q68k,S. Lukić,Forward,22,18.0,2.0,43.0,160.0,220.0,,7.0,207.0,10.0,14.0,6.0,2.0,10.0,150.0,30.0,1.0,620.0,5.0,21.0,1.0,5.0,92.0,91.0,53.0,10.0,84.0,5.0,46.0,64.0,,28.0,5.0,310.0,15.0,2.0,60.0,3.0,8.0,5.0,8.0,14.0,2.0,1.0,3.0,13.0,3.0,,13.0,8.0,25.0,52.0,4.0,9.0,4.0,4.0,151.0,4.0,1.0,6.0,4.0,22.0,22.0,10.0,8.0,42.0,1.0,2.0,72.0,0.0,1.0,,,13.0,1.0,,,4.0,,,1.0,6.0,8.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,,0.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,2m28wyud6xi78nt8e92p9keay,M. Malango,Forward,10,29.0,1.0,73.0,61.0,82.0,2.0,3.0,79.0,9.0,11.0,12.0,,10.0,58.0,30.0,4.0,494.0,4.0,28.0,1.0,3.0,46.0,82.0,90.0,34.0,15.0,4.0,20.0,18.0,1.0,55.0,5.0,198.0,5.0,2.0,21.0,6.0,7.0,7.0,5.0,1.0,,,13.0,8.0,3.0,,10.0,7.0,35.0,19.0,1.0,2.0,2.0,2.0,59.0,,1.0,10.0,7.0,15.0,45.0,17.0,9.0,19.0,3.0,5.0,15.0,0.0,3.0,,,5.0,,,,2.0,,,,,7.0,1.0,,,2.0,2.0,2.0,2.0,,,,2.0,0.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,6df08vjd9oynh6tgj5n2mbd1x,C. Marsh,Midfielder,11,14.0,,48.0,70.0,88.0,4.0,1.0,78.0,7.0,8.0,5.0,,10.0,60.0,10.0,5.0,440.0,4.0,20.0,,10.0,34.0,40.0,56.0,9.0,21.0,2.0,15.0,25.0,2.0,34.0,5.0,154.0,7.0,2.0,18.0,7.0,8.0,8.0,4.0,3.0,1.0,1.0,6.0,7.0,1.0,,8.0,8.0,22.0,12.0,3.0,4.0,,1.0,66.0,,,6.0,2.0,10.0,28.0,8.0,20.0,32.0,2.0,,36.0,0.0,2.0,,,3.0,1.0,,,2.0,2.0,,,,3.0,4.0,,,,1.0,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,16.0,,23.0,56.0,80.0,1.0,,78.0,3.0,5.0,2.0,,10.0,54.0,25.0,2.0,336.0,2.0,11.0,,3.0,41.0,44.0,47.0,6.0,23.0,1.0,24.0,11.0,,26.0,2.0,141.0,2.0,7.0,24.0,9.0,5.0,6.0,4.0,,,,4.0,6.0,,1.0,4.0,5.0,21.0,22.0,2.0,3.0,7.0,10.0,53.0,,1.0,14.0,10.0,6.0,12.0,24.0,6.0,21.0,,,15.0,0.0,5.0,,,7.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,9spa03uynb9ayhwn4ej4witjo,G. Morris,Midfielder,31,,,7.0,16.0,18.0,2.0,,16.0,1.0,3.0,1.0,,10.0,14.0,3.0,,48.0,,3.0,,1.0,4.0,4.0,9.0,2.0,4.0,,1.0,4.0,,6.0,1.0,23.0,1.0,,2.0,,2.0,1.0,,1.0,,,2.0,1.0,,,3.0,2.0,3.0,1.0,,,1.0,,16.0,,,2.0,,2.0,4.0,2.0,1.0,7.0,,,12.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,7t2ae7wwqcm5c0e3uk3ajh6hg,B. Oberholzer,Forward,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,7ic4iro02h8l2n9cm15maazv8,Y. Paez,Midfielder,7,3.0,5.0,29.0,130.0,175.0,2.0,4.0,172.0,14.0,8.0,1.0,2.0,10.0,127.0,56.0,,440.0,9.0,17.0,12.0,2.0,55.0,69.0,40.0,4.0,79.0,6.0,28.0,13.0,,19.0,8.0,304.0,20.0,,45.0,,7.0,2.0,5.0,17.0,35.0,2.0,1.0,14.0,4.0,,8.0,7.0,21.0,29.0,1.0,13.0,1.0,14.0,117.0,2.0,,7.0,4.0,23.0,12.0,11.0,2.0,27.0,,1.0,77.0,0.0,,,,3.0,1.0,,,11.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,eeqszusvu1xqmw6r7cefga5g4,L. Plascencia,Midfielder,6,,7.0,25.0,64.0,80.0,6.0,,77.0,3.0,4.0,2.0,1.0,10.0,61.0,22.0,,173.0,1.0,10.0,,4.0,30.0,24.0,32.0,1.0,26.0,1.0,6.0,17.0,,19.0,2.0,110.0,6.0,,16.0,,7.0,5.0,1.0,10.0,2.0,1.0,1.0,3.0,,,3.0,7.0,13.0,10.0,,4.0,2.0,3.0,60.0,1.0,1.0,4.0,3.0,10.0,15.0,7.0,8.0,15.0,,,35.0,0.0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,dg8v1qfph32jysm1oiasswg7o,J. Roberts,Defender,3,1.0,14.0,15.0,105.0,161.0,,11.0,158.0,4.0,9.0,2.0,,10.0,103.0,49.0,,328.0,3.0,9.0,8.0,1.0,35.0,78.0,21.0,,84.0,1.0,25.0,9.0,,8.0,3.0,247.0,21.0,,56.0,,4.0,3.0,4.0,31.0,29.0,2.0,,13.0,11.0,,8.0,4.0,13.0,46.0,1.0,7.0,,16.0,98.0,,1.0,2.0,4.0,16.0,6.0,6.0,2.0,19.0,,2.0,70.0,0.0,1.0,,,,,,,6.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,,6.0,25.0,193.0,223.0,1.0,1.0,209.0,6.0,8.0,4.0,,10.0,179.0,65.0,,441.0,6.0,13.0,,5.0,62.0,36.0,28.0,1.0,63.0,4.0,19.0,53.0,,14.0,2.0,269.0,7.0,1.0,30.0,1.0,7.0,3.0,6.0,11.0,,2.0,,9.0,1.0,,8.0,7.0,14.0,24.0,4.0,24.0,3.0,7.0,169.0,,,2.0,1.0,30.0,12.0,3.0,10.0,42.0,,,131.0,0.0,,,,4.0,,,,6.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Forward,16,6.0,5.0,53.0,121.0,167.0,1.0,10.0,159.0,8.0,8.0,3.0,2.0,10.0,117.0,31.0,5.0,412.0,3.0,31.0,1.0,4.0,61.0,84.0,63.0,12.0,65.0,2.0,29.0,45.0,,26.0,6.0,273.0,13.0,3.0,46.0,8.0,5.0,20.0,4.0,17.0,1.0,,3.0,8.0,5.0,,8.0,5.0,37.0,43.0,1.0,17.0,2.0,5.0,104.0,4.0,,4.0,6.0,25.0,22.0,10.0,5.0,26.0,1.0,2.0,64.0,0.0,,,,2.0,1.0,,,3.0,,,1.0,3.0,2.0,,1.0,2.0,,1.0,,,,,,0.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,15,,5.0,,22.0,29.0,,,18.0,,1.0,,,10.0,13.0,10.0,,90.0,,,,,,7.0,1.0,,9.0,,1.0,10.0,,,,46.0,2.0,,7.0,,1.0,,1.0,6.0,,,,,,,1.0,1.0,1.0,5.0,,,,6.0,22.0,,,,1.0,9.0,,1.0,,,,,22.0,0.0,,,,,,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,4.0,,,3.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Chattanooga Red Wolves SC,Chattanooga_Red_Wolves_SC,aydx7op6jqop79zxlyw2ev5zo,D. Watters,Defender,4,7.0,19.0,43.0,173.0,255.0,2.0,,247.0,17.0,10.0,3.0,,10.0,166.0,45.0,,503.0,4.0,24.0,,7.0,48.0,88.0,72.0,4.0,123.0,6.0,33.0,60.0,,33.0,11.0,333.0,24.0,2.0,82.0,2.0,7.0,4.0,5.0,49.0,1.0,5.0,2.0,8.0,,,10.0,7.0,39.0,58.0,1.0,21.0,1.0,20.0,152.0,,,14.0,15.0,12.0,19.0,29.0,13.0,27.0,,3.0,125.0,0.0,,,,2.0,1.0,,,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
