liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,FC Cincinnati,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,65.0,486.0,103.0,1114.0,16.0,77.0,1370.0,33.0,7.0,4.0,40.0,437.0,335.0,36.0,,59.0,,29.0,777.0,319.0,469.0,20.0,3001.0,160.0,4.0,326.0,4.0,320.0,2368.0,269.0,8.0,68.0,276.0,41.0,562.0,3.0,71.0,1015.0,28.0,3.0,835.0,36.0,1492.0,206.0,44.0,23.0,30.0,6.0,1.0,27.0,13.0,49.0,168.0,1.0,78.0,15.0,17.0,1055.0,3.0,33.0,158.0,1.0,263.0,2.0,58.0,15.0,16.0,,,95.0,210.0,44.0,18.0,378.0,2.0,40.0,7.0,97.0,51.0,,16.0,,,42.0,97.0,7.0,4.0,42.0,11.0,31.0,96.0,,,8.0,15.0,12.0,11.0,22.0,19.0,,16.0,4.0,13.0,6.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,FC Cincinnati,739dnufx6izfhubwow0n1ijxm,L. Aghedo,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Cincinnati,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,Defender,3,,1.0,,3.0,,,3.0,,,,,,,1.0,,,,,,2.0,1.0,,8.0,,,1.0,,,5.0,,,1.0,,,2.0,1.0,,3.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Cincinnati,6n4z60qfcxddwk1vselehwg2y,M. Angulo,Midfielder,8,10.0,81.0,,312.0,2.0,14.0,362.0,,1.0,5.0,16.0,34.0,95.0,26.0,,9.0,,5.0,88.0,149.0,62.0,14.0,800.0,8.0,5.0,106.0,,50.0,491.0,72.0,2.0,3.0,44.0,20.0,96.0,17.0,5.0,305.0,13.0,,163.0,26.0,369.0,32.0,2.0,15.0,15.0,4.0,,11.0,14.0,8.0,13.0,,93.0,6.0,19.0,303.0,2.0,9.0,79.0,1.0,30.0,2.0,7.0,3.0,8.0,,,4.0,37.0,23.0,5.0,57.0,0.0,,,,,1.0,,,,1.0,9.0,,1.0,,1.0,,3.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Cincinnati,5nz0s9c3qorn5z6wzy1dr1fpx,S. Arias,Defender,13,20.0,176.0,33.0,581.0,104.0,62.0,763.0,33.0,2.0,23.0,21.0,177.0,362.0,29.0,,28.0,,10.0,297.0,214.0,138.0,32.0,1809.0,58.0,30.0,31.0,2.0,164.0,1215.0,121.0,4.0,27.0,71.0,41.0,255.0,11.0,21.0,575.0,21.0,2.0,375.0,29.0,769.0,82.0,6.0,30.0,24.0,8.0,1.0,18.0,15.0,13.0,20.0,38.0,87.0,11.0,38.0,553.0,2.0,18.0,109.0,4.0,56.0,3.0,24.0,4.0,11.0,,,21.0,105.0,44.0,11.0,188.0,2.0,8.0,,,,,2.0,,,3.0,14.0,7.0,,11.0,1.0,,11.0,,,,2.0,1.0,,2.0,2.0,,1.0,,2.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,FC Cincinnati,dhwk7axf00z4pe7crgp3ge8yx,D. Badji,Forward,14,25.0,137.0,3.0,178.0,,13.0,221.0,3.0,10.0,29.0,18.0,36.0,42.0,27.0,,5.0,,7.0,88.0,63.0,83.0,1.0,1072.0,57.0,10.0,50.0,1.0,44.0,368.0,91.0,1.0,19.0,69.0,12.0,41.0,15.0,20.0,175.0,15.0,,115.0,27.0,224.0,39.0,9.0,7.0,17.0,1.0,,9.0,25.0,12.0,14.0,,100.0,4.0,54.0,173.0,,12.0,30.0,2.0,44.0,2.0,2.0,4.0,11.0,,,12.0,68.0,13.0,5.0,46.0,1.0,,,,,,2.0,,,,8.0,,,13.0,3.0,,7.0,,,,5.0,3.0,,16.0,5.0,,1.0,,4.0,1.0,3.0,,,,,,,,,,,,,1.0,2.0,,,,,,,
USA_MLS,2023,FC Cincinnati,epikfk8pzyaixubsbq0ri21ka,Á. Barreal,Midfielder,31,38.0,321.0,170.0,1177.0,270.0,98.0,1481.0,87.0,4.0,12.0,33.0,423.0,53.0,38.0,,104.0,,24.0,707.0,492.0,289.0,37.0,3212.0,118.0,49.0,608.0,4.0,210.0,2644.0,335.0,7.0,39.0,167.0,57.0,546.0,2.0,42.0,1133.0,35.0,6.0,756.0,38.0,1542.0,142.0,42.0,34.0,39.0,53.0,12.0,53.0,20.0,22.0,67.0,31.0,52.0,12.0,32.0,1073.0,5.0,36.0,210.0,5.0,147.0,4.0,155.0,24.0,16.0,1.0,,72.0,154.0,112.0,23.0,365.0,5.0,71.0,,78.0,55.0,1.0,,2.0,,7.0,46.0,39.0,4.0,18.0,6.0,21.0,49.0,,,,5.0,7.0,8.0,3.0,7.0,,6.0,2.0,4.0,3.0,7.0,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,FC Cincinnati,bjprfeyv38xb284im3yuu3u21,A. Boupendza,Forward,9,10.0,100.0,2.0,144.0,1.0,26.0,202.0,2.0,13.0,13.0,,51.0,70.0,14.0,,11.0,,13.0,124.0,36.0,76.0,2.0,844.0,63.0,3.0,43.0,2.0,54.0,394.0,42.0,4.0,11.0,50.0,9.0,48.0,6.0,35.0,143.0,5.0,1.0,109.0,14.0,203.0,37.0,10.0,6.0,8.0,1.0,,15.0,11.0,5.0,28.0,,100.0,,24.0,133.0,1.0,8.0,36.0,1.0,39.0,3.0,5.0,5.0,7.0,,,13.0,50.0,10.0,3.0,59.0,2.0,1.0,,,,,1.0,,,,18.0,1.0,,22.0,1.0,,20.0,,1.0,,6.0,1.0,,6.0,6.0,,2.0,,3.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,1.0,16.0,,516.0,,1.0,346.0,,,11.0,1.0,211.0,143.0,37.0,85.0,172.0,373.0,,286.0,402.0,5.0,,3360.0,,32.0,103.0,,7.0,1131.0,,3.0,5.0,1.0,,554.0,,,222.0,37.0,14.0,114.0,37.0,800.0,4.0,,,41.0,77.0,32.0,,,1.0,,,56.0,1.0,11.0,344.0,5.0,37.0,272.0,,1.0,4.0,277.0,,,1.0,299.0,,15.0,73.0,,284.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,30.0,4.0,103.0,37.0,,5.0,2.0,20.0,16.0,,1.0,,,,1.0,,,,
USA_MLS,2023,FC Cincinnati,39t59x9q2xumbn2hphk7urp7u,I. Foster,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
