liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Defender,22,112.0,180.0,10.0,11.0,33.0,81.0,136.0,1.0,2.0,,2.0,2.0,3.0,,8.0,16.0,1.0,6.0,2.0,11.0,3.0,114.0,103.0,,5.0,22.0,4.0,2.0,10.0,133.0,11.0,,,49.0,11.0,,,22.0,148.0,6.0,1.0,,14.0,,54.0,9.0,0.0,,2.0,,2.0,29.0,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,3us4v9maph23fe71alg2f2jh0,M. Creek,Goalkeeper,1,20.0,180.0,13.0,8.0,8.0,21.0,53.0,,2.0,,8.0,,,,1.0,,4.0,24.0,2.0,1.0,,29.0,14.0,,,24.0,,2.0,10.0,33.0,15.0,,,1.0,16.0,,,24.0,76.0,3.0,5.0,,1.0,,45.0,1.0,0.0,,,,,7.0,,4.0,,,,,,,,,,,,15.0,14.0,11.0,12.0,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,Midfielder,21,12.0,119.0,6.0,1.0,9.0,5.0,21.0,5.0,2.0,,,12.0,2.0,1.0,,5.0,2.0,2.0,3.0,2.0,17.0,14.0,13.0,2.0,14.0,14.0,1.0,3.0,10.0,19.0,1.0,3.0,5.0,4.0,6.0,,,7.0,40.0,1.0,3.0,,19.0,,9.0,5.0,0.0,5.0,4.0,1.0,6.0,7.0,1.0,,,,4.0,,1.0,1.0,3.0,1.0,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,dgpphcc9ql3pv3b4chhchml90,O. Damm,Defender,31,6.0,90.0,2.0,1.0,3.0,5.0,11.0,8.0,1.0,7.0,2.0,4.0,,,1.0,1.0,3.0,2.0,1.0,1.0,12.0,8.0,8.0,,4.0,3.0,1.0,1.0,10.0,9.0,,,,1.0,2.0,,,3.0,28.0,,4.0,,13.0,,7.0,9.0,0.0,,1.0,4.0,1.0,2.0,5.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,do5q14naxm61jw8px8qvacn4k,B. Diallo,Midfielder,6,21.0,103.0,5.0,3.0,10.0,13.0,30.0,5.0,1.0,6.0,3.0,5.0,,,,2.0,3.0,5.0,3.0,,10.0,23.0,20.0,1.0,5.0,10.0,5.0,3.0,10.0,28.0,3.0,1.0,4.0,7.0,5.0,,1.0,7.0,47.0,,4.0,1.0,10.0,1.0,16.0,5.0,0.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,8,22.0,131.0,5.0,3.0,17.0,5.0,30.0,3.0,2.0,,,2.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,5.0,5.0,22.0,19.0,2.0,4.0,15.0,5.0,3.0,10.0,30.0,3.0,,1.0,5.0,5.0,,,8.0,47.0,3.0,3.0,,10.0,,13.0,6.0,0.0,1.0,1.0,,1.0,7.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,Forward,10,30.0,169.0,4.0,2.0,21.0,12.0,45.0,17.0,2.0,1.0,,4.0,4.0,2.0,2.0,11.0,3.0,1.0,2.0,6.0,21.0,33.0,33.0,1.0,8.0,17.0,15.0,2.0,10.0,42.0,,1.0,1.0,10.0,10.0,,,12.0,78.0,1.0,4.0,,27.0,,12.0,19.0,1.0,,2.0,2.0,3.0,8.0,2.0,,1.0,,,,,3.0,13.0,3.0,1.0,3.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,1.0,0.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,3c2acvzzs1zotdedafeyv0xuy,A. Kačinari,Midfielder,33,50.0,126.0,5.0,3.0,20.0,33.0,65.0,9.0,2.0,,1.0,7.0,1.0,2.0,,10.0,1.0,2.0,2.0,1.0,16.0,53.0,52.0,2.0,8.0,17.0,14.0,2.0,10.0,62.0,1.0,1.0,3.0,16.0,9.0,,,12.0,84.0,,1.0,,17.0,,19.0,9.0,0.0,3.0,2.0,3.0,3.0,16.0,5.0,,,4.0,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,Midfielder,17,48.0,135.0,12.0,4.0,19.0,31.0,60.0,10.0,1.0,,2.0,4.0,,2.0,,6.0,3.0,5.0,2.0,,14.0,49.0,45.0,,4.0,15.0,7.0,2.0,10.0,59.0,4.0,2.0,2.0,13.0,7.0,,,11.0,85.0,1.0,3.0,,14.0,,25.0,10.0,0.0,3.0,,5.0,,15.0,7.0,,4.0,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Tulsa,6lgirvnzi384aieyn23bsvi8k,J. Ponce,Midfielder,5,30.0,199.0,9.0,1.0,13.0,17.0,40.0,10.0,2.0,,1.0,12.0,4.0,3.0,2.0,7.0,3.0,3.0,3.0,6.0,22.0,30.0,27.0,,16.0,25.0,12.0,3.0,10.0,39.0,3.0,2.0,2.0,7.0,9.0,1.0,,10.0,84.0,2.0,4.0,,28.0,,13.0,12.0,0.0,7.0,3.0,4.0,3.0,8.0,4.0,,1.0,5.0,4.0,,1.0,3.0,3.0,2.0,1.0,2.0,,,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
