liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,One Knoxville SC,blotosgymi6x7ni09ym8greju,T. Baker,Midfielder,89,1.0,6.0,9.0,11.0,2.0,9.0,20.0,15.0,1.0,1.0,1.0,9.0,2.0,7.0,,1.0,38.0,6.0,1.0,1.0,2.0,12.0,1.0,1.0,,2.0,,1.0,30.0,16.0,19.0,30.0,2.0,90.0,,,1.0,16.0,42.0,33.0,5.0,2.0,9.0,66.0,14.0,8.0,1.0,2.0,,,2.0,9.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,,,,3.0,1.0,4.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,,3.0,0.0,1.0,,,,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,Forward,72,2.0,12.0,9.0,12.0,6.0,6.0,21.0,10.0,2.0,2.0,2.0,11.0,5.0,6.0,,1.0,45.0,4.0,2.0,,10.0,20.0,2.0,2.0,2.0,,,1.0,36.0,23.0,13.0,33.0,1.0,155.0,2.0,,4.0,13.0,45.0,36.0,1.0,4.0,9.0,63.0,7.0,8.0,0.0,1.0,1.0,,2.0,3.0,,4.0,2.0,,,,1.0,1.0,,,,3.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,9pcwps3p2epnh2wh343n2hous,J. Brown,Defender,26,2.0,17.0,10.0,9.0,5.0,4.0,34.0,42.0,2.0,2.0,2.0,4.0,1.0,3.0,,,88.0,8.0,2.0,,7.0,,,2.0,1.0,2.0,2.0,,63.0,42.0,23.0,58.0,1.0,169.0,1.0,,1.0,33.0,89.0,63.0,2.0,1.0,26.0,128.0,24.0,15.0,0.0,5.0,4.0,1.0,,30.0,9.0,,5.0,,3.0,3.0,1.0,1.0,,13.0,,1.0,11.0,,,,1.0,,,,,3.0,,,,,,1.0,,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,ew3qxbn1ev1qv7wi0iwoc642c,J. Burke,Goalkeeper,32,1.0,,,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,,14.0,,,,7.0,5.0,,1.0,,,,,11.0,2.0,19.0,16.0,,90.0,,,,3.0,24.0,21.0,,1.0,3.0,36.0,3.0,,0.0,1.0,,,,6.0,2.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,2.0,5.0,1.0,11.0,7.0,,,,3.0,4.0,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,a0r2fx204amflk1vjf5evgx2i,A. Caputo,Midfielder,6,2.0,13.0,8.0,7.0,3.0,4.0,2.0,17.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,68.0,4.0,1.0,1.0,6.0,21.0,1.0,2.0,2.0,,,,62.0,29.0,35.0,56.0,2.0,125.0,1.0,,1.0,10.0,70.0,64.0,2.0,,6.0,86.0,5.0,3.0,0.0,1.0,,1.0,1.0,19.0,4.0,2.0,1.0,,,,,,,,,,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,ekwoi5ck4386ac5gnzgicqcq,E. Conway,Forward,19,1.0,2.0,2.0,2.0,1.0,1.0,4.0,,1.0,,,1.0,,1.0,,,3.0,,,,1.0,,,,,,,1.0,3.0,2.0,1.0,3.0,,14.0,,,,1.0,3.0,3.0,,1.0,,6.0,,,0.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,6omv7wmgw268kp9ur3d2l10k4,E. Cook,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,47nnufs6geldty80gsgctf8k4,B. Diene,Forward,7,2.0,5.0,3.0,24.0,16.0,8.0,15.0,5.0,2.0,2.0,2.0,10.0,6.0,4.0,,1.0,15.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,8.0,4.0,5.0,9.0,2.0,118.0,2.0,,2.0,13.0,16.0,9.0,2.0,3.0,7.0,34.0,6.0,6.0,0.0,14.0,10.0,,2.0,3.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,5jbmmf1sex63e9fbx3ktyewkq,Dani Fernández,Defender,13,2.0,2.0,9.0,10.0,7.0,3.0,2.0,48.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,82.0,5.0,2.0,2.0,4.0,20.0,,2.0,,,,,63.0,26.0,41.0,57.0,,180.0,,,1.0,20.0,86.0,67.0,,,19.0,107.0,18.0,6.0,0.0,8.0,6.0,,,16.0,11.0,1.0,2.0,,1.0,1.0,,,,,,,13.0,,,,,,,,,4.0,,,,,,,,,,,1.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,bsax19dritucmf00cmvev55ka,J. Garibay,Goalkeeper,25,1.0,,2.0,1.0,,1.0,,17.0,1.0,1.0,1.0,,,,,,12.0,,,,12.0,4.0,,1.0,,,,,7.0,7.0,7.0,6.0,,90.0,,,,9.0,23.0,14.0,,,9.0,31.0,8.0,,0.0,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,9.0,,,,,,,,,6.0,,,,,,,,,,,4.0,8.0,1.0,11.0,7.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,8udr4ta0orskmt6v6z491wu8k,R. Gill,Forward,10,1.0,3.0,4.0,4.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,1.0,7.0,,1.0,1.0,1.0,,1.0,,,,,1.0,7.0,5.0,2.0,7.0,1.0,28.0,1.0,,,1.0,7.0,7.0,1.0,1.0,,12.0,,,0.0,,,,,3.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,3oj782hmmb4erv138ggccljl6,M. Gøling,Midfielder,17,2.0,16.0,6.0,20.0,11.0,9.0,27.0,22.0,2.0,1.0,1.0,12.0,8.0,4.0,2.0,3.0,63.0,2.0,,,8.0,14.0,3.0,2.0,1.0,4.0,,1.0,54.0,39.0,21.0,53.0,2.0,152.0,3.0,,1.0,23.0,65.0,56.0,2.0,,9.0,94.0,17.0,5.0,0.0,8.0,3.0,1.0,1.0,13.0,2.0,3.0,1.0,,9.0,2.0,1.0,,,1.0,,,4.0,6.0,2.0,1.0,,,,,4.0,,1.0,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,e4voc20yjvprk0cogmh376v4k,D. Krioutchenkov,Forward,9,2.0,3.0,6.0,25.0,13.0,12.0,32.0,4.0,2.0,1.0,1.0,17.0,8.0,9.0,,3.0,13.0,3.0,1.0,1.0,,2.0,3.0,2.0,1.0,,,,8.0,6.0,2.0,8.0,1.0,152.0,2.0,,7.0,15.0,13.0,8.0,2.0,8.0,5.0,45.0,6.0,5.0,0.0,8.0,5.0,,1.0,4.0,,4.0,1.0,,2.0,1.0,2.0,2.0,,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,9vglioxspfyyn7tyk0lf3i7mc,N. Lemen,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,8p8xhni028mqjv6kz6fdz850q,K. Linhares,Forward,11,2.0,4.0,4.0,12.0,8.0,4.0,15.0,9.0,2.0,2.0,2.0,10.0,7.0,3.0,1.0,,23.0,2.0,2.0,2.0,4.0,7.0,,2.0,2.0,,,,16.0,12.0,4.0,16.0,,139.0,4.0,,2.0,17.0,23.0,16.0,1.0,2.0,7.0,45.0,9.0,5.0,0.0,2.0,1.0,,,3.0,2.0,1.0,,,2.0,2.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,Defender,3,1.0,3.0,,13.0,4.0,9.0,3.0,27.0,1.0,1.0,1.0,4.0,1.0,3.0,,,54.0,,1.0,1.0,2.0,18.0,,1.0,,,,,41.0,10.0,32.0,40.0,1.0,90.0,,,1.0,13.0,55.0,42.0,2.0,2.0,13.0,64.0,7.0,9.0,0.0,9.0,3.0,,,7.0,4.0,1.0,6.0,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,1.0,,,,,,2.0,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,72050nfafwyljbkjmr1b56ezu,J. Murphy,Midfielder,8,2.0,4.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,,,28.0,1.0,,,4.0,16.0,,,,,,,22.0,15.0,9.0,20.0,1.0,55.0,,,2.0,7.0,30.0,24.0,1.0,,6.0,35.0,2.0,4.0,0.0,2.0,1.0,,1.0,7.0,,1.0,4.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,2ijhxcgr8wqnb8ovss9064jmy,W. Perkins,Defender,22,2.0,3.0,,4.0,2.0,2.0,11.0,6.0,2.0,,,3.0,2.0,1.0,1.0,2.0,13.0,,1.0,,1.0,1.0,2.0,,,,,,9.0,6.0,3.0,8.0,,41.0,1.0,1.0,1.0,8.0,13.0,9.0,,,4.0,26.0,5.0,3.0,0.0,1.0,,,,3.0,,1.0,1.0,,2.0,2.0,,,2.0,5.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,6dcqodzcjqrhsjbrr9uthxylm,N. Rosamilia,Midfielder,77,1.0,2.0,,1.0,1.0,,6.0,1.0,1.0,,,1.0,1.0,,,,6.0,,1.0,1.0,,3.0,,,,,,,5.0,3.0,2.0,4.0,,11.0,1.0,,,3.0,6.0,5.0,,1.0,1.0,10.0,2.0,1.0,0.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,4,1.0,5.0,7.0,8.0,4.0,4.0,1.0,19.0,1.0,1.0,1.0,2.0,,2.0,1.0,,42.0,4.0,,,5.0,7.0,,1.0,,,,,37.0,8.0,33.0,38.0,,90.0,,,2.0,6.0,46.0,41.0,,1.0,5.0,56.0,4.0,2.0,0.0,6.0,4.0,1.0,,15.0,4.0,,1.0,,,,,,,,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,7uk47vm92xsvwdofmw1ppawyy,C. Tiao,Defender,2,2.0,7.0,10.0,13.0,9.0,4.0,29.0,21.0,2.0,1.0,1.0,7.0,6.0,1.0,,1.0,41.0,7.0,4.0,1.0,3.0,12.0,1.0,1.0,,,,,31.0,25.0,6.0,28.0,,101.0,3.0,,1.0,18.0,41.0,31.0,,3.0,10.0,71.0,9.0,8.0,0.0,6.0,3.0,,1.0,1.0,6.0,1.0,4.0,,3.0,3.0,1.0,,1.0,11.0,,1.0,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,One Knoxville SC,7hwbhp5jlknc84izjcu128ff8,D. Williams,Defender,23,1.0,1.0,,5.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,,3.0,,,11.0,,1.0,1.0,2.0,5.0,,1.0,1.0,,,,6.0,3.0,3.0,6.0,1.0,63.0,,,2.0,6.0,11.0,6.0,1.0,,5.0,24.0,4.0,3.0,0.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
