liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,FC Tucson,bbnk87q7t8pahznohwjjcvu5m,E. Kinzner,Defender,27,110.0,2.0,2.0,,33.0,1.0,34.0,50.0,10.0,3.0,53.0,23.0,,437.0,7.0,6.0,214.0,330.0,9.0,2.0,3.0,7.0,69.0,,6.0,288.0,3.0,2.0,8.0,5.0,7.0,15.0,,12.0,120.0,41.0,1.0,9.0,10.0,1.0,33.0,78.0,209.0,3.0,535.0,864.0,125.0,10.0,12.0,2.0,12.0,24.0,29.0,23.0,2.0,3.0,1.0,338.0,448.0,26.0,11.0,163.0,55.0,,7.0,31.0,1.0,0.0,,3.0,,,,,,,,,20.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,z956mbkzwdd3lbbilco8o416,C. Machell,Midfielder,25,120.0,9.0,10.0,1.0,11.0,,30.0,53.0,10.0,1.0,128.0,12.0,,568.0,14.0,5.0,233.0,449.0,19.0,15.0,14.0,9.0,39.0,12.0,10.0,412.0,6.0,4.0,11.0,3.0,18.0,47.0,3.0,23.0,154.0,81.0,5.0,23.0,17.0,3.0,69.0,100.0,198.0,13.0,752.0,1445.0,237.0,24.0,22.0,13.0,22.0,66.0,28.0,88.0,5.0,13.0,4.0,465.0,585.0,85.0,38.0,171.0,113.0,7.0,28.0,47.0,,0.0,,5.0,,,,,,,,,9.0,,,,,18.0,12.0,,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,6.0,1.0,3.0,,,,,2.0,1.0,0.0,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,FC Tucson,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,4,233.0,1.0,1.0,,114.0,2.0,76.0,203.0,10.0,5.0,721.0,51.0,2.0,1614.0,51.0,6.0,1020.0,1392.0,29.0,6.0,1.0,23.0,137.0,,22.0,1230.0,12.0,4.0,13.0,16.0,32.0,24.0,6.0,17.0,248.0,96.0,1.0,38.0,30.0,1.0,166.0,158.0,636.0,16.0,1984.0,2700.0,414.0,44.0,30.0,,30.0,53.0,90.0,64.0,,6.0,3.0,1433.0,1666.0,70.0,46.0,245.0,160.0,,27.0,107.0,,0.0,,6.0,,,,,,,,,61.0,,,,,18.0,11.0,,,,,,,2.0,,1.0,2.0,7.0,,,1.0,,2.0,,,,0.0,2.0,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,23,298.0,,,,22.0,2.0,51.0,167.0,10.0,5.0,135.0,114.0,,368.0,,1.0,380.0,255.0,1.0,2.0,1.0,,296.0,1.0,,302.0,11.0,,1.0,49.0,31.0,1.0,,,312.0,2.0,,,29.0,,227.0,247.0,518.0,,1010.0,2610.0,89.0,42.0,29.0,,29.0,2.0,8.0,1.0,,,2.0,469.0,767.0,3.0,2.0,113.0,11.0,,,9.0,,0.0,2.0,,2.0,14.0,277.0,57.0,16.0,84.0,27.0,,7.0,109.0,7.0,35.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
USA_USL_League_One,2022,FC Tucson,a951ii2wa8mhgbqhmfd7lzuhg,T. Moss,Defender,22,91.0,17.0,18.0,,27.0,1.0,35.0,15.0,10.0,2.0,130.0,12.0,3.0,435.0,18.0,7.0,157.0,344.0,11.0,7.0,6.0,4.0,29.0,10.0,14.0,334.0,4.0,67.0,14.0,1.0,15.0,30.0,,17.0,157.0,62.0,2.0,15.0,10.0,2.0,46.0,74.0,172.0,1.0,672.0,967.0,194.0,19.0,15.0,1.0,15.0,41.0,27.0,94.0,5.0,5.0,6.0,349.0,440.0,55.0,25.0,44.0,82.0,4.0,8.0,41.0,29.0,0.0,,1.0,,,,,,,,,16.0,,,,,2.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,
USA_USL_League_One,2022,FC Tucson,2t7herv7p3h6w5wj7fzw4c3u2,S. Murray,Goalkeeper,1,3.0,,,,,,1.0,6.0,10.0,,5.0,2.0,,13.0,,,18.0,10.0,,,,,3.0,,,14.0,1.0,,,1.0,1.0,,,,3.0,,,,1.0,,5.0,2.0,10.0,,31.0,90.0,2.0,2.0,1.0,,1.0,,,,,,,20.0,23.0,,,8.0,,,,,,0.0,,,,,10.0,3.0,,4.0,1.0,,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,7h4lmafp0go3hafa2885d6lbe,C. Nydegger,Midfielder,19,1.0,,,,,,,,10.0,,2.0,1.0,,3.0,,,,2.0,,,,,1.0,,,2.0,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,4.0,6.0,2.0,,1.0,,1.0,,,,1.0,,,2.0,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,69wq859yz6wzirpbvpnt3n8bt,L. Perez,Midfielder,13,193.0,23.0,62.0,4.0,5.0,1.0,39.0,80.0,10.0,2.0,240.0,5.0,34.0,866.0,18.0,17.0,298.0,680.0,10.0,58.0,48.0,4.0,39.0,71.0,20.0,620.0,10.0,12.0,40.0,1.0,22.0,129.0,9.0,43.0,382.0,154.0,42.0,33.0,25.0,11.0,146.0,216.0,251.0,13.0,1383.0,2067.0,444.0,32.0,26.0,9.0,26.0,139.0,26.0,199.0,1.0,25.0,11.0,700.0,893.0,254.0,125.0,203.0,280.0,33.0,22.0,141.0,,2.0,,7.0,,,,,,,,,16.0,,,,,36.0,21.0,7.0,10.0,1.0,,7.0,21.0,2.0,25.0,,5.0,15.0,1.0,49.0,,,3.0,1.0,5.0,7.0,1.0,4.0,1.0,3.0,1.0,,,,,,5.0,,,,1.0,,,
USA_USL_League_One,2022,FC Tucson,cdcaj59yzte9g0cpeszbh3pt6,F. Pérez,Forward,29,42.0,8.0,11.0,1.0,2.0,,10.0,14.0,10.0,,45.0,3.0,8.0,230.0,9.0,5.0,76.0,189.0,11.0,23.0,6.0,,9.0,17.0,10.0,179.0,4.0,6.0,7.0,1.0,12.0,46.0,5.0,25.0,100.0,33.0,2.0,16.0,13.0,2.0,52.0,43.0,63.0,6.0,388.0,894.0,119.0,16.0,17.0,12.0,17.0,57.0,19.0,68.0,4.0,17.0,2.0,193.0,235.0,93.0,47.0,59.0,112.0,10.0,20.0,55.0,1.0,0.0,,6.0,,,,,,,,,8.0,,,,,7.0,3.0,1.0,5.0,,,,3.0,2.0,,1.0,2.0,4.0,,4.0,,1.0,,,4.0,2.0,0.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,
USA_USL_League_One,2022,FC Tucson,93lytdetpjc6bdiaen0x3ozu2,K. Rodriguez,Midfielder,11,2.0,,,,,,1.0,,10.0,,2.0,,,6.0,,,3.0,4.0,,2.0,,,,3.0,,7.0,,,,,2.0,4.0,,,7.0,2.0,,,1.0,,1.0,1.0,1.0,,16.0,67.0,4.0,2.0,1.0,1.0,1.0,4.0,,4.0,,,,7.0,9.0,6.0,2.0,2.0,6.0,1.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,5zsvw7z4qm3affebea7oxq9zo,J. Romero,Forward,77,1.0,,,,,,1.0,1.0,10.0,,2.0,1.0,1.0,5.0,,,,4.0,1.0,,1.0,,1.0,2.0,,3.0,,,1.0,1.0,,4.0,,,5.0,,,,,,,,1.0,,10.0,14.0,4.0,,2.0,,2.0,5.0,1.0,2.0,2.0,,,4.0,5.0,5.0,1.0,,6.0,1.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,7f2c4usxzqj37ihb7tqf9rklw,D. Ruiz,Forward,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,11fnw0grmhiwnqc6xg7xjlasp,T. Shaw,Midfielder,18,83.0,,,,16.0,,28.0,50.0,10.0,1.0,157.0,10.0,8.0,574.0,32.0,3.0,308.0,491.0,12.0,13.0,3.0,5.0,34.0,6.0,30.0,457.0,3.0,,9.0,3.0,8.0,33.0,1.0,23.0,99.0,49.0,,46.0,11.0,,80.0,55.0,157.0,16.0,751.0,966.0,199.0,11.0,18.0,6.0,18.0,45.0,39.0,87.0,7.0,20.0,1.0,507.0,590.0,100.0,67.0,189.0,139.0,3.0,8.0,94.0,,0.0,,5.0,,,,,,,,,27.0,,,,,10.0,7.0,,,,,,,,,,,3.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,efq1n8794fmlu5kw2j4rd2y5m,Y. Shibata,Forward,9,13.0,4.0,4.0,,2.0,,2.0,1.0,10.0,,19.0,1.0,4.0,77.0,1.0,1.0,22.0,64.0,4.0,3.0,3.0,1.0,1.0,10.0,4.0,65.0,3.0,,4.0,1.0,6.0,22.0,2.0,9.0,38.0,12.0,1.0,10.0,4.0,1.0,14.0,15.0,22.0,6.0,140.0,363.0,45.0,9.0,8.0,4.0,8.0,26.0,4.0,29.0,4.0,5.0,3.0,66.0,79.0,39.0,17.0,9.0,43.0,6.0,10.0,17.0,,0.0,,1.0,,,,,,,,,,,,,,3.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,FC Tucson,9c3hux4k853xva5puazjl2ket,D. Toia,Defender,2,91.0,12.0,12.0,,12.0,1.0,24.0,20.0,10.0,1.0,58.0,5.0,8.0,384.0,9.0,13.0,141.0,295.0,38.0,14.0,14.0,3.0,14.0,20.0,4.0,296.0,5.0,30.0,27.0,,14.0,42.0,7.0,20.0,156.0,77.0,2.0,9.0,15.0,1.0,52.0,79.0,115.0,5.0,636.0,1347.0,177.0,19.0,18.0,4.0,18.0,80.0,69.0,114.0,3.0,9.0,6.0,316.0,407.0,73.0,31.0,120.0,142.0,8.0,45.0,62.0,2.0,0.0,,2.0,,,,,,,,,31.0,,,,,29.0,14.0,1.0,13.0,,,,,5.0,1.0,2.0,5.0,15.0,,1.0,1.0,2.0,,,14.0,1.0,4.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
USA_USL_League_One,2022,FC Tucson,cno7jfutbolvvfi6lmbpo4mi,T. Weir,Defender,17,128.0,42.0,45.0,,24.0,1.0,46.0,16.0,10.0,4.0,28.0,15.0,7.0,492.0,26.0,15.0,184.0,364.0,26.0,48.0,14.0,3.0,26.0,30.0,20.0,357.0,7.0,47.0,37.0,1.0,20.0,78.0,1.0,25.0,255.0,102.0,6.0,25.0,19.0,6.0,104.0,127.0,145.0,5.0,898.0,1760.0,195.0,27.0,25.0,7.0,25.0,104.0,47.0,128.0,6.0,16.0,11.0,373.0,501.0,158.0,80.0,200.0,205.0,13.0,35.0,101.0,5.0,1.0,,3.0,,,,,,,,,21.0,,,,,16.0,8.0,,5.0,,1.0,,2.0,1.0,,,1.0,8.0,,2.0,,1.0,1.0,,3.0,2.0,1.0,0.0,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,FC Tucson,6lbracwjm5uu4i149mu9pdnu,E. Wynder,Midfielder,6,16.0,1.0,1.0,,3.0,1.0,2.0,1.0,10.0,,12.0,1.0,1.0,62.0,,1.0,24.0,46.0,6.0,5.0,,,2.0,3.0,1.0,48.0,1.0,,3.0,,5.0,7.0,3.0,4.0,29.0,14.0,,3.0,2.0,,8.0,15.0,24.0,2.0,102.0,265.0,25.0,6.0,12.0,2.0,12.0,13.0,11.0,13.0,10.0,3.0,1.0,49.0,65.0,16.0,9.0,16.0,27.0,2.0,7.0,14.0,,0.0,,,,,,,,,,,5.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
