liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75.0,2.0,,,,,,1.0,,,,42.0,4.0,1.0,10.0,1.0,,8.0,11.0,4.0,,,2.0,27.0,3.0,3.0,108.0,10.0,,94.0,89.0,5.0,,,,12.0,1.0,,14.0,14.0,9.0,1.0,126.0,2.0,,17.0,92.0,5.0,106.0,52.0,2.0,7.0,5.0,3.0,116.0,33.0,1.0,1.0,1.0,,1.0,,31.0,4.0,4.0,,1.0,18.0,0.0,,,,,,1.0,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,Forward,93.0,4.0,,,,,,4.0,,1.0,,5.0,10.0,,12.0,1.0,1.0,7.0,16.0,2.0,3.0,1.0,4.0,4.0,1.0,,31.0,10.0,,20.0,20.0,1.0,1.0,,,10.0,12.0,,17.0,11.0,6.0,,56.0,,,10.0,20.0,,31.0,15.0,1.0,6.0,11.0,9.0,55.0,7.0,1.0,,5.0,3.0,,,10.0,2.0,2.0,,,25.0,0.0,,,,,,7.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,8nj6cwoz4a94rcm59iq4f83x1,João Paulo,Midfielder,6.0,2.0,,,,,,1.0,,1.0,,37.0,4.0,1.0,6.0,2.0,2.0,8.0,7.0,1.0,1.0,,2.0,26.0,2.0,1.0,88.0,10.0,,83.0,78.0,,1.0,,,4.0,,,9.0,5.0,3.0,3.0,100.0,,,17.0,79.0,5.0,84.0,46.0,1.0,3.0,6.0,,95.0,27.0,2.0,,,1.0,,,18.0,,1.0,5.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,13.0,4.0,,,,,,,3.0,,,13.0,2.0,4.0,9.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,4.0,8.0,11.0,1.0,45.0,10.0,,33.0,33.0,2.0,,,,12.0,9.0,,16.0,12.0,12.0,1.0,71.0,9.0,1.0,20.0,27.0,,39.0,20.0,,3.0,4.0,2.0,277.0,7.0,2.0,,,2.0,,,10.0,5.0,3.0,,1.0,22.0,0.0,,4.0,,,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,9pij37xod9240dolmvy6wrvmx,D. Musovski,Forward,19.0,3.0,1.0,,,,,3.0,,1.0,,3.0,4.0,,5.0,,1.0,,6.0,3.0,,,3.0,4.0,3.0,1.0,13.0,10.0,,8.0,8.0,,,,,5.0,7.0,,9.0,5.0,3.0,2.0,27.0,1.0,,4.0,5.0,,10.0,5.0,,2.0,6.0,2.0,83.0,3.0,2.0,1.0,,,1.0,,2.0,,3.0,1.0,2.0,11.0,0.0,,2.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,51i5ikmh6oihzdwk5e0vmokq1,J. Ragen,Defender,25.0,4.0,,,,,,,,2.0,,143.0,7.0,4.0,13.0,1.0,6.0,10.0,14.0,6.0,1.0,,4.0,78.0,11.0,7.0,229.0,10.0,2.0,205.0,191.0,3.0,9.0,,,14.0,4.0,,25.0,24.0,16.0,4.0,273.0,9.0,,13.0,194.0,14.0,216.0,62.0,10.0,7.0,9.0,1.0,360.0,86.0,2.0,5.0,1.0,1.0,1.0,,52.0,12.0,6.0,16.0,4.0,27.0,0.0,6.0,2.0,,,2.0,,,,,,,,,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Defender,16.0,4.0,,,,,,,2.0,2.0,,50.0,11.0,4.0,24.0,7.0,3.0,17.0,28.0,4.0,3.0,4.0,4.0,11.0,3.0,11.0,156.0,10.0,1.0,123.0,118.0,4.0,3.0,,2.0,24.0,7.0,,31.0,33.0,19.0,10.0,236.0,2.0,23.0,29.0,123.0,5.0,156.0,74.0,9.0,17.0,12.0,3.0,341.0,57.0,1.0,3.0,3.0,3.0,1.0,5.0,59.0,12.0,4.0,11.0,5.0,45.0,0.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7.0,3.0,,,,,,,1.0,1.0,,70.0,11.0,3.0,17.0,3.0,1.0,23.0,24.0,5.0,,2.0,3.0,50.0,4.0,4.0,179.0,10.0,1.0,151.0,144.0,5.0,4.0,,,22.0,3.0,,28.0,28.0,14.0,6.0,228.0,1.0,1.0,25.0,149.0,7.0,176.0,82.0,6.0,13.0,14.0,7.0,265.0,68.0,3.0,,2.0,,1.0,1.0,36.0,11.0,5.0,4.0,5.0,42.0,0.0,2.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,Forward,14.0,4.0,,,,,,4.0,,1.0,,6.0,8.0,,10.0,,4.0,6.0,16.0,3.0,3.0,2.0,4.0,7.0,,5.0,29.0,10.0,,19.0,19.0,2.0,2.0,1.0,1.0,7.0,4.0,1.0,16.0,10.0,8.0,6.0,63.0,,4.0,11.0,17.0,,27.0,13.0,3.0,8.0,8.0,3.0,104.0,8.0,,4.0,,3.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,23.0,0.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,16dzxpieo1asiprh1h3h4uz11,A. Rusnák,Midfielder,11.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,37.0,6.0,2.0,11.0,,1.0,10.0,12.0,4.0,1.0,4.0,3.0,27.0,1.0,1.0,84.0,10.0,,71.0,67.0,2.0,1.0,,,10.0,2.0,3.0,13.0,13.0,6.0,2.0,109.0,,1.0,25.0,67.0,4.0,80.0,38.0,3.0,6.0,7.0,4.0,200.0,23.0,1.0,1.0,2.0,,1.0,1.0,9.0,3.0,4.0,,1.0,24.0,0.0,,,4.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,3.0,,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,Defender,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,9q91h72hhbibgekbjb8vcdxey,A. Thomas,Goalkeeper,26.0,1.0,,,,,,,,,,9.0,,1.0,6.0,,,9.0,,1.0,,,1.0,1.0,3.0,,18.0,10.0,3.0,10.0,4.0,1.0,2.0,,,2.0,,,3.0,8.0,3.0,,30.0,3.0,,,7.0,6.0,12.0,1.0,6.0,,,,90.0,14.0,,,,,,,3.0,2.0,1.0,,,10.0,0.0,,,,,,,,,,2.0,2.0,3.0,,,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5.0,4.0,,1.0,,,,1.0,1.0,3.0,,66.0,10.0,3.0,14.0,8.0,4.0,14.0,22.0,3.0,2.0,,4.0,50.0,8.0,4.0,134.0,10.0,6.0,112.0,102.0,4.0,10.0,,2.0,7.0,3.0,,30.0,22.0,17.0,6.0,196.0,5.0,7.0,8.0,106.0,10.0,127.0,47.0,15.0,12.0,13.0,2.0,292.0,51.0,3.0,1.0,2.0,2.0,1.0,1.0,25.0,10.0,3.0,14.0,5.0,31.0,0.0,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,q00t04zyy8idanvhpee3ubu2,O. Vargas,Midfielder,18.0,3.0,,1.0,,,,,,3.0,,61.0,11.0,3.0,20.0,3.0,4.0,18.0,27.0,5.0,1.0,1.0,3.0,34.0,,7.0,152.0,10.0,1.0,125.0,123.0,7.0,1.0,,,23.0,1.0,,27.0,27.0,16.0,7.0,195.0,,1.0,26.0,123.0,2.0,150.0,64.0,4.0,16.0,11.0,3.0,270.0,44.0,,3.0,2.0,1.0,1.0,2.0,48.0,8.0,5.0,5.0,5.0,37.0,0.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Seattle Sounders FC,f4volqxnck01nospitq47qb8q,P. de la Vega,Forward,10.0,3.0,3.0,,,,,,2.0,2.0,,23.0,21.0,3.0,14.0,,4.0,16.0,36.0,2.0,2.0,3.0,3.0,24.0,6.0,4.0,99.0,10.0,,83.0,81.0,6.0,1.0,,,15.0,12.0,,42.0,16.0,17.0,1.0,166.0,2.0,,24.0,81.0,2.0,97.0,61.0,1.0,15.0,25.0,16.0,232.0,20.0,4.0,1.0,8.0,2.0,,,31.0,4.0,2.0,,1.0,50.0,1.0,,1.0,1.0,,6.0,7.0,2.0,5.0,,,,,,,,,,,1.0,1.0,4.0,,,2.0,,2.0,2.0,1.0,3.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
