root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,cu4bwk52msfbi1z45njbyem8k,F. Anselm,Forward,0,2.0,,,2.0,4.0,4.0,,2.0,8.0,16.0,33.0,1.0,11.0,10.0,1.0,2.0,7.0,4.0,14.0,7.0,6.0,11.0,15.0,1.0,1.0,49.0,1.0,16.0,,2.0,7.0,13.0,15.0,,,1.0,0.0,5.0,,,,,,,,,,2.0,,,,1.0,,1.0,2.0,2.0,,,2.0,,,3.0,,3.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,25a0lg9rzvtn57opjn4hgxgk4,S. Anselm,Forward,0,2.0,,1.0,2.0,5.0,3.0,,2.0,13.0,49.0,79.0,14.0,6.0,10.0,24.0,2.0,35.0,6.0,28.0,4.0,23.0,9.0,29.0,6.0,20.0,126.0,5.0,49.0,,1.0,3.0,23.0,29.0,,1.0,,0.0,15.0,,,,2.0,,,,,6.0,6.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,,,1.0,5.0,1.0,2.0,1.0,,6.0,1.0,,1.0,5.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,19vnbgqxmw7k08d5yko51mt7u,N. Anthony,Midfielder,0,2.0,,,,,,,1.0,4.0,8.0,14.0,3.0,2.0,10.0,3.0,2.0,6.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,3.0,18.0,,8.0,,,2.0,5.0,5.0,,,,0.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,8t10r7a638qipmpf0xvmxkf3e,M. Bonney,Midfielder,0,2.0,,1.0,4.0,20.0,10.0,,1.0,7.0,35.0,68.0,10.0,17.0,10.0,10.0,2.0,21.0,11.0,20.0,9.0,9.0,29.0,25.0,5.0,10.0,109.0,5.0,34.0,,3.0,7.0,21.0,24.0,,1.0,1.0,0.0,10.0,,,,1.0,,,,,,4.0,,,1.0,3.0,2.0,2.0,,1.0,12.0,,,10.0,1.0,1.0,,6.0,,5.0,,1.0,,1.0,1.0,,,1.0,,,4.0,,6.0,5.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,du3rtkug5qukszsdgn2obkil0,M. Bredas,Defender,0,2.0,1.0,1.0,3.0,8.0,5.0,1.0,3.0,8.0,39.0,59.0,5.0,14.0,10.0,9.0,2.0,17.0,13.0,16.0,12.0,23.0,20.0,28.0,13.0,11.0,71.0,3.0,37.0,,3.0,9.0,23.0,26.0,1.0,2.0,1.0,0.0,,,,,2.0,,,,,6.0,5.0,,,1.0,1.0,3.0,,,1.0,6.0,,4.0,3.0,,2.0,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,ee5bjz6othhrloq9ahmhq9p90,J. Burkard,Goalkeeper,0,1.0,,1.0,,,,,,11.0,21.0,27.0,,,10.0,6.0,1.0,9.0,2.0,6.0,,18.0,,12.0,6.0,9.0,90.0,,5.0,,,,2.0,4.0,,,,0.0,1.0,1.0,1.0,7.0,3.0,1.0,6.0,,9.0,9.0,10.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,1vi3n3gbei13nhxbyfwujup78,T. Douglas,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,8u0wl781fextwxj4ba4h7rpqs,F. Drigo,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,ejoemxah8vhyrfqycynbkqp9m,J. George,Forward,0,4.0,2.0,3.0,6.0,23.0,20.0,2.0,2.0,26.0,83.0,166.0,19.0,36.0,10.0,31.0,4.0,53.0,28.0,36.0,22.0,22.0,45.0,53.0,21.0,30.0,243.0,29.0,83.0,,4.0,16.0,50.0,53.0,2.0,2.0,7.0,0.0,4.0,,,,6.0,,,,,11.0,3.0,,,4.0,7.0,6.0,4.0,1.0,1.0,9.0,,9.0,3.0,2.0,2.0,,12.0,4.0,7.0,1.0,2.0,,7.0,1.0,,2.0,5.0,3.0,7.0,10.0,3.0,14.0,8.0,3.0,2.0,3.0,,,6.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Dominica,Dominica,c6v3fhfzckmy9e8vp6hi1b0x6,J. Humphreys,Defender,0,4.0,2.0,4.0,12.0,17.0,15.0,2.0,6.0,19.0,120.0,213.0,16.0,25.0,10.0,28.0,4.0,57.0,5.0,51.0,14.0,71.0,31.0,88.0,37.0,32.0,352.0,12.0,114.0,,10.0,10.0,78.0,84.0,1.0,4.0,1.0,0.0,32.0,,,,7.0,,,,,16.0,10.0,,,7.0,7.0,4.0,4.0,4.0,,6.0,3.0,26.0,2.0,2.0,12.0,1.0,2.0,,2.0,,,1.0,3.0,1.0,,,2.0,,3.0,2.0,,4.0,3.0,1.0,1.0,3.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
