liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Chicago Fire FC,9i90uqmmz5zmi5m9tod2yse7d,Mohammed Adams,Midfielder,19,1.0,2.0,1.0,16.0,7.0,5.0,2.0,24.0,5.0,8.0,3.0,2.0,85.0,111.0,62.0,1.0,243.0,16.0,2.0,1.0,35.0,2.0,44.0,231.0,11.0,239.0,36.0,,1.0,19.0,287.0,1.0,132.0,7.0,40.0,2.0,8.0,10.0,45.0,34.0,19.0,2.0,10.0,16.0,12.0,14.0,27.0,1.0,394.0,12.0,4.0,68.0,1.0,7.0,3.0,76.0,12.0,582.0,95.0,6.0,6.0,27.0,8.0,17.0,15.0,49.0,1.0,5.0,283.0,1.0,13.0,3.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,bzry98hy5bhb4mhil7j4ccfdh,M. Azira,Midfielder,16,2.0,3.0,1.0,16.0,12.0,11.0,9.0,23.0,4.0,7.0,4.0,9.0,217.0,352.0,180.0,4.0,650.0,23.0,10.0,,62.0,15.0,94.0,602.0,31.0,637.0,59.0,,,25.0,744.0,,301.0,50.0,97.0,7.0,15.0,18.0,132.0,44.0,21.0,3.0,5.0,23.0,29.0,20.0,78.0,4.0,968.0,36.0,2.0,145.0,6.0,11.0,7.0,156.0,48.0,1659.0,215.0,18.0,5.0,66.0,12.0,28.0,26.0,125.0,,35.0,731.0,8.0,13.0,3.0,106.0,,,,,,7.0,3.0,,3.0,,,,1.0,,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,2tjdphfl1b2blixjcza9542d,J. Bornstein,Defender,3,,,,11.0,4.0,4.0,9.0,16.0,1.0,5.0,76.0,9.0,20.0,153.0,120.0,1.0,282.0,11.0,4.0,,20.0,12.0,74.0,261.0,18.0,279.0,41.0,,,13.0,356.0,,131.0,26.0,34.0,2.0,12.0,27.0,68.0,29.0,48.0,1.0,,11.0,7.0,11.0,70.0,4.0,574.0,10.0,5.0,109.0,2.0,4.0,1.0,75.0,21.0,914.0,148.0,11.0,6.0,53.0,6.0,21.0,11.0,33.0,,14.0,352.0,1.0,12.0,4.0,49.0,,,,,4.0,3.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,1.0,5.0,2.0,23.0,14.0,27.0,16.0,45.0,2.0,22.0,61.0,22.0,248.0,424.0,158.0,5.0,710.0,29.0,1.0,1.0,70.0,20.0,164.0,668.0,23.0,702.0,96.0,,,32.0,874.0,1.0,291.0,33.0,83.0,19.0,12.0,29.0,172.0,76.0,97.0,4.0,9.0,29.0,24.0,19.0,154.0,4.0,1207.0,30.0,5.0,245.0,9.0,5.0,10.0,179.0,42.0,1864.0,296.0,20.0,9.0,123.0,12.0,41.0,28.0,77.0,1.0,13.0,865.0,6.0,12.0,7.0,146.0,,,,7.0,8.0,6.0,5.0,,5.0,,,,2.0,3.0,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,5,,11.0,1.0,46.0,17.0,51.0,13.0,71.0,6.0,25.0,63.0,13.0,152.0,456.0,531.0,23.0,1145.0,30.0,13.0,4.0,103.0,38.0,311.0,1022.0,62.0,1104.0,158.0,,,101.0,1456.0,4.0,693.0,71.0,136.0,35.0,15.0,72.0,110.0,120.0,59.0,3.0,2.0,30.0,35.0,32.0,223.0,7.0,2018.0,43.0,1.0,424.0,9.0,16.0,34.0,294.0,123.0,2565.0,663.0,28.0,17.0,158.0,22.0,153.0,32.0,222.0,,33.0,1402.0,,47.0,15.0,223.0,,,,,26.0,8.0,4.0,,4.0,,,1.0,1.0,,1.0,9.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,
USA_MLS,2019,Chicago Fire FC,991l8wbi9cfhm2pmyid7cle22,D. Campos,Defender,17,,1.0,,7.0,3.0,5.0,16.0,15.0,1.0,8.0,35.0,23.0,57.0,72.0,11.0,1.0,134.0,10.0,,,10.0,4.0,49.0,128.0,3.0,129.0,21.0,,,11.0,183.0,,67.0,9.0,15.0,1.0,1.0,12.0,39.0,17.0,14.0,,5.0,10.0,8.0,8.0,61.0,,310.0,8.0,4.0,85.0,2.0,2.0,2.0,36.0,6.0,439.0,76.0,5.0,3.0,26.0,1.0,23.0,2.0,27.0,,5.0,177.0,,9.0,,27.0,,,,7.0,8.0,,5.0,,4.0,,,,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,25,1.0,,1.0,17.0,7.0,5.0,11.0,30.0,4.0,13.0,70.0,11.0,32.0,253.0,199.0,1.0,476.0,19.0,4.0,,45.0,13.0,96.0,465.0,15.0,467.0,64.0,,,35.0,572.0,,227.0,25.0,57.0,15.0,7.0,28.0,97.0,51.0,24.0,1.0,5.0,19.0,17.0,17.0,72.0,3.0,849.0,19.0,4.0,171.0,9.0,7.0,1.0,121.0,11.0,1135.0,244.0,14.0,5.0,62.0,12.0,34.0,22.0,77.0,,12.0,562.0,,15.0,2.0,96.0,,,,,31.0,2.0,4.0,,4.0,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,817ltkyap93lk4mew1u7p8xk9,R. Edwards,Forward,7,,4.0,,7.0,4.0,10.0,1.0,13.0,2.0,6.0,10.0,1.0,5.0,51.0,48.0,2.0,97.0,4.0,,1.0,18.0,3.0,22.0,93.0,2.0,96.0,28.0,,,6.0,119.0,1.0,47.0,4.0,19.0,8.0,4.0,4.0,24.0,25.0,78.0,1.0,2.0,4.0,4.0,9.0,17.0,,194.0,5.0,1.0,35.0,1.0,4.0,6.0,47.0,4.0,244.0,42.0,2.0,1.0,19.0,5.0,3.0,9.0,16.0,,1.0,118.0,,1.0,,43.0,,,,,4.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Chicago Fire FC,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,Midfielder,11,1.0,24.0,7.0,23.0,43.0,130.0,61.0,48.0,3.0,25.0,50.0,61.0,276.0,491.0,219.0,21.0,718.0,31.0,3.0,5.0,120.0,22.0,179.0,678.0,18.0,707.0,116.0,,1.0,22.0,897.0,5.0,244.0,38.0,136.0,28.0,18.0,26.0,214.0,94.0,52.0,2.0,7.0,31.0,29.0,40.0,218.0,8.0,1434.0,35.0,3.0,376.0,21.0,22.0,45.0,252.0,40.0,2300.0,188.0,24.0,31.0,156.0,14.0,23.0,25.0,110.0,3.0,16.0,886.0,6.0,7.0,1.0,214.0,,,,3.0,7.0,6.0,17.0,1.0,17.0,,,2.0,7.0,,7.0,11.0,5.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
