root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,57zokeymq0dc6e2pgyjrb8ez9,J. Allen,Forward,0,3.0,5.0,3.0,1.0,14.0,12.0,6.0,4.0,8.0,39.0,75.0,5.0,21.0,10.0,5.0,3.0,19.0,9.0,28.0,10.0,4.0,24.0,34.0,7.0,5.0,269.0,20.0,37.0,,1.0,9.0,34.0,32.0,1.0,2.0,9.0,0.0,6.0,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,,3.0,,,2.0,,,,5.0,1.0,2.0,,,,,2.0,,,,,3.0,2.0,1.0,10.0,2.0,,2.0,,,,,,,,,,2.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,9tkhaj7k6ys67b357fy1uu1p0,B. Barzey,Forward,0,4.0,7.0,4.0,7.0,28.0,27.0,8.0,8.0,24.0,86.0,165.0,13.0,48.0,10.0,18.0,4.0,47.0,17.0,40.0,22.0,26.0,50.0,66.0,27.0,20.0,347.0,22.0,81.0,,3.0,21.0,58.0,61.0,2.0,7.0,11.0,0.0,21.0,,,,4.0,,,,,7.0,8.0,,,1.0,2.0,1.0,1.0,4.0,,2.0,2.0,1.0,1.0,4.0,1.0,,12.0,1.0,9.0,,1.0,,2.0,4.0,1.0,,2.0,,4.0,8.0,1.0,14.0,7.0,,5.0,1.0,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,2.0,0.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,33vl05covklprk7cbbchqe9cl,C. Braham-Barrett,Defender,0,5.0,11.0,5.0,5.0,17.0,15.0,13.0,4.0,19.0,149.0,220.0,12.0,25.0,10.0,31.0,5.0,47.0,21.0,52.0,13.0,68.0,30.0,114.0,64.0,35.0,450.0,17.0,138.0,,2.0,10.0,100.0,105.0,,3.0,8.0,0.0,43.0,,,,6.0,,,,,23.0,14.0,,,10.0,1.0,3.0,,4.0,,5.0,4.0,23.0,2.0,3.0,7.0,1.0,3.0,2.0,2.0,,,2.0,2.0,2.0,,,2.0,,2.0,2.0,2.0,,,1.0,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,f1iuf9dnrwegf7aedzpvj6pcl,C. Brooks,Goalkeeper,0,4.0,7.0,4.0,1.0,2.0,2.0,9.0,,25.0,92.0,126.0,2.0,2.0,10.0,23.0,4.0,31.0,21.0,14.0,,51.0,2.0,62.0,48.0,30.0,360.0,,25.0,,1.0,,44.0,13.0,,,1.0,0.0,20.0,16.0,11.0,49.0,7.0,1.0,9.0,1.0,50.0,28.0,18.0,4.0,8.0,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,bzlv4dter4cwpfmdbeqiljphx,A. Clifton,Midfielder,0,6.0,7.0,3.0,,12.0,5.0,8.0,6.0,7.0,71.0,102.0,26.0,16.0,10.0,20.0,6.0,41.0,16.0,32.0,25.0,16.0,37.0,43.0,11.0,28.0,342.0,25.0,71.0,,,11.0,41.0,43.0,1.0,,4.0,0.0,14.0,,,,8.0,,,,,2.0,2.0,,,4.0,2.0,14.0,1.0,6.0,3.0,21.0,1.0,,7.0,,,1.0,4.0,,1.0,,,1.0,,1.0,1.0,,,,3.0,2.0,,4.0,1.0,4.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,9k3e6mofpjtwmse223ortw6ax,B. Comley,Midfielder,0,1.0,1.0,1.0,,5.0,5.0,1.0,2.0,3.0,16.0,32.0,4.0,10.0,10.0,3.0,1.0,10.0,4.0,6.0,5.0,6.0,10.0,10.0,4.0,6.0,90.0,4.0,15.0,,,5.0,10.0,9.0,,,3.0,0.0,2.0,,,,3.0,,,,,2.0,,,,1.0,3.0,,2.0,1.0,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,d3q6ppytvaks785jsuaqa9l1x,J. Comley,Midfielder,0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,2.0,5.0,53.0,69.0,9.0,8.0,10.0,5.0,2.0,16.0,15.0,16.0,6.0,23.0,8.0,41.0,26.0,12.0,153.0,3.0,46.0,,1.0,6.0,35.0,36.0,1.0,,,0.0,12.0,,,,8.0,,,,,3.0,6.0,,,2.0,1.0,,,2.0,,,2.0,1.0,,1.0,,3.0,2.0,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,30j93acpgxv7yna9jty1r42j9,D. Daniels,Defender,0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,11.0,82.0,115.0,3.0,6.0,10.0,13.0,2.0,19.0,20.0,28.0,7.0,51.0,11.0,63.0,35.0,19.0,180.0,2.0,74.0,,1.0,3.0,57.0,58.0,,1.0,1.0,1.0,9.0,,,,6.0,,,,,16.0,6.0,,,24.0,2.0,4.0,,,,5.0,1.0,,1.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,5.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,Defender,0,5.0,10.0,5.0,7.0,12.0,10.0,11.0,7.0,17.0,172.0,246.0,14.0,19.0,10.0,27.0,5.0,54.0,15.0,42.0,15.0,93.0,27.0,128.0,86.0,44.0,450.0,8.0,161.0,,7.0,9.0,109.0,121.0,,5.0,3.0,0.0,56.0,,,,17.0,,,,,30.0,19.0,,,18.0,8.0,6.0,5.0,2.0,,8.0,4.0,6.0,2.0,,7.0,8.0,1.0,,,,,2.0,,1.0,,,,,3.0,,,2.0,1.0,,,14.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Montserrat,Montserrat,5wwgtknyrjd8et64qa4sbcvmc,L. Duberry,Midfielder,0,4.0,5.0,2.0,2.0,4.0,3.0,5.0,2.0,7.0,38.0,49.0,9.0,7.0,10.0,11.0,4.0,14.0,17.0,19.0,6.0,14.0,10.0,27.0,8.0,11.0,145.0,5.0,38.0,,1.0,4.0,24.0,27.0,2.0,1.0,,0.0,2.0,,,,1.0,,,,,2.0,3.0,,,1.0,,2.0,,2.0,2.0,3.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
