liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Louisville City FC,59jjjg7xpmbjhsbqnlyvi63f9,G. Abend,Midfielder,8,12.0,2082.0,4.0,5.0,1308.0,134.0,679.0,17.0,79.0,14.0,5.0,20.0,322.0,412.0,33.0,174.0,1342.0,16.0,977.0,21.0,253.0,435.0,16.0,213.0,,194.0,23.0,28.0,52.0,1629.0,27.0,2.0,127.0,468.0,10.0,105.0,112.0,39.0,4.0,171.0,30.0,26.0,12.0,27.0,46.0,305.0,1057.0,1089.0,44.0,7.0,23.0,66.0,10.0,39.0,81.0,,4.0,27.0,1.0,1.0,2.0,2.0,13.0,1.0,11.0,17.0,1.0,9.0,,12.0,22.0,4.0,2.0,24.0,,1.0,,3.0,3.0,1.0,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,23,24.0,1020.0,1.0,,267.0,48.0,141.0,1.0,6.0,12.0,2.0,25.0,215.0,52.0,14.0,74.0,267.0,18.0,182.0,9.0,80.0,62.0,16.0,81.0,1.0,54.0,6.0,28.0,23.0,541.0,29.0,,135.0,84.0,10.0,68.0,5.0,26.0,25.0,164.0,7.0,11.0,24.0,29.0,71.0,73.0,187.0,187.0,29.0,1.0,9.0,96.0,5.0,4.0,64.0,,23.0,6.0,3.0,,6.0,2.0,7.0,4.0,24.0,20.0,,7.0,,11.0,79.0,13.0,6.0,4.0,1.0,,3.0,1.0,,2.0,21.0,,,,3.0,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,csx4pvg54b5g82agq5sz19bs9,M. Bledsoe,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,2.0,2179.0,25.0,18.0,1160.0,55.0,386.0,46.0,114.0,9.0,4.0,30.0,294.0,553.0,55.0,138.0,1190.0,42.0,784.0,17.0,252.0,382.0,9.0,178.0,12.0,162.0,24.0,15.0,76.0,1590.0,25.0,14.0,152.0,559.0,10.0,159.0,154.0,25.0,3.0,252.0,116.0,21.0,2.0,25.0,63.0,194.0,917.0,938.0,100.0,8.0,45.0,93.0,10.0,71.0,89.0,,1.0,,2.0,1.0,1.0,7.0,3.0,1.0,14.0,8.0,1.0,3.0,1.0,23.0,30.0,5.0,1.0,70.0,,,2.0,,1.0,4.0,6.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Midfielder,22,35.0,2198.0,47.0,3.0,868.0,226.0,429.0,8.0,34.0,28.0,3.0,33.0,359.0,257.0,47.0,167.0,880.0,38.0,650.0,18.0,201.0,226.0,26.0,198.0,8.0,118.0,28.0,59.0,39.0,1340.0,30.0,3.0,210.0,219.0,10.0,119.0,29.0,44.0,19.0,261.0,6.0,21.0,36.0,30.0,109.0,209.0,670.0,679.0,51.0,4.0,35.0,142.0,12.0,22.0,101.0,,2.0,56.0,7.0,4.0,7.0,7.0,17.0,17.0,13.0,37.0,,15.0,,23.0,71.0,20.0,6.0,18.0,4.0,,7.0,5.0,,10.0,22.0,1.0,3.0,,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36,17.0,2658.0,10.0,10.0,1535.0,204.0,699.0,20.0,72.0,34.0,3.0,44.0,490.0,560.0,73.0,275.0,1584.0,64.0,1125.0,20.0,347.0,427.0,27.0,330.0,1.0,202.0,30.0,55.0,78.0,2051.0,31.0,10.0,210.0,606.0,10.0,163.0,112.0,31.0,4.0,316.0,45.0,23.0,61.0,31.0,109.0,347.0,1190.0,1237.0,106.0,11.0,52.0,153.0,21.0,57.0,101.0,,1.0,53.0,1.0,,22.0,6.0,11.0,3.0,2.0,15.0,1.0,5.0,,45.0,25.0,4.0,4.0,62.0,2.0,,1.0,,4.0,,15.0,14.0,57.0,,1.0,37.0,3.0,,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,brwl3zb2vun64lff7gwrvqtw5,T. Dobrowski,Goalkeeper,28,,1035.0,,32.0,139.0,,55.0,83.0,147.0,,3.0,,152.0,69.0,,4.0,275.0,,44.0,8.0,151.0,26.0,,128.0,,131.0,11.0,1.0,23.0,390.0,12.0,,4.0,220.0,10.0,8.0,80.0,1.0,,8.0,8.0,11.0,,12.0,,29.0,67.0,124.0,4.0,3.0,,,,1.0,4.0,102.0,1.0,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,24.0,,2.0,,6.0,9.0,11.0,15.0,1.0,42.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14,1.0,721.0,2.0,,162.0,62.0,90.0,,1.0,6.0,1.0,14.0,83.0,45.0,3.0,43.0,179.0,10.0,131.0,8.0,44.0,39.0,9.0,43.0,,29.0,8.0,11.0,2.0,266.0,17.0,,29.0,39.0,10.0,14.0,4.0,3.0,1.0,50.0,4.0,9.0,1.0,17.0,22.0,39.0,118.0,135.0,21.0,2.0,3.0,36.0,,1.0,7.0,,9.0,12.0,3.0,3.0,,1.0,8.0,5.0,1.0,18.0,,3.0,,3.0,40.0,10.0,,7.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,58uexaxruilsi52735lkwmqqx,O. Jiménez,Midfielder,19,50.0,2978.0,238.0,10.0,1264.0,300.0,649.0,31.0,95.0,32.0,5.0,38.0,670.0,424.0,42.0,246.0,1338.0,32.0,928.0,22.0,341.0,454.0,71.0,444.0,39.0,164.0,33.0,56.0,84.0,2297.0,34.0,5.0,163.0,503.0,10.0,89.0,69.0,21.0,17.0,218.0,52.0,27.0,187.0,34.0,91.0,81.0,942.0,997.0,55.0,13.0,28.0,129.0,14.0,58.0,72.0,,1.0,8.0,3.0,2.0,76.0,5.0,21.0,2.0,12.0,41.0,,10.0,,17.0,48.0,20.0,17.0,17.0,1.0,1.0,1.0,3.0,3.0,5.0,21.0,52.0,177.0,2.0,1.0,99.0,6.0,,6.0,,,,,,,,,,,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,7,18.0,1191.0,6.0,1.0,432.0,71.0,237.0,3.0,18.0,22.0,2.0,35.0,292.0,75.0,26.0,107.0,433.0,25.0,293.0,13.0,125.0,118.0,20.0,123.0,1.0,90.0,14.0,39.0,20.0,789.0,23.0,2.0,186.0,158.0,10.0,109.0,15.0,33.0,24.0,249.0,4.0,15.0,18.0,23.0,105.0,86.0,307.0,308.0,63.0,1.0,15.0,140.0,11.0,12.0,81.0,,9.0,20.0,4.0,2.0,4.0,4.0,10.0,13.0,22.0,26.0,,8.0,,14.0,60.0,16.0,4.0,28.0,1.0,2.0,4.0,1.0,2.0,12.0,11.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,4f03usm5tnljkqleajmz9kmol,C. Lancaster,Forward,9,8.0,1079.0,,,171.0,63.0,101.0,1.0,12.0,3.0,4.0,29.0,166.0,40.0,8.0,41.0,190.0,19.0,132.0,7.0,53.0,35.0,11.0,57.0,,36.0,10.0,10.0,4.0,439.0,24.0,,133.0,52.0,10.0,78.0,5.0,41.0,15.0,185.0,3.0,11.0,8.0,24.0,78.0,40.0,120.0,137.0,52.0,2.0,6.0,107.0,2.0,1.0,55.0,,14.0,9.0,8.0,4.0,4.0,1.0,20.0,9.0,8.0,41.0,,18.0,,9.0,69.0,21.0,4.0,23.0,,2.0,5.0,3.0,2.0,12.0,15.0,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,2.0,,1.0,13.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Louisville City FC,bteydgv4om5ylyoznx9vesogl,N. McCabe,Midfielder,11,24.0,1219.0,4.0,,522.0,113.0,276.0,7.0,19.0,8.0,2.0,19.0,241.0,103.0,12.0,137.0,525.0,13.0,345.0,9.0,156.0,145.0,24.0,157.0,1.0,64.0,15.0,24.0,26.0,730.0,23.0,6.0,80.0,168.0,10.0,49.0,24.0,24.0,9.0,109.0,2.0,11.0,27.0,23.0,41.0,99.0,367.0,369.0,29.0,2.0,8.0,60.0,4.0,4.0,39.0,,8.0,26.0,3.0,1.0,10.0,,16.0,10.0,5.0,28.0,,5.0,,4.0,50.0,12.0,7.0,10.0,1.0,,3.0,5.0,3.0,2.0,16.0,2.0,5.0,,1.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
